172.21,172.22,172.24,172.18,172.14,172.18,172.26,172.14,172.18,172.16
172.14,172.06,172.00,172.03,172.15,172.06,172.04,171.94,172.07,172.05
172.00,171.97,171.97,171.97,171.96,171.92,171.79,171.95,171.84,171.96
171.83,171.98,171.78,171.67,171.79,171.73,171.85,171.74,171.79,171.76
171.66,171.63,171.56,171.65,171.54,171.57,171.61,171.60,171.59,171.65
171.46,171.40,171.29,171.28,171.31,171.32,171.29,171.31,171.30,171.34
