203.99,204.84,204.44,203.23,202.25,200.79,196.52,194.95,186.62,175.47,169.64,163.99,162.27,166.18,174.39,182.79,186.96,194.36,197.70,201.51,202.35,203.93,205.01,204.46,203.44
202.37,203.14,202.81,201.61,199.25,196.44,191.24,186.93,176.53,163.22,151.52,142.07,139.63,148.52,161.55,172.40,178.53,186.80,192.95,197.10,200.51,202.31,203.19,202.91,201.88
199.57,200.03,200.28,199.31,196.58,193.53,188.41,183.89,173.81,160.33,149.97,140.17,137.91,146.80,158.92,168.91,175.54,183.97,190.36,194.42,197.95,199.55,200.24,200.51,199.72
198.51,198.00,198.65,198.18,195.69,192.80,187.79,183.41,173.39,161.05,150.55,141.08,138.23,147.32,159.61,168.88,175.39,182.95,189.11,193.60,196.95,198.41,198.10,198.70,198.31
196.98,196.14,196.74,196.47,194.16,191.40,186.43,182.68,172.01,158.24,147.77,137.58,133.97,144.20,156.30,167.38,174.23,182.04,187.82,192.03,195.56,196.90,196.43,196.93,196.72
196.61,196.15,196.92,196.34,193.81,190.50,185.50,181.33,171.23,157.27,146.78,136.48,133.83,143.05,155.43,166.08,172.83,180.64,186.95,191.06,195.02,196.67,196.26,196.80,196.43
196.07,195.50,196.17,195.77,193.28,190.60,185.38,181.27,171.58,158.61,148.12,137.61,135.03,143.91,156.28,166.47,173.13,180.96,186.83,191.14,194.66,195.97,195.86,196.54,195.96
196.05,195.64,196.32,195.67,193.38,191.27,186.18,181.77,171.49,157.45,146.61,135.70,132.49,142.79,155.45,166.27,173.12,181.34,187.66,191.81,194.43,195.82,195.79,196.44,195.94
196.11,195.64,196.12,195.60,193.23,190.58,185.34,180.88,170.46,156.69,145.88,135.44,132.80,142.13,154.81,165.26,172.36,180.41,186.56,191.30,194.59,196.04,195.88,196.35,195.84
195.65,195.19,196.01,195.25,192.77,189.96,184.77,180.99,170.93,157.60,146.81,137.06,133.89,142.73,155.43,165.63,172.34,180.27,186.27,190.78,194.23,195.67,195.58,195.91,195.51
195.71,195.50,196.35,195.24,192.94,190.31,185.24,181.00,170.38,156.38,145.35,134.81,131.64,141.84,154.37,165.26,172.28,180.14,186.65,190.97,194.01,195.66,195.70,196.37,195.58
195.91,195.32,195.88,195.35,192.70,189.99,185.37,181.03,169.98,156.30,145.34,134.80,131.78,141.76,154.04,164.82,171.67,180.43,186.67,190.62,194.21,195.73,195.55,196.05,195.55
195.59,195.12,195.88,195.21,192.82,189.67,184.66,180.65,170.39,156.74,146.34,136.35,133.58,142.42,154.98,165.25,171.88,179.87,185.89,190.47,194.04,195.41,195.22,195.84,195.41
195.58,195.20,195.80,194.94,192.54,189.85,184.43,180.41,170.03,156.13,145.17,134.65,132.29,141.15,153.71,164.78,171.98,179.79,186.21,190.45,193.93,195.25,195.41,195.93,195.31
195.59,195.16,195.62,194.95,192.57,189.59,184.79,180.76,170.56,156.26,145.15,134.75,131.80,141.43,153.88,164.59,172.33,180.16,186.45,190.42,193.89,195.28,195.31,195.58,195.24
195.26,194.78,195.41,195.00,192.36,189.57,184.56,180.45,170.31,156.51,146.19,135.95,132.78,142.28,154.60,165.04,171.75,179.85,185.65,190.15,193.67,195.22,195.06,195.64,195.26
195.63,194.94,195.62,195.13,192.42,189.73,184.69,180.39,169.78,155.77,145.13,135.49,135.04,142.45,153.80,164.48,171.60,179.56,186.07,190.32,193.81,195.49,195.24,195.84,195.41
195.37,194.73,195.43,194.97,192.55,189.62,184.67,180.45,170.27,156.63,145.28,134.89,131.72,141.42,154.45,165.57,171.89,179.71,186.16,190.39,193.90,195.31,195.14,195.58,195.18
195.31,194.68,195.41,194.69,192.38,189.48,184.50,180.33,169.90,156.56,146.27,135.56,133.07,142.27,154.53,164.86,171.74,179.79,185.89,190.19,193.67,195.12,195.04,195.48,195.07
195.36,194.81,195.49,195.03,192.45,189.82,184.32,180.38,170.01,156.65,146.65,135.49,132.64,142.40,155.41,165.14,171.88,179.84,186.03,190.29,193.70,195.29,195.13,195.71,195.25
195.27,194.82,195.41,195.08,192.48,189.97,184.44,180.58,170.15,156.43,144.97,134.78,131.78,141.06,154.27,165.08,172.16,179.87,186.22,190.53,193.80,195.25,194.98,195.58,195.28
