200.70,200.84,200.82,200.83,200.81
200.78,200.88,200.86,200.87,200.80
200.72,200.85,200.86,200.90,200.81
200.72,200.86,200.82,200.82,200.76
200.74,200.87,200.80,200.88,200.70
200.78,200.91,200.82,200.86,200.67
200.75,200.81,200.81,200.75,200.85
200.77,200.92,200.79,200.83,200.77
200.74,200.81,200.87,200.81,200.78
200.70,200.82,200.84,200.80,200.69
200.70,200.83,200.93,200.87,200.80
200.69,200.90,200.87,200.83,200.80
200.65,200.85,200.85,200.82,200.74
200.76,200.88,200.87,200.82,200.76
200.64,200.89,200.85,200.83,200.84
200.72,200.89,200.82,200.84,200.76
200.75,200.76,200.83,200.86,200.76
200.73,200.84,200.86,200.82,200.82
200.76,200.88,200.90,200.87,200.81
200.74,200.89,200.92,200.85,200.80
200.77,200.87,200.85,200.86,200.83
200.81,200.84,200.85,200.88,200.80
200.80,200.82,200.87,200.91,200.91
200.76,200.92,200.82,200.85,200.78
200.80,200.84,200.87,200.87,200.76
200.82,200.91,200.93,200.90,200.79
200.68,200.87,200.92,200.88,200.79
200.79,200.87,200.92,200.84,200.81
200.72,200.84,200.82,200.79,200.87
200.80,200.86,200.83,200.87,200.74
200.75,200.88,200.90,200.90,200.77
