145.77,145.80,145.77,145.44,145.23,144.36,143.16,141.57,139.94,137.48,134.34,132.11,131.33,133.03,135.75,138.87,141.12,142.47,143.79,144.68,145.39,145.75,145.81,145.79,145.48
144.82,145.40,145.42,144.83,144.10,143.30,142.03,140.37,138.72,135.54,131.97,129.98,129.32,130.99,133.67,137.14,139.57,141.22,142.69,143.89,144.50,144.85,145.34,145.46,144.86
144.33,144.84,144.81,144.13,143.42,142.64,141.30,139.57,137.83,134.86,131.19,129.05,128.48,130.14,132.98,136.68,139.06,140.76,142.42,143.44,144.08,144.35,144.81,144.85,144.17
143.87,144.36,144.32,143.80,143.09,142.37,141.11,139.24,137.87,134.59,130.51,128.26,127.95,129.62,132.30,136.24,138.63,140.40,142.15,143.12,143.76,143.80,144.32,144.32,143.85
143.73,144.13,144.02,143.46,142.68,142.03,140.83,139.08,137.25,134.08,129.97,127.78,127.11,128.89,132.19,136.03,138.51,140.33,141.93,143.04,143.67,143.67,144.08,144.11,143.52
143.37,143.86,143.94,143.31,142.58,141.90,140.73,138.94,136.90,133.92,130.05,127.75,126.78,128.70,131.73,135.65,138.16,139.92,141.61,142.55,143.17,143.34,143.89,143.95,143.45
143.22,143.73,143.73,143.23,142.49,141.75,140.51,139.10,136.99,133.88,129.62,128.02,126.64,128.51,131.72,135.32,137.93,139.64,141.46,142.54,143.13,143.19,143.81,143.72,143.30
143.32,143.68,143.67,143.06,142.33,141.68,140.41,138.63,136.70,133.51,129.47,127.04,126.35,128.21,131.43,135.33,137.69,139.59,141.34,142.43,143.10,143.22,143.65,143.73,143.17
143.16,143.80,143.73,143.14,142.45,141.76,140.48,138.57,136.74,133.60,129.45,127.13,126.32,128.14,131.28,135.11,137.70,139.69,141.20,142.42,143.01,143.16,143.70,143.78,143.28
143.03,143.53,143.59,143.07,142.35,141.70,140.69,138.74,136.73,133.46,129.51,127.48,126.58,128.07,131.28,135.27,137.62,139.55,141.19,142.34,142.89,142.98,143.55,143.60,143.21
143.15,143.58,143.60,143.04,142.20,141.66,140.36,138.45,136.51,133.54,129.51,126.89,125.99,127.99,131.10,135.05,137.55,139.46,141.14,142.46,143.00,143.09,143.54,143.61,143.12
143.01,143.59,143.59,142.99,142.24,141.71,140.42,138.41,136.61,133.43,129.24,127.06,126.09,127.96,131.13,134.96,137.57,139.49,141.17,142.35,142.92,143.02,143.57,143.62,143.11
142.99,143.53,143.58,142.98,142.27,141.55,140.51,138.50,136.59,133.57,129.71,127.05,126.52,128.60,131.01,135.24,137.60,139.40,141.21,142.19,142.86,142.96,143.52,143.57,143.05
142.98,143.51,143.54,142.88,142.18,141.64,140.45,138.59,136.82,133.51,129.26,126.71,125.84,127.85,131.06,134.94,137.49,139.35,141.11,142.21,142.85,142.98,143.52,143.57,142.98
143.01,143.50,143.54,142.95,142.20,141.64,140.41,138.52,136.58,133.34,129.26,126.84,126.03,127.95,131.22,134.85,137.55,139.50,141.12,142.24,142.83,142.98,143.49,143.56,143.07
142.88,143.48,143.47,142.91,142.22,141.46,140.28,138.40,136.78,133.58,129.85,127.73,126.81,128.58,131.22,135.03,137.82,139.47,141.11,142.22,142.91,142.98,143.50,143.60,143.04
142.99,143.39,143.42,142.92,142.43,141.69,140.47,138.53,136.59,133.36,129.30,126.67,125.84,127.83,130.90,134.95,137.58,139.50,141.20,142.26,142.89,143.04,143.45,143.52,143.04
142.94,143.51,143.58,142.94,142.10,141.54,140.33,138.54,136.65,133.37,129.17,126.85,126.00,127.83,130.97,134.93,137.61,139.44,141.11,142.29,142.93,142.98,143.53,143.58,142.97
142.95,143.57,143.52,142.95,142.22,141.56,140.44,138.37,136.77,133.92,129.88,127.49,126.53,128.47,131.55,135.18,137.76,139.53,141.19,142.33,142.86,142.98,143.59,143.62,143.08
143.09,143.57,143.55,143.13,142.44,141.69,140.34,138.46,136.59,133.29,129.20,126.66,125.72,128.02,131.04,135.01,137.56,139.39,141.14,142.29,143.01,143.12,143.62,143.68,143.27
143.20,143.71,143.65,143.18,142.35,141.70,140.27,138.53,136.52,133.36,129.33,126.88,126.04,127.94,130.93,134.98,137.50,139.50,141.25,142.36,143.00,143.22,143.65,143.71,143.27
143.24,143.68,143.71,143.19,142.45,141.72,140.39,138.53,136.85,133.66,129.61,127.12,126.52,128.31,131.51,135.37,137.71,139.74,141.22,142.39,143.12,143.21,143.71,143.81,143.27
143.18,143.69,143.66,143.18,142.50,141.98,140.55,138.76,136.73,133.47,129.38,126.76,125.85,127.99,131.27,135.05,137.76,139.78,141.42,142.46,143.15,143.24,143.69,143.79,143.30
143.25,143.70,143.77,143.21,142.47,141.86,140.82,139.02,137.02,133.60,129.43,126.95,126.17,128.17,131.46,135.35,137.87,139.88,141.54,142.55,143.25,143.30,143.76,143.76,143.28
143.36,143.73,143.79,143.20,142.48,141.94,140.89,139.07,137.32,134.12,129.99,127.81,126.80,128.60,132.02,135.77,138.35,139.81,141.69,142.75,143.25,143.31,143.77,143.82,143.30
143.34,143.81,143.79,143.29,142.63,142.04,140.87,139.10,137.20,134.04,130.28,128.25,126.80,128.87,132.12,136.21,138.31,140.02,141.70,142.74,143.30,143.37,143.85,143.82,143.40
143.39,143.90,143.95,143.36,142.61,142.04,140.87,139.16,137.36,134.36,130.57,128.19,127.42,129.17,132.37,136.09,138.46,140.18,141.83,142.89,143.42,143.40,143.97,143.99,143.48
143.61,144.03,143.88,143.52,142.88,142.25,141.18,139.56,137.63,134.84,131.05,128.73,128.13,129.84,132.77,136.56,138.85,140.35,142.04,143.08,143.49,143.63,144.00,144.00,143.60
143.77,144.00,144.08,143.54,143.16,142.54,141.44,139.92,138.16,135.25,131.84,129.32,128.96,130.30,133.44,136.84,139.55,140.66,142.35,143.13,143.62,143.73,144.04,144.15,143.67
143.84,144.35,144.19,143.66,143.32,142.86,141.75,140.51,138.80,136.24,132.84,130.70,130.03,131.92,134.52,137.73,139.90,141.08,142.51,143.36,143.94,143.88,144.35,144.25,143.80
143.90,144.43,144.50,143.85,143.30,143.22,142.19,141.45,139.98,137.87,135.36,133.46,133.12,134.63,136.71,139.13,140.66,142.00,142.85,143.57,144.01,143.92,144.44,144.64,144.05
143.82,144.47,144.57,144.18,143.49,143.49,143.23,142.49,141.98,141.26,139.67,139.27,139.04,139.58,139.88,141.17,141.84,143.06,143.52,144.04,144.05,143.84,144.52,144.65,144.29
144.36,144.57,144.67,144.45,143.96,143.86,143.72,142.83,142.25,141.32,140.05,139.43,138.88,139.33,140.03,141.51,142.12,143.21,143.85,144.51,144.52,144.40,144.64,144.72,144.52
144.75,144.88,144.78,144.62,144.31,143.88,143.52,142.19,141.60,139.86,137.77,136.99,136.21,136.93,138.14,140.08,141.45,142.72,143.56,144.22,144.39,144.69,144.88,144.89,144.75
144.72,144.69,144.73,144.42,144.18,143.41,142.20,140.59,138.85,136.19,132.85,130.47,129.56,131.33,134.23,137.48,139.84,141.29,142.77,143.63,144.35,144.75,144.86,144.78,144.47
144.11,144.63,144.75,144.15,143.37,142.63,141.26,139.53,137.78,134.62,130.93,128.82,128.11,129.82,132.56,136.08,138.61,140.30,141.89,143.10,143.73,144.12,144.62,144.71,144.26
143.90,144.40,144.28,143.61,142.85,142.02,140.67,138.96,137.09,134.11,130.34,128.15,127.56,129.26,132.14,135.83,138.32,140.07,141.91,142.98,143.66,143.91,144.37,144.35,143.69
143.47,143.94,143.86,143.38,142.71,142.00,140.61,138.74,137.37,133.99,129.89,127.62,127.26,129.00,131.76,135.69,138.11,140.03,141.78,142.76,143.32,143.46,143.91,143.94,143.49
143.32,143.78,143.69,143.06,142.30,141.68,140.52,138.76,136.83,133.73,129.53,127.34,126.63,128.39,131.75,135.62,138.13,139.97,141.61,142.71,143.38,143.37,143.81,143.78,143.20
143.06,143.58,143.70,143.12,142.29,141.63,140.45,138.64,136.62,133.59,129.73,127.38,126.46,128.36,131.43,135.31,137.91,139.65,141.24,142.32,142.96,143.06,143.64,143.73,143.23
142.94,143.44,143.42,142.96,142.26,141.48,140.29,138.87,136.74,133.57,129.36,127.74,126.37,128.23,131.46,135.07,137.74,139.41,141.29,142.32,142.93,142.99,143.51,143.54,143.04
143.10,143.42,143.48,142.87,142.07,141.51,140.27,138.37,136.41,133.22,129.24,126.80,126.13,127.94,131.22,135.13,137.55,139.43,141.19,142.24,142.94,143.04,143.45,143.53,143.00
142.91,143.53,143.50,142.96,142.28,141.55,140.24,138.39,136.56,133.31,129.26,126.96,126.11,127.94,131.12,135.01,137.54,139.45,141.03,142.33,142.82,142.95,143.52,143.59,143.07
142.89,143.35,143.43,142.91,142.11,141.52,140.49,138.57,136.55,133.30,129.34,127.34,126.39,127.93,131.16,135.06,137.51,139.38,141.03,142.20,142.80,142.88,143.42,143.50,143.04
142.97,143.41,143.45,142.85,142.09,141.48,140.22,138.33,136.39,133.47,129.41,126.73,125.86,127.77,131.01,134.97,137.52,139.33,141.07,142.26,142.86,142.96,143.37,143.55,142.99
