197.66,197.60,197.73,197.70,197.50,197.64,197.66,197.68,197.54,197.52,197.64,197.54,197.63,197.63,197.58,197.67,197.62,197.57,197.65,197.58,197.66,197.64,197.68,197.63,197.66,197.72,197.58,197.57,197.71,197.67,197.67
197.66,197.63,197.53,197.69,197.58,197.54,197.68,197.64,197.68,197.64,197.70,197.61,197.66,197.68,197.60,197.64,197.64,197.55,197.60,197.58,197.67,197.58,197.60,197.62,197.59,197.55,197.59,197.50,197.66,197.57,197.73
197.52,197.44,197.65,197.50,197.54,197.52,197.48,197.59,197.51,197.54,197.65,197.52,197.51,197.58,197.48,197.49,197.55,197.60,197.59,197.64,197.58,197.59,197.46,197.53,197.52,197.58,197.61,197.61,197.55,197.62,197.53
197.59,197.53,197.52,197.57,197.56,197.57,197.57,197.60,197.59,197.47,197.52,197.50,197.63,197.69,197.50,197.62,197.52,197.38,197.64,197.64,197.50,197.50,197.63,197.59,197.62,197.49,197.56,197.57,197.43,197.47,197.50
197.43,197.38,197.50,197.47,197.45,197.60,197.56,197.56,197.43,197.51,197.40,197.61,197.46,197.58,197.58,197.60,197.58,197.49,197.50,197.52,197.50,197.52,197.55,197.53,197.37,197.58,197.49,197.45,197.49,197.53,197.48
197.42,197.47,197.47,197.57,197.49,197.54,197.46,197.48,197.39,197.50,197.55,197.47,197.38,197.46,197.52,197.42,197.43,197.47,197.39,197.50,197.47,197.54,197.49,197.40,197.41,197.41,197.54,197.48,197.50,197.49,197.50
197.39,197.39,197.43,197.43,197.38,197.42,197.39,197.48,197.36,197.45,197.48,197.38,197.37,197.46,197.30,197.35,197.33,197.39,197.40,197.55,197.35,197.41,197.42,197.53,197.39,197.48,197.49,197.30,197.46,197.42,197.47
197.40,197.40,197.39,197.34,197.33,197.32,197.43,197.27,197.35,197.30,197.36,197.43,197.31,197.31,197.34,197.36,197.25,197.25,197.43,197.51,197.32,197.35,197.34,197.34,197.41,197.42,197.40,197.39,197.39,197.39,197.38
197.26,197.32,197.38,197.33,197.33,197.31,197.32,197.26,197.29,197.31,197.28,197.29,197.24,197.42,197.28,197.30,197.32,197.28,197.26,197.32,197.37,197.32,197.26,197.27,197.29,197.31,197.31,197.22,197.28,197.29,197.31
197.30,197.15,197.31,197.19,197.25,197.15,197.17,197.24,197.19,197.19,197.29,197.26,197.15,197.16,197.12,197.25,197.18,197.28,197.17,197.19,197.28,197.20,197.15,197.29,197.34,197.19,197.27,197.29,197.25,197.27,197.30
197.15,197.16,197.20,197.15,197.23,197.07,197.16,197.16,197.04,197.15,197.16,197.13,197.15,197.08,197.06,197.21,197.19,197.13,197.06,197.14,197.11,197.18,197.29,197.17,197.22,197.20,197.18,197.18,197.21,197.13,197.23
197.02,197.07,196.94,197.12,197.09,197.10,197.18,196.97,197.02,197.10,197.07,197.09,197.13,197.12,197.05,197.08,197.10,197.12,197.14,196.95,196.91,197.05,197.04,197.12,196.98,196.97,197.18,197.06,197.04,197.07,197.15
196.95,196.98,196.81,196.86,196.85,196.86,196.92,196.80,196.88,196.88,196.90,196.83,196.88,196.84,196.94,196.87,196.91,196.94,196.82,196.95,196.88,197.01,196.93,197.03,196.96,196.84,196.79,197.03,196.93,196.82,196.95
196.88,196.81,196.84,196.79,196.83,196.71,196.85,196.68,196.70,196.80,196.77,196.70,196.65,196.72,196.74,196.83,196.67,196.72,196.72,196.73,196.61,196.70,196.72,196.66,196.68,196.74,196.74,196.60,196.77,196.81,196.80
196.74,196.60,196.55,196.67,196.55,196.67,196.50,196.46,196.50,196.47,196.58,196.56,196.67,196.45,196.61,196.45,196.48,196.54,196.57,196.53,196.52,196.58,196.54,196.56,196.47,196.53,196.63,196.52,196.62,196.69,196.56
