162.76,162.81,162.73,162.70,162.54,162.29,162.00,161.63,161.04,160.15,159.12,158.51,158.03,158.42,159.34,160.45,161.14,161.62,162.18,162.33,162.48,162.73,162.79,162.71,162.70
162.56,162.63,162.62,162.52,162.30,161.96,161.61,161.14,160.52,159.54,158.37,157.53,157.15,157.63,158.60,159.82,160.73,161.16,161.81,162.08,162.33,162.54,162.62,162.61,162.56
162.32,162.54,162.52,162.39,162.09,161.81,161.44,160.96,160.33,159.48,158.27,157.42,157.01,157.56,158.36,159.69,160.47,160.99,161.60,161.88,162.10,162.30,162.50,162.51,162.42
162.10,162.34,162.36,162.24,162.01,161.71,161.34,160.89,160.33,159.63,158.33,157.55,157.09,157.67,158.39,159.66,160.52,160.89,161.47,161.73,161.95,162.12,162.31,162.33,162.32
162.12,162.31,162.25,162.17,161.91,161.72,161.38,160.92,160.29,159.48,158.20,157.18,156.82,157.41,158.25,159.54,160.39,160.81,161.47,161.72,161.93,162.09,162.26,162.23,162.16
161.99,162.21,162.19,162.12,161.85,161.63,161.28,160.88,160.23,159.41,158.13,157.26,156.81,157.31,158.23,159.53,160.32,160.78,161.33,161.69,161.86,161.99,162.21,162.22,162.15
162.01,162.20,162.16,162.06,161.84,161.59,161.25,160.83,160.28,159.47,158.39,157.46,156.99,157.59,158.49,159.49,160.34,160.72,161.32,161.62,161.85,161.97,162.19,162.17,162.08
161.97,162.14,162.11,162.05,161.81,161.56,161.19,160.74,160.15,159.37,158.16,157.12,156.66,157.27,158.09,159.42,160.21,160.71,161.32,161.57,161.85,161.97,162.20,162.12,162.09
161.99,162.15,162.14,162.04,161.76,161.57,161.21,160.76,160.19,159.35,158.04,157.16,156.72,157.25,158.13,159.46,160.26,160.67,161.31,161.60,161.81,161.94,162.12,162.19,162.09
161.94,162.21,162.15,162.06,161.81,161.54,161.21,160.72,160.16,159.43,158.17,157.25,156.80,157.38,158.21,159.53,160.33,160.67,161.31,161.60,161.85,161.95,162.12,162.14,162.07
161.98,162.15,162.12,162.07,161.76,161.54,161.20,160.76,160.12,159.32,158.06,157.11,156.58,157.17,158.06,159.39,160.19,160.66,161.28,161.55,161.84,161.91,162.12,162.11,162.07
162.01,162.20,162.15,162.01,161.77,161.50,161.15,160.74,160.13,159.32,158.01,157.10,156.75,157.21,158.07,159.37,160.21,160.70,161.30,161.57,161.80,161.96,162.15,162.18,162.05
161.96,162.12,162.14,162.05,161.76,161.52,161.16,160.73,160.21,159.44,158.02,157.20,156.74,157.27,158.18,159.44,160.21,160.70,161.31,161.56,161.83,161.93,162.16,162.15,162.04
161.90,162.18,162.10,162.03,161.77,161.53,161.12,160.70,160.10,159.30,158.04,157.00,156.56,157.27,158.15,159.35,160.17,160.64,161.25,161.60,161.79,161.94,162.12,162.11,162.07
161.94,162.13,162.09,162.00,161.76,161.49,161.11,160.74,160.13,159.31,158.04,157.09,156.58,157.14,158.06,159.42,160.18,160.64,161.27,161.56,161.81,161.89,162.12,162.11,162.03
161.94,162.16,162.11,162.04,161.73,161.54,161.14,160.71,160.10,159.31,158.08,157.18,156.69,157.24,158.11,159.46,160.20,160.65,161.26,161.59,161.79,161.91,162.16,162.10,162.04
