212.04,211.98,212.07,212.14,212.04,212.05,211.83,211.95,212.02,212.02
212.02,211.99,211.97,211.91,211.97,212.01,211.93,211.88,211.94,211.95
211.76,211.89,211.83,211.93,211.95,211.80,211.78,211.90,211.89,211.82
211.78,211.87,211.76,211.76,211.78,211.86,211.76,211.93,211.80,211.77
211.73,211.59,211.71,211.69,211.64,211.70,211.62,211.69,211.63,211.65
211.58,211.53,211.56,211.53,211.48,211.41,211.50,211.50,211.57,211.53
