147.21,148.56,149.14,149.55,149.96,150.26,150.41,150.67,150.99,151.35,151.35,150.99,150.67,150.41,150.26,149.96,149.55,149.14,148.56,147.21
147.28,148.53,149.00,149.44,150.08,150.26,150.44,150.69,150.97,151.27,151.27,150.97,150.69,150.44,150.26,150.08,149.44,149.00,148.53,147.28
147.22,148.36,148.84,149.41,150.08,150.27,150.49,150.64,151.05,151.22,151.22,151.05,150.64,150.49,150.27,150.08,149.41,148.84,148.36,147.22
147.02,148.23,148.88,149.40,149.97,150.19,150.41,150.71,150.87,151.28,151.28,150.87,150.71,150.41,150.19,149.97,149.40,148.88,148.23,147.02
146.83,148.10,148.78,149.44,149.99,150.22,150.44,150.73,150.92,151.23,151.23,150.92,150.73,150.44,150.22,149.99,149.44,148.78,148.10,146.83
146.81,148.17,148.90,149.32,149.95,150.25,150.52,150.53,150.96,151.26,151.26,150.96,150.53,150.52,150.25,149.95,149.32,148.90,148.17,146.81
146.84,148.09,148.82,149.35,149.89,150.19,150.44,150.68,150.95,151.24,151.24,150.95,150.68,150.44,150.19,149.89,149.35,148.82,148.09,146.84
146.74,148.17,148.81,149.22,150.01,150.15,150.52,150.68,150.98,151.25,151.25,150.98,150.68,150.52,150.15,150.01,149.22,148.81,148.17,146.74
146.74,148.18,148.86,149.32,149.83,150.17,150.47,150.62,150.94,151.11,151.11,150.94,150.62,150.47,150.17,149.83,149.32,148.86,148.18,146.74
146.63,148.01,148.81,149.33,149.95,150.19,150.44,150.66,150.97,151.22,151.22,150.97,150.66,150.44,150.19,149.95,149.33,148.81,148.01,146.63
146.79,148.17,148.91,149.41,150.03,150.19,150.47,150.71,150.95,151.20,151.20,150.95,150.71,150.47,150.19,150.03,149.41,148.91,148.17,146.79
146.89,148.10,149.01,149.43,149.95,150.15,150.46,150.71,150.93,151.21,151.21,150.93,150.71,150.46,150.15,149.95,149.43,149.01,148.10,146.89
146.97,148.10,148.82,149.34,149.94,150.20,150.42,150.65,150.92,151.33,151.33,150.92,150.65,150.42,150.20,149.94,149.34,148.82,148.10,146.97
147.18,148.06,148.84,149.36,149.90,150.21,150.35,150.67,151.01,151.21,151.21,151.01,150.67,150.35,150.21,149.90,149.36,148.84,148.06,147.18
147.00,147.99,148.81,149.30,149.91,150.23,150.44,150.65,151.08,151.28,151.28,151.08,150.65,150.44,150.23,149.91,149.30,148.81,147.99,147.00
146.95,148.17,148.70,149.28,149.92,150.22,150.51,150.61,150.99,151.25,151.25,150.99,150.61,150.51,150.22,149.92,149.28,148.70,148.17,146.95
146.90,148.14,148.75,149.27,149.89,150.18,150.38,150.67,150.87,151.22,151.22,150.87,150.67,150.38,150.18,149.89,149.27,148.75,148.14,146.90
146.81,148.13,148.85,149.40,150.00,150.05,150.43,150.65,150.91,151.19,151.19,150.91,150.65,150.43,150.05,150.00,149.40,148.85,148.13,146.81
146.71,148.26,148.75,149.36,149.87,150.20,150.40,150.64,150.95,151.17,151.17,150.95,150.64,150.40,150.20,149.87,149.36,148.75,148.26,146.71
146.70,148.15,148.80,149.40,149.98,150.10,150.38,150.70,150.94,151.14,151.14,150.94,150.70,150.38,150.10,149.98,149.40,148.80,148.15,146.70
146.84,148.13,148.92,149.30,150.07,150.15,150.36,150.76,150.99,151.16,151.16,150.99,150.76,150.36,150.15,150.07,149.30,148.92,148.13,146.84
