218.54,218.51,218.68,218.49,218.58,218.50,218.51,218.55,218.49,218.59
218.37,218.32,218.39,218.32,218.23,218.35,218.30,218.36,218.35,218.34
218.07,218.11,217.98,218.08,218.14,218.19,218.09,218.16,218.10,218.11
217.90,217.77,217.94,217.92,217.90,217.94,217.84,217.76,217.74,217.88
217.57,217.58,217.48,217.55,217.48,217.35,217.25,217.49,217.41,217.52
217.29,217.14,217.19,217.19,217.14,217.04,217.13,217.09,217.01,217.06
