157.25,157.94,158.65,159.00,159.55,159.91,160.16,160.41,160.67,160.82,160.82,160.67,160.41,160.16,159.91,159.55,159.00,158.65,157.94,157.25
157.32,157.90,158.56,158.88,159.67,159.81,160.18,160.35,160.61,160.84,160.84,160.61,160.35,160.18,159.81,159.67,158.88,158.56,157.90,157.32
157.29,157.95,158.59,159.02,159.57,159.86,160.16,160.39,160.54,160.82,160.82,160.54,160.39,160.16,159.86,159.57,159.02,158.59,157.95,157.29
157.23,157.98,158.60,159.10,159.65,159.96,160.04,160.35,160.60,160.83,160.83,160.60,160.35,160.04,159.96,159.65,159.10,158.60,157.98,157.23
157.25,158.02,158.70,159.14,159.60,160.03,160.12,160.39,160.53,160.79,160.79,160.53,160.39,160.12,160.03,159.60,159.14,158.70,158.02,157.25
157.29,157.95,158.62,159.05,159.50,159.83,160.09,160.32,160.69,160.87,160.87,160.69,160.32,160.09,159.83,159.50,159.05,158.62,157.95,157.29
157.43,158.00,158.49,159.00,159.55,159.87,160.11,160.34,160.62,160.71,160.71,160.62,160.34,160.11,159.87,159.55,159.00,158.49,158.00,157.43
157.38,157.79,158.50,159.01,159.50,159.82,160.17,160.40,160.55,160.79,160.79,160.55,160.40,160.17,159.82,159.50,159.01,158.50,157.79,157.38
157.27,157.85,158.48,158.90,159.51,159.87,160.08,160.44,160.55,160.81,160.81,160.55,160.44,160.08,159.87,159.51,158.90,158.48,157.85,157.27
157.01,157.81,158.37,158.89,159.51,159.91,160.15,160.40,160.59,160.82,160.82,160.59,160.40,160.15,159.91,159.51,158.89,158.37,157.81,157.01
157.12,157.79,158.49,158.91,159.43,159.85,160.05,160.31,160.60,160.71,160.71,160.60,160.31,160.05,159.85,159.43,158.91,158.49,157.79,157.12
157.12,157.80,158.47,158.97,159.50,159.88,160.03,160.25,160.57,160.83,160.83,160.57,160.25,160.03,159.88,159.50,158.97,158.47,157.80,157.12
157.07,157.75,158.49,159.00,159.55,159.83,160.13,160.29,160.60,160.74,160.74,160.60,160.29,160.13,159.83,159.55,159.00,158.49,157.75,157.07
157.14,157.84,158.60,158.92,159.53,159.88,160.04,160.41,160.51,160.78,160.78,160.51,160.41,160.04,159.88,159.53,158.92,158.60,157.84,157.14
157.20,157.85,158.39,158.87,159.53,159.77,160.09,160.41,160.56,160.73,160.73,160.56,160.41,160.09,159.77,159.53,158.87,158.39,157.85,157.20
157.24,157.93,158.52,158.92,159.57,159.79,160.04,160.36,160.62,160.82,160.82,160.62,160.36,160.04,159.79,159.57,158.92,158.52,157.93,157.24
157.17,157.89,158.56,158.92,159.47,159.83,160.11,160.36,160.60,160.79,160.79,160.60,160.36,160.11,159.83,159.47,158.92,158.56,157.89,157.17
157.09,157.84,158.54,158.89,159.49,159.87,160.05,160.38,160.64,160.78,160.78,160.64,160.38,160.05,159.87,159.49,158.89,158.54,157.84,157.09
157.25,158.02,158.44,158.83,159.46,159.81,160.03,160.31,160.58,160.84,160.84,160.58,160.31,160.03,159.81,159.46,158.83,158.44,158.02,157.25
157.34,157.98,158.47,158.91,159.51,159.83,160.10,160.40,160.58,160.74,160.74,160.58,160.40,160.10,159.83,159.51,158.91,158.47,157.98,157.34
157.18,157.92,158.52,158.90,159.51,159.83,160.13,160.39,160.53,160.83,160.83,160.53,160.39,160.13,159.83,159.51,158.90,158.52,157.92,157.18
157.17,157.76,158.39,159.01,159.55,159.92,160.13,160.23,160.73,160.84,160.84,160.73,160.23,160.13,159.92,159.55,159.01,158.39,157.76,157.17
157.20,157.77,158.58,159.06,159.50,159.83,160.03,160.29,160.62,160.76,160.76,160.62,160.29,160.03,159.83,159.50,159.06,158.58,157.77,157.20
157.26,157.84,158.56,159.01,159.69,159.83,160.08,160.41,160.60,160.89,160.89,160.60,160.41,160.08,159.83,159.69,159.01,158.56,157.84,157.26
157.30,157.94,158.72,158.93,159.58,159.74,160.08,160.38,160.57,160.66,160.66,160.57,160.38,160.08,159.74,159.58,158.93,158.72,157.94,157.30
157.34,157.96,158.62,159.01,159.48,159.88,160.15,160.30,160.59,160.88,160.88,160.59,160.30,160.15,159.88,159.48,159.01,158.62,157.96,157.34
157.30,157.94,158.60,158.95,159.47,159.89,160.16,160.35,160.55,160.84,160.84,160.55,160.35,160.16,159.89,159.47,158.95,158.60,157.94,157.30
157.45,157.92,158.55,158.96,159.67,159.94,160.14,160.38,160.58,160.90,160.90,160.58,160.38,160.14,159.94,159.67,158.96,158.55,157.92,157.45
157.43,158.02,158.59,159.13,159.59,159.85,160.11,160.41,160.68,160.91,160.91,160.68,160.41,160.11,159.85,159.59,159.13,158.59,158.02,157.43
157.55,158.10,158.62,159.03,159.64,159.90,160.14,160.41,160.73,160.85,160.85,160.73,160.41,160.14,159.90,159.64,159.03,158.62,158.10,157.55
157.36,157.98,158.52,159.04,159.68,159.82,160.07,160.33,160.55,160.84,160.84,160.55,160.33,160.07,159.82,159.68,159.04,158.52,157.98,157.36
156.68,157.53,157.71,158.23,158.64,158.95,159.29,159.55,159.90,160.03,160.03,159.90,159.55,159.29,158.95,158.64,158.23,157.71,157.53,156.68
