201.13,201.02,200.99,201.14,201.11,201.01,200.98,201.03,201.06,200.97,201.00,201.07,201.03,201.07,201.02,201.14,201.05,201.11,201.06,201.11,201.09,201.09,201.09,201.07,201.03,201.01,200.99,201.06,201.06,200.98,201.13
201.13,201.11,200.93,201.06,201.02,201.04,201.00,200.97,201.01,200.98,201.15,201.06,201.05,201.05,201.06,201.08,200.99,201.04,201.11,201.13,201.05,201.07,200.96,201.09,201.07,201.04,201.10,201.07,200.98,201.14,201.03
201.06,201.04,201.06,200.98,201.08,201.08,200.96,200.99,201.09,200.98,201.00,200.96,200.99,201.01,200.97,201.03,201.10,201.10,201.10,201.02,200.98,201.02,200.97,201.03,201.01,201.06,200.98,201.02,201.08,200.97,201.05
201.03,200.94,200.99,201.01,201.11,200.95,201.03,201.08,201.04,201.05,201.04,200.99,201.11,201.07,200.95,201.06,201.01,201.01,201.02,200.98,200.95,201.03,200.99,201.04,201.00,200.99,201.02,201.00,201.00,201.05,200.99
200.93,201.00,200.98,201.06,200.93,201.12,200.95,200.92,201.02,200.97,201.09,201.16,201.05,200.93,201.01,201.03,201.01,201.04,201.05,200.96,200.89,201.03,201.03,201.01,201.07,200.99,201.05,200.88,200.87,201.03,200.96
201.04,201.01,200.95,201.03,200.96,200.97,200.87,200.94,201.02,200.94,200.93,201.09,200.98,201.00,200.97,200.98,200.92,200.95,200.97,200.94,200.92,201.00,200.92,200.96,201.01,200.92,200.93,200.95,200.90,200.97,201.00
200.95,201.01,201.02,200.96,201.01,200.96,200.90,200.97,200.97,200.95,200.96,200.93,200.89,200.89,200.96,200.96,200.92,200.87,200.88,200.97,201.01,201.02,200.91,200.96,200.93,201.04,200.94,200.98,200.90,200.94,200.93
200.97,200.96,200.91,200.95,201.02,200.86,201.01,200.93,200.94,200.98,200.91,200.91,200.90,200.97,200.96,201.01,200.85,200.95,200.97,201.00,201.00,200.93,200.91,200.85,200.97,200.94,200.88,200.93,200.94,200.91,200.96
200.90,200.90,200.94,200.87,200.91,200.87,200.88,200.92,200.87,200.87,201.03,200.91,200.91,200.92,200.80,200.98,200.86,200.94,201.01,200.93,200.86,200.83,200.93,200.86,200.95,200.92,200.91,201.03,200.90,200.95,200.88
200.90,200.89,200.83,200.82,200.84,200.88,200.85,200.87,200.97,200.93,200.84,200.88,200.85,200.93,200.82,200.86,200.85,200.82,200.81,200.83,200.84,200.95,200.85,200.90,200.82,200.81,200.88,200.91,200.95,200.84,200.86
200.84,200.87,200.80,200.83,200.80,200.92,200.90,200.86,200.92,200.88,200.88,200.88,200.72,200.86,200.87,200.84,200.80,200.88,200.76,200.88,200.79,200.92,200.80,200.85,200.82,200.77,200.82,200.79,200.81,200.81,200.89
200.72,200.80,200.81,200.81,200.80,200.72,200.72,200.92,200.77,200.70,200.75,200.84,200.83,200.79,200.83,200.76,200.83,200.86,200.88,200.85,200.68,200.85,200.78,200.75,200.75,200.74,200.79,200.89,200.78,200.74,200.76
200.82,200.80,200.72,200.72,200.80,200.79,200.83,200.79,200.73,200.71,200.73,200.79,200.71,200.78,200.87,200.82,200.77,200.76,200.80,200.77,200.74,200.83,200.74,200.73,200.76,200.73,200.73,200.71,200.81,200.71,200.75
200.69,200.70,200.77,200.73,200.71,200.71,200.82,200.69,200.70,200.72,200.73,200.75,200.74,200.72,200.79,200.72,200.61,200.72,200.63,200.77,200.72,200.74,200.67,200.75,200.70,200.75,200.75,200.78,200.70,200.71,200.70
200.79,200.70,200.67,200.72,200.77,200.72,200.67,200.59,200.66,200.67,200.59,200.59,200.65,200.64,200.61,200.70,200.64,200.72,200.64,200.59,200.62,200.67,200.66,200.63,200.71,200.66,200.65,200.70,200.72,200.70,200.59
