181.56,181.16,180.87,180.63,180.34,179.93,179.96,179.58,179.09,179.05,178.54,178.38,178.94,178.19,178.06,178.63,178.55,178.73,179.18,178.91,179.53,179.65,179.70,179.85,180.05,180.18,180.19,180.03,179.79,179.95,179.62,179.42,179.33,179.14,178.50,178.47,177.84,178.14,178.38,177.83,177.82,178.15,178.09,178.51,178.92,178.63,179.65,179.77,179.46,179.88,180.19,180.18,180.27,179.93,179.84,179.84,179.70,179.40,179.49,179.17,178.75,178.54,177.86,178.28,178.55,178.04,177.95,178.45,178.36,178.73,179.22,179.29,180.09,180.45,180.39,180.89,181.38,181.48
181.63,181.17,180.52,180.33,179.76,179.33,178.99,178.40,178.00,177.50,176.69,176.71,177.04,176.30,176.56,177.06,176.94,177.23,177.82,177.94,179.17,179.02,179.15,179.61,179.82,179.82,180.07,179.69,179.54,179.47,178.89,178.83,178.41,177.76,177.48,177.12,176.45,176.42,176.70,176.12,176.18,177.09,176.87,177.08,177.53,178.02,178.93,178.76,179.25,179.65,179.76,179.76,180.04,180.06,179.68,179.52,179.08,178.79,178.53,177.89,177.49,177.30,176.53,176.45,176.91,176.22,176.51,177.32,176.98,177.52,178.12,178.35,179.34,179.59,180.01,180.58,180.95,181.02
181.01,180.61,180.40,179.72,179.12,178.06,177.73,177.52,176.22,175.89,174.86,174.78,174.64,174.09,174.54,175.03,175.45,175.55,176.38,177.13,178.12,178.26,178.73,179.24,179.22,179.28,179.39,179.50,179.42,178.95,178.36,177.41,177.24,176.73,175.73,175.78,174.65,174.65,174.36,173.83,174.52,174.72,175.38,175.63,176.50,176.95,177.90,178.17,178.73,179.40,179.30,179.29,179.48,179.49,179.50,178.67,178.53,177.59,177.26,176.56,175.70,175.78,174.64,174.88,174.46,174.24,174.65,175.10,175.70,175.87,176.88,177.60,178.68,178.78,179.48,180.57,180.57,181.13
180.73,180.45,179.63,178.93,178.39,177.29,176.53,175.44,174.16,173.89,172.49,171.94,171.99,172.08,171.89,172.57,173.48,173.85,175.33,176.03,177.09,177.80,178.46,178.94,179.08,179.27,179.19,179.03,178.46,178.08,177.67,176.60,176.00,175.16,173.69,173.70,172.31,171.87,171.64,171.64,171.89,172.50,173.42,173.93,175.02,175.90,177.06,177.78,178.44,178.86,179.01,179.18,179.06,179.16,178.63,178.27,177.94,176.63,176.14,175.16,174.03,173.69,172.11,171.68,171.88,171.75,171.85,172.65,173.80,174.14,175.39,176.68,177.89,178.48,179.27,180.04,180.38,181.12
180.14,180.08,179.13,177.43,177.68,175.87,174.27,172.72,171.75,169.74,168.80,167.84,167.36,167.91,167.71,168.92,169.98,171.42,172.87,174.16,175.92,176.67,177.51,178.13,178.68,178.59,178.71,178.80,177.85,176.45,176.80,175.25,173.98,172.51,171.42,169.46,168.44,167.38,166.96,167.46,167.65,168.87,169.70,171.24,172.83,174.24,175.58,176.45,177.40,178.24,178.49,178.67,178.61,178.61,178.05,176.66,176.88,175.49,173.97,172.55,171.58,169.58,168.72,167.64,167.44,167.88,167.83,168.91,169.96,171.61,173.01,174.55,176.55,177.41,178.48,179.45,180.18,180.49
180.66,179.37,178.94,177.75,175.90,174.55,171.88,170.01,166.99,165.15,162.86,162.33,160.88,161.56,162.81,163.14,165.74,167.33,170.31,171.99,174.27,175.29,177.24,177.21,178.13,178.93,178.77,177.76,177.54,176.85,175.16,173.97,171.59,169.29,166.56,164.75,162.57,162.24,160.83,161.45,162.33,162.89,165.67,167.37,170.14,171.90,174.11,175.03,177.18,177.32,178.30,178.98,178.68,177.63,177.69,176.94,175.04,174.21,171.36,169.60,166.65,164.82,162.70,162.43,161.11,161.52,162.66,162.95,165.84,167.61,170.55,172.40,174.83,176.42,178.53,178.64,179.75,180.98
180.07,178.30,177.88,176.50,173.52,171.84,168.46,165.38,161.76,158.29,156.76,155.01,153.49,153.47,155.14,155.86,160.48,162.12,165.47,168.72,170.85,173.88,175.17,176.73,178.35,178.38,177.48,176.63,176.77,175.48,172.92,171.40,167.68,165.14,161.20,158.27,156.48,154.48,153.13,153.39,155.07,155.84,160.32,161.96,165.24,168.72,171.09,174.18,175.23,176.77,178.21,178.28,177.69,176.69,176.68,175.45,172.89,171.13,167.90,165.14,161.48,158.47,156.53,155.08,153.62,153.57,155.35,155.97,160.72,162.07,165.69,169.16,171.51,174.66,176.57,178.29,179.90,180.41
180.40,179.02,176.87,175.52,170.75,169.21,161.64,158.67,152.65,145.57,142.91,137.56,140.27,137.03,140.48,142.43,148.67,151.59,157.37,164.80,167.73,173.67,174.09,176.34,177.86,177.85,178.23,177.43,175.66,174.86,170.03,168.30,160.83,158.34,152.14,145.19,142.48,137.51,139.85,136.72,140.39,142.20,148.60,151.42,157.44,164.89,167.79,173.53,174.20,176.47,177.74,177.94,178.39,177.41,175.64,174.72,170.02,168.33,160.83,158.30,152.20,145.47,142.73,137.91,140.17,136.77,140.63,142.47,148.80,151.73,157.94,165.10,167.97,174.18,174.97,178.08,179.60,179.98
180.02,179.31,175.50,173.98,170.99,163.81,152.97,147.71,137.60,125.97,117.26,115.29,115.02,111.90,114.23,119.78,129.06,133.97,145.83,158.39,166.54,170.47,174.85,176.95,176.10,177.46,178.33,177.70,174.16,172.91,169.89,162.87,152.51,147.28,137.36,125.65,116.77,115.29,114.78,111.80,114.24,119.80,128.91,134.23,145.92,158.17,166.56,170.40,174.92,176.73,175.98,177.61,178.35,178.00,174.20,172.92,169.85,162.97,152.41,147.50,137.66,125.64,116.92,115.15,115.03,112.30,114.28,119.93,129.47,134.27,146.20,158.73,167.04,170.98,175.54,177.61,178.20,180.19
179.32,179.04,177.77,170.29,168.56,153.99,141.78,131.90,113.82,96.73,82.32,81.02,70.19,75.03,72.63,86.23,99.92,107.40,125.56,144.95,159.42,163.85,173.51,174.97,178.35,177.91,177.46,177.21,176.08,168.95,167.69,153.67,141.51,131.79,113.73,96.49,81.76,80.85,69.76,74.97,72.85,86.10,99.64,107.48,125.78,144.60,159.16,163.89,173.48,174.84,178.34,177.84,177.44,177.56,176.20,168.77,167.92,153.65,141.30,131.70,113.57,96.80,82.16,80.74,70.17,74.99,73.17,86.74,100.23,107.76,126.16,145.21,159.72,164.47,174.18,175.70,179.42,180.63
