184.14,184.08,184.32,184.29,183.62,182.51,182.01,179.62,178.69,176.44,172.34,170.21,169.14,170.03,172.37,175.98,178.91,180.94,182.20,182.94,183.83,184.08,184.09,184.38,184.35
183.49,183.67,183.75,183.60,182.84,181.49,180.33,177.26,175.79,172.29,167.18,163.41,161.44,163.18,167.15,171.95,175.89,178.97,180.39,182.10,183.05,183.47,183.65,183.77,183.70
182.91,183.19,183.20,182.74,181.88,180.51,179.40,176.34,174.77,171.24,165.91,162.23,160.42,162.32,165.79,170.88,174.91,177.65,179.32,181.12,182.09,182.85,183.23,183.36,182.80
182.19,182.49,182.54,181.94,181.18,179.91,178.86,175.91,174.50,171.14,165.64,162.17,160.03,162.24,165.60,170.73,174.42,177.26,178.77,180.44,181.38,182.13,182.50,182.70,182.03
181.89,182.23,182.29,181.68,181.05,179.79,178.65,175.54,174.07,170.56,165.05,161.24,159.05,161.17,164.82,170.06,173.94,176.99,178.57,180.25,181.07,181.85,182.20,182.38,181.80
181.67,182.13,182.12,181.47,180.85,179.73,178.47,175.42,173.83,170.30,164.71,160.88,159.00,161.05,164.66,169.77,173.92,176.82,178.39,180.00,180.92,181.61,181.98,182.10,181.59
181.50,181.88,182.03,181.29,180.71,179.50,178.40,175.38,173.87,170.42,164.67,161.26,159.06,161.20,164.75,169.90,173.74,176.65,178.35,179.92,180.73,181.45,181.92,182.12,181.45
181.40,181.68,181.78,181.23,180.66,179.38,178.10,175.01,173.50,169.92,164.36,160.75,158.61,160.57,164.22,169.50,173.46,176.53,178.08,179.80,180.55,181.42,181.71,181.83,181.30
181.42,181.69,181.72,181.16,180.45,179.25,178.07,174.97,173.32,169.83,164.20,160.36,158.17,160.37,164.11,169.38,173.34,176.33,178.07,179.73,180.50,181.33,181.67,181.75,181.35
181.45,181.66,181.76,181.24,180.48,179.30,178.21,175.08,173.45,169.91,164.21,160.63,158.53,160.66,164.23,169.48,173.38,176.37,178.01,179.73,180.52,181.34,181.71,181.79,181.35
181.33,181.62,181.62,181.03,180.41,179.14,178.04,174.78,173.45,170.08,164.44,160.52,158.13,160.64,164.21,169.51,173.32,176.26,177.91,179.60,180.41,181.28,181.61,181.66,181.15
181.37,181.58,181.60,181.09,180.47,179.20,177.99,174.81,173.17,169.61,163.90,160.13,157.84,160.24,163.93,169.12,173.18,176.32,177.95,179.58,180.42,181.29,181.60,181.72,181.19
181.35,181.62,181.69,181.14,180.62,179.25,177.99,174.90,173.33,169.80,164.22,160.53,158.49,160.51,164.06,169.38,173.21,176.31,177.88,179.64,180.47,181.22,181.59,181.81,181.15
