146.52,146.78,146.70,145.89,145.01,144.32,144.05,142.83,142.21,142.00,141.70,140.99,141.01,140.98,141.00,140.49,141.16,140.53,140.54,141.17,140.55,140.99,140.56,140.70,140.72,141.13,141.37,141.65,142.57,142.97,143.40,144.23,144.92,146.05,146.79,147.02,146.55
145.79,145.97,146.65,144.70,144.32,143.86,143.95,142.71,142.11,141.80,141.47,140.76,140.84,140.68,140.65,140.05,140.83,140.07,140.01,140.57,140.09,140.62,140.24,140.47,140.52,141.09,141.24,141.42,142.35,142.57,143.20,143.90,144.86,145.86,145.86,146.57,146.40
145.62,146.02,146.56,144.62,144.21,143.73,143.85,142.72,142.33,141.61,141.27,140.56,140.50,140.39,140.40,139.94,140.57,139.89,139.92,140.46,139.80,140.56,140.12,140.24,140.28,140.69,141.09,141.37,142.16,142.54,142.94,143.82,144.47,145.59,145.87,146.44,146.37
145.63,145.87,146.59,144.54,144.31,143.59,143.69,142.42,141.73,141.28,141.11,140.25,140.24,140.24,140.22,139.67,140.34,139.66,139.79,140.36,139.79,140.48,140.02,139.95,140.20,140.56,140.96,141.12,142.12,142.36,142.90,143.69,144.18,144.93,145.77,146.43,146.20
145.71,145.96,146.33,144.45,144.09,143.43,143.29,142.25,141.66,141.22,141.02,140.25,140.17,140.20,140.14,139.65,140.28,139.67,139.79,140.27,139.74,140.32,139.95,139.94,140.21,140.63,140.83,141.15,142.06,142.25,142.92,143.72,144.17,144.88,146.00,146.38,146.14
145.49,145.71,146.31,144.45,144.06,143.36,143.32,142.02,141.67,141.29,140.92,140.05,140.16,139.91,140.17,139.52,140.19,139.54,139.64,140.21,139.58,140.17,139.77,139.85,140.00,140.55,140.80,141.17,142.10,142.46,142.98,143.67,144.18,144.95,145.65,146.28,146.18
145.53,145.76,146.32,144.41,144.12,143.42,143.30,142.09,141.41,141.18,140.82,140.00,140.03,139.92,139.96,139.41,140.17,139.41,139.55,140.19,139.58,140.15,139.66,139.67,139.85,140.42,140.57,140.93,141.99,142.11,142.86,143.66,144.43,145.08,145.68,146.36,146.06
145.68,145.76,146.27,144.36,144.15,143.30,143.25,141.95,141.40,141.13,140.78,140.06,140.05,139.98,139.94,139.44,140.10,139.41,139.47,140.18,139.45,139.98,139.73,139.66,139.70,140.24,140.44,140.90,142.04,142.31,142.86,143.58,144.20,144.98,145.72,146.26,146.05
145.39,145.57,146.24,144.26,144.11,143.34,143.15,142.10,141.50,141.34,140.77,139.90,139.94,140.01,139.90,139.27,140.02,139.37,139.39,139.95,139.29,139.88,139.44,139.45,139.46,140.13,140.61,141.01,142.15,142.21,142.86,143.54,144.21,144.86,145.52,146.24,146.05
145.38,145.52,146.19,144.30,144.06,143.42,143.26,142.05,141.41,141.07,140.77,139.93,140.01,139.90,139.75,139.20,139.93,139.31,139.38,139.89,139.26,139.83,139.19,139.39,139.50,139.92,140.62,140.84,142.02,142.11,142.77,143.61,144.21,144.94,145.60,146.21,145.99
145.32,145.64,146.19,144.20,144.03,143.20,143.16,142.02,141.41,141.08,140.86,139.95,140.03,139.88,139.91,139.19,139.87,139.18,139.32,139.87,139.18,139.77,139.19,139.42,139.56,140.09,140.46,140.90,142.12,142.18,142.81,143.54,144.04,144.87,145.75,146.19,145.99
145.29,145.55,146.14,144.27,144.00,143.26,143.19,142.04,141.52,141.41,140.82,140.09,140.14,139.94,139.84,139.25,139.84,139.27,139.27,139.66,139.16,139.69,139.33,139.27,139.57,140.02,140.60,140.97,142.20,142.30,142.87,143.51,144.11,144.86,145.53,146.04,145.97
145.29,145.58,146.22,144.33,143.94,143.35,143.13,141.94,141.32,141.04,140.72,140.17,139.94,139.86,139.73,139.04,139.98,139.21,139.36,139.60,139.13,139.61,139.53,139.40,139.45,139.87,140.40,140.96,142.01,142.24,142.75,143.65,144.16,144.87,145.55,146.14,146.04
145.35,145.56,146.13,144.38,143.90,143.33,143.22,141.93,141.39,141.06,140.77,140.12,139.90,139.86,139.84,139.18,139.94,139.24,139.27,139.69,139.18,139.71,139.40,139.50,139.52,140.02,140.51,140.96,141.99,142.34,142.97,143.60,144.05,144.81,145.71,146.20,145.92
145.31,145.57,146.14,144.49,143.93,143.29,143.17,142.00,141.40,141.26,141.05,140.07,139.98,139.87,139.90,139.21,139.92,139.09,139.14,139.76,139.20,139.60,139.23,139.38,139.48,140.01,140.36,140.96,142.09,142.28,143.04,143.61,143.95,144.86,145.53,146.06,145.93
145.33,145.55,146.15,144.46,144.06,143.48,143.31,141.98,141.38,141.24,140.87,139.93,139.85,139.65,139.83,139.28,139.99,139.17,139.29,139.85,139.25,139.67,139.17,139.27,139.55,140.01,140.28,140.96,142.07,142.25,142.96,143.65,144.02,144.82,145.55,146.11,145.94
145.40,145.65,146.20,144.71,143.92,143.27,143.15,142.04,141.37,141.29,140.94,139.90,139.95,139.88,139.95,139.36,139.97,139.43,139.42,139.88,139.26,139.76,139.30,139.27,139.57,140.05,140.45,140.83,141.99,142.26,143.12,143.65,144.12,144.85,145.50,146.09,145.88
145.31,145.56,146.20,144.30,143.92,143.32,143.28,142.06,141.68,141.57,140.96,139.99,140.01,139.92,139.92,139.31,139.95,139.42,139.39,139.91,139.29,139.68,139.22,139.35,139.55,140.17,140.52,141.00,142.00,142.39,142.98,143.69,144.04,144.82,145.49,146.09,145.92
145.41,145.63,146.18,144.41,144.02,143.31,143.54,142.04,141.69,141.27,140.86,139.97,140.07,140.00,139.88,139.30,140.00,139.38,139.43,139.92,139.36,139.85,139.36,139.23,139.60,140.15,140.54,140.96,141.96,142.24,143.00,143.84,144.08,144.90,145.53,146.09,146.13
145.48,145.62,146.16,144.70,144.05,143.32,143.36,142.27,141.81,141.18,140.92,140.09,140.22,140.05,139.95,139.45,140.15,139.49,139.44,140.06,139.41,139.82,139.35,139.36,139.63,140.16,140.55,141.06,142.16,142.26,143.14,143.87,144.09,144.76,145.64,146.17,146.05
145.37,145.59,146.13,144.48,143.99,143.36,143.37,142.39,141.72,141.35,141.13,140.28,140.18,140.01,140.07,139.56,139.96,139.25,139.43,140.00,139.35,139.74,139.29,139.54,139.70,140.19,140.71,141.17,142.15,142.12,143.01,143.87,144.18,144.90,145.55,146.14,146.12
145.38,145.65,146.22,144.37,144.00,143.49,143.47,142.37,141.59,141.34,141.12,140.34,140.10,140.14,140.09,139.38,140.02,139.32,139.34,139.97,139.35,139.78,139.45,139.42,139.65,140.17,140.63,141.05,142.17,142.45,143.32,143.77,144.28,144.97,145.51,146.18,146.12
145.38,145.62,146.16,144.54,144.31,143.55,143.31,142.31,141.62,141.34,141.24,140.35,140.22,140.31,140.33,139.59,140.14,139.48,139.70,140.00,139.42,139.79,139.43,139.54,139.78,140.30,140.76,141.22,142.28,142.41,143.16,143.73,144.19,145.02,145.63,146.33,145.96
145.49,145.65,146.26,144.49,144.06,143.57,143.37,142.28,141.72,141.59,141.29,140.58,140.36,140.47,140.28,139.51,140.29,139.48,139.64,140.15,139.49,139.83,139.62,139.60,139.89,140.47,140.90,141.24,142.29,142.56,143.35,143.84,144.27,144.92,145.60,146.21,146.08
145.46,145.63,146.32,144.57,144.32,143.62,143.61,142.62,141.93,141.69,141.28,140.51,140.46,140.41,140.37,139.70,140.42,139.65,139.85,140.17,139.59,140.05,139.77,139.77,139.85,140.41,140.76,141.31,142.39,142.58,143.54,144.16,144.33,145.08,145.60,146.13,146.14
145.48,145.71,146.24,144.50,144.52,143.77,143.65,142.43,142.04,141.77,141.55,140.54,140.43,140.50,140.47,139.95,140.58,139.90,140.01,140.31,139.86,140.24,139.86,139.81,140.03,140.61,140.99,141.37,142.62,142.75,143.31,144.06,144.27,145.01,145.67,146.17,146.19
145.49,145.71,146.30,144.54,144.29,143.68,143.77,142.65,142.06,142.02,141.54,140.98,140.56,140.74,140.58,140.12,140.83,140.04,140.21,140.52,140.00,140.35,140.03,140.00,140.27,140.78,141.02,141.72,142.83,142.99,143.40,144.09,144.78,145.20,145.64,146.20,146.20
145.49,145.81,146.29,144.61,144.21,143.65,144.18,143.20,142.18,141.93,141.76,141.14,140.91,140.91,141.03,140.43,140.99,140.35,140.42,140.80,140.36,140.70,140.15,140.38,140.54,140.99,141.07,141.98,142.74,142.97,143.68,144.07,144.84,145.19,145.70,146.35,146.16
145.61,145.83,146.25,144.74,144.53,144.07,144.41,143.19,142.55,142.01,142.06,141.33,141.31,141.21,141.24,140.83,141.27,140.82,141.00,141.28,140.83,141.00,140.54,140.67,140.83,141.23,141.44,142.18,142.93,143.14,143.61,144.28,144.81,145.37,145.83,146.34,146.22
145.81,145.81,146.36,144.38,144.63,144.31,144.45,143.39,142.94,142.33,142.51,141.80,142.20,141.89,141.84,141.65,141.76,141.60,141.67,141.78,141.62,141.87,141.48,141.80,141.61,141.99,142.10,142.45,143.14,143.22,143.75,144.51,144.64,145.38,145.95,146.32,146.21
145.77,145.75,146.47,144.66,144.66,144.46,144.45,143.79,144.00,143.68,143.14,142.61,142.53,142.37,142.29,141.96,142.09,141.84,141.94,141.90,141.73,142.11,141.95,142.25,142.36,142.81,143.34,143.23,143.54,144.31,144.19,144.67,144.75,145.58,145.88,146.40,146.29
145.74,145.89,146.79,145.17,144.96,145.02,144.57,144.01,143.76,143.52,142.75,142.26,142.04,142.13,141.97,141.60,141.82,141.62,141.55,141.71,141.53,141.95,141.82,141.95,142.17,142.40,142.96,143.06,143.37,144.07,144.53,144.83,145.27,145.37,145.89,146.43,146.59
146.13,146.50,146.75,146.12,145.27,144.78,144.27,143.65,143.02,142.95,142.24,141.63,141.13,141.22,141.00,140.62,141.20,140.72,140.86,141.16,140.69,140.97,140.72,140.81,141.03,141.41,142.25,142.58,143.22,143.91,144.47,144.60,145.24,145.39,146.37,146.85,146.64
146.12,146.37,146.61,145.83,145.08,144.44,144.01,142.86,141.60,141.38,141.02,140.43,140.29,140.41,140.46,140.00,140.64,139.87,140.15,140.60,139.96,140.17,139.81,139.84,139.95,140.30,140.82,141.25,142.33,142.94,143.92,144.38,145.18,145.30,146.39,146.65,146.41
146.12,146.30,146.24,145.35,144.60,143.92,143.29,142.08,141.55,141.39,141.10,140.32,140.30,140.22,140.17,139.54,140.34,139.51,139.59,140.10,139.45,139.75,139.33,139.49,139.65,140.09,140.48,140.95,142.02,142.46,143.09,143.95,144.57,145.71,146.35,146.65,146.18
145.37,145.55,146.24,144.34,143.95,143.55,143.54,142.15,141.53,141.27,140.93,140.16,140.18,140.11,139.92,139.33,140.04,139.21,139.15,139.58,139.02,139.61,139.13,139.35,139.57,140.13,140.44,140.81,141.93,142.22,142.92,143.65,144.59,145.59,145.53,146.16,146.08
145.30,145.64,146.20,144.30,143.82,143.50,143.51,142.44,141.92,141.16,140.79,139.97,139.92,139.77,139.77,139.19,139.89,139.06,139.11,139.52,138.89,139.45,139.13,139.22,139.42,139.91,140.41,140.80,141.76,142.20,142.71,143.57,144.27,145.31,145.57,146.19,146.10
145.30,145.59,146.23,144.28,144.00,143.33,143.54,142.15,141.42,140.99,140.78,139.87,139.72,139.66,139.59,139.03,139.68,138.97,139.02,139.51,138.97,139.52,139.05,139.12,139.35,139.85,140.42,140.76,141.78,142.07,142.66,143.39,143.94,144.71,145.54,146.17,145.94
145.50,145.75,146.07,144.20,143.89,143.23,143.10,142.02,141.38,141.01,140.67,139.80,139.76,139.69,139.69,139.10,139.71,139.10,139.10,139.55,138.98,139.38,139.13,139.18,139.52,140.13,140.41,140.82,141.78,142.00,142.70,143.43,143.93,144.73,145.74,146.15,145.95
145.33,145.55,146.14,144.25,143.84,143.19,143.09,141.88,141.46,141.02,140.61,139.72,139.68,139.59,139.67,139.02,139.68,139.03,139.04,139.54,138.89,139.44,139.06,139.33,139.47,140.15,140.41,140.88,141.84,142.29,142.79,143.44,144.09,144.79,145.52,146.12,145.98
145.37,145.52,146.13,144.26,143.92,143.25,143.10,141.93,141.23,140.97,140.52,139.69,139.69,139.61,139.66,139.05,139.78,138.96,139.14,139.66,139.05,139.53,139.14,139.17,139.31,140.07,140.27,140.70,141.76,141.99,142.75,143.51,144.31,144.98,145.60,146.19,145.93
145.58,145.61,146.07,144.21,144.04,143.19,143.13,141.79,141.17,140.82,140.55,139.73,139.77,139.67,139.65,139.09,139.74,139.02,139.09,139.71,139.01,139.54,139.27,139.31,139.40,139.96,140.19,140.80,141.84,142.11,142.75,143.52,144.07,144.83,145.67,146.18,145.87
145.21,145.53,146.11,144.14,144.02,143.25,143.07,141.93,141.33,141.20,140.60,139.79,139.74,139.75,139.66,139.03,139.73,139.06,139.13,139.69,138.93,139.52,139.05,139.06,139.16,139.86,140.35,140.81,141.94,142.02,142.74,143.45,144.10,144.69,145.46,146.09,145.99
145.27,145.46,146.13,144.20,143.96,143.32,143.17,141.91,141.28,140.94,140.58,139.74,139.77,139.66,139.58,139.04,139.69,139.02,139.23,139.64,138.99,139.53,138.88,139.08,139.17,139.78,140.32,140.74,141.90,141.91,142.66,143.42,144.11,144.81,145.49,146.10,145.96
145.22,145.57,146.06,144.03,143.91,143.19,143.03,141.79,141.31,140.98,140.66,139.82,139.82,139.71,139.77,138.97,139.75,138.96,139.08,139.72,139.02,139.57,138.98,139.12,139.32,139.84,140.35,140.71,141.93,142.09,142.74,143.47,144.00,144.78,145.70,146.10,145.87
145.19,145.44,146.00,144.14,143.82,143.18,143.04,141.96,141.37,141.24,140.65,140.01,139.95,139.75,139.69,139.00,139.72,139.04,139.08,139.45,138.95,139.53,139.17,139.06,139.36,139.79,140.39,140.84,142.08,142.16,142.74,143.38,144.09,144.82,145.51,145.99,145.95
145.26,145.49,146.11,144.21,143.87,143.24,143.02,141.80,141.18,140.86,140.61,140.03,139.80,139.65,139.55,138.88,139.76,139.10,139.21,139.45,138.90,139.47,139.33,139.28,139.29,139.80,140.28,140.81,141.90,142.11,142.69,143.55,144.12,144.93,145.47,146.07,145.99
