155.19,154.66,152.32,150.53,149.10,148.79,148.73,146.85,146.10,144.70,144.24,143.34,142.42,142.05,141.71,140.93,140.79,141.22,140.91,140.18,140.36,139.57,139.83,139.88,140.66,140.02,140.33,139.07,140.30,141.09,141.16,139.93,139.47,139.96,140.82,142.09,140.29,138.77,138.88,139.44,140.35,139.52,139.31,138.51,138.72,138.64,137.92,138.38,137.94,137.68,137.76,138.83,138.27,138.27,138.42,137.84,138.66,138.64,139.41,139.43,138.80,138.43,139.42,140.69,140.50,139.63,139.34,139.74,140.84,142.48,140.49,139.42,139.65,140.30,141.59,140.74,140.74,140.32,140.49,140.93,140.25,140.57,140.79,140.60,140.84,142.25,142.27,142.56,143.34,143.35,144.04,145.02,146.65,146.63,147.45,148.14,150.37,151.34,152.32,153.06,153.72,155.82
154.42,154.22,151.65,149.35,147.66,147.59,147.17,145.28,144.32,142.88,142.58,141.83,140.49,139.63,139.21,138.68,139.11,139.03,139.45,138.30,138.00,137.93,137.27,137.67,138.09,138.80,137.64,137.51,137.28,139.09,139.15,139.13,137.26,137.61,139.26,140.42,138.38,136.31,137.35,137.98,138.60,137.11,136.66,136.87,136.95,136.88,135.96,135.76,135.20,135.62,135.85,136.61,136.81,136.25,136.14,136.24,135.73,136.34,136.96,137.55,137.02,136.71,136.51,138.57,138.66,138.76,136.83,137.60,139.20,140.41,138.37,136.92,137.93,138.97,139.40,138.29,137.98,138.06,138.51,139.17,137.85,138.19,138.31,138.09,138.66,139.81,140.37,140.49,140.86,141.53,141.52,142.83,143.91,145.24,144.85,146.33,147.67,150.04,151.40,152.56,152.16,154.42
152.46,152.57,149.32,147.30,145.66,145.51,144.67,142.05,141.13,139.80,139.34,138.76,137.19,136.35,135.41,135.58,135.25,135.80,136.02,134.81,134.64,134.39,133.69,134.00,134.26,135.34,135.00,134.68,134.36,136.37,136.79,137.39,133.41,135.23,135.99,138.05,134.91,133.30,134.58,135.49,135.77,133.46,132.99,133.64,133.79,133.84,132.42,131.61,131.58,132.15,131.92,133.05,133.38,132.65,132.85,132.28,132.00,132.40,133.00,134.44,133.90,133.95,133.24,135.66,136.08,136.63,133.69,134.78,135.91,138.17,135.09,133.35,135.27,136.16,136.29,134.28,134.08,134.47,135.33,135.73,134.56,134.59,134.15,135.15,135.31,136.09,136.97,136.50,137.39,137.68,138.11,138.93,139.88,141.87,142.33,143.26,144.82,147.52,149.05,151.09,149.87,153.33
151.48,151.35,148.28,146.02,144.52,144.08,143.35,139.98,139.40,138.36,138.24,137.06,135.49,134.03,133.89,133.63,133.01,133.68,133.18,133.38,133.02,131.93,131.22,131.35,131.75,133.81,133.22,133.27,131.55,133.24,134.62,134.13,131.61,132.89,135.19,135.31,132.34,131.22,133.00,133.38,132.94,130.81,131.45,131.40,131.91,131.54,130.67,129.38,129.52,129.88,129.91,130.60,130.68,131.03,130.89,130.17,129.38,129.92,130.33,132.52,132.30,131.98,130.38,132.78,133.77,133.66,131.21,132.42,134.82,135.32,132.39,131.51,133.19,133.71,133.60,131.21,131.99,132.68,133.26,133.27,132.55,131.66,131.86,132.78,132.69,133.55,133.96,134.63,134.98,135.48,135.76,136.83,137.41,140.48,140.67,141.79,143.09,145.57,147.90,148.15,148.40,152.22
150.03,149.55,145.79,143.38,142.24,141.56,139.71,136.31,136.02,135.82,134.60,132.90,132.28,130.98,130.57,129.30,129.50,130.50,128.97,128.85,129.28,128.39,127.56,127.60,127.54,130.24,129.99,129.96,127.63,129.78,131.56,130.48,128.83,129.38,131.24,132.21,129.01,129.01,129.80,129.99,129.16,126.49,127.89,128.53,128.18,127.39,126.93,126.09,125.91,125.45,125.95,127.42,126.12,126.32,127.16,126.65,125.79,125.72,125.84,128.61,128.78,128.59,126.71,129.20,131.11,130.16,127.91,128.95,130.57,131.77,128.97,129.14,130.27,130.66,129.56,127.13,128.33,129.52,129.23,128.66,128.69,128.30,128.81,128.92,129.16,130.84,129.80,130.41,131.51,132.03,131.96,133.29,133.69,136.90,137.84,138.62,139.71,143.04,146.09,145.88,146.23,150.67
146.95,147.40,141.88,139.44,137.75,137.18,134.86,131.33,130.59,130.79,128.55,126.85,126.00,124.88,125.05,123.58,123.06,124.16,121.99,122.46,123.22,122.86,122.13,121.16,120.93,124.16,124.79,124.46,121.63,123.79,126.72,125.66,123.04,124.24,126.06,127.68,122.58,123.93,123.83,124.32,122.58,120.29,122.04,122.69,121.90,120.79,120.51,119.25,120.70,119.57,119.38,120.98,118.86,119.84,120.79,120.36,119.73,119.49,119.20,122.59,123.33,123.47,120.72,122.98,125.91,125.23,122.63,124.02,125.82,127.47,122.46,123.97,124.38,125.01,123.32,121.12,122.47,123.64,123.07,122.42,122.39,121.55,123.13,122.57,122.91,124.72,123.10,123.97,125.72,125.89,126.23,127.43,128.03,131.77,133.27,134.11,135.25,138.94,142.45,142.58,142.70,148.53
142.40,143.38,135.70,133.04,131.29,131.83,125.61,123.46,122.71,123.23,119.75,118.92,117.47,116.18,117.33,114.85,113.81,114.96,113.18,113.20,113.99,113.84,113.91,113.28,112.28,114.76,118.21,117.21,114.71,114.45,119.10,118.14,116.76,116.73,118.35,120.35,113.94,116.87,116.05,117.74,112.29,112.42,113.69,115.13,112.48,111.97,111.10,110.67,112.68,110.80,110.43,111.85,109.87,110.33,111.35,111.55,111.48,111.43,110.41,113.19,116.50,116.27,113.74,113.75,118.88,117.63,116.01,116.60,118.42,120.08,113.98,117.06,116.50,117.98,113.16,112.71,114.30,116.39,113.93,113.85,113.44,113.16,115.76,114.04,114.01,115.89,114.33,114.78,116.32,117.07,117.89,118.86,119.51,123.19,127.15,127.72,128.67,131.91,138.09,137.63,138.24,145.26
140.53,140.18,133.62,131.45,129.15,128.59,122.53,121.01,120.80,118.64,115.53,115.22,114.46,112.73,114.10,111.96,110.07,110.67,108.61,108.80,110.07,110.14,110.92,110.71,109.38,109.76,113.55,113.43,111.02,110.29,114.87,113.93,112.37,112.53,114.52,115.05,110.21,113.21,111.80,112.70,108.34,109.23,110.77,110.11,107.15,107.48,107.84,106.85,109.10,107.84,105.95,107.13,105.46,105.44,106.81,107.40,108.55,108.42,107.75,108.32,112.47,111.80,110.50,109.27,113.93,113.20,112.23,112.31,114.27,114.82,109.94,113.04,112.23,113.03,109.07,109.97,111.82,111.18,109.02,109.55,110.10,109.33,111.80,111.02,109.74,111.43,110.22,110.66,112.35,113.33,115.73,116.38,117.45,120.35,125.09,125.16,126.16,129.66,135.31,135.39,136.13,143.18
139.94,138.67,132.07,129.43,127.93,127.02,121.27,119.33,120.03,116.71,114.27,114.31,113.31,110.86,110.81,109.14,107.69,108.57,106.92,106.13,106.69,107.08,108.69,108.32,106.93,106.99,111.31,109.93,107.94,107.50,111.60,111.54,109.30,110.18,111.45,111.59,107.28,110.15,109.25,109.27,106.09,106.17,108.65,106.73,104.92,106.12,106.49,105.08,105.60,104.56,103.50,104.65,103.28,102.37,103.43,104.27,106.49,106.52,105.35,105.34,110.14,109.09,107.03,107.00,110.94,110.89,109.37,109.68,111.49,111.70,107.38,110.08,109.59,109.52,106.50,107.16,110.00,107.61,105.98,108.17,109.13,107.22,108.46,107.88,107.28,109.04,108.34,107.90,109.34,110.80,113.93,115.11,115.32,118.01,123.19,123.06,124.02,127.22,132.99,133.29,133.96,141.62
138.27,137.60,130.87,128.81,127.32,126.01,120.52,119.41,119.68,115.75,114.05,113.51,111.25,110.64,109.95,109.46,107.55,108.98,107.11,106.51,106.47,107.36,107.85,108.40,105.75,105.48,108.87,108.54,107.89,105.75,109.91,110.05,109.03,109.22,109.80,110.45,105.74,108.53,108.15,107.89,105.09,105.56,107.88,105.05,103.57,105.10,104.44,104.34,104.41,104.79,103.19,105.06,103.37,102.85,103.75,104.78,105.47,106.51,104.33,103.98,107.91,107.46,106.83,105.30,109.47,109.38,108.78,108.64,109.92,110.50,106.05,109.04,108.91,108.58,105.96,106.52,109.19,106.20,105.60,107.36,106.25,106.80,106.95,107.79,106.98,109.09,108.32,109.04,110.76,112.42,114.28,116.53,115.92,118.18,122.69,123.54,124.17,126.78,132.95,133.47,134.57,141.75
