177.97,178.02,178.04,178.09,177.99
178.05,178.03,178.05,178.10,177.99
177.96,178.03,178.13,178.03,177.92
177.97,178.07,178.11,178.12,177.98
177.99,178.05,178.08,178.04,177.97
177.98,178.06,178.12,178.11,178.00
177.97,178.05,178.03,178.04,177.98
178.04,178.06,178.02,178.05,178.01
177.98,178.14,178.07,178.06,178.01
177.97,178.07,178.03,178.00,178.00
177.95,177.98,178.03,178.06,177.98
177.94,178.04,178.06,177.97,177.99
177.95,178.02,178.12,178.09,177.98
177.99,178.01,178.08,178.06,178.01
177.97,178.08,178.07,178.03,178.02
178.05,178.04,178.07,178.11,177.96
178.02,178.06,178.07,178.05,178.01
178.02,178.03,178.11,178.07,178.01
178.01,177.98,178.00,178.04,177.96
178.04,178.02,178.05,178.02,178.00
177.97,178.01,178.05,178.05,178.00
177.99,178.04,178.06,178.10,178.01
177.99,178.02,178.05,178.02,178.06
177.96,178.02,178.10,178.12,177.96
177.98,178.01,178.07,178.01,177.98
178.02,178.07,178.04,178.07,177.98
178.00,178.06,178.07,178.05,177.95
178.02,178.01,178.03,178.02,177.96
178.01,178.12,178.08,178.07,178.01
178.04,178.02,178.04,178.03,177.92
178.04,178.02,178.08,178.02,178.02
