173.34,173.61,173.37,173.28,172.82,171.22,170.58,169.26,168.60,167.64,167.16,166.95,166.06,166.20,165.97,165.85,166.06,166.21,165.83,166.70,166.33,166.35,166.36,166.35,166.36,167.02,167.11,167.36,168.46,168.96,170.20,170.92,171.99,172.41,173.57,173.38,173.55
173.29,173.51,173.06,172.78,171.63,170.20,169.57,168.79,168.19,167.40,166.88,166.65,165.85,165.79,165.65,165.54,165.48,165.75,165.35,166.17,165.73,165.71,165.86,165.91,166.10,166.69,166.81,167.01,168.10,168.37,169.26,170.14,171.16,172.17,173.43,173.40,173.31
173.29,173.06,172.92,172.72,171.62,170.31,169.52,168.82,168.17,167.36,166.81,166.55,165.69,165.72,165.52,165.34,165.39,165.62,165.06,165.94,165.46,165.51,165.56,165.73,166.01,166.52,166.77,166.96,167.99,168.38,169.19,169.94,170.93,172.05,173.55,172.63,173.19
172.91,172.71,172.78,172.62,171.53,170.23,169.48,168.92,168.18,167.14,166.50,166.34,165.24,165.35,165.37,165.03,165.12,165.30,164.87,165.76,165.26,165.21,165.45,165.34,165.67,166.16,166.41,166.74,167.73,168.16,169.21,169.79,170.71,171.76,173.26,172.40,173.12
172.67,172.63,172.78,172.45,171.74,170.35,169.61,168.63,167.96,167.08,166.42,166.08,165.31,165.21,165.15,164.97,165.09,165.25,164.89,165.76,165.31,165.20,165.37,165.26,165.54,166.12,166.41,166.61,167.72,168.16,169.06,169.78,170.54,171.67,173.25,172.23,173.00
172.78,172.58,172.72,172.41,171.31,170.14,169.41,168.34,167.82,166.91,166.27,166.06,165.17,165.19,165.04,164.87,164.95,165.13,164.70,165.63,165.07,165.10,165.31,165.28,165.52,166.08,166.34,166.81,167.67,168.11,169.09,169.76,170.60,171.73,173.19,172.30,173.04
172.75,172.39,172.58,172.45,171.38,170.05,169.37,168.47,167.72,166.63,166.05,165.81,164.87,164.98,165.02,164.69,164.76,165.01,164.70,165.39,164.98,164.88,165.16,165.09,165.32,166.05,166.16,166.39,167.66,168.23,169.04,169.74,170.65,171.65,173.07,172.12,172.95
172.61,172.37,172.58,172.44,171.32,170.13,169.33,168.30,167.48,166.58,165.99,165.71,164.82,164.91,164.82,164.61,164.72,164.99,164.52,165.38,164.93,164.98,165.04,165.00,165.28,165.85,166.01,166.36,167.61,168.11,168.92,169.67,170.50,171.55,173.05,172.10,172.95
172.55,172.37,172.52,172.27,171.22,169.98,169.31,168.34,167.60,166.52,165.95,165.74,164.75,164.92,165.03,164.64,164.77,165.01,164.37,165.41,165.06,164.85,165.14,164.96,165.12,165.73,166.01,166.50,167.67,168.09,168.99,169.82,170.51,171.60,173.04,172.10,172.86
172.62,172.37,172.52,172.38,171.17,169.96,169.35,168.39,167.56,166.50,165.86,165.62,164.74,164.75,164.78,164.71,164.74,164.89,164.36,165.25,164.65,164.71,164.92,164.74,165.16,165.67,165.96,166.42,167.54,168.23,169.00,169.68,170.54,171.58,173.05,172.07,172.85
172.70,172.45,172.58,172.47,171.36,170.02,169.25,168.26,167.50,166.41,165.78,165.57,164.72,164.78,164.66,164.48,164.58,164.81,164.25,165.28,164.69,164.68,164.74,164.70,165.00,165.59,166.06,166.29,167.66,167.98,168.99,169.66,170.46,171.69,173.10,172.00,172.92
172.70,172.57,172.68,172.47,171.33,170.10,169.24,168.20,167.43,166.52,165.89,165.60,164.68,164.75,164.86,164.71,164.61,164.83,164.31,165.29,164.72,164.77,164.82,164.81,165.11,165.63,166.01,166.32,167.51,168.03,168.89,169.71,170.65,171.70,173.23,172.28,173.01
172.84,172.55,172.63,172.39,171.44,170.09,169.44,168.32,167.53,166.59,166.08,165.64,164.76,164.96,164.75,164.54,164.45,164.72,164.52,165.18,164.63,164.63,164.79,164.78,164.96,165.57,165.99,166.35,167.68,168.08,169.08,169.79,170.68,171.82,173.27,172.12,173.01
172.76,172.45,172.59,172.41,171.42,170.21,169.46,168.36,167.79,166.55,165.88,165.63,164.65,164.64,164.77,164.56,164.40,164.69,164.24,165.25,164.57,164.56,164.74,164.70,164.94,165.61,165.97,166.37,167.53,167.98,169.02,169.86,170.80,171.74,173.16,172.15,172.89
172.71,172.51,172.59,172.37,171.28,170.17,169.51,168.39,167.92,166.68,165.97,165.77,164.80,164.70,164.94,164.56,164.46,164.72,164.40,165.27,164.85,164.85,164.79,164.76,165.16,165.76,166.24,166.84,167.60,168.09,169.10,169.89,170.63,171.75,173.16,172.28,173.02
172.70,172.50,172.54,172.38,171.30,170.14,169.33,168.50,168.07,166.95,166.22,165.72,164.82,164.99,165.13,164.54,164.62,164.73,164.23,165.32,164.89,164.79,165.09,164.75,165.13,165.73,166.24,166.99,168.03,168.24,169.13,169.78,170.67,171.74,173.06,172.28,172.97
172.78,172.59,172.65,172.45,171.40,170.05,169.34,168.68,167.89,166.60,166.17,165.73,164.99,165.20,165.11,164.58,164.59,165.10,164.60,165.46,164.97,164.96,165.16,164.94,165.16,165.77,166.12,166.81,168.03,168.09,168.98,170.03,170.80,171.73,173.11,172.28,173.02
172.79,172.68,172.55,172.41,171.36,170.16,169.38,168.78,167.82,166.60,166.07,165.91,165.30,165.39,165.08,164.72,164.82,165.15,164.86,165.47,165.06,164.90,165.46,165.30,165.25,165.88,166.20,166.82,168.25,168.29,169.03,169.75,170.58,171.66,173.16,172.23,173.01
172.75,172.60,172.67,172.44,171.28,170.20,169.64,168.75,167.86,166.72,166.30,166.21,165.22,165.33,165.16,164.83,164.90,165.21,164.82,165.67,165.04,165.09,165.29,165.39,165.40,165.93,166.07,166.95,168.15,168.54,169.09,169.79,170.61,171.67,173.12,172.18,172.96
172.85,172.79,172.77,172.44,171.40,170.16,169.94,168.61,167.91,166.64,166.12,166.09,165.17,165.07,165.24,165.03,165.13,165.39,164.94,165.74,165.25,165.06,165.38,165.32,165.74,166.04,166.09,166.67,168.03,168.59,169.53,170.01,170.65,171.73,173.23,172.19,172.99
172.87,172.58,172.82,172.43,171.35,170.20,170.02,168.67,167.90,166.71,166.48,166.25,165.07,165.28,165.37,165.21,165.36,165.59,165.03,165.95,165.30,165.19,165.41,165.34,165.59,166.23,166.37,166.58,167.83,168.71,169.64,169.86,170.65,171.80,173.21,172.42,172.84
172.87,172.48,172.91,172.47,171.41,170.59,169.96,168.73,168.08,167.13,166.71,166.20,165.36,165.26,165.55,165.32,165.41,165.59,165.20,165.81,165.43,165.37,165.57,165.30,165.72,166.22,166.91,166.92,168.00,168.53,169.76,170.16,170.80,171.86,173.30,172.29,172.99
172.74,172.49,172.75,172.54,171.52,170.86,169.95,168.87,168.29,167.19,166.59,166.29,165.47,165.56,165.53,165.26,165.19,165.59,165.09,165.95,165.26,165.41,165.65,165.42,165.71,166.34,166.91,167.10,168.18,168.79,169.80,170.38,170.90,171.79,173.20,172.26,173.03
172.82,172.52,172.73,172.51,171.48,170.67,170.01,168.99,168.30,167.38,166.61,166.43,165.78,165.64,165.60,165.33,165.41,165.55,165.26,165.94,165.56,165.50,165.63,165.42,165.90,166.38,166.74,167.35,168.48,168.45,169.67,170.51,170.91,171.82,173.14,172.25,173.06
172.80,172.69,172.71,172.59,171.70,170.69,170.24,169.07,168.52,167.29,166.95,167.03,165.78,165.77,165.70,165.40,165.51,165.69,165.33,166.09,165.55,165.58,165.79,165.65,165.94,166.70,166.87,167.21,168.76,168.80,169.72,170.53,170.95,172.00,173.19,172.24,173.13
172.83,172.60,172.72,172.68,171.82,170.67,170.14,169.02,168.30,167.24,167.01,166.75,165.86,165.62,165.72,165.49,165.61,165.80,165.31,166.14,165.69,165.67,165.82,165.79,165.93,166.73,166.86,167.09,168.48,168.82,169.75,170.35,171.02,172.04,173.20,172.27,173.03
172.84,172.60,172.71,172.54,171.65,170.72,170.15,169.12,168.26,167.45,167.00,166.88,165.91,165.92,165.93,165.67,165.70,165.86,165.52,166.27,165.93,165.91,166.05,166.00,166.24,166.77,166.99,167.21,168.46,168.85,169.75,170.34,171.01,171.89,173.24,172.22,173.08
172.95,172.86,172.73,172.52,171.81,170.69,169.92,169.25,168.68,167.49,167.26,167.05,166.11,165.99,166.05,165.80,165.95,165.98,165.71,166.56,166.00,165.98,166.22,166.20,166.34,167.00,167.17,167.59,168.73,169.04,169.83,170.49,171.17,171.91,173.19,172.32,172.99
172.83,172.72,172.72,172.52,171.86,170.66,170.21,169.50,168.91,167.78,167.24,167.20,166.26,166.14,166.25,166.00,165.99,166.21,165.85,166.69,166.29,166.30,166.41,166.35,166.59,167.04,167.12,167.73,168.77,168.97,169.84,170.30,171.21,171.86,173.20,172.31,173.05
173.09,172.71,172.75,172.66,171.78,170.68,170.16,169.74,169.09,167.92,167.33,167.37,166.65,166.53,166.72,166.61,166.46,166.67,166.54,166.98,166.89,166.81,166.63,166.89,167.00,167.42,167.52,167.91,168.88,169.16,169.73,170.48,171.20,172.03,173.34,172.42,173.17
173.08,172.60,173.01,172.87,171.66,171.12,170.55,170.03,169.34,168.69,168.06,168.07,167.64,167.68,167.57,167.61,167.40,167.66,167.34,167.70,167.64,167.74,167.59,167.73,168.13,168.22,168.55,168.71,169.27,169.36,170.01,170.91,171.25,172.21,173.45,172.38,173.50
173.20,172.55,173.05,173.24,172.13,171.42,170.86,170.69,169.81,169.53,168.84,168.37,167.99,168.06,167.88,167.77,167.66,167.83,167.58,168.01,167.93,167.99,167.88,168.07,168.40,168.80,169.15,169.31,169.82,170.46,170.85,171.28,171.56,172.42,173.37,172.29,173.47
