121.54,121.78,121.83,121.71,121.38
121.63,121.80,121.94,121.78,121.69
121.60,121.80,121.88,121.80,121.57
121.63,121.76,121.82,121.87,121.64
121.64,121.75,121.78,121.75,121.50
121.60,121.68,121.82,121.73,121.46
121.60,121.73,121.78,121.75,121.48
121.55,121.78,121.80,121.66,121.48
121.58,121.80,121.81,121.72,121.51
121.65,121.75,121.90,121.72,121.50
121.58,121.72,121.85,121.72,121.40
121.50,121.68,121.78,121.69,121.39
121.60,121.81,121.80,121.65,121.34
121.46,121.72,121.79,121.71,121.39
121.55,121.74,121.81,121.65,121.41
121.50,121.70,121.85,121.68,121.40
121.54,121.78,121.81,121.64,121.41
121.55,121.70,121.83,121.73,121.41
121.59,121.72,121.76,121.70,121.45
121.55,121.73,121.82,121.71,121.46
121.55,121.82,121.79,121.65,121.40
121.58,121.75,121.79,121.71,121.38
121.60,121.77,121.76,121.75,121.47
121.54,121.75,121.80,121.72,121.54
121.54,121.76,121.79,121.75,121.50
121.62,121.80,121.88,121.74,121.54
121.59,121.72,121.77,121.71,121.46
121.65,121.82,121.89,121.73,121.42
121.62,121.87,121.87,121.76,121.36
121.64,121.85,121.89,121.78,121.53
121.66,121.80,121.88,121.73,121.43
