192.40,192.57,192.36,192.44,192.52,192.55,192.40,192.38,192.50,192.53
192.15,192.20,192.28,192.20,192.18,192.25,192.22,192.15,192.21,192.19
192.02,192.05,192.09,191.92,192.05,192.01,192.10,192.01,191.96,192.06
191.70,191.76,191.68,191.78,191.71,191.81,191.66,191.79,191.77,191.79
191.35,191.37,191.42,191.51,191.39,191.33,191.37,191.47,191.35,191.60
190.87,191.03,191.09,190.84,190.86,191.21,190.99,191.07,191.11,191.14
