212.30,212.18,212.17,212.12,212.26,212.35,212.25,212.31,212.27,212.18,212.17,212.30
212.06,211.88,211.84,211.89,211.93,212.10,212.07,211.97,211.85,211.82,211.94,212.07
211.47,211.43,211.36,211.38,211.48,211.74,211.69,211.54,211.40,211.44,211.34,211.48
210.89,210.56,210.51,210.65,210.94,211.28,211.32,210.95,210.50,210.43,210.50,210.78
209.25,209.28,209.67,209.61,209.88,210.49,210.56,210.02,209.50,209.46,209.42,209.32
207.47,206.92,206.95,207.23,207.74,209.30,209.41,207.67,207.17,207.04,207.05,207.30
205.04,204.47,204.27,203.73,203.81,205.29,205.23,203.72,203.57,204.33,204.49,204.97
197.80,196.97,197.04,197.13,196.64,196.98,197.14,196.65,196.92,196.99,196.98,197.83
176.10,177.81,177.58,176.34,169.56,150.59,151.00,169.88,176.42,177.55,177.68,176.26
155.15,161.86,157.90,156.27,142.48,125.49,126.88,142.62,155.96,159.40,161.30,155.79
145.05,152.67,148.76,145.77,130.02,116.34,115.79,129.71,145.58,150.25,152.66,145.77
141.14,144.34,141.24,141.96,126.51,116.03,115.43,126.16,141.53,142.42,143.99,142.16
135.03,139.45,135.91,136.74,122.37,109.77,109.56,122.74,135.81,137.88,138.67,135.96
132.10,137.03,133.93,133.45,120.69,107.62,107.05,120.91,131.52,134.89,136.46,134.14
130.94,134.35,130.77,131.76,121.37,109.77,109.34,120.42,130.27,132.30,134.03,132.84
129.14,132.30,129.92,129.45,118.80,104.83,104.54,118.11,129.30,130.97,132.90,129.80
128.74,131.97,129.65,129.05,117.41,103.87,103.77,116.93,128.25,130.13,131.84,129.98
128.94,132.29,129.09,129.05,119.96,108.45,108.14,119.83,128.25,129.97,131.96,129.73
128.33,130.91,128.54,128.38,117.23,103.73,102.59,116.39,127.63,129.80,131.02,129.09
128.89,130.47,127.75,128.76,116.91,102.37,101.94,115.88,128.21,128.74,130.25,129.74
128.81,131.99,129.12,128.84,119.06,110.49,110.15,118.21,127.94,129.91,131.98,129.51
127.77,130.97,128.32,128.31,117.34,103.57,102.77,116.75,127.32,129.69,130.45,128.73
126.91,130.47,127.44,127.47,116.69,102.18,101.90,116.17,127.38,128.74,130.09,127.93
128.54,132.56,129.29,129.34,117.20,106.95,106.26,116.60,128.42,130.71,132.35,130.22
127.68,130.58,128.08,128.26,116.95,103.48,103.32,116.41,127.81,129.42,130.48,128.60
127.03,130.70,127.31,127.50,117.81,102.35,101.80,116.36,127.05,128.61,130.60,128.07
130.59,134.10,131.20,129.98,117.75,111.49,110.84,116.67,129.57,132.39,133.78,130.92
127.83,130.64,128.53,128.57,117.38,103.65,103.24,116.30,127.76,129.34,130.44,129.00
127.23,131.19,127.64,127.64,116.41,103.24,102.57,115.70,127.38,129.20,131.00,128.11
129.43,133.13,130.50,130.32,119.23,109.91,109.67,118.52,129.59,131.45,132.59,130.53
128.08,131.06,128.52,129.02,118.71,104.90,103.77,116.54,128.33,129.86,130.80,129.18
127.57,131.30,128.50,128.27,116.90,103.08,102.97,116.29,128.03,129.35,131.16,128.51
127.53,131.82,128.57,129.04,117.55,106.41,105.72,116.49,128.40,129.95,131.73,129.01
128.69,132.03,129.84,129.95,119.02,106.01,106.26,118.00,128.99,130.68,131.85,130.78
129.09,132.15,129.70,130.01,118.06,104.72,103.67,117.40,129.29,130.69,131.93,129.93
130.28,133.78,130.80,130.61,119.14,105.21,104.75,118.39,130.25,132.04,133.13,130.94
132.37,135.50,133.30,132.77,122.53,109.60,108.93,121.56,132.62,133.66,134.93,133.56
135.30,138.34,135.58,135.88,124.01,112.00,110.04,123.14,135.18,136.74,138.03,135.88
146.53,150.15,147.37,147.47,135.68,120.39,120.19,134.94,146.81,148.31,149.64,147.57
171.90,169.85,167.98,170.01,166.03,172.30,171.60,164.45,169.30,168.42,169.56,172.48
187.12,183.09,183.09,185.50,186.97,192.40,193.89,186.06,184.73,183.66,182.93,187.70
195.12,192.27,192.48,193.34,197.49,199.25,199.29,197.05,192.81,192.50,192.60,195.63
200.91,199.25,198.89,200.10,202.35,202.63,202.44,201.94,199.45,198.76,199.62,201.46
204.63,203.47,203.49,203.42,205.11,205.51,205.30,204.12,203.78,203.27,203.85,204.80
207.32,206.44,206.50,205.90,206.86,207.32,207.57,206.16,206.79,206.36,206.61,206.82
209.18,208.77,208.41,208.67,208.48,208.67,208.79,208.14,208.85,208.82,208.40,208.32
209.93,209.74,209.02,210.15,209.64,209.81,209.66,209.30,209.50,209.86,209.17,210.44
210.52,210.36,209.69,210.17,210.35,210.51,210.10,210.26,210.41,210.30,209.68,210.56
210.81,210.37,210.24,210.37,210.66,210.74,210.23,210.70,210.53,210.49,210.47,210.69
210.15,209.99,210.08,210.37,210.57,210.73,210.47,210.50,210.26,210.27,210.04,210.32
209.73,209.45,209.41,209.58,210.04,210.45,210.47,209.98,209.63,209.55,209.69,209.78
207.83,207.87,208.04,208.72,208.99,209.60,209.60,208.90,208.65,208.01,207.80,208.13
206.11,205.83,205.70,205.58,206.15,207.74,207.47,206.33,205.54,205.72,205.78,206.17
203.49,202.99,202.07,201.72,201.98,203.49,203.87,202.06,201.50,201.83,202.87,203.41
192.03,191.96,192.07,191.74,191.27,192.47,192.67,191.34,191.68,192.03,192.11,192.14
166.22,171.32,169.14,166.86,158.11,141.31,141.54,158.61,166.80,170.03,171.26,166.69
150.73,157.12,154.11,151.39,136.80,121.20,119.33,137.27,151.39,155.24,156.90,150.92
143.43,148.77,145.27,144.07,129.28,115.24,114.84,128.82,144.03,146.53,148.28,143.68
138.02,142.57,139.81,138.76,127.49,113.23,112.23,127.00,138.51,141.24,141.41,138.79
133.58,137.34,135.09,134.74,121.71,110.05,112.04,121.91,133.32,136.66,137.11,134.40
131.31,135.22,132.05,133.14,121.32,107.26,106.46,120.77,131.38,133.24,135.14,133.37
130.19,133.19,132.76,131.13,120.79,106.72,106.19,119.60,130.37,132.77,134.26,132.60
128.23,131.82,129.61,129.14,117.89,104.56,104.54,117.42,128.77,130.41,132.10,129.12
129.50,131.56,129.46,130.12,116.87,103.28,103.39,116.43,129.09,130.13,131.99,130.60
129.06,131.25,129.38,130.00,117.47,105.45,105.39,116.74,129.09,130.51,131.13,130.79
127.44,131.00,127.89,128.60,116.76,102.83,102.49,115.96,127.71,129.22,130.16,128.70
127.81,131.62,128.92,128.31,116.30,102.59,102.14,115.66,127.24,130.24,131.23,129.21
129.36,131.23,128.22,130.37,117.79,104.81,104.58,117.20,129.45,129.51,130.64,130.78
127.26,130.99,127.72,128.47,116.76,102.33,101.98,115.54,127.52,129.13,130.24,128.68
127.30,132.35,129.25,127.89,115.90,102.10,101.96,115.38,126.75,130.04,131.90,128.38
129.68,131.06,128.22,130.88,117.82,105.29,104.32,116.93,130.05,129.57,130.75,131.11
127.35,130.95,127.81,128.73,116.50,102.32,101.92,115.91,128.03,128.97,130.45,128.71
127.23,131.73,128.21,127.94,116.04,102.20,102.28,115.60,127.13,129.37,131.12,128.44
128.35,131.64,128.24,128.34,118.12,105.56,105.55,117.42,127.63,129.65,130.76,129.27
127.52,130.81,127.70,128.45,116.78,102.22,102.16,116.17,128.00,129.37,130.64,128.39
128.05,131.31,128.56,128.22,116.58,102.38,102.08,115.45,127.51,129.78,131.19,129.25
128.78,132.03,128.62,128.65,119.28,107.16,106.99,118.26,128.21,129.76,131.68,129.60
128.10,131.26,128.47,128.66,117.30,103.41,102.08,116.45,127.67,129.60,131.02,128.84
129.09,131.15,128.27,129.15,116.70,102.98,102.37,116.03,128.42,129.53,130.56,130.49
129.75,132.74,129.58,129.30,120.67,112.13,111.18,119.47,128.78,130.47,132.53,129.94
128.56,131.98,130.00,129.60,118.49,104.54,103.53,117.33,128.56,130.72,131.93,129.74
129.69,132.54,129.61,130.00,118.55,103.69,103.54,117.56,129.30,130.77,132.28,130.13
131.82,135.37,132.49,132.31,119.88,111.62,110.81,119.14,131.49,133.90,135.28,132.66
132.62,136.09,133.10,133.26,121.61,109.44,109.08,120.92,132.77,134.47,135.72,133.37
136.54,140.90,138.01,137.08,126.19,113.59,113.03,125.26,136.68,139.35,140.64,137.35
155.34,158.06,155.03,154.92,144.33,140.96,139.73,143.32,155.00,156.63,157.61,155.90
177.99,174.36,174.35,176.33,175.14,182.69,181.37,173.48,175.95,174.00,174.23,178.70
190.64,186.46,186.57,188.88,191.88,196.43,196.39,191.17,188.12,187.02,186.69,190.89
196.50,195.08,194.86,195.69,199.19,200.56,200.46,198.83,195.07,194.84,195.02,197.63
202.39,200.67,200.79,201.00,203.88,203.62,203.53,202.61,200.99,200.31,201.29,202.38
205.61,204.46,204.85,204.20,205.72,206.39,205.95,204.61,205.12,204.20,204.80,205.58
207.83,207.24,207.13,206.83,207.45,207.71,208.16,206.99,207.78,207.04,207.41,206.98
209.49,209.19,208.62,209.00,208.91,208.95,209.13,208.76,209.01,209.17,208.45,209.64
210.55,210.01,209.30,210.16,209.91,210.04,209.94,209.75,209.84,210.01,209.12,210.34
210.58,210.46,209.93,210.37,210.73,210.53,210.11,210.39,210.55,210.33,209.85,210.69
210.55,210.43,210.20,210.62,210.71,210.73,210.38,210.64,210.53,210.42,210.54,210.49
210.13,209.90,209.99,210.04,210.42,210.61,210.57,210.42,210.24,210.15,209.91,210.12
209.49,209.37,209.11,209.39,209.67,210.19,210.28,209.66,209.25,209.08,209.37,209.61
207.44,207.17,207.08,207.45,208.63,209.22,209.27,208.63,207.66,207.18,207.06,207.58
205.39,205.05,204.66,204.79,205.08,205.96,205.96,205.03,204.76,204.79,204.80,205.49
202.29,201.01,200.52,200.33,199.46,200.01,200.07,199.40,200.23,200.38,200.75,202.33
183.25,183.67,183.80,183.82,181.73,171.94,172.18,182.01,183.68,183.76,183.92,183.77
159.83,166.54,162.87,160.69,148.99,130.73,131.31,149.81,160.44,164.24,166.09,160.42
146.91,153.82,150.29,148.06,133.19,117.32,116.85,133.07,147.73,151.42,153.65,147.93
143.13,147.93,144.64,142.91,127.40,119.26,118.69,126.78,142.61,145.89,147.57,143.43
136.29,140.24,137.43,137.67,122.96,111.90,111.60,123.62,136.57,139.51,139.40,137.06
132.58,136.88,133.16,133.77,122.01,108.33,108.17,121.66,132.38,135.22,136.46,133.28
133.90,137.76,135.01,134.00,121.13,115.20,113.75,120.19,132.81,136.21,137.55,135.29
129.60,132.46,130.57,130.06,119.36,106.57,105.79,118.37,129.89,130.97,132.65,130.43
127.82,132.08,129.64,128.26,117.36,104.56,104.62,117.16,128.34,129.77,132.56,128.71
129.23,132.02,129.88,130.24,119.31,108.97,108.91,118.79,129.65,130.19,132.35,130.24
128.44,131.10,128.91,129.05,118.74,104.77,104.23,116.72,128.26,129.83,131.10,129.55
127.49,130.85,128.23,127.95,116.68,102.80,102.61,115.93,127.67,128.84,130.55,128.08
127.49,130.86,127.96,128.56,116.85,103.52,102.33,115.75,127.96,129.23,130.94,128.51
128.07,130.80,128.75,128.68,118.17,105.84,105.75,117.30,128.20,129.53,130.88,129.82
127.65,130.62,127.89,127.90,116.72,103.54,102.03,115.85,127.52,128.75,130.08,128.34
127.46,130.88,127.87,127.99,117.07,102.43,102.25,116.45,127.57,129.16,130.45,128.34
128.13,131.34,129.09,128.63,119.06,104.81,103.59,118.48,128.01,129.30,130.64,129.28
127.81,130.47,127.66,128.00,116.97,103.75,105.33,115.64,127.24,129.23,130.29,128.17
127.58,130.97,128.10,128.34,117.94,102.60,102.37,116.95,127.64,129.33,130.72,128.84
128.06,131.40,129.48,128.70,119.54,103.25,102.95,117.90,128.02,130.14,131.60,129.29
127.32,130.72,127.99,128.29,116.92,102.49,105.70,116.09,127.40,129.85,130.02,128.36
128.72,131.09,128.18,129.29,116.11,102.58,102.21,115.43,128.80,129.52,131.08,129.62
129.08,131.08,129.99,129.69,117.30,104.93,104.68,116.42,128.72,130.74,131.74,130.49
127.52,131.17,128.18,129.05,117.03,102.83,102.61,116.37,128.33,129.82,130.76,128.88
128.83,132.13,129.05,129.58,116.84,103.16,102.90,116.15,128.32,130.55,131.87,130.12
130.37,132.21,129.47,131.12,118.48,105.87,105.44,117.56,130.05,130.67,131.79,131.88
128.67,132.34,129.39,130.06,118.02,103.79,103.40,117.26,129.45,130.66,131.97,129.99
129.67,134.86,132.20,130.27,118.35,104.56,103.86,117.76,129.21,133.09,134.50,130.57
