170.22,168.53,167.35,165.65,165.23,164.45,162.96,161.79,160.24,159.88,159.68,158.75,157.41,157.04,156.90,155.38,156.25,155.56,155.23,155.74,155.18,154.65,153.88,154.10,154.40,153.69,154.05,154.27,154.47,154.86,153.93,154.38,153.59,154.47,155.26,154.08,153.65,153.11,154.41,154.81,153.85,153.52,152.27,153.10,153.50,153.54,152.91,152.90,152.43,151.70,152.89,152.73,152.62,153.36,153.05,152.90,152.79,152.91,153.57,152.78,153.50,153.29,153.94,154.07,153.62,153.87,153.59,154.49,154.92,153.94,153.74,153.37,154.52,155.27,154.08,153.89,153.53,154.00,154.64,154.99,154.65,154.54,154.72,154.01,155.51,155.73,155.88,157.30,157.61,157.88,158.46,158.85,160.40,160.36,161.59,162.82,163.67,165.08,165.73,166.63,168.28,169.89
169.63,167.52,165.64,164.46,164.31,162.79,161.33,160.13,158.86,158.08,157.52,156.92,155.35,154.86,154.92,153.70,155.07,154.60,153.10,154.00,152.84,152.15,152.26,151.66,152.71,152.20,152.35,152.03,152.95,152.93,152.27,151.77,152.02,153.22,153.93,151.97,152.09,152.02,152.99,152.88,151.60,151.29,150.73,151.16,151.34,151.55,150.67,150.30,150.94,149.95,151.67,151.79,150.35,151.84,151.00,150.78,151.33,150.13,151.99,151.22,151.36,151.72,151.96,152.18,151.80,151.52,151.99,153.08,153.42,151.99,151.85,151.87,153.39,153.28,152.46,152.08,151.73,152.25,152.42,152.93,152.49,152.46,153.10,152.49,154.42,154.75,153.78,155.78,156.03,155.58,156.74,157.04,158.71,158.74,160.16,161.68,162.21,163.92,164.75,165.23,167.60,169.11
168.53,166.29,164.71,163.43,163.36,161.10,159.64,158.31,157.04,156.82,155.74,155.21,153.67,153.40,153.32,151.74,152.72,152.36,151.39,151.95,150.45,150.17,151.20,150.07,151.43,150.36,150.59,150.34,150.70,151.47,150.61,150.08,150.80,151.42,151.96,150.50,150.18,150.22,151.48,150.46,149.62,149.22,149.15,149.51,149.66,149.58,148.49,148.83,149.34,148.07,149.36,149.42,148.73,150.03,148.82,148.53,149.56,148.89,150.10,149.39,149.81,149.60,150.23,150.95,150.45,149.73,150.79,151.67,151.84,150.57,150.33,150.33,152.08,151.11,150.18,150.13,150.09,150.98,150.96,150.90,150.27,151.04,151.91,150.28,152.29,152.12,152.17,153.57,153.69,153.72,155.24,155.09,157.20,157.71,158.47,159.87,160.89,162.99,163.76,164.39,166.91,168.59
167.15,164.52,162.28,161.30,160.87,158.77,157.02,155.74,154.33,153.58,152.38,152.62,149.63,150.17,149.35,148.26,148.85,148.77,147.79,147.60,146.55,146.32,147.36,146.31,147.61,147.49,147.12,146.19,148.06,148.50,147.21,146.69,147.41,148.44,148.92,147.18,146.92,147.36,148.26,147.76,145.75,146.25,145.81,146.46,146.01,146.98,144.38,145.71,145.32,144.68,145.53,145.82,145.42,145.39,144.81,144.78,145.79,145.16,146.64,146.21,146.46,145.66,147.28,148.03,147.13,146.16,147.04,148.38,148.82,146.97,146.82,147.29,148.33,147.69,146.40,147.13,146.76,147.77,147.36,148.13,146.18,147.62,147.25,146.71,147.88,148.69,148.59,149.29,149.59,149.70,151.18,151.96,154.01,154.62,155.44,156.72,158.66,160.42,161.06,161.83,164.76,166.77
165.08,162.04,159.45,158.07,157.78,155.33,152.59,152.01,151.07,149.24,147.88,147.16,144.71,144.68,144.10,143.09,142.99,143.42,142.70,142.61,141.99,140.99,142.32,141.17,143.20,143.18,142.36,141.16,142.98,144.39,142.93,142.96,143.18,144.58,144.90,142.31,142.70,142.91,144.15,143.11,140.86,141.98,142.34,141.91,141.09,141.15,139.37,140.27,139.99,139.41,139.67,140.76,140.23,140.42,140.18,139.08,140.45,139.69,141.78,142.13,141.83,140.65,142.55,143.94,142.68,142.28,142.99,144.48,145.01,142.06,142.70,143.43,144.65,143.40,141.35,142.90,143.36,143.09,142.33,142.95,140.75,142.40,142.13,141.74,142.08,143.42,143.36,144.26,144.60,145.01,146.46,146.63,149.19,150.74,151.08,152.47,154.78,157.31,158.01,159.34,162.39,164.55
162.80,158.69,156.96,154.56,154.47,150.87,148.43,146.92,146.27,144.48,143.23,142.28,139.61,139.50,138.55,137.43,137.39,137.33,137.89,137.47,137.61,135.99,136.42,135.91,138.35,138.08,137.80,135.74,137.38,139.79,138.89,137.89,137.88,139.65,140.59,136.62,138.77,138.47,139.63,136.91,135.66,136.92,136.82,136.20,135.72,135.55,133.73,134.80,134.49,133.61,133.76,134.51,135.37,135.26,135.26,133.70,134.61,134.44,137.03,137.22,136.88,134.95,136.91,139.38,138.08,137.81,137.61,139.71,140.42,136.34,138.91,138.48,139.51,137.22,136.07,137.27,137.58,137.38,137.20,137.25,135.49,136.83,136.58,136.21,136.60,137.42,138.30,138.82,139.67,140.02,141.23,141.92,145.31,146.37,146.64,148.04,151.05,154.13,154.61,155.83,159.52,162.22
159.99,155.70,152.64,150.59,149.93,145.11,143.28,141.70,140.98,138.64,137.87,135.91,133.99,134.24,133.06,131.30,130.66,130.88,131.14,131.05,132.12,130.27,129.88,129.37,132.30,133.07,132.42,129.97,130.76,134.83,134.07,132.44,131.99,135.97,135.48,131.07,133.29,133.19,134.09,129.99,131.05,131.17,131.59,130.44,130.37,129.00,128.21,129.12,128.83,127.60,127.16,128.09,128.12,129.03,129.53,128.38,128.26,128.54,131.46,132.32,131.64,129.31,130.35,134.54,133.95,132.20,131.96,135.96,135.20,131.19,133.65,133.53,134.07,130.55,131.06,131.84,132.24,131.45,131.75,130.83,130.44,131.78,131.70,130.39,130.26,131.06,131.55,132.82,134.26,134.33,135.59,136.30,139.96,141.85,141.95,142.98,145.53,150.27,151.17,152.07,156.98,159.98
156.78,150.30,145.93,144.46,144.59,136.76,134.54,134.92,131.90,129.01,128.44,126.21,124.76,124.65,124.31,121.32,120.81,121.05,121.25,122.26,122.92,120.88,120.34,119.90,121.50,124.18,122.80,120.83,120.27,127.25,126.10,124.18,124.29,127.74,127.71,122.30,124.85,125.20,126.59,120.48,121.61,123.70,121.78,119.67,120.06,118.80,119.39,120.13,119.73,117.46,117.30,117.45,118.51,119.58,120.73,119.30,118.76,118.65,120.20,123.25,122.14,120.65,119.81,127.08,125.72,123.79,124.40,127.49,127.58,122.03,124.97,125.62,126.95,120.61,121.62,124.33,122.39,120.64,121.51,120.48,121.23,122.39,122.65,119.95,120.37,121.30,122.06,123.76,125.56,125.46,126.79,127.52,130.17,133.64,133.07,134.90,136.51,144.02,144.29,145.04,152.67,156.15
153.89,147.05,143.16,141.85,141.77,132.58,130.86,131.63,127.17,123.33,123.32,120.79,120.46,119.69,118.15,115.73,115.16,117.03,114.82,116.53,117.53,116.11,116.54,114.70,114.96,118.35,119.03,118.52,114.86,121.57,120.43,119.90,118.25,121.70,121.67,117.00,120.01,120.36,121.71,115.70,117.45,120.16,116.32,113.31,114.67,114.34,114.80,114.40,113.62,111.89,111.51,113.21,111.74,113.71,115.20,114.54,115.20,113.21,114.28,117.69,118.44,117.79,114.27,121.61,120.24,119.52,118.50,121.47,121.66,116.94,120.17,120.37,121.92,115.47,117.81,120.60,117.05,114.52,115.96,115.44,116.73,117.19,116.17,114.72,115.05,116.90,116.08,118.20,120.40,120.72,123.05,122.51,124.43,128.39,130.52,131.26,132.54,141.52,141.55,142.45,150.02,153.48
152.98,146.75,142.75,140.96,141.50,131.95,130.64,131.00,126.43,122.49,123.03,121.39,120.55,118.10,115.40,114.23,113.66,114.38,113.55,115.80,116.67,116.69,115.38,113.50,111.53,116.09,117.30,116.00,112.77,119.11,118.00,117.71,116.19,119.10,119.61,115.05,117.83,117.61,119.69,113.54,116.28,118.01,113.89,111.36,114.25,114.32,114.69,112.76,110.63,109.77,109.52,110.63,110.39,113.19,114.55,114.91,114.01,112.50,110.92,115.49,117.03,115.54,112.47,119.01,117.86,117.80,116.19,118.84,119.69,115.18,118.18,117.94,119.90,113.85,116.53,118.24,114.79,111.92,115.27,115.90,116.63,115.28,113.77,112.90,113.10,114.97,114.65,117.70,119.70,121.23,121.74,121.66,122.45,127.33,130.25,130.10,132.05,140.47,140.78,141.70,148.50,151.56
