152.21,152.07,151.97,151.73,151.56,151.41,150.90,150.77,150.68,150.40,150.40,150.24,149.92,149.95,150.06,150.04,150.19,150.26,150.48,150.90,150.86,150.96,151.15,151.12,151.24,151.43,151.41,151.44,151.39,151.01,151.15,151.01,150.79,150.55,150.52,150.16,150.24,150.00,149.75,149.69,149.90,149.89,150.00,150.13,150.40,150.76,150.73,151.06,151.21,151.39,151.11,151.38,151.41,151.41,151.31,151.29,151.02,151.03,150.73,150.63,150.64,150.27,150.35,150.20,149.97,150.16,150.08,150.16,150.34,150.60,150.64,151.02,151.17,151.37,151.65,151.84,151.92,152.16
152.07,151.88,151.75,151.45,151.23,151.05,150.59,150.34,150.14,149.71,149.76,149.34,149.11,149.33,149.18,149.10,149.57,149.63,149.85,150.23,150.34,150.57,150.99,151.01,151.03,151.09,151.18,151.15,151.02,150.80,150.54,150.61,150.33,150.03,149.80,149.40,149.48,149.24,148.91,149.02,149.06,148.87,149.53,149.71,149.86,150.29,150.40,150.71,150.93,150.86,151.06,151.21,151.22,151.19,151.12,150.91,150.67,150.80,150.30,150.09,150.01,149.71,149.56,149.44,149.05,149.42,149.30,149.23,149.75,149.93,150.14,150.71,150.70,151.07,151.44,151.65,151.85,152.08
151.80,151.55,151.48,150.94,150.67,150.43,149.98,149.40,149.05,148.63,148.45,148.21,147.86,148.11,147.97,147.98,148.58,148.90,149.33,149.70,149.64,150.25,150.65,150.72,150.99,150.82,150.85,150.62,150.68,150.37,150.11,150.02,149.54,149.05,148.60,148.50,148.38,148.09,147.67,147.86,147.98,147.97,148.52,148.88,149.32,149.75,149.77,150.35,150.58,150.63,150.94,150.83,150.88,150.64,150.61,150.41,150.13,150.18,149.60,149.07,148.79,148.59,148.51,148.09,147.80,148.14,148.22,148.00,148.63,149.15,149.57,150.07,150.08,150.68,151.17,151.25,151.70,151.85
151.96,151.57,151.19,150.74,150.45,149.89,149.18,148.71,147.99,147.32,147.13,146.79,146.51,146.47,146.50,146.60,147.22,147.56,148.21,148.74,148.92,149.52,149.99,150.28,150.44,150.85,150.67,150.52,150.24,149.97,149.87,149.25,148.54,148.41,147.73,147.06,147.00,146.57,146.59,146.37,146.36,146.64,147.25,147.54,148.03,148.66,149.00,149.37,149.87,150.16,150.49,150.78,150.52,150.58,150.25,150.09,149.92,149.48,148.81,148.34,147.86,147.32,146.99,146.61,146.60,146.75,146.71,146.81,147.56,147.77,148.33,149.00,149.45,150.11,150.55,150.95,151.35,151.77
151.75,151.32,150.74,150.49,149.63,149.03,147.85,146.67,146.05,145.01,144.33,143.49,143.80,143.14,143.64,144.09,144.74,145.59,146.47,147.29,148.18,148.97,149.05,149.93,150.13,150.19,150.42,150.02,149.77,149.76,148.85,148.41,147.33,146.38,145.71,144.75,144.23,143.38,143.78,143.06,143.62,144.11,144.49,145.48,146.41,147.35,148.10,149.17,148.99,149.98,150.24,150.24,150.33,150.18,149.85,149.72,148.84,148.43,147.34,146.47,145.62,144.78,144.32,143.47,143.65,143.06,143.61,144.27,144.79,145.81,146.67,147.70,148.47,149.64,149.75,150.51,151.13,151.31
151.60,151.06,150.53,149.73,148.85,147.59,146.12,144.83,142.99,141.73,140.26,139.50,138.82,138.73,138.97,139.75,140.86,142.01,143.35,144.98,146.39,147.85,148.48,149.21,149.76,149.68,149.95,149.86,149.54,148.89,147.98,146.99,145.51,144.40,142.51,141.35,139.96,139.31,138.53,138.62,138.97,139.54,140.73,142.02,143.38,144.88,146.43,147.65,148.48,149.50,149.76,149.70,150.05,149.88,149.69,148.87,148.16,146.97,145.74,144.59,142.71,141.60,140.11,139.51,138.79,138.64,139.12,139.72,141.05,142.41,143.91,145.31,146.83,148.08,149.24,150.00,150.58,151.29
151.19,150.91,150.29,148.71,147.93,145.58,144.04,141.48,139.56,137.54,135.07,134.02,133.04,133.13,133.74,135.54,135.95,138.50,140.02,142.54,144.77,146.37,147.98,148.94,149.00,149.29,149.69,149.83,149.24,147.77,147.34,145.05,143.73,141.12,139.49,137.43,135.04,133.90,132.74,132.85,133.52,135.45,136.03,138.46,140.09,142.27,144.70,146.27,147.80,149.08,148.97,149.35,149.73,149.86,149.37,147.84,147.29,144.90,143.49,141.29,139.38,137.59,135.28,133.81,132.93,133.04,133.58,135.55,136.12,138.70,140.49,142.97,145.21,146.88,148.33,149.77,150.03,150.93
150.95,150.70,149.84,147.89,147.18,143.99,142.04,137.21,133.89,130.89,127.76,126.79,123.85,125.05,124.52,126.84,128.67,133.02,136.61,139.09,143.34,144.24,147.53,148.31,149.25,150.07,149.67,149.62,148.61,147.23,146.56,143.66,141.68,137.03,133.70,130.58,127.51,126.53,123.61,125.11,124.37,126.80,128.49,132.85,136.57,138.99,143.39,144.14,147.54,148.27,149.22,149.99,149.61,149.44,148.74,147.14,146.49,143.51,141.84,137.09,133.74,130.68,127.57,126.59,123.65,125.14,124.61,126.95,128.73,133.10,136.70,139.68,143.89,144.96,148.13,149.11,150.18,151.21
151.57,149.99,149.51,148.16,145.11,142.09,137.75,129.28,121.47,117.63,112.56,108.29,106.57,107.27,109.68,110.00,114.85,122.72,130.33,133.27,140.43,144.58,146.52,147.34,149.50,150.10,149.95,148.38,148.84,147.77,144.55,141.64,137.36,129.19,121.19,117.58,112.51,108.23,106.44,106.83,109.48,109.90,114.70,122.64,130.32,133.18,140.31,144.61,146.57,147.48,149.56,150.06,149.93,148.49,148.67,147.60,144.59,141.63,137.51,129.13,121.33,117.49,112.45,108.08,106.57,107.13,109.78,110.04,114.91,122.86,130.37,133.43,140.67,145.26,147.28,148.05,150.41,151.13
151.42,150.92,148.21,147.25,140.13,138.25,129.88,117.08,105.16,95.39,90.17,81.03,81.93,78.55,87.32,85.89,94.90,106.31,117.98,127.05,132.95,142.72,143.52,148.38,149.02,149.37,149.67,149.97,147.78,146.85,139.74,137.79,129.51,116.89,104.81,95.26,89.90,80.48,81.86,78.59,87.22,85.85,94.94,106.25,117.83,127.05,133.06,142.61,143.34,148.20,149.17,149.40,149.56,150.07,147.65,146.96,139.95,137.79,129.73,116.82,104.59,95.12,89.92,80.94,81.79,78.74,87.20,85.89,94.88,106.37,117.98,127.28,133.05,142.96,144.27,149.32,150.27,150.78
151.34,150.87,148.72,145.46,143.76,136.17,125.69,113.75,100.12,87.74,78.69,74.40,69.72,71.86,72.65,79.13,86.71,99.53,112.88,125.25,134.56,139.42,146.37,147.11,147.26,149.05,150.24,150.03,148.01,144.97,143.43,135.77,125.22,113.26,99.44,87.34,78.62,74.13,69.57,71.60,72.55,79.01,86.54,99.46,112.61,125.23,134.51,139.36,146.40,147.21,147.22,148.98,150.28,149.95,148.02,145.03,143.31,135.80,125.38,113.42,99.63,87.53,78.91,74.24,69.72,71.76,72.65,79.14,86.65,99.64,112.90,125.47,134.60,139.75,146.82,147.96,148.69,150.69
149.86,149.76,149.01,145.67,143.29,135.08,125.16,111.79,97.66,85.44,75.93,73.18,67.94,69.42,67.96,75.20,84.15,97.31,112.09,125.96,136.11,140.96,145.79,146.32,150.21,149.44,148.72,148.61,148.10,144.72,142.45,134.44,124.71,111.49,97.42,85.39,75.61,73.00,67.93,69.78,67.90,74.98,84.07,97.23,112.01,125.67,135.98,140.91,145.76,146.36,150.23,149.56,148.84,148.58,148.27,144.70,142.46,134.47,124.77,111.63,97.56,85.47,75.88,73.11,68.05,69.86,67.82,75.22,84.37,97.53,112.22,125.96,136.14,141.30,145.92,146.72,150.71,151.52
152.38,150.37,149.64,148.95,144.34,141.91,132.49,110.58,92.00,76.35,64.51,60.83,63.62,56.78,60.39,62.59,71.71,91.59,111.01,126.54,138.17,143.75,144.98,149.43,149.84,150.16,150.10,148.15,148.44,147.93,143.71,141.45,132.38,110.31,91.61,76.14,64.41,60.70,63.42,56.79,60.29,62.45,71.65,91.53,110.74,126.25,138.00,143.74,144.96,149.23,149.80,150.11,149.99,148.09,148.42,148.03,143.87,141.56,132.32,110.55,91.89,76.26,64.62,60.77,63.55,56.83,60.48,62.47,71.85,91.73,111.17,126.65,138.34,143.85,145.37,149.57,150.29,150.66
152.32,152.15,150.95,150.14,149.14,143.20,133.50,116.63,90.80,67.04,57.22,55.16,55.65,52.17,52.91,57.95,66.23,80.88,107.79,131.04,141.54,143.76,148.74,149.41,149.62,149.66,150.92,151.53,150.38,149.79,148.86,143.08,133.24,116.47,90.40,66.95,57.04,55.02,55.85,51.76,52.61,57.95,66.18,80.87,107.54,131.06,141.26,143.59,148.62,149.48,149.55,149.77,150.89,151.37,150.38,149.78,148.94,142.95,133.13,116.61,90.55,67.16,57.18,55.09,55.76,52.19,52.94,58.31,66.44,81.21,107.93,131.50,141.81,144.18,149.27,149.86,150.15,150.26
