155.24,156.66,156.35,154.82,152.20,147.95,140.40,133.31,124.47,110.67,105.14,94.01,82.00,77.34,71.53,70.25,65.81,73.86,62.23,64.68,70.59,66.77,74.92,73.35,84.08,85.63,98.77,109.37,114.47,125.97,137.36,142.85,150.11,153.45,155.94,156.97,156.66
154.36,155.90,155.39,153.55,149.16,145.26,138.24,131.42,121.40,107.25,101.32,89.28,77.12,72.44,66.58,63.42,57.94,65.30,55.60,58.92,64.01,58.68,70.56,67.54,77.89,81.23,93.74,105.52,111.25,123.26,134.51,140.59,146.86,151.01,154.64,155.63,155.60
153.23,153.99,153.33,152.18,148.16,143.72,136.27,129.63,119.81,105.60,100.06,87.39,73.75,70.36,61.91,58.20,53.59,60.16,48.46,52.01,57.52,53.73,66.39,63.57,75.56,77.78,92.50,103.32,108.48,121.25,132.76,138.69,145.65,149.80,153.87,154.18,153.71
151.44,152.42,151.72,150.82,146.77,142.10,134.67,127.78,117.49,102.07,95.67,83.06,69.20,65.17,57.70,54.80,49.08,57.48,45.64,48.94,54.57,49.75,62.15,59.59,69.82,73.20,87.38,99.96,105.37,118.51,130.79,137.50,143.99,148.11,151.76,152.25,152.03
150.80,151.57,151.08,150.04,145.88,141.45,134.09,126.18,116.56,100.52,94.10,81.26,67.30,62.56,56.04,52.52,47.02,54.65,43.55,46.96,52.24,47.26,59.81,57.88,67.56,70.83,85.50,98.07,103.88,117.63,129.78,135.62,142.98,147.33,151.08,152.11,151.72
150.37,150.95,150.51,149.25,145.13,140.72,133.39,125.46,114.28,99.48,93.00,80.48,66.60,60.57,54.09,51.02,45.33,53.53,40.46,44.09,49.68,45.65,58.38,56.12,66.06,71.39,84.66,96.58,102.70,116.48,128.63,135.22,142.45,147.28,150.82,151.44,151.19
149.61,150.21,149.86,149.07,144.50,139.26,132.47,124.28,112.73,97.08,90.54,76.37,62.56,58.19,52.60,48.28,42.39,50.11,39.08,42.12,47.37,43.16,55.22,53.73,63.15,66.82,81.09,94.00,100.71,115.17,127.40,134.20,141.06,146.00,150.25,150.66,150.43
148.35,149.38,149.05,147.73,143.53,138.53,131.52,122.88,112.00,96.04,89.28,75.56,61.93,56.36,50.68,46.61,41.64,48.24,37.97,40.88,45.81,42.17,54.11,51.52,62.73,65.66,79.96,93.24,100.03,113.96,126.77,132.94,140.12,144.63,148.96,149.93,149.66
148.48,149.76,148.90,148.17,143.03,138.42,130.37,122.35,111.55,95.91,89.43,75.88,62.42,55.92,50.80,46.26,40.60,47.72,38.00,41.10,44.96,40.40,53.68,51.38,61.61,66.39,80.81,93.25,99.45,113.55,126.43,132.46,139.95,144.39,148.61,150.10,149.77
148.96,149.88,149.20,147.85,143.82,138.44,130.84,121.95,111.03,94.58,87.83,74.24,59.36,54.59,48.38,46.14,38.77,46.48,35.18,38.25,43.76,39.76,52.35,49.86,59.99,63.82,78.39,91.25,98.55,113.16,126.23,132.40,140.34,145.03,149.17,149.84,149.61
