252.80,253.12,253.42,253.38,252.95
252.86,253.30,253.59,253.43,252.90
253.03,253.43,253.68,253.58,252.96
253.11,253.39,253.68,253.48,253.09
253.14,253.46,253.57,253.60,253.26
252.95,253.30,253.53,253.52,253.21
252.83,253.12,253.49,253.43,253.12
252.80,253.21,253.46,253.40,252.90
252.82,253.13,253.52,253.50,252.92
252.77,253.13,253.44,253.37,252.92
252.80,253.14,253.53,253.41,252.81
252.78,253.13,253.50,253.38,252.92
252.80,253.19,253.58,253.45,252.91
252.70,253.14,253.51,253.41,252.79
252.82,253.12,253.51,253.33,252.94
252.75,253.08,253.39,253.40,252.88
252.80,253.16,253.42,253.43,252.97
252.84,253.15,253.49,253.36,252.90
252.93,253.32,253.69,253.56,253.00
253.03,253.45,253.67,253.50,253.03
253.31,253.53,253.73,253.65,253.08
253.18,253.49,253.76,253.66,253.08
253.11,253.41,253.74,253.61,253.14
252.88,253.34,253.69,253.54,253.07
252.94,253.23,253.62,253.57,253.16
252.93,253.25,253.61,253.62,253.17
253.02,253.27,253.65,253.48,253.09
252.96,253.45,253.68,253.51,253.02
253.07,253.33,253.65,253.56,252.96
253.16,253.50,253.74,253.58,253.08
253.32,253.47,253.69,253.71,253.29
