215.70,215.66,215.70,215.62,215.62,215.53,215.65,215.67,215.59,215.61
215.56,215.67,215.61,215.54,215.61,215.67,215.56,215.68,215.50,215.69
215.61,215.54,215.46,215.56,215.55,215.60,215.48,215.59,215.64,215.52
215.50,215.58,215.48,215.48,215.58,215.49,215.60,215.53,215.60,215.61
215.49,215.40,215.53,215.46,215.37,215.41,215.46,215.48,215.60,215.44
215.37,215.38,215.40,215.45,215.41,215.43,215.42,215.44,215.50,215.46
