198.73,199.24,199.44,199.29,198.97
198.65,199.32,199.39,199.24,199.05
198.61,199.26,199.43,199.28,198.96
198.68,199.27,199.37,199.29,198.92
198.71,199.25,199.35,199.13,198.78
198.79,199.35,199.40,199.22,198.79
198.74,199.28,199.29,199.21,198.72
198.71,199.32,199.31,199.13,198.81
198.54,199.25,199.34,199.13,198.79
198.59,199.28,199.22,199.18,198.80
198.59,199.31,199.26,199.18,198.76
198.49,199.22,199.37,199.18,198.79
198.52,199.10,199.24,199.19,198.71
198.51,199.19,199.25,199.13,198.73
198.52,199.22,199.28,199.14,198.71
198.53,199.19,199.21,199.10,198.74
198.61,199.19,199.32,199.19,198.78
198.80,199.15,199.31,199.11,198.73
198.81,199.25,199.36,199.28,198.82
198.67,199.27,199.43,199.27,198.94
198.80,199.26,199.46,199.26,198.92
198.65,199.32,199.38,199.29,198.88
198.65,199.24,199.27,199.29,198.89
198.76,199.41,199.28,199.24,198.91
198.76,199.34,199.36,199.32,198.93
198.78,199.37,199.37,199.30,198.84
198.77,199.40,199.44,199.28,198.84
198.76,199.40,199.34,199.30,198.99
198.77,199.34,199.47,199.34,198.99
198.68,199.31,199.44,199.33,198.93
198.69,199.36,199.38,199.33,198.90
