208.77,208.62,208.68,208.74,208.79,208.67,208.79,208.72,208.71,208.74,208.67,208.80,208.66,208.78,208.70,208.66,208.82,208.69,208.65,208.71,208.72,208.66,208.69,208.71,208.63,208.79,208.75,208.68,208.75,208.70,208.62
208.57,208.66,208.72,208.66,208.69,208.77,208.56,208.55,208.63,208.66,208.57,208.64,208.72,208.63,208.64,208.66,208.72,208.79,208.69,208.66,208.67,208.65,208.73,208.62,208.75,208.75,208.65,208.67,208.72,208.68,208.64
208.68,208.65,208.57,208.66,208.72,208.76,208.72,208.64,208.84,208.64,208.67,208.53,208.65,208.57,208.70,208.54,208.57,208.68,208.65,208.60,208.66,208.71,208.74,208.58,208.62,208.74,208.70,208.67,208.61,208.73,208.71
208.68,208.62,208.67,208.75,208.56,208.64,208.56,208.61,208.63,208.69,208.64,208.64,208.59,208.59,208.61,208.66,208.65,208.52,208.76,208.56,208.64,208.61,208.66,208.65,208.61,208.66,208.54,208.64,208.65,208.62,208.66
208.56,208.49,208.49,208.58,208.54,208.49,208.58,208.56,208.58,208.54,208.56,208.49,208.59,208.62,208.63,208.56,208.64,208.51,208.58,208.58,208.57,208.58,208.67,208.56,208.61,208.52,208.56,208.52,208.57,208.56,208.65
208.58,208.53,208.40,208.56,208.57,208.50,208.44,208.59,208.51,208.57,208.55,208.55,208.51,208.50,208.53,208.49,208.55,208.53,208.49,208.49,208.55,208.56,208.55,208.55,208.57,208.57,208.49,208.47,208.57,208.53,208.66
208.50,208.51,208.46,208.42,208.42,208.43,208.40,208.44,208.48,208.53,208.52,208.41,208.47,208.51,208.45,208.54,208.49,208.54,208.55,208.49,208.48,208.53,208.47,208.51,208.42,208.56,208.53,208.59,208.49,208.46,208.32
208.32,208.48,208.41,208.39,208.48,208.47,208.46,208.35,208.43,208.38,208.48,208.48,208.34,208.44,208.49,208.35,208.45,208.48,208.42,208.48,208.42,208.43,208.34,208.45,208.44,208.45,208.43,208.44,208.57,208.51,208.43
208.32,208.45,208.38,208.37,208.36,208.37,208.41,208.37,208.35,208.29,208.26,208.25,208.37,208.38,208.27,208.35,208.42,208.36,208.31,208.42,208.28,208.35,208.41,208.42,208.51,208.37,208.37,208.37,208.42,208.39,208.40
208.32,208.36,208.22,208.26,208.23,208.28,208.21,208.26,208.22,208.31,208.25,208.33,208.20,208.28,208.25,208.26,208.36,208.18,208.24,208.28,208.18,208.25,208.28,208.23,208.19,208.27,208.32,208.31,208.32,208.33,208.39
208.32,208.16,208.18,208.24,208.28,208.21,208.15,208.22,208.22,208.16,208.21,208.18,208.24,208.28,208.15,208.24,208.14,208.21,208.19,208.20,208.12,208.28,208.16,208.17,208.18,208.29,208.24,208.24,208.18,208.15,208.15
208.13,208.06,208.14,208.14,208.07,208.12,208.11,208.00,208.13,208.07,208.01,208.06,208.04,208.03,208.12,208.07,208.11,208.05,208.06,208.04,208.13,208.10,208.09,208.13,208.08,208.05,208.08,208.20,208.11,208.13,208.12
208.04,208.10,208.03,207.99,207.93,207.90,207.89,207.89,208.15,208.07,207.99,208.07,207.99,207.94,207.98,207.90,208.05,207.95,207.96,208.04,207.96,208.10,208.08,207.94,207.99,208.04,208.08,207.99,208.06,208.15,207.97
207.89,207.94,207.87,207.81,207.91,207.87,207.73,207.82,207.91,207.85,207.85,207.76,207.91,207.81,207.77,207.73,207.82,207.93,207.81,207.83,207.85,207.92,207.83,207.72,207.93,207.92,207.91,208.03,207.85,207.94,207.91
207.76,207.77,207.76,207.56,207.72,207.73,207.66,207.63,207.66,207.70,207.75,207.56,207.71,207.64,207.80,207.45,207.68,207.69,207.76,207.68,207.69,207.64,207.76,207.79,207.69,207.82,207.81,207.82,207.73,207.86,207.66
