197.59,198.57,198.69,198.56,198.01
197.57,198.64,198.76,198.61,198.15
197.50,198.53,198.65,198.58,198.23
197.70,198.51,198.62,198.51,198.03
197.69,198.46,198.62,198.30,197.96
197.86,198.51,198.65,198.40,197.85
197.86,198.56,198.57,198.39,197.79
197.66,198.58,198.64,198.40,197.82
197.46,198.52,198.62,198.34,197.88
197.48,198.45,198.62,198.37,197.78
197.45,198.36,198.58,198.35,197.88
197.39,198.49,198.61,198.37,197.85
197.43,198.48,198.54,198.33,197.77
197.45,198.41,198.49,198.32,197.74
197.39,198.46,198.53,198.36,197.70
197.43,198.44,198.56,198.37,197.65
197.57,198.40,198.49,198.32,197.83
197.74,198.44,198.65,198.42,197.74
197.85,198.47,198.65,198.38,197.93
197.95,198.51,198.65,198.54,198.12
197.68,198.54,198.74,198.61,198.04
197.65,198.55,198.74,198.60,198.02
197.82,198.58,198.67,198.55,197.96
197.69,198.53,198.69,198.42,198.09
197.82,198.61,198.74,198.57,198.01
197.78,198.64,198.75,198.53,197.98
197.81,198.60,198.63,198.54,198.01
197.68,198.57,198.62,198.60,198.06
197.86,198.62,198.70,198.61,198.14
197.67,198.65,198.71,198.56,198.12
197.58,198.61,198.71,198.64,197.99
