202.85,202.92,202.81,202.73,202.82,202.90,202.86,202.93,202.90,202.83
202.58,202.53,202.68,202.68,202.67,202.63,202.70,202.69,202.74,202.64
202.42,202.44,202.44,202.48,202.37,202.44,202.45,202.47,202.54,202.30
202.23,202.15,202.19,202.25,202.12,202.09,202.12,202.14,202.08,202.08
201.90,201.77,201.94,201.75,201.81,201.90,201.83,201.67,201.68,201.64
201.54,201.50,201.28,201.42,201.22,201.33,201.22,201.18,201.44,201.27
