191.43,192.17,193.70,194.54,195.52,195.86,196.31,196.88,197.17,197.29,197.29,197.17,196.88,196.31,195.86,195.52,194.54,193.70,192.17,191.43
191.32,191.98,193.66,194.38,195.48,195.98,196.39,196.80,197.10,197.31,197.31,197.10,196.80,196.39,195.98,195.48,194.38,193.66,191.98,191.32
191.42,191.94,193.54,194.63,195.28,195.98,196.38,196.75,197.06,197.40,197.40,197.06,196.75,196.38,195.98,195.28,194.63,193.54,191.94,191.42
191.18,192.02,193.66,194.60,195.38,195.80,196.40,196.70,197.05,197.32,197.32,197.05,196.70,196.40,195.80,195.38,194.60,193.66,192.02,191.18
191.02,192.00,193.54,194.50,195.35,195.71,196.22,196.64,197.07,197.26,197.26,197.07,196.64,196.22,195.71,195.35,194.50,193.54,192.00,191.02
191.19,192.00,193.49,194.54,195.22,195.88,196.45,196.78,197.09,197.49,197.49,197.09,196.78,196.45,195.88,195.22,194.54,193.49,192.00,191.19
191.26,192.02,193.62,194.62,195.36,195.92,196.46,196.63,197.00,197.30,197.30,197.00,196.63,196.46,195.92,195.36,194.62,193.62,192.02,191.26
191.18,192.15,193.68,194.62,195.38,195.80,196.42,196.84,197.12,197.26,197.26,197.12,196.84,196.42,195.80,195.38,194.62,193.68,192.15,191.18
191.67,192.57,193.63,194.62,195.34,195.72,196.22,196.61,196.99,197.31,197.31,196.99,196.61,196.22,195.72,195.34,194.62,193.63,192.57,191.67
191.73,192.84,193.79,194.44,195.15,195.81,196.24,196.63,197.11,197.08,197.08,197.11,196.63,196.24,195.81,195.15,194.44,193.79,192.84,191.73
191.15,192.39,193.73,194.46,195.44,195.81,196.23,196.59,197.03,197.27,197.27,197.03,196.59,196.23,195.81,195.44,194.46,193.73,192.39,191.15
191.05,191.89,193.41,194.35,195.32,195.69,196.57,196.59,196.93,197.31,197.31,196.93,196.59,196.57,195.69,195.32,194.35,193.41,191.89,191.05
191.16,192.00,193.62,194.36,195.38,195.77,196.29,196.84,196.99,197.37,197.37,196.99,196.84,196.29,195.77,195.38,194.36,193.62,192.00,191.16
191.10,191.92,193.47,194.43,195.10,195.90,196.30,196.81,197.07,197.20,197.20,197.07,196.81,196.30,195.90,195.10,194.43,193.47,191.92,191.10
191.02,191.92,193.56,194.55,195.34,195.74,196.23,196.84,196.93,197.36,197.36,196.93,196.84,196.23,195.74,195.34,194.55,193.56,191.92,191.02
191.05,192.04,193.47,194.33,195.31,195.71,196.35,196.65,197.05,197.39,197.39,197.05,196.65,196.35,195.71,195.31,194.33,193.47,192.04,191.05
191.14,192.02,193.54,194.40,195.25,195.70,196.31,196.73,196.86,197.30,197.30,196.86,196.73,196.31,195.70,195.25,194.40,193.54,192.02,191.14
191.15,191.88,193.48,194.30,195.31,195.72,196.28,196.69,196.96,197.35,197.35,196.96,196.69,196.28,195.72,195.31,194.30,193.48,191.88,191.15
191.16,192.02,193.51,194.53,195.33,195.74,196.32,196.89,197.00,197.35,197.35,197.00,196.89,196.32,195.74,195.33,194.53,193.51,192.02,191.16
190.99,192.03,193.60,194.49,195.25,195.75,196.32,196.66,197.05,197.29,197.29,197.05,196.66,196.32,195.75,195.25,194.49,193.60,192.03,190.99
191.05,191.76,193.58,194.52,195.14,195.68,196.44,196.92,197.01,197.29,197.29,197.01,196.92,196.44,195.68,195.14,194.52,193.58,191.76,191.05
191.24,192.12,193.44,194.53,195.12,195.81,196.09,196.80,197.05,197.28,197.28,197.05,196.80,196.09,195.81,195.12,194.53,193.44,192.12,191.24
191.41,191.96,193.49,194.42,195.28,195.86,196.26,196.57,197.01,197.32,197.32,197.01,196.57,196.26,195.86,195.28,194.42,193.49,191.96,191.41
191.47,191.88,193.47,194.41,195.32,195.87,196.37,196.76,196.97,197.19,197.19,196.97,196.76,196.37,195.87,195.32,194.41,193.47,191.88,191.47
191.23,191.97,193.50,194.39,195.33,196.03,196.46,196.58,197.10,197.27,197.27,197.10,196.58,196.46,196.03,195.33,194.39,193.50,191.97,191.23
191.10,191.96,193.73,194.54,195.32,195.83,196.33,196.72,197.11,197.30,197.30,197.11,196.72,196.33,195.83,195.32,194.54,193.73,191.96,191.10
191.23,192.00,193.53,194.75,195.41,195.73,196.35,196.65,197.13,197.33,197.33,197.13,196.65,196.35,195.73,195.41,194.75,193.53,192.00,191.23
191.32,192.14,193.79,194.70,195.46,195.92,196.35,196.71,197.03,197.26,197.26,197.03,196.71,196.35,195.92,195.46,194.70,193.79,192.14,191.32
191.59,192.32,193.69,194.83,195.34,195.86,196.48,196.66,197.11,197.40,197.40,197.11,196.66,196.48,195.86,195.34,194.83,193.69,192.32,191.59
191.57,192.39,193.72,194.69,195.45,195.93,196.45,196.85,197.02,197.32,197.32,197.02,196.85,196.45,195.93,195.45,194.69,193.72,192.39,191.57
191.69,192.66,193.77,194.63,195.38,195.86,196.46,196.76,197.14,197.30,197.30,197.14,196.76,196.46,195.86,195.38,194.63,193.77,192.66,191.69
192.13,192.76,194.15,194.72,195.35,195.96,196.23,196.81,197.22,197.52,197.52,197.22,196.81,196.23,195.96,195.35,194.72,194.15,192.76,192.13
191.86,192.57,193.93,194.71,195.17,195.87,196.38,196.78,197.22,197.39,197.39,197.22,196.78,196.38,195.87,195.17,194.71,193.93,192.57,191.86
191.72,192.67,194.03,194.82,195.24,195.85,196.40,196.70,197.11,197.40,197.40,197.11,196.70,196.40,195.85,195.24,194.82,194.03,192.67,191.72
191.70,192.60,194.21,194.86,195.33,195.79,196.21,196.80,197.07,197.35,197.35,197.07,196.80,196.21,195.79,195.33,194.86,194.21,192.60,191.70
191.61,192.55,194.14,194.80,195.35,195.74,196.30,196.78,197.07,197.41,197.41,197.07,196.78,196.30,195.74,195.35,194.80,194.14,192.55,191.61
191.76,192.43,193.89,194.77,195.31,195.98,196.24,196.83,197.07,197.38,197.38,197.07,196.83,196.24,195.98,195.31,194.77,193.89,192.43,191.76
191.84,192.70,194.12,194.87,195.29,195.83,196.34,197.04,197.14,197.54,197.54,197.14,197.04,196.34,195.83,195.29,194.87,194.12,192.70,191.84
191.76,192.60,194.05,194.81,195.48,195.81,196.26,196.68,197.28,197.61,197.61,197.28,196.68,196.26,195.81,195.48,194.81,194.05,192.60,191.76
192.21,193.07,194.07,194.65,195.44,195.80,196.20,196.77,196.96,197.58,197.58,196.96,196.77,196.20,195.80,195.44,194.65,194.07,193.07,192.21
192.19,193.34,194.10,194.68,195.33,195.80,196.21,196.78,197.17,197.41,197.41,197.17,196.78,196.21,195.80,195.33,194.68,194.10,193.34,192.19
191.62,192.88,194.01,194.56,195.22,195.73,196.13,196.62,197.21,197.48,197.48,197.21,196.62,196.13,195.73,195.22,194.56,194.01,192.88,191.62
191.50,192.40,194.08,194.62,195.18,195.68,196.20,196.74,197.04,197.42,197.42,197.04,196.74,196.20,195.68,195.18,194.62,194.08,192.40,191.50
191.71,192.58,193.75,194.56,195.40,195.77,196.14,196.69,197.20,197.35,197.35,197.20,196.69,196.14,195.77,195.40,194.56,193.75,192.58,191.71
191.56,192.52,193.79,194.58,195.24,195.69,196.19,196.64,197.01,197.42,197.42,197.01,196.64,196.19,195.69,195.24,194.58,193.79,192.52,191.56
191.64,192.48,193.86,194.59,195.28,195.56,196.24,196.56,197.09,197.38,197.38,197.09,196.56,196.24,195.56,195.28,194.59,193.86,192.48,191.64
191.65,192.32,193.92,194.69,195.27,195.58,196.17,196.72,196.99,197.26,197.26,196.99,196.72,196.17,195.58,195.27,194.69,193.92,192.32,191.65
