157.61,157.29,156.74,156.65,156.07,155.94,155.96,155.63,155.56,155.23,154.84,155.22,155.36,154.71,154.82,155.35,154.86,155.20,155.22,155.30,156.01,155.89,155.98,156.25,156.38,156.37,156.32,156.00,155.80,155.78,155.64,155.28,155.35,155.00,154.98,154.74,154.37,154.80,155.15,154.63,154.54,155.21,154.88,155.01,155.23,155.11,155.83,155.65,155.59,156.12,156.17,156.28,156.06,155.64,155.79,155.78,155.44,155.19,155.38,155.26,154.97,154.81,154.60,154.98,155.17,154.83,154.76,155.53,155.36,155.46,155.54,155.67,156.25,156.64,156.55,157.37,157.55,157.71
157.60,157.05,156.45,156.33,155.50,154.79,154.59,154.18,153.56,153.53,152.32,152.59,152.91,152.16,152.80,153.28,153.10,153.41,153.78,153.88,155.06,154.77,155.24,155.81,155.85,155.51,155.97,155.68,155.40,155.13,154.67,154.13,154.27,153.54,153.38,153.02,152.07,152.74,152.67,151.92,152.48,153.24,152.93,153.27,153.61,153.75,154.89,154.96,155.14,155.93,155.69,155.57,155.99,155.75,155.48,155.20,154.65,154.16,154.26,153.55,153.28,153.15,152.13,152.70,152.93,152.25,152.45,153.53,153.11,153.71,154.28,154.24,155.51,155.44,156.12,156.89,157.15,157.08
157.46,156.85,156.28,155.58,154.96,153.94,153.72,152.63,151.71,151.81,150.16,150.42,150.43,149.67,150.37,150.72,150.99,151.60,152.21,152.76,153.93,154.14,154.62,155.75,155.50,155.45,155.61,155.47,155.10,154.89,154.35,153.14,153.32,152.22,151.39,151.19,149.71,150.36,150.14,149.73,149.94,150.67,150.93,151.40,152.19,152.57,153.88,154.03,154.57,155.63,155.35,155.47,155.67,155.50,155.12,154.63,154.19,153.39,153.18,152.01,151.36,151.27,150.32,150.34,150.14,149.89,150.45,150.84,151.24,151.90,152.73,153.23,154.49,154.57,155.48,156.51,156.65,157.00
156.98,156.91,155.60,154.79,154.47,152.80,151.72,150.69,149.24,148.24,147.29,146.66,146.70,146.65,146.37,147.26,148.12,149.01,150.49,151.34,152.83,153.21,154.25,154.82,154.91,155.40,155.32,155.65,154.52,153.96,153.79,152.09,151.22,150.49,148.96,147.99,147.02,146.38,146.45,146.35,146.32,147.09,148.01,148.98,150.17,151.32,152.73,153.22,154.15,154.63,154.88,155.31,155.29,155.70,154.68,153.90,153.98,152.24,151.24,150.30,149.15,148.00,147.30,146.51,146.64,146.53,146.73,147.57,148.40,149.26,150.74,152.04,153.26,153.90,154.94,155.85,156.24,157.07
156.65,156.44,155.17,154.23,153.26,151.45,149.80,147.99,146.43,144.84,143.45,142.55,142.29,142.24,142.55,143.68,144.97,146.99,148.39,150.11,151.67,152.67,153.77,154.65,154.84,155.10,155.16,154.98,154.03,153.37,152.52,150.73,149.47,147.59,146.08,144.49,143.49,142.07,142.08,142.22,142.42,143.81,144.67,147.27,148.18,149.77,151.86,152.56,153.64,154.66,154.84,155.10,155.18,154.96,154.05,153.35,152.65,151.14,149.56,147.81,146.23,144.44,143.50,142.14,142.02,142.40,142.46,143.84,145.03,147.30,148.50,150.31,152.42,153.31,154.75,155.55,156.77,156.89
157.09,156.06,155.92,154.43,152.68,150.51,148.23,146.04,143.02,141.38,139.27,137.92,136.29,136.93,138.05,138.80,141.26,143.31,145.92,147.94,150.20,151.71,153.94,153.93,155.22,155.46,155.24,154.42,154.78,153.42,151.86,150.26,147.95,145.57,142.96,141.01,139.07,138.11,136.25,136.95,137.88,138.62,141.26,143.21,146.03,147.84,150.06,151.62,153.82,154.04,154.95,155.35,155.14,154.46,154.48,153.33,151.83,150.25,147.76,145.70,142.70,141.05,139.07,138.06,136.58,136.80,138.13,138.93,141.36,143.52,146.64,148.37,150.71,152.57,154.68,154.92,156.16,157.47
156.58,155.28,154.75,152.81,150.48,148.27,145.26,141.92,138.34,134.45,133.04,131.11,130.01,129.93,131.66,133.06,136.56,139.37,142.33,145.85,148.15,150.81,152.43,153.83,154.85,155.30,154.60,153.78,153.65,151.93,150.01,147.62,144.74,141.28,137.95,134.20,132.71,131.13,129.95,130.24,131.68,133.06,136.43,138.96,142.44,145.96,148.03,151.18,152.68,153.72,154.79,155.31,154.47,153.88,153.63,152.09,150.02,147.66,144.79,141.30,138.01,134.53,133.02,130.78,129.95,130.17,131.98,133.32,136.51,139.23,142.73,146.09,148.83,151.64,153.49,155.21,156.34,156.92
156.86,155.73,154.00,152.72,149.14,147.09,140.43,136.78,132.36,126.03,123.08,119.49,120.70,118.19,121.29,123.71,128.83,132.04,137.03,142.84,146.05,150.75,151.55,154.05,154.80,154.74,155.11,154.48,152.96,152.15,148.34,146.54,139.73,136.50,132.10,125.94,122.63,119.26,120.44,118.21,121.33,123.45,128.66,131.84,137.12,143.10,146.23,150.81,151.52,153.79,154.92,154.80,155.23,154.54,152.92,152.22,148.52,146.70,139.83,136.68,132.03,125.59,122.76,119.49,120.52,118.38,121.54,123.61,128.92,132.32,137.29,143.36,146.49,151.27,152.44,155.13,156.17,156.40
157.11,156.00,153.27,151.66,148.46,142.79,134.02,129.14,119.97,110.37,104.13,101.81,101.28,99.44,102.01,106.99,114.56,119.23,128.56,138.74,144.46,148.67,152.10,154.04,153.96,154.73,155.34,154.78,152.36,150.92,147.59,142.21,133.40,128.74,120.01,110.22,104.14,101.67,100.78,99.60,101.71,107.12,114.17,119.35,128.45,138.67,144.63,148.59,152.12,154.04,153.90,154.77,155.31,154.87,152.39,150.78,147.74,142.16,133.65,128.83,119.99,110.03,104.37,101.93,101.32,99.70,102.10,107.26,114.39,119.80,128.82,138.97,145.03,149.28,152.72,154.90,155.60,156.81
156.37,155.98,154.50,149.30,147.00,135.69,125.60,115.91,101.08,86.74,75.62,74.45,67.59,70.08,70.26,80.35,90.09,99.05,113.77,130.50,141.44,144.31,151.50,153.02,154.79,155.00,154.83,154.61,153.32,148.25,146.32,135.06,125.24,115.48,100.88,86.52,75.31,74.21,67.51,70.27,70.01,80.37,90.26,99.06,113.84,130.27,141.23,144.16,151.73,152.85,154.71,155.37,154.73,154.39,153.24,148.33,146.37,135.22,125.30,115.82,101.01,86.58,75.46,74.80,67.59,70.32,70.41,80.88,90.48,99.24,113.92,130.80,141.71,144.87,152.15,153.85,155.83,157.25
156.57,155.02,154.35,152.29,144.94,135.89,127.11,111.32,95.79,79.14,68.94,60.04,59.27,57.26,60.94,69.09,77.50,92.70,109.20,124.69,138.34,146.95,149.68,153.24,155.47,155.97,154.82,153.23,153.11,151.66,144.52,135.56,126.62,111.15,95.68,78.88,68.68,59.90,58.75,56.93,60.60,68.82,77.58,92.63,108.92,124.67,138.12,146.86,149.65,153.29,155.44,155.83,154.72,153.21,153.12,151.75,144.47,135.31,126.87,111.24,95.85,78.84,68.90,60.03,59.02,57.01,60.79,68.98,77.89,92.84,109.38,124.94,138.42,147.35,150.25,154.01,156.38,157.13
157.66,156.13,153.04,152.02,145.32,140.30,128.03,110.83,89.84,72.86,61.74,53.48,54.17,53.98,58.20,60.81,72.85,88.13,107.06,127.19,136.92,146.47,150.02,153.69,154.48,154.81,155.32,155.45,152.63,151.69,145.13,139.94,127.86,110.56,89.90,72.59,61.67,53.53,53.81,53.98,58.06,60.77,72.45,87.93,107.09,126.95,137.01,146.62,149.97,153.62,154.50,154.51,155.49,155.46,152.61,151.82,144.97,140.10,127.97,110.63,89.89,72.60,61.75,53.46,53.88,54.05,58.04,60.76,72.64,88.01,107.59,127.34,137.49,147.19,150.77,154.49,155.38,155.98
