156.41,156.90,157.07,156.61,155.53,154.57,153.31,152.67,152.03,151.31,151.03,150.78,150.75,150.54,150.22,150.42,150.04,150.09,150.52,149.98,150.42,150.33,150.07,150.46,150.43,150.46,150.98,151.54,151.84,152.97,153.56,154.08,154.71,155.63,156.77,156.85,156.98
156.02,156.64,156.67,156.48,155.41,154.41,153.22,152.38,151.83,151.10,150.91,150.58,150.60,150.27,150.06,150.26,149.70,149.75,150.10,149.68,150.13,149.99,149.79,150.33,150.28,150.29,150.92,151.34,151.68,152.85,153.54,153.76,154.22,154.84,156.49,156.74,156.59
155.89,156.55,156.06,156.09,155.14,154.21,153.20,152.26,151.85,151.10,150.88,150.44,150.35,150.03,149.71,150.05,149.38,149.39,149.80,149.28,149.83,149.67,149.48,150.03,149.96,149.96,150.58,151.26,151.89,152.87,153.47,153.69,154.17,154.79,156.51,156.55,156.07
155.77,156.39,156.02,155.72,154.91,154.27,153.06,152.25,151.68,150.91,150.62,150.27,150.22,149.81,149.64,149.72,149.31,149.31,149.69,149.28,149.70,149.41,149.28,149.74,149.73,149.73,150.33,150.94,151.36,152.57,153.24,153.67,154.19,154.74,156.42,156.34,155.94
155.71,156.49,155.97,155.81,154.91,154.10,153.02,152.15,151.56,150.84,150.53,150.24,150.06,149.83,149.44,149.76,149.18,149.30,149.64,149.10,149.56,149.39,149.28,149.65,149.61,149.68,150.25,150.90,151.27,152.47,153.11,153.54,154.04,154.68,156.37,156.43,155.97
155.70,156.34,155.95,155.74,154.98,154.19,153.03,152.25,151.78,150.85,150.56,150.15,150.06,149.58,149.38,149.61,149.04,149.09,149.62,148.93,149.49,149.16,149.02,149.59,149.58,149.42,150.09,150.85,151.19,152.30,152.99,153.51,154.09,154.68,156.38,156.35,155.82
155.78,156.43,155.95,155.72,155.02,154.16,152.89,152.15,151.52,150.70,150.39,150.04,149.90,149.46,149.28,149.39,149.05,149.04,149.49,148.92,149.36,149.20,149.02,149.48,149.38,149.33,149.96,150.53,150.96,152.06,152.94,153.53,154.09,154.58,156.21,156.38,155.91
155.64,156.41,156.03,155.76,154.96,154.13,153.01,152.06,151.59,150.82,150.33,149.85,149.72,149.48,149.25,149.34,149.06,149.00,149.46,148.80,149.44,149.10,148.95,149.39,149.37,149.34,150.00,150.60,150.99,152.05,152.98,153.48,154.04,154.49,156.24,156.29,155.91
155.70,156.43,155.91,155.69,154.95,154.15,153.04,152.20,151.50,150.75,150.35,149.89,149.56,149.24,149.07,149.25,148.85,148.83,149.35,148.82,149.30,149.09,148.93,149.39,149.41,149.35,149.95,150.86,151.08,152.25,152.98,153.49,154.06,154.62,156.34,156.35,155.88
155.77,156.45,155.90,155.66,154.89,154.29,153.21,152.22,151.48,150.52,150.43,149.77,149.63,149.09,149.03,149.16,148.83,148.87,149.27,148.67,149.28,149.02,148.86,149.31,149.27,149.22,149.82,150.59,150.97,152.08,153.07,153.65,154.14,154.61,156.42,156.28,155.89
155.68,156.35,155.98,155.59,154.93,154.22,153.17,152.19,151.53,150.80,150.36,149.82,149.63,149.22,148.90,149.16,148.95,148.79,149.35,148.83,149.20,149.02,149.00,149.43,149.35,149.20,149.98,150.58,151.00,152.08,153.02,153.46,154.09,154.49,156.25,156.20,155.82
155.76,156.36,155.84,155.63,154.87,154.21,153.03,152.25,151.60,150.99,150.49,149.90,149.66,149.29,148.94,149.15,148.90,148.90,149.21,148.73,149.08,149.13,148.93,149.50,149.37,149.51,150.09,150.77,151.07,152.11,153.00,153.39,154.05,154.51,156.21,156.18,155.86
