161.12,161.00,160.79,160.63,160.44,160.39,160.32,160.19,160.05,159.94,159.75,159.73,159.64,159.52,159.52,159.45,159.46,159.32,159.29,159.17,159.18,159.22,159.19,159.17,159.11,159.16,159.00,159.00,159.14,159.35,159.26,159.13,159.02,158.98,159.12,159.25,159.05,159.01,158.95,159.02,158.96,159.09,158.96,158.99,158.85,158.84,158.85,158.84,158.86,158.92,158.99,158.98,158.88,158.83,158.91,158.90,158.97,158.91,158.96,158.95,158.89,158.73,158.97,159.21,159.23,159.13,159.16,159.15,159.18,159.35,159.17,159.18,159.11,159.29,159.17,159.39,159.22,159.33,159.16,159.29,159.29,159.28,159.34,159.49,159.49,159.52,159.58,159.65,159.72,159.84,159.82,159.95,160.08,160.16,160.12,160.27,160.44,160.67,160.75,160.79,160.96,161.03
160.96,160.86,160.69,160.38,160.24,160.22,160.04,160.02,159.82,159.65,159.53,159.44,159.44,159.24,159.25,159.08,159.05,159.13,158.99,158.82,158.90,158.86,158.91,158.90,158.89,158.79,158.79,158.69,158.88,158.98,158.96,158.88,158.79,158.75,158.77,158.91,158.73,158.65,158.65,158.75,158.73,158.76,158.54,158.54,158.53,158.57,158.58,158.53,158.54,158.57,158.65,158.70,158.63,158.45,158.54,158.54,158.67,158.61,158.66,158.66,158.56,158.62,158.71,158.94,159.00,158.91,158.79,158.87,158.91,159.04,158.93,158.86,158.91,158.98,159.04,159.11,158.93,158.93,158.88,158.94,159.06,158.94,159.04,159.01,159.11,159.27,159.24,159.19,159.39,159.52,159.52,159.62,159.73,159.83,159.86,160.06,160.21,160.35,160.54,160.58,160.64,160.90
160.78,160.81,160.39,160.22,160.10,159.96,159.79,159.67,159.50,159.42,159.31,159.18,159.08,158.84,158.94,158.85,158.76,158.77,158.68,158.57,158.63,158.65,158.54,158.56,158.56,158.53,158.55,158.52,158.44,158.69,158.66,158.62,158.44,158.52,158.58,158.69,158.37,158.36,158.45,158.48,158.38,158.34,158.33,158.30,158.23,158.25,158.18,158.05,158.12,158.28,158.19,158.22,158.27,158.15,158.22,158.29,158.19,158.19,158.17,158.30,158.20,158.20,158.17,158.50,158.49,158.57,158.35,158.49,158.66,158.72,158.52,158.52,158.54,158.65,158.52,158.57,158.57,158.50,158.52,158.57,158.58,158.53,158.58,158.74,158.76,158.83,158.82,158.82,158.95,159.14,159.04,159.24,159.33,159.51,159.59,159.76,159.86,160.21,160.31,160.37,160.49,160.80
160.78,160.58,160.20,160.02,159.85,159.77,159.48,159.32,159.23,159.12,159.07,158.86,158.67,158.53,158.44,158.55,158.38,158.45,158.41,158.25,158.27,158.18,158.04,158.06,158.06,158.27,158.12,158.11,157.99,158.36,158.30,158.10,158.05,158.16,158.34,158.27,157.90,157.99,158.04,158.15,157.93,157.89,157.92,157.96,157.93,157.83,157.67,157.64,157.72,157.87,157.80,157.86,157.91,157.65,157.75,157.71,157.59,157.71,157.75,157.88,157.89,157.84,157.82,158.21,158.10,158.03,157.92,158.05,158.21,158.34,157.91,158.10,158.15,158.30,158.07,158.05,158.14,158.21,158.19,158.12,158.07,158.02,158.18,158.30,158.26,158.38,158.57,158.36,158.48,158.49,158.61,158.76,158.85,159.04,159.18,159.30,159.45,159.87,159.89,159.99,160.11,160.55
160.59,160.45,159.93,159.75,159.57,159.57,159.17,159.11,159.00,158.79,158.76,158.48,158.38,158.29,158.16,158.37,158.02,158.00,158.15,157.89,158.07,157.81,157.66,157.72,157.79,158.05,158.03,157.88,157.70,158.07,158.02,157.86,157.64,157.77,157.87,157.99,157.49,157.74,157.69,157.76,157.49,157.49,157.66,157.56,157.65,157.44,157.31,157.20,157.30,157.64,157.41,157.39,157.47,157.37,157.48,157.33,157.17,157.28,157.34,157.69,157.71,157.62,157.48,157.86,157.84,157.73,157.54,157.68,157.87,157.91,157.40,157.71,157.69,157.86,157.54,157.62,157.72,157.67,157.79,157.67,157.54,157.60,157.76,157.99,157.88,157.89,158.04,157.91,158.17,158.07,158.07,158.32,158.42,158.73,158.94,159.04,159.22,159.58,159.73,159.72,159.96,160.37
160.41,160.37,159.84,159.72,159.52,159.44,158.97,158.87,158.73,158.62,158.53,158.21,158.21,157.94,157.86,157.90,157.77,157.70,157.74,157.65,157.77,157.67,157.42,157.54,157.41,157.74,157.75,157.67,157.34,157.63,157.63,157.55,157.40,157.50,157.70,157.72,157.16,157.45,157.51,157.60,157.25,157.32,157.39,157.36,157.35,157.03,157.17,156.95,157.02,157.06,157.06,157.04,157.06,156.99,157.15,157.14,156.90,156.98,156.98,157.34,157.42,157.32,157.13,157.41,157.39,157.44,157.15,157.38,157.48,157.52,156.99,157.42,157.42,157.51,157.25,157.33,157.48,157.46,157.38,157.11,157.33,157.26,157.43,157.45,157.48,157.48,157.58,157.52,157.78,157.76,157.66,158.03,158.06,158.45,158.65,158.69,158.84,159.23,159.46,159.53,159.68,160.14
160.22,160.06,159.32,159.18,159.16,158.90,158.32,158.40,158.26,158.10,157.84,157.71,157.68,157.44,157.39,157.20,157.05,157.11,156.92,156.96,157.26,157.19,156.89,156.91,156.74,157.09,157.24,157.03,156.76,156.92,157.11,157.01,156.81,157.08,157.14,157.23,156.56,156.98,157.03,156.89,156.51,156.70,156.80,156.79,156.48,156.42,156.52,156.41,156.49,156.32,156.21,156.27,156.28,156.26,156.56,156.54,156.21,156.36,156.27,156.75,156.86,156.78,156.48,156.75,157.04,156.81,156.66,156.87,157.04,157.04,156.45,156.80,156.93,156.76,156.55,156.68,156.79,156.79,156.55,156.55,156.72,156.67,156.89,156.83,156.77,156.87,156.78,156.85,157.22,157.25,157.06,157.44,157.42,157.99,158.08,158.22,158.26,158.71,159.07,159.06,159.21,159.95
159.85,159.73,158.90,158.87,158.92,158.40,157.82,157.82,157.73,157.30,157.02,156.84,156.79,156.67,156.80,156.48,156.26,156.36,156.23,156.20,156.43,156.38,156.12,156.30,156.13,156.28,156.58,156.47,156.11,156.18,156.54,156.38,156.10,156.29,156.36,156.43,155.90,156.42,156.47,156.13,155.94,156.13,156.31,155.94,155.63,155.59,155.71,155.69,155.80,155.63,155.47,155.55,155.38,155.40,155.72,155.76,155.54,155.82,155.73,155.91,156.14,156.22,155.89,155.86,156.35,156.21,155.95,156.15,156.29,156.30,155.84,156.23,156.33,156.07,155.98,156.24,156.30,155.94,155.79,155.70,155.87,155.99,156.21,156.12,156.01,156.17,156.07,156.08,156.45,156.56,156.54,156.90,157.01,157.28,157.61,157.63,157.73,158.22,158.73,158.73,158.88,159.62
159.63,159.58,158.73,158.70,158.61,158.09,157.69,157.48,157.48,157.13,156.78,156.64,156.55,156.49,156.54,156.14,155.85,156.06,155.79,155.71,156.03,156.04,156.03,156.01,155.96,155.93,156.12,156.14,155.80,155.76,156.19,155.96,155.76,155.94,156.00,156.11,155.58,156.06,156.17,155.69,155.68,155.65,155.83,155.51,155.25,155.42,155.38,155.51,155.47,155.25,155.03,155.27,155.00,155.00,155.34,155.42,155.43,155.42,155.43,155.29,155.71,155.86,155.47,155.48,155.84,155.84,155.60,155.75,155.80,156.01,155.49,155.85,156.06,155.66,155.71,155.74,155.89,155.63,155.41,155.54,155.71,155.77,155.87,155.73,155.61,155.91,155.64,155.77,156.12,156.31,156.45,156.70,156.79,156.95,157.39,157.51,157.67,157.97,158.48,158.52,158.70,159.49
159.73,159.55,158.67,158.73,158.60,158.14,157.68,157.53,157.40,157.00,156.76,156.73,156.57,156.54,156.41,156.08,155.92,156.04,155.72,155.63,156.03,155.88,155.98,155.90,155.76,155.69,156.10,156.09,155.69,155.56,156.14,155.98,155.75,155.84,155.99,155.98,155.46,155.96,155.89,155.58,155.48,155.61,155.60,155.23,155.12,155.42,155.39,155.46,155.54,155.22,155.15,155.22,154.94,154.91,155.29,155.19,155.38,155.37,155.29,155.19,155.74,155.79,155.39,155.33,155.92,155.81,155.60,155.74,155.86,155.99,155.41,155.90,155.99,155.75,155.60,155.80,155.84,155.53,155.42,155.59,155.75,155.81,155.94,155.79,155.77,156.02,155.72,155.83,156.22,156.25,156.51,156.72,156.77,156.97,157.48,157.61,157.50,157.97,158.52,158.55,158.65,159.35
