263.71,264.01,264.08,264.00,263.68
263.81,264.06,264.09,264.03,263.62
263.86,264.05,264.04,263.97,263.68
263.92,264.08,264.09,263.89,263.63
263.94,264.02,264.14,263.98,263.64
263.83,264.01,264.07,264.09,263.91
263.75,264.02,264.10,264.08,263.95
263.69,263.91,264.06,264.00,263.70
263.70,264.06,263.97,263.99,263.52
263.77,263.86,263.96,263.87,263.51
263.69,264.08,264.04,263.96,263.51
263.73,264.03,263.99,263.85,263.56
263.66,264.00,264.00,263.96,263.47
263.65,263.91,263.97,263.94,263.52
263.73,263.99,264.02,263.93,263.53
263.70,263.98,264.05,263.98,263.49
263.70,263.96,264.02,263.90,263.58
263.74,263.98,264.00,263.95,263.52
263.70,264.00,264.05,263.94,263.65
263.75,264.04,264.06,264.00,263.54
263.80,264.08,264.09,264.00,263.53
263.79,263.94,264.15,263.99,263.59
263.81,264.04,264.07,263.99,263.56
263.73,263.98,263.97,263.95,263.56
263.84,263.99,264.00,263.95,263.62
263.81,264.04,264.07,263.95,263.67
263.80,264.00,264.04,263.99,263.72
263.83,264.09,264.09,264.00,263.67
263.83,264.13,264.13,263.99,263.69
263.85,263.99,264.15,264.07,263.63
263.94,264.08,264.15,263.98,263.63
