Configuration,Transparency,Height from Ground,Panel Count,Angle (Degrees),Initial cost ($),Low light area (%),Medium light area (%),High light area (%),Net AC electricity
Fixed South Facing Table,25,2,20,30,52287,0.0,0.0,100.0,26633
Fixed South Facing Table,50,2,20,30,52287,0.0,0.0,100.0,26691
Fixed South Facing Table,0,2,20,45,52287,0.0,0.0,100.0,25809
Fixed South Facing Table,25,2,20,45,52287,0.0,0.0,100.0,25967
Fixed South Facing Table,50,2,20,45,52287,0.0,0.0,100.0,26043
Fixed South Facing Table,0,2,30,15,78431,0.0,22.08,77.92,38788
Fixed South Facing Table,25,2,30,15,78431,0.0,0.0,100.0,38863
Fixed South Facing Table,50,2,30,15,78431,0.0,0.0,100.0,38843
Fixed South Facing Table,0,2,30,30,78431,0.0,19.46,80.54,39732
Fixed South Facing Table,25,2,30,30,78431,0.0,0.0,100.0,39791
Fixed South Facing Table,50,2,30,30,78431,0.0,0.0,100.0,39900
Fixed South Facing Table,0,2,30,45,78431,0.0,11.08,88.92,38434
Fixed South Facing Table,25,2,30,45,78431,0.0,0.0,100.0,38619
Fixed South Facing Table,50,2,30,45,78431,0.0,0.0,100.0,38881
Fixed South Facing Table,0,2,40,15,104574,0.0,36.94,63.06,51692
Fixed South Facing Table,25,2,40,15,104574,0.0,18.1,81.9,51703
Fixed South Facing Table,50,2,40,15,104574,0.0,0.0,100.0,51756
Fixed South Facing Table,0,2,40,30,104574,0.0,32.36,67.64,52755
Fixed South Facing Table,25,2,40,30,104574,0.0,18.83,81.17,52870
Fixed South Facing Table,50,2,40,30,104574,0.0,0.0,100.0,53089
Fixed South Facing Table,0,2,40,45,104574,0.0,25.4,74.6,50806
Fixed South Facing Table,25,2,40,45,104574,0.0,14.19,85.81,51145
Fixed South Facing Table,50,2,40,45,104574,0.0,0.0,100.0,51583
Fixed South Facing Table,0,3.5,20,15,52287,0.0,0.0,100.0,25904
Fixed South Facing Table,25,3.5,20,15,52287,0.0,0.0,100.0,25921
Fixed South Facing Table,50,3.5,20,15,52287,0.0,0.0,100.0,25934
Fixed South Facing Table,0,3.5,20,30,52287,0.0,0.0,100.0,26584
Fixed South Facing Table,25,3.5,20,30,52287,0.0,0.0,100.0,26619
Fixed South Facing Table,50,3.5,20,30,52287,0.0,0.0,100.0,26694
Fixed South Facing Table,0,3.5,20,45,52287,0.0,0.0,100.0,25837
Fixed South Facing Table,25,3.5,20,45,52287,0.0,0.0,100.0,25925
Fixed South Facing Table,50,3.5,20,45,52287,0.0,0.0,100.0,26033
Fixed South Facing Table,0,3.5,30,15,78431,0.0,0.0,100.0,38821
Fixed South Facing Table,25,3.5,30,15,78431,0.0,0.0,100.0,38839
Fixed South Facing Table,50,3.5,30,15,78431,0.0,0.0,100.0,38916
Fixed South Facing Table,0,3.5,30,30,78431,0.0,0.0,100.0,39710
Fixed South Facing Table,25,3.5,30,30,78431,0.0,0.0,100.0,39765
Fixed South Facing Table,50,3.5,30,30,78431,0.0,0.0,100.0,39933
Fixed South Facing Table,0,3.5,30,45,78431,0.0,0.0,100.0,38415
Fixed South Facing Table,25,3.5,30,45,78431,0.0,0.0,100.0,38644
Fixed South Facing Table,50,3.5,30,45,78431,0.0,0.0,100.0,38876
Fixed South Facing Table,0,3.5,40,15,104574,0.0,8.29,91.71,51666
Fixed South Facing Table,25,3.5,40,15,104574,0.0,0.0,100.0,51760
Fixed South Facing Table,50,3.5,40,15,104574,0.0,0.0,100.0,51732
Fixed South Facing Table,0,3.5,40,30,104574,0.0,2.85,97.15,52738
Fixed South Facing Table,25,3.5,40,30,104574,0.0,0.0,100.0,52873
Fixed South Facing Table,50,3.5,40,30,104574,0.0,0.0,100.0,53067
Fixed South Facing Table,0,3.5,40,45,104574,0.0,0.0,100.0,50820
Fixed South Facing Table,25,3.5,40,45,104574,0.0,0.0,100.0,51135
Fixed South Facing Table,50,3.5,40,45,104574,0.0,0.0,100.0,51569
Fixed South Facing Table,0,3,20,15,52287,0.0,0.0,100.0,25904
Fixed South Facing Table,25,3,20,15,52287,0.0,0.0,100.0,25913
Fixed South Facing Table,50,3,20,15,52287,0.0,0.0,100.0,25956
Fixed South Facing Table,0,3,20,30,52287,0.0,0.0,100.0,26568
Fixed South Facing Table,25,3,20,30,52287,0.0,0.0,100.0,26606
Fixed South Facing Table,50,3,20,30,52287,0.0,0.0,100.0,26707
Fixed South Facing Table,0,3,20,45,52287,0.0,0.0,100.0,25822
Fixed South Facing Table,25,3,20,45,52287,0.0,0.0,100.0,25918
Fixed South Facing Table,50,3,20,45,52287,0.0,0.0,100.0,26041
Fixed South Facing Table,0,3,30,15,78431,0.0,0.0,100.0,38816
Fixed South Facing Table,25,3,30,15,78431,0.0,0.0,100.0,38860
Fixed South Facing Table,50,3,30,15,78431,0.0,0.0,100.0,38832
Fixed South Facing Table,0,3,30,30,78431,0.0,0.0,100.0,39686
Fixed South Facing Table,25,3,30,30,78431,0.0,0.0,100.0,39781
Fixed South Facing Table,50,3,30,30,78431,0.0,0.0,100.0,39910
Fixed South Facing Table,0,3,30,45,78431,0.0,0.0,100.0,38391
Fixed South Facing Table,25,3,30,45,78431,0.0,0.0,100.0,38613
Fixed South Facing Table,50,3,30,45,78431,0.0,0.0,100.0,38842
Fixed South Facing Table,0,3,40,15,104574,0.0,23.28,76.72,51673
Fixed South Facing Table,25,3,40,15,104574,0.0,0.0,100.0,51709
Fixed South Facing Table,50,3,40,15,104574,0.0,0.0,100.0,51782
Fixed South Facing Table,0,3,40,30,104574,0.0,22.08,77.92,52731
Fixed South Facing Table,25,3,40,30,104574,0.0,0.0,100.0,52837
Fixed South Facing Table,50,3,40,30,104574,0.0,0.0,100.0,53098
Fixed South Facing Table,0,3,40,45,104574,0.0,9.22,90.78,50801
Fixed South Facing Table,25,3,40,45,104574,0.0,0.0,100.0,51169
Fixed South Facing Table,50,3,40,45,104574,0.0,0.0,100.0,51555
Fixed East-West Peak Canopy,0,2.5,10,15,20165,0.0,20.24,79.76,11684
Fixed East-West Peak Canopy,25,2.5,10,15,20165,0.0,0.0,100.0,11683
Fixed East-West Peak Canopy,50,2.5,10,15,20165,0.0,0.0,100.0,11692
Fixed East-West Peak Canopy,0,2.5,10,30,20165,0.0,19.85,80.15,11140
Fixed East-West Peak Canopy,25,2.5,10,30,20165,0.0,0.0,100.0,11154
Fixed East-West Peak Canopy,50,2.5,10,30,20165,0.0,0.0,100.0,11157
Fixed East-West Peak Canopy,0,2.5,10,45,20165,0.0,15.86,84.14,10264
Fixed East-West Peak Canopy,25,2.5,10,45,20165,0.0,0.0,100.0,10274
Fixed East-West Peak Canopy,50,2.5,10,45,20165,0.0,0.0,100.0,10328
Fixed East-West Peak Canopy,0,2.5,20,15,40330,2.18,50.59,47.23,23345
Fixed East-West Peak Canopy,25,2.5,20,15,40330,0.0,41.26,58.74,23371
Fixed East-West Peak Canopy,50,2.5,20,15,40330,0.0,0.0,100.0,23358
Fixed East-West Peak Canopy,0,2.5,20,30,40330,10.7,40.2,49.11,22075
Fixed East-West Peak Canopy,25,2.5,20,30,40330,0.0,42.6,57.4,22104
Fixed East-West Peak Canopy,50,2.5,20,30,40330,0.0,0.0,100.0,22187
Fixed East-West Peak Canopy,0,2.5,20,45,40330,16.27,32.16,51.57,20050
Fixed East-West Peak Canopy,25,2.5,20,45,40330,0.0,41.76,58.24,20163
Fixed East-West Peak Canopy,50,2.5,20,45,40330,0.0,7.25,92.75,20378
Fixed East-West Peak Canopy,0,2.5,30,15,60496,26.41,38.56,35.03,35005
Fixed East-West Peak Canopy,25,2.5,30,15,60496,0.0,56.93,43.07,35005
Fixed East-West Peak Canopy,50,2.5,30,15,60496,0.0,2.48,97.52,35066
Fixed East-West Peak Canopy,0,2.5,30,30,60496,38.73,24.65,36.62,32960
Fixed East-West Peak Canopy,25,2.5,30,30,60496,0.0,57.98,42.02,33023
Fixed East-West Peak Canopy,50,2.5,30,30,60496,0.0,21.92,78.08,33187
Fixed East-West Peak Canopy,0,2.5,30,45,60496,42.45,16.53,41.02,29563
Fixed East-West Peak Canopy,25,2.5,30,45,60496,0.0,55.96,44.04,29782
Fixed East-West Peak Canopy,50,2.5,30,45,60496,0.0,38.47,61.53,30178
Fixed East-West Peak Canopy,0,3.5,10,15,20165,0.0,0.0,100.0,11684
Fixed East-West Peak Canopy,25,3.5,10,15,20165,0.0,0.0,100.0,11695
Fixed East-West Peak Canopy,50,3.5,10,15,20165,0.0,0.0,100.0,11697
Fixed East-West Peak Canopy,0,3.5,10,30,20165,0.0,0.0,100.0,11117
Fixed East-West Peak Canopy,25,3.5,10,30,20165,0.0,0.0,100.0,11134
Fixed East-West Peak Canopy,50,3.5,10,30,20165,0.0,0.0,100.0,11163
Fixed East-West Peak Canopy,0,3.5,10,45,20165,0.0,0.0,100.0,10258
Fixed East-West Peak Canopy,25,3.5,10,45,20165,0.0,0.0,100.0,10286
Fixed East-West Peak Canopy,50,3.5,10,45,20165,0.0,0.0,100.0,10337
Fixed East-West Peak Canopy,0,3.5,20,15,40330,0.0,50.5,49.5,23367
Fixed East-West Peak Canopy,25,3.5,20,15,40330,0.0,27.23,72.77,23368
Fixed East-West Peak Canopy,50,3.5,20,15,40330,0.0,0.0,100.0,23372
Fixed East-West Peak Canopy,0,3.5,20,30,40330,0.0,49.2,50.8,22073
Fixed East-West Peak Canopy,25,3.5,20,30,40330,0.0,28.88,71.12,22088
Fixed East-West Peak Canopy,50,3.5,20,30,40330,0.0,0.0,100.0,22207
Fixed East-West Peak Canopy,0,3.5,20,45,40330,0.0,46.27,53.73,20053
Fixed East-West Peak Canopy,25,3.5,20,45,40330,0.0,29.8,70.2,20159
Fixed East-West Peak Canopy,50,3.5,20,45,40330,0.0,0.0,100.0,20369
Fixed East-West Peak Canopy,0,3.5,30,15,60496,3.59,60.46,35.95,35028
Fixed East-West Peak Canopy,25,3.5,30,15,60496,0.0,50.92,49.08,35014
Fixed East-West Peak Canopy,50,3.5,30,15,60496,0.0,0.0,100.0,35054
Fixed East-West Peak Canopy,0,3.5,30,30,60496,15.55,46.64,37.82,32920
Fixed East-West Peak Canopy,25,3.5,30,30,60496,0.0,52.52,47.48,33018
Fixed East-West Peak Canopy,50,3.5,30,30,60496,0.0,0.0,100.0,33170
Fixed East-West Peak Canopy,0,3.5,30,45,60496,27.11,33.07,39.83,29547
Fixed East-West Peak Canopy,25,3.5,30,45,60496,0.0,52.07,47.93,29799
Fixed East-West Peak Canopy,50,3.5,30,45,60496,0.0,12.56,87.44,30175
Fixed East-West Peak Canopy,0,3,10,15,20165,0.0,7.88,92.12,11693
Fixed East-West Peak Canopy,25,3,10,15,20165,0.0,0.0,100.0,11693
Fixed East-West Peak Canopy,50,3,10,15,20165,0.0,0.0,100.0,11674
Fixed East-West Peak Canopy,0,3,10,30,20165,0.0,5.88,94.12,11129
Fixed East-West Peak Canopy,25,3,10,30,20165,0.0,0.0,100.0,11143
Fixed East-West Peak Canopy,50,3,10,30,20165,0.0,0.0,100.0,11169
Fixed East-West Peak Canopy,0,3,10,45,20165,0.0,0.13,99.87,10260
Fixed East-West Peak Canopy,25,3,10,45,20165,0.0,0.0,100.0,10286
Fixed East-West Peak Canopy,50,3,10,45,20165,0.0,0.0,100.0,10337
Fixed East-West Peak Canopy,0,3,20,15,40330,0.0,52.27,47.73,23347
Fixed East-West Peak Canopy,25,3,20,15,40330,0.0,34.54,65.46,23351
Fixed East-West Peak Canopy,50,3,20,15,40330,0.0,0.0,100.0,23382
Fixed East-West Peak Canopy,0,3,20,30,40330,0.0,50.53,49.47,22077
Fixed East-West Peak Canopy,25,3,20,30,40330,0.0,37.7,62.3,22114
Fixed East-West Peak Canopy,50,3,20,30,40330,0.0,0.0,100.0,22210
Fixed East-West Peak Canopy,0,3,20,45,40330,1.86,45.78,52.35,20066
Fixed East-West Peak Canopy,25,3,20,45,40330,0.0,36.67,63.33,20154
Fixed East-West Peak Canopy,50,3,20,45,40330,0.0,0.0,100.0,20371
Fixed East-West Peak Canopy,0,3,30,15,60496,14.84,49.48,35.69,34997
Fixed East-West Peak Canopy,25,3,30,15,60496,0.0,54.58,45.42,35038
Fixed East-West Peak Canopy,50,3,30,15,60496,0.0,0.0,100.0,35073
Fixed East-West Peak Canopy,0,3,30,30,60496,28.08,34.87,37.04,32930
Fixed East-West Peak Canopy,25,3,30,30,60496,0.0,55.88,44.12,33007
Fixed East-West Peak Canopy,50,3,30,30,60496,0.0,4.97,95.03,33160
Fixed East-West Peak Canopy,0,3,30,45,60496,35.45,24.4,40.14,29540
Fixed East-West Peak Canopy,25,3,30,45,60496,0.0,54.45,45.55,29782
Fixed East-West Peak Canopy,50,3,30,45,60496,0.0,27.03,72.97,30180
Fixed East-West Peak Canopy,0,4.5,10,15,20165,0.0,0.0,100.0,11691
Fixed East-West Peak Canopy,25,4.5,10,15,20165,0.0,0.0,100.0,11689
Fixed East-West Peak Canopy,50,4.5,10,15,20165,0.0,0.0,100.0,11712
Fixed East-West Peak Canopy,0,4.5,10,30,20165,0.0,0.0,100.0,11118
Fixed East-West Peak Canopy,25,4.5,10,30,20165,0.0,0.0,100.0,11144
Fixed East-West Peak Canopy,50,4.5,10,30,20165,0.0,0.0,100.0,11175
Fixed East-West Peak Canopy,0,4.5,10,45,20165,0.0,0.0,100.0,10260
Fixed East-West Peak Canopy,25,4.5,10,45,20165,0.0,0.0,100.0,10264
Fixed East-West Peak Canopy,50,4.5,10,45,20165,0.0,0.0,100.0,10342
Fixed East-West Peak Canopy,0,4.5,20,15,40330,0.0,45.71,54.29,23333
Fixed East-West Peak Canopy,25,4.5,20,15,40330,0.0,2.77,97.23,23348
Fixed East-West Peak Canopy,50,4.5,20,15,40330,0.0,0.0,100.0,23372
Fixed East-West Peak Canopy,0,4.5,20,30,40330,0.0,42.87,57.13,22068
Fixed East-West Peak Canopy,25,4.5,20,30,40330,0.0,1.96,98.04,22098
Fixed East-West Peak Canopy,50,4.5,20,30,40330,0.0,0.0,100.0,22186
Fixed East-West Peak Canopy,0,4.5,20,45,40330,0.0,39.51,60.49,20055
Fixed East-West Peak Canopy,25,4.5,20,45,40330,0.0,5.78,94.22,20150
Fixed East-West Peak Canopy,50,4.5,20,45,40330,0.0,0.0,100.0,20361
Fixed East-West Peak Canopy,0,4.5,30,15,60496,0.0,64.18,35.82,34994
Fixed East-West Peak Canopy,25,4.5,30,15,60496,0.0,43.66,56.34,35049
Fixed East-West Peak Canopy,50,4.5,30,15,60496,0.0,0.0,100.0,35053
Fixed East-West Peak Canopy,0,4.5,30,30,60496,0.0,61.41,38.59,32952
Fixed East-West Peak Canopy,25,4.5,30,30,60496,0.0,44.47,55.53,32999
Fixed East-West Peak Canopy,50,4.5,30,30,60496,0.0,0.0,100.0,33165
Fixed East-West Peak Canopy,0,4.5,30,45,60496,0.72,58.27,41.02,29552
Fixed East-West Peak Canopy,25,4.5,30,45,60496,0.0,46.1,53.9,29787
Fixed East-West Peak Canopy,50,4.5,30,45,60496,0.0,0.0,100.0,30177
Fixed East-West Peak Canopy,0,4,10,15,20165,0.0,0.0,100.0,11693
Fixed East-West Peak Canopy,25,4,10,15,20165,0.0,0.0,100.0,11685
Fixed East-West Peak Canopy,50,4,10,15,20165,0.0,0.0,100.0,11695
Fixed East-West Peak Canopy,0,4,10,30,20165,0.0,0.0,100.0,11131
Fixed East-West Peak Canopy,25,4,10,30,20165,0.0,0.0,100.0,11128
Fixed East-West Peak Canopy,50,4,10,30,20165,0.0,0.0,100.0,11156
Fixed East-West Peak Canopy,0,4,10,45,20165,0.0,0.0,100.0,10273
Fixed East-West Peak Canopy,25,4,10,45,20165,0.0,0.0,100.0,10286
Fixed East-West Peak Canopy,50,4,10,45,20165,0.0,0.0,100.0,10342
Fixed East-West Peak Canopy,0,4,20,15,40330,0.0,48.82,51.18,23356
Fixed East-West Peak Canopy,25,4,20,15,40330,0.0,17.23,82.77,23368
Fixed East-West Peak Canopy,50,4,20,15,40330,0.0,0.0,100.0,23372
Fixed East-West Peak Canopy,0,4,20,30,40330,0.0,45.9,54.1,22065
Fixed East-West Peak Canopy,25,4,20,30,40330,0.0,18.0,82.0,22103
Fixed East-West Peak Canopy,50,4,20,30,40330,0.0,0.0,100.0,22185
Fixed East-West Peak Canopy,0,4,20,45,40330,0.0,43.14,56.86,20062
Fixed East-West Peak Canopy,25,4,20,45,40330,0.0,20.1,79.9,20167
Fixed East-West Peak Canopy,50,4,20,45,40330,0.0,0.0,100.0,20378
Fixed East-West Peak Canopy,0,4,30,15,60496,0.0,64.38,35.62,35008
Fixed East-West Peak Canopy,25,4,30,15,60496,0.0,47.97,52.03,35039
Fixed East-West Peak Canopy,50,4,30,15,60496,0.0,0.0,100.0,35026
Fixed East-West Peak Canopy,0,4,30,30,60496,1.82,59.94,38.24,32946
Fixed East-West Peak Canopy,25,4,30,30,60496,0.0,48.39,51.61,33030
Fixed East-West Peak Canopy,50,4,30,30,60496,0.0,0.0,100.0,33199
Fixed East-West Peak Canopy,0,4,30,45,60496,13.99,46.26,39.75,29580
Fixed East-West Peak Canopy,25,4,30,45,60496,0.0,49.28,50.72,29755
Fixed East-West Peak Canopy,50,4,30,45,60496,0.0,0.08,99.92,30194
Bifacial Solar Fence,0,1,10,90,27493,0.0,0.0,100.0,6775
Bifacial Solar Fence,25,1,10,90,27493,0.0,0.0,100.0,6893
Bifacial Solar Fence,50,1,10,90,27493,0.0,0.0,100.0,7015
Bifacial Solar Fence,0,1,20,90,54987,0.0,0.0,100.0,12473
Bifacial Solar Fence,25,1,20,90,54987,0.0,0.0,100.0,12936
Bifacial Solar Fence,50,1,20,90,54987,0.0,0.0,100.0,13439
Bifacial Solar Fence,0,1,30,90,82481,0.0,0.0,100.0,17025
Bifacial Solar Fence,25,1,30,90,82481,0.0,0.0,100.0,18111
Bifacial Solar Fence,50,1,30,90,82481,0.0,0.0,100.0,19277
