Configuration,Transparency,Height from Ground,Panel Count,Angle (Degrees),Initial cost ($),Low light area (%),Medium light area (%),High light area (%),Net AC electricity
Fixed South Facing Table,50,2,20,30,52287,0.0,100.0,0.0,12927
Fixed South Facing Table,0,2,20,45,52287,8.74,91.26,0.0,12713
Fixed South Facing Table,25,2,20,45,52287,0.0,100.0,0.0,12842
Fixed South Facing Table,50,2,20,45,52287,0.0,100.0,0.0,12967
Fixed South Facing Table,0,2,30,15,78431,43.08,56.92,0.0,18262
Fixed South Facing Table,25,2,30,15,78431,31.23,68.77,0.0,18298
Fixed South Facing Table,50,2,30,15,78431,0.0,100.0,0.0,18327
Fixed South Facing Table,0,2,30,30,78431,40.46,59.54,0.0,18981
Fixed South Facing Table,25,2,30,30,78431,27.54,72.46,0.0,19105
Fixed South Facing Table,50,2,30,30,78431,0.0,100.0,0.0,19238
Fixed South Facing Table,0,2,30,45,78431,35.62,64.38,0.0,18656
Fixed South Facing Table,25,2,30,45,78431,20.69,79.31,0.0,18912
Fixed South Facing Table,50,2,30,45,78431,0.0,100.0,0.0,19209
Fixed South Facing Table,0,2,40,15,104574,51.86,48.14,0.0,24266
Fixed South Facing Table,25,2,40,15,104574,41.51,58.49,0.0,24300
Fixed South Facing Table,50,2,40,15,104574,16.64,83.36,0.0,24355
Fixed South Facing Table,0,2,40,30,104574,49.07,50.93,0.0,25027
Fixed South Facing Table,25,2,40,30,104574,38.33,61.67,0.0,25214
Fixed South Facing Table,50,2,40,30,104574,17.04,82.96,0.0,25470
Fixed South Facing Table,0,2,40,45,104574,43.83,56.17,0.0,24412
Fixed South Facing Table,25,2,40,45,104574,34.08,65.92,0.0,24831
Fixed South Facing Table,50,2,40,45,104574,11.14,88.86,0.0,25322
Fixed South Facing Table,0,3.5,20,15,52287,0.0,100.0,0.0,12229
Fixed South Facing Table,25,3.5,20,15,52287,0.0,100.0,0.0,12233
Fixed South Facing Table,50,3.5,20,15,52287,0.0,100.0,0.0,12239
Fixed South Facing Table,0,3.5,20,30,52287,0.0,100.0,0.0,12818
Fixed South Facing Table,25,3.5,20,30,52287,0.0,100.0,0.0,12861
Fixed South Facing Table,50,3.5,20,30,52287,0.0,100.0,0.0,12929
Fixed South Facing Table,0,3.5,20,45,52287,0.0,100.0,0.0,12713
Fixed South Facing Table,25,3.5,20,45,52287,0.0,100.0,0.0,12825
Fixed South Facing Table,50,3.5,20,45,52287,0.0,100.0,0.0,12980
Fixed South Facing Table,0,3.5,30,15,78431,24.46,75.54,0.0,18278
Fixed South Facing Table,25,3.5,30,15,78431,0.0,100.0,0.0,18293
Fixed South Facing Table,50,3.5,30,15,78431,0.0,100.0,0.0,18321
Fixed South Facing Table,0,3.5,30,30,78431,13.62,86.38,0.0,19007
Fixed South Facing Table,25,3.5,30,30,78431,0.0,100.0,0.0,19102
Fixed South Facing Table,50,3.5,30,30,78431,0.0,100.0,0.0,19265
Fixed South Facing Table,0,3.5,30,45,78431,5.62,94.38,0.0,18674
Fixed South Facing Table,25,3.5,30,45,78431,0.0,100.0,0.0,18908
Fixed South Facing Table,50,3.5,30,45,78431,0.0,100.0,0.0,19192
Fixed South Facing Table,0,3.5,40,15,104574,53.91,46.09,0.0,24272
Fixed South Facing Table,25,3.5,40,15,104574,27.72,72.28,0.0,24301
Fixed South Facing Table,50,3.5,40,15,104574,0.0,100.0,0.0,24341
Fixed South Facing Table,0,3.5,40,30,104574,48.01,51.99,0.0,25027
Fixed South Facing Table,25,3.5,40,30,104574,19.16,80.84,0.0,25239
Fixed South Facing Table,50,3.5,40,30,104574,0.0,100.0,0.0,25483
Fixed South Facing Table,0,3.5,40,45,104574,43.3,56.7,0.0,24418
Fixed South Facing Table,25,3.5,40,45,104574,14.72,85.28,0.0,24810
Fixed South Facing Table,50,3.5,40,45,104574,0.0,100.0,0.0,25307
Fixed South Facing Table,0,3,20,15,52287,0.0,100.0,0.0,12218
Fixed South Facing Table,25,3,20,15,52287,0.0,100.0,0.0,12239
Fixed South Facing Table,50,3,20,15,52287,0.0,100.0,0.0,12256
Fixed South Facing Table,0,3,20,30,52287,0.0,100.0,0.0,12786
Fixed South Facing Table,25,3,20,30,52287,0.0,100.0,0.0,12858
Fixed South Facing Table,50,3,20,30,52287,0.0,100.0,0.0,12931
Fixed South Facing Table,0,3,20,45,52287,0.0,100.0,0.0,12714
Fixed South Facing Table,25,3,20,45,52287,0.0,100.0,0.0,12827
Fixed South Facing Table,50,3,20,45,52287,0.0,100.0,0.0,12965
Fixed South Facing Table,0,3,30,15,78431,35.85,64.15,0.0,18259
Fixed South Facing Table,25,3,30,15,78431,0.0,100.0,0.0,18294
Fixed South Facing Table,50,3,30,15,78431,0.0,100.0,0.0,18309
Fixed South Facing Table,0,3,30,30,78431,29.92,70.08,0.0,19001
Fixed South Facing Table,25,3,30,30,78431,0.0,100.0,0.0,19094
Fixed South Facing Table,50,3,30,30,78431,0.0,100.0,0.0,19248
Fixed South Facing Table,0,3,30,45,78431,26.77,73.23,0.0,18661
Fixed South Facing Table,25,3,30,45,78431,0.0,100.0,0.0,18899
Fixed South Facing Table,50,3,30,45,78431,0.0,100.0,0.0,19211
Fixed South Facing Table,0,3,40,15,104574,51.86,48.14,0.0,24258
Fixed South Facing Table,25,3,40,15,104574,36.94,63.06,0.0,24312
Fixed South Facing Table,50,3,40,15,104574,0.0,100.0,0.0,24362
Fixed South Facing Table,0,3,40,30,104574,49.73,50.27,0.0,24998
Fixed South Facing Table,25,3,40,30,104574,31.1,68.9,0.0,25236
Fixed South Facing Table,50,3,40,30,104574,0.0,100.0,0.0,25495
Fixed South Facing Table,0,3,40,45,104574,45.29,54.71,0.0,24408
Fixed South Facing Table,25,3,40,45,104574,25.07,74.93,0.0,24832
Fixed South Facing Table,50,3,40,45,104574,0.0,100.0,0.0,25321
Fixed East-West Peak Canopy,0,2.5,10,15,20165,35.29,64.71,0.0,5380
Fixed East-West Peak Canopy,25,2.5,10,15,20165,0.0,100.0,0.0,5376
Fixed East-West Peak Canopy,50,2.5,10,15,20165,0.0,100.0,0.0,5385
Fixed East-West Peak Canopy,0,2.5,10,30,20165,32.11,67.89,0.0,5152
Fixed East-West Peak Canopy,25,2.5,10,30,20165,0.12,99.88,0.0,5161
Fixed East-West Peak Canopy,50,2.5,10,30,20165,0.0,100.0,0.0,5171
Fixed East-West Peak Canopy,0,2.5,10,45,20165,29.03,70.97,0.0,4805
Fixed East-West Peak Canopy,25,2.5,10,45,20165,0.26,99.74,0.0,4816
Fixed East-West Peak Canopy,50,2.5,10,45,20165,0.0,100.0,0.0,4850
Fixed East-West Peak Canopy,0,2.5,20,15,40330,76.3,23.7,0.0,10743
Fixed East-West Peak Canopy,25,2.5,20,15,40330,60.25,39.75,0.0,10750
Fixed East-West Peak Canopy,50,2.5,20,15,40330,21.93,78.07,0.0,10752
Fixed East-West Peak Canopy,0,2.5,20,30,40330,70.32,29.68,0.0,10196
Fixed East-West Peak Canopy,25,2.5,20,30,40330,57.04,42.96,0.0,10220
Fixed East-West Peak Canopy,50,2.5,20,30,40330,29.14,70.86,0.0,10264
Fixed East-West Peak Canopy,0,2.5,20,45,40330,65.1,34.9,0.0,9343
Fixed East-West Peak Canopy,25,2.5,20,45,40330,55.88,44.12,0.0,9394
Fixed East-West Peak Canopy,50,2.5,20,45,40330,32.84,67.16,0.0,9511
Fixed East-West Peak Canopy,0,2.5,30,15,60496,81.18,18.82,0.0,16098
Fixed East-West Peak Canopy,25,2.5,30,15,60496,72.16,27.84,0.0,16107
Fixed East-West Peak Canopy,50,2.5,30,15,60496,49.8,50.2,0.0,16126
Fixed East-West Peak Canopy,0,2.5,30,30,60496,74.09,25.91,0.0,15194
Fixed East-West Peak Canopy,25,2.5,30,30,60496,67.16,32.84,0.0,15239
Fixed East-West Peak Canopy,50,2.5,30,30,60496,52.73,47.27,0.0,15324
Fixed East-West Peak Canopy,0,2.5,30,45,60496,67.01,32.99,0.0,13721
Fixed East-West Peak Canopy,25,2.5,30,45,60496,62.08,37.92,0.0,13839
Fixed East-West Peak Canopy,50,2.5,30,45,60496,51.75,48.25,0.0,14051
Fixed East-West Peak Canopy,0,3.5,10,15,20165,20.59,79.41,0.0,5376
Fixed East-West Peak Canopy,25,3.5,10,15,20165,0.0,100.0,0.0,5380
Fixed East-West Peak Canopy,50,3.5,10,15,20165,0.0,100.0,0.0,5381
Fixed East-West Peak Canopy,0,3.5,10,30,20165,9.19,90.81,0.0,5153
Fixed East-West Peak Canopy,25,3.5,10,30,20165,0.0,100.0,0.0,5163
Fixed East-West Peak Canopy,50,3.5,10,30,20165,0.0,100.0,0.0,5170
Fixed East-West Peak Canopy,0,3.5,10,45,20165,1.53,98.47,0.0,4805
Fixed East-West Peak Canopy,25,3.5,10,45,20165,0.0,100.0,0.0,4817
Fixed East-West Peak Canopy,50,3.5,10,45,20165,0.0,100.0,0.0,4853
Fixed East-West Peak Canopy,0,3.5,20,15,40330,99.75,0.25,0.0,10743
Fixed East-West Peak Canopy,25,3.5,20,15,40330,65.71,34.29,0.0,10745
Fixed East-West Peak Canopy,50,3.5,20,15,40330,0.0,100.0,0.0,10759
Fixed East-West Peak Canopy,0,3.5,20,30,40330,88.41,11.59,0.0,10197
Fixed East-West Peak Canopy,25,3.5,20,30,40330,56.15,43.85,0.0,10217
Fixed East-West Peak Canopy,50,3.5,20,30,40330,0.0,100.0,0.0,10264
Fixed East-West Peak Canopy,0,3.5,20,45,40330,80.88,19.12,0.0,9352
Fixed East-West Peak Canopy,25,3.5,20,45,40330,60.0,40.0,0.0,9395
Fixed East-West Peak Canopy,50,3.5,20,45,40330,8.24,91.76,0.0,9506
Fixed East-West Peak Canopy,0,3.5,30,15,60496,100.0,0.0,0.0,16105
Fixed East-West Peak Canopy,25,3.5,30,15,60496,87.32,12.68,0.0,16104
Fixed East-West Peak Canopy,50,3.5,30,15,60496,37.06,62.94,0.0,16121
Fixed East-West Peak Canopy,0,3.5,30,30,60496,84.87,15.13,0.0,15195
Fixed East-West Peak Canopy,25,3.5,30,30,60496,71.43,28.57,0.0,15233
Fixed East-West Peak Canopy,50,3.5,30,30,60496,41.04,58.96,0.0,15320
Fixed East-West Peak Canopy,0,3.5,30,45,60496,79.97,20.03,0.0,13731
Fixed East-West Peak Canopy,25,3.5,30,45,60496,70.51,29.49,0.0,13837
Fixed East-West Peak Canopy,50,3.5,30,45,60496,44.59,55.41,0.0,14055
Fixed East-West Peak Canopy,0,3,10,15,20165,23.53,76.47,0.0,5377
Fixed East-West Peak Canopy,25,3,10,15,20165,0.0,100.0,0.0,5378
Fixed East-West Peak Canopy,50,3,10,15,20165,0.0,100.0,0.0,5380
Fixed East-West Peak Canopy,0,3,10,30,20165,15.44,84.56,0.0,5154
Fixed East-West Peak Canopy,25,3,10,30,20165,0.0,100.0,0.0,5155
Fixed East-West Peak Canopy,50,3,10,30,20165,0.0,100.0,0.0,5173
Fixed East-West Peak Canopy,0,3,10,45,20165,13.17,86.83,0.0,4810
Fixed East-West Peak Canopy,25,3,10,45,20165,0.0,100.0,0.0,4818
Fixed East-West Peak Canopy,50,3,10,45,20165,0.0,100.0,0.0,4845
Fixed East-West Peak Canopy,0,3,20,15,40330,88.32,11.68,0.0,10748
Fixed East-West Peak Canopy,25,3,20,15,40330,62.27,37.73,0.0,10741
Fixed East-West Peak Canopy,50,3,20,15,40330,7.9,92.1,0.0,10754
Fixed East-West Peak Canopy,0,3,20,30,40330,76.2,23.8,0.0,10207
Fixed East-West Peak Canopy,25,3,20,30,40330,56.77,43.23,0.0,10213
Fixed East-West Peak Canopy,50,3,20,30,40330,14.97,85.03,0.0,10269
Fixed East-West Peak Canopy,0,3,20,45,40330,73.73,26.27,0.0,9353
Fixed East-West Peak Canopy,25,3,20,45,40330,58.82,41.18,0.0,9394
Fixed East-West Peak Canopy,50,3,20,45,40330,24.22,75.78,0.0,9508
Fixed East-West Peak Canopy,0,3,30,15,60496,89.67,10.33,0.0,16096
Fixed East-West Peak Canopy,25,3,30,15,60496,76.27,23.73,0.0,16108
Fixed East-West Peak Canopy,50,3,30,15,60496,43.53,56.47,0.0,16120
Fixed East-West Peak Canopy,0,3,30,30,60496,78.01,21.99,0.0,15188
Fixed East-West Peak Canopy,25,3,30,30,60496,69.12,30.88,0.0,15229
Fixed East-West Peak Canopy,50,3,30,30,60496,47.76,52.24,0.0,15318
Fixed East-West Peak Canopy,0,3,30,45,60496,72.5,27.5,0.0,13722
Fixed East-West Peak Canopy,25,3,30,45,60496,66.77,33.23,0.0,13844
Fixed East-West Peak Canopy,50,3,30,45,60496,48.65,51.35,0.0,14055
Fixed East-West Peak Canopy,0,4.5,10,15,20165,20.59,79.41,0.0,5383
Fixed East-West Peak Canopy,25,4.5,10,15,20165,0.0,100.0,0.0,5376
Fixed East-West Peak Canopy,50,4.5,10,15,20165,0.0,100.0,0.0,5386
Fixed East-West Peak Canopy,0,4.5,10,30,20165,9.44,90.56,0.0,5155
Fixed East-West Peak Canopy,25,4.5,10,30,20165,0.0,100.0,0.0,5160
Fixed East-West Peak Canopy,50,4.5,10,30,20165,0.0,100.0,0.0,5175
Fixed East-West Peak Canopy,0,4.5,10,45,20165,0.0,100.0,0.0,4801
Fixed East-West Peak Canopy,25,4.5,10,45,20165,0.0,100.0,0.0,4818
Fixed East-West Peak Canopy,50,4.5,10,45,20165,0.0,100.0,0.0,4854
Fixed East-West Peak Canopy,0,4.5,20,15,40330,100.0,0.0,0.0,10742
Fixed East-West Peak Canopy,25,4.5,20,15,40330,66.64,33.36,0.0,10745
Fixed East-West Peak Canopy,50,4.5,20,15,40330,0.0,100.0,0.0,10756
Fixed East-West Peak Canopy,0,4.5,20,30,40330,100.0,0.0,0.0,10202
Fixed East-West Peak Canopy,25,4.5,20,30,40330,52.32,47.68,0.0,10218
Fixed East-West Peak Canopy,50,4.5,20,30,40330,0.0,100.0,0.0,10266
Fixed East-West Peak Canopy,0,4.5,20,45,40330,100.0,0.0,0.0,9343
Fixed East-West Peak Canopy,25,4.5,20,45,40330,42.55,57.45,0.0,9394
Fixed East-West Peak Canopy,50,4.5,20,45,40330,0.0,100.0,0.0,9497
Fixed East-West Peak Canopy,0,4.5,30,15,60496,100.0,0.0,0.0,16092
Fixed East-West Peak Canopy,25,4.5,30,15,60496,99.67,0.33,0.0,16110
Fixed East-West Peak Canopy,50,4.5,30,15,60496,16.14,83.86,0.0,16131
Fixed East-West Peak Canopy,0,4.5,30,30,60496,100.0,0.0,0.0,15200
Fixed East-West Peak Canopy,25,4.5,30,30,60496,92.58,7.42,0.0,15228
Fixed East-West Peak Canopy,50,4.5,30,30,60496,20.31,79.69,0.0,15307
Fixed East-West Peak Canopy,0,4.5,30,45,60496,99.84,0.16,0.0,13719
Fixed East-West Peak Canopy,25,4.5,30,45,60496,80.29,19.71,0.0,13842
Fixed East-West Peak Canopy,50,4.5,30,45,60496,33.39,66.61,0.0,14048
Fixed East-West Peak Canopy,0,4,10,15,20165,21.06,78.94,0.0,5376
Fixed East-West Peak Canopy,25,4,10,15,20165,0.0,100.0,0.0,5377
Fixed East-West Peak Canopy,50,4,10,15,20165,0.0,100.0,0.0,5386
Fixed East-West Peak Canopy,0,4,10,30,20165,9.56,90.44,0.0,5152
Fixed East-West Peak Canopy,25,4,10,30,20165,0.0,100.0,0.0,5163
Fixed East-West Peak Canopy,50,4,10,30,20165,0.0,100.0,0.0,5166
Fixed East-West Peak Canopy,0,4,10,45,20165,0.0,100.0,0.0,4808
Fixed East-West Peak Canopy,25,4,10,45,20165,0.0,100.0,0.0,4822
Fixed East-West Peak Canopy,50,4,10,45,20165,0.0,100.0,0.0,4850
Fixed East-West Peak Canopy,0,4,20,15,40330,100.0,0.0,0.0,10748
Fixed East-West Peak Canopy,25,4,20,15,40330,69.66,30.34,0.0,10757
Fixed East-West Peak Canopy,50,4,20,15,40330,0.0,100.0,0.0,10752
Fixed East-West Peak Canopy,0,4,20,30,40330,99.91,0.09,0.0,10201
Fixed East-West Peak Canopy,25,4,20,30,40330,56.51,43.49,0.0,10215
Fixed East-West Peak Canopy,50,4,20,30,40330,0.0,100.0,0.0,10262
Fixed East-West Peak Canopy,0,4,20,45,40330,97.16,2.84,0.0,9344
Fixed East-West Peak Canopy,25,4,20,45,40330,57.45,42.55,0.0,9396
Fixed East-West Peak Canopy,50,4,20,45,40330,0.0,100.0,0.0,9509
Fixed East-West Peak Canopy,0,4,30,15,60496,100.0,0.0,0.0,16104
Fixed East-West Peak Canopy,25,4,30,15,60496,97.91,2.09,0.0,16112
Fixed East-West Peak Canopy,50,4,30,15,60496,27.52,72.48,0.0,16116
Fixed East-West Peak Canopy,0,4,30,30,60496,99.37,0.63,0.0,15192
Fixed East-West Peak Canopy,25,4,30,30,60496,77.66,22.34,0.0,15228
Fixed East-West Peak Canopy,50,4,30,30,60496,32.49,67.51,0.0,15318
Fixed East-West Peak Canopy,0,4,30,45,60496,87.36,12.64,0.0,13727
Fixed East-West Peak Canopy,25,4,30,45,60496,75.2,24.8,0.0,13830
Fixed East-West Peak Canopy,50,4,30,45,60496,40.54,59.46,0.0,14057
Bifacial Solar Fence,0,1,10,90,27493,0.0,100.0,0.0,3365
Bifacial Solar Fence,25,1,10,90,27493,0.0,100.0,0.0,3425
Bifacial Solar Fence,50,1,10,90,27493,0.0,100.0,0.0,3493
Bifacial Solar Fence,0,1,20,90,54987,50.23,49.77,0.0,6109
Bifacial Solar Fence,25,1,20,90,54987,13.43,86.57,0.0,6367
Bifacial Solar Fence,50,1,20,90,54987,0.0,100.0,0.0,6652
Bifacial Solar Fence,0,1,30,90,82481,78.24,21.76,0.0,8271
Bifacial Solar Fence,25,1,30,90,82481,65.05,34.95,0.0,8858
Bifacial Solar Fence,50,1,30,90,82481,0.0,100.0,0.0,9501
