Configuration,Transparency,Height from Ground,Panel Count,Angle (Degrees),Initial cost ($),Low light area (%),Medium light area (%),High light area (%),Net AC electricity
Fixed South Facing Table,25,3,30,30,78431,0.0,0.08,99.92,33547
Fixed South Facing Table,50,3,30,30,78431,0.0,0.0,100.0,33671
Fixed South Facing Table,0,3,30,45,78431,0.0,32.85,67.15,31059
Fixed South Facing Table,25,3,30,45,78431,0.0,0.69,99.31,31238
Fixed South Facing Table,50,3,30,45,78431,0.0,0.0,100.0,31486
Fixed South Facing Table,0,3,40,15,104574,0.0,54.64,45.36,45613
Fixed South Facing Table,25,3,40,15,104574,0.0,34.62,65.38,45645
Fixed South Facing Table,50,3,40,15,104574,0.0,0.0,100.0,45696
Fixed South Facing Table,0,3,40,30,104574,0.0,48.74,51.26,44424
Fixed South Facing Table,25,3,40,30,104574,0.0,35.54,64.46,44582
Fixed South Facing Table,50,3,40,30,104574,0.0,0.0,100.0,44808
Fixed South Facing Table,0,3,40,45,104574,0.0,46.68,53.32,41092
Fixed South Facing Table,25,3,40,45,104574,0.0,32.89,67.11,41399
Fixed South Facing Table,50,3,40,45,104574,0.0,0.0,100.0,41795
Fixed East-West Peak Canopy,0,2.5,10,15,20165,0.0,44.35,55.65,10836
Fixed East-West Peak Canopy,25,2.5,10,15,20165,0.0,27.29,72.71,10832
Fixed East-West Peak Canopy,50,2.5,10,15,20165,0.0,0.0,100.0,10840
Fixed East-West Peak Canopy,0,2.5,10,30,20165,0.0,41.05,58.95,10180
Fixed East-West Peak Canopy,25,2.5,10,30,20165,0.0,26.59,73.41,10185
Fixed East-West Peak Canopy,50,2.5,10,30,20165,0.0,0.0,100.0,10194
Fixed East-West Peak Canopy,0,2.5,10,45,20165,0.0,36.57,63.43,9176
Fixed East-West Peak Canopy,25,2.5,10,45,20165,0.0,22.63,77.37,9199
Fixed East-West Peak Canopy,50,2.5,10,45,20165,0.0,0.0,100.0,9245
Fixed East-West Peak Canopy,0,2.5,20,15,40330,19.08,45.88,35.04,21641
Fixed East-West Peak Canopy,25,2.5,20,15,40330,0.0,57.48,42.52,21660
Fixed East-West Peak Canopy,50,2.5,20,15,40330,0.0,39.58,60.42,21671
Fixed East-West Peak Canopy,0,2.5,20,30,40330,24.78,37.52,37.7,20249
Fixed East-West Peak Canopy,25,2.5,20,30,40330,0.0,55.88,44.12,20277
Fixed East-West Peak Canopy,50,2.5,20,30,40330,0.0,42.07,57.93,20339
Fixed East-West Peak Canopy,0,2.5,20,45,40330,28.04,28.24,43.73,18079
Fixed East-West Peak Canopy,25,2.5,20,45,40330,0.0,52.16,47.84,18157
Fixed East-West Peak Canopy,50,2.5,20,45,40330,0.0,40.49,59.51,18296
Fixed East-West Peak Canopy,0,2.5,30,15,60496,43.92,30.0,26.08,32470
Fixed East-West Peak Canopy,25,2.5,30,15,60496,0.0,68.69,31.31,32484
Fixed East-West Peak Canopy,50,2.5,30,15,60496,0.0,56.34,43.66,32507
Fixed East-West Peak Canopy,0,2.5,30,30,60496,50.0,18.77,31.23,30283
Fixed East-West Peak Canopy,25,2.5,30,30,60496,0.07,66.6,33.33,30325
Fixed East-West Peak Canopy,50,2.5,30,30,60496,0.0,58.12,41.88,30438
Fixed East-West Peak Canopy,0,2.5,30,45,60496,51.19,12.72,36.09,26788
Fixed East-West Peak Canopy,25,2.5,30,45,60496,19.87,41.65,38.47,26950
Fixed East-West Peak Canopy,50,2.5,30,45,60496,0.0,56.36,43.64,27237
Fixed East-West Peak Canopy,0,3.5,10,15,20165,0.0,38.35,61.65,10835
Fixed East-West Peak Canopy,25,3.5,10,15,20165,0.0,6.94,93.06,10836
Fixed East-West Peak Canopy,50,3.5,10,15,20165,0.0,0.0,100.0,10840
Fixed East-West Peak Canopy,0,3.5,10,30,20165,0.0,32.23,67.77,10178
Fixed East-West Peak Canopy,25,3.5,10,30,20165,0.0,3.8,96.2,10184
Fixed East-West Peak Canopy,50,3.5,10,30,20165,0.0,0.0,100.0,10203
Fixed East-West Peak Canopy,0,3.5,10,45,20165,0.0,25.96,74.04,9173
Fixed East-West Peak Canopy,25,3.5,10,45,20165,0.0,0.0,100.0,9199
Fixed East-West Peak Canopy,50,3.5,10,45,20165,0.0,0.0,100.0,9243
Fixed East-West Peak Canopy,0,3.5,20,15,40330,0.0,70.92,29.08,21643
Fixed East-West Peak Canopy,25,3.5,20,15,40330,0.0,57.14,42.86,21664
Fixed East-West Peak Canopy,50,3.5,20,15,40330,0.0,18.91,81.09,21668
Fixed East-West Peak Canopy,0,3.5,20,30,40330,0.0,66.58,33.42,20253
Fixed East-West Peak Canopy,25,3.5,20,30,40330,0.0,55.08,44.92,20271
Fixed East-West Peak Canopy,50,3.5,20,30,40330,0.0,24.96,75.04,20338
Fixed East-West Peak Canopy,0,3.5,20,45,40330,0.78,60.88,38.33,18083
Fixed East-West Peak Canopy,25,3.5,20,45,40330,0.0,51.76,48.24,18136
Fixed East-West Peak Canopy,50,3.5,20,45,40330,0.0,28.43,71.57,18295
Fixed East-West Peak Canopy,0,3.5,30,15,60496,26.8,51.57,21.63,32471
Fixed East-West Peak Canopy,25,3.5,30,15,60496,0.0,70.2,29.8,32476
Fixed East-West Peak Canopy,50,3.5,30,15,60496,0.0,50.39,49.61,32505
Fixed East-West Peak Canopy,0,3.5,30,30,60496,36.76,36.41,26.82,30276
Fixed East-West Peak Canopy,25,3.5,30,30,60496,0.0,67.09,32.91,30339
Fixed East-West Peak Canopy,50,3.5,30,30,60496,0.0,52.1,47.9,30445
Fixed East-West Peak Canopy,0,3.5,30,45,60496,39.51,29.41,31.08,26787
Fixed East-West Peak Canopy,25,3.5,30,45,60496,0.0,63.35,36.65,26938
Fixed East-West Peak Canopy,50,3.5,30,45,60496,0.0,51.75,48.25,27219
Fixed East-West Peak Canopy,0,3,10,15,20165,0.0,42.59,57.41,10829
Fixed East-West Peak Canopy,25,3,10,15,20165,0.0,17.29,82.71,10826
Fixed East-West Peak Canopy,50,3,10,15,20165,0.0,0.0,100.0,10838
Fixed East-West Peak Canopy,0,3,10,30,20165,0.0,38.6,61.4,10178
Fixed East-West Peak Canopy,25,3,10,30,20165,0.0,14.71,85.29,10190
Fixed East-West Peak Canopy,50,3,10,30,20165,0.0,0.0,100.0,10206
Fixed East-West Peak Canopy,0,3,10,45,20165,0.0,32.74,67.26,9185
Fixed East-West Peak Canopy,25,3,10,45,20165,0.0,11.0,89.0,9192
Fixed East-West Peak Canopy,50,3,10,45,20165,0.0,0.0,100.0,9236
Fixed East-West Peak Canopy,0,3,20,15,40330,5.29,62.35,32.35,21653
Fixed East-West Peak Canopy,25,3,20,15,40330,0.0,57.65,42.35,21654
Fixed East-West Peak Canopy,50,3,20,15,40330,0.0,31.76,68.24,21675
Fixed East-West Peak Canopy,0,3,20,30,40330,11.5,52.05,36.45,20256
Fixed East-West Peak Canopy,25,3,20,30,40330,0.0,55.44,44.56,20266
Fixed East-West Peak Canopy,50,3,20,30,40330,0.0,35.38,64.62,20329
Fixed East-West Peak Canopy,0,3,20,45,40330,16.37,42.94,40.69,18086
Fixed East-West Peak Canopy,25,3,20,45,40330,0.0,52.45,47.55,18152
Fixed East-West Peak Canopy,50,3,20,45,40330,0.0,35.78,64.22,18301
Fixed East-West Peak Canopy,0,3,30,15,60496,36.93,38.17,24.9,32466
Fixed East-West Peak Canopy,25,3,30,15,60496,0.0,69.02,30.98,32470
Fixed East-West Peak Canopy,50,3,30,15,60496,0.0,54.18,45.82,32508
Fixed East-West Peak Canopy,0,3,30,30,60496,44.19,27.38,28.43,30266
Fixed East-West Peak Canopy,25,3,30,30,60496,0.0,66.95,33.05,30341
Fixed East-West Peak Canopy,50,3,30,30,60496,0.0,55.6,44.4,30428
Fixed East-West Peak Canopy,0,3,30,45,60496,45.23,19.95,34.82,26788
Fixed East-West Peak Canopy,25,3,30,45,60496,5.64,57.07,37.28,26945
Fixed East-West Peak Canopy,50,3,30,45,60496,0.0,54.29,45.71,27228
Fixed East-West Peak Canopy,0,4.5,10,15,20165,0.0,24.47,75.53,10835
Fixed East-West Peak Canopy,25,4.5,10,15,20165,0.0,0.0,100.0,10826
Fixed East-West Peak Canopy,50,4.5,10,15,20165,0.0,0.0,100.0,10835
Fixed East-West Peak Canopy,0,4.5,10,30,20165,0.0,11.52,88.48,10182
Fixed East-West Peak Canopy,25,4.5,10,30,20165,0.0,0.0,100.0,10183
Fixed East-West Peak Canopy,50,4.5,10,30,20165,0.0,0.0,100.0,10197
Fixed East-West Peak Canopy,0,4.5,10,45,20165,0.0,0.0,100.0,9175
Fixed East-West Peak Canopy,25,4.5,10,45,20165,0.0,0.0,100.0,9194
Fixed East-West Peak Canopy,50,4.5,10,45,20165,0.0,0.0,100.0,9237
Fixed East-West Peak Canopy,0,4.5,20,15,40330,0.0,78.57,21.43,21645
Fixed East-West Peak Canopy,25,4.5,20,15,40330,0.0,54.87,45.13,21650
Fixed East-West Peak Canopy,50,4.5,20,15,40330,0.0,0.0,100.0,21674
Fixed East-West Peak Canopy,0,4.5,20,30,40330,0.0,72.37,27.63,20243
Fixed East-West Peak Canopy,25,4.5,20,30,40330,0.0,51.07,48.93,20291
Fixed East-West Peak Canopy,50,4.5,20,30,40330,0.0,0.0,100.0,20339
Fixed East-West Peak Canopy,0,4.5,20,45,40330,0.0,65.2,34.8,18079
Fixed East-West Peak Canopy,25,4.5,20,45,40330,0.0,47.94,52.06,18150
Fixed East-West Peak Canopy,50,4.5,20,45,40330,0.0,1.76,98.24,18286
Fixed East-West Peak Canopy,0,4.5,30,15,60496,1.83,84.31,13.86,32458
Fixed East-West Peak Canopy,25,4.5,30,15,60496,0.0,72.16,27.84,32467
Fixed East-West Peak Canopy,50,4.5,30,15,60496,0.0,40.59,59.41,32494
Fixed East-West Peak Canopy,0,4.5,30,30,60496,10.22,68.98,20.8,30282
Fixed East-West Peak Canopy,25,4.5,30,30,60496,0.0,68.35,31.65,30327
Fixed East-West Peak Canopy,50,4.5,30,30,60496,0.0,42.72,57.28,30445
Fixed East-West Peak Canopy,0,4.5,30,45,60496,21.38,52.23,26.39,26793
Fixed East-West Peak Canopy,25,4.5,30,45,60496,0.0,65.18,34.82,26954
Fixed East-West Peak Canopy,50,4.5,30,45,60496,0.0,44.12,55.88,27241
Fixed East-West Peak Canopy,0,4,10,15,20165,0.0,32.24,67.76,10838
Fixed East-West Peak Canopy,25,4,10,15,20165,0.0,0.0,100.0,10833
Fixed East-West Peak Canopy,50,4,10,15,20165,0.0,0.0,100.0,10843
Fixed East-West Peak Canopy,0,4,10,30,20165,0.0,24.88,75.12,10174
Fixed East-West Peak Canopy,25,4,10,30,20165,0.0,0.0,100.0,10181
Fixed East-West Peak Canopy,50,4,10,30,20165,0.0,0.0,100.0,10194
Fixed East-West Peak Canopy,0,4,10,45,20165,0.0,13.43,86.57,9183
Fixed East-West Peak Canopy,25,4,10,45,20165,0.0,0.0,100.0,9198
Fixed East-West Peak Canopy,50,4,10,45,20165,0.0,0.0,100.0,9240
Fixed East-West Peak Canopy,0,4,20,15,40330,0.0,74.54,25.46,21659
Fixed East-West Peak Canopy,25,4,20,15,40330,0.0,56.81,43.19,21659
Fixed East-West Peak Canopy,50,4,20,15,40330,0.0,5.21,94.79,21657
Fixed East-West Peak Canopy,0,4,20,30,40330,0.0,68.63,31.37,20257
Fixed East-West Peak Canopy,25,4,20,30,40330,0.0,53.48,46.52,20275
Fixed East-West Peak Canopy,50,4,20,30,40330,0.0,8.56,91.44,20340
Fixed East-West Peak Canopy,0,4,20,45,40330,0.0,64.61,35.39,18089
Fixed East-West Peak Canopy,25,4,20,45,40330,0.0,50.49,49.51,18149
Fixed East-West Peak Canopy,50,4,20,45,40330,0.0,16.57,83.43,18294
Fixed East-West Peak Canopy,0,4,30,15,60496,13.86,68.1,18.04,32465
Fixed East-West Peak Canopy,25,4,30,15,60496,0.0,71.24,28.76,32475
Fixed East-West Peak Canopy,50,4,30,15,60496,0.0,46.08,53.92,32497
Fixed East-West Peak Canopy,0,4,30,30,60496,24.86,50.98,24.16,30275
Fixed East-West Peak Canopy,25,4,30,30,60496,0.0,67.02,32.98,30332
Fixed East-West Peak Canopy,50,4,30,30,60496,0.0,47.97,52.03,30472
Fixed East-West Peak Canopy,0,4,30,45,60496,33.07,38.39,28.54,26815
Fixed East-West Peak Canopy,25,4,30,45,60496,0.0,64.63,35.37,26942
Fixed East-West Peak Canopy,50,4,30,45,60496,0.0,48.97,51.03,27235
Bifacial Solar Fence,0,1,10,90,27493,0.0,0.0,100.0,5512
Bifacial Solar Fence,25,1,10,90,27493,0.0,0.0,100.0,5588
Bifacial Solar Fence,50,1,10,90,27493,0.0,0.0,100.0,5673
Bifacial Solar Fence,0,1,20,90,54987,0.0,0.0,100.0,10271
Bifacial Solar Fence,25,1,20,90,54987,0.0,0.0,100.0,10577
Bifacial Solar Fence,50,1,20,90,54987,0.0,0.0,100.0,10940
Bifacial Solar Fence,0,1,30,90,82481,0.0,40.16,59.84,14234
Bifacial Solar Fence,25,1,30,90,82481,0.0,0.0,100.0,14981
Bifacial Solar Fence,50,1,30,90,82481,0.0,0.0,100.0,15787
