Configuration,Transparency,Height from Ground,Panel Count,Angle (Degrees),Initial cost ($),Low light area (%),Medium light area (%),High light area (%),Net AC electricity
Fixed South Facing Table,25,3.5,30,45,78431,0.0,0.0,100.0,40721
Fixed South Facing Table,50,3.5,30,45,78431,0.0,0.0,100.0,40960
Fixed South Facing Table,0,3.5,40,15,104574,0.0,0.0,100.0,53483
Fixed South Facing Table,25,3.5,40,15,104574,0.0,0.0,100.0,53590
Fixed South Facing Table,50,3.5,40,15,104574,0.0,0.0,100.0,53541
Fixed South Facing Table,0,3.5,40,30,104574,0.0,0.0,100.0,55088
Fixed South Facing Table,25,3.5,40,30,104574,0.0,0.0,100.0,55216
Fixed South Facing Table,50,3.5,40,30,104574,0.0,0.0,100.0,55456
Fixed South Facing Table,0,3.5,40,45,104574,0.0,0.0,100.0,53498
Fixed South Facing Table,25,3.5,40,45,104574,0.0,0.0,100.0,53852
Fixed South Facing Table,50,3.5,40,45,104574,0.0,0.0,100.0,54318
Fixed South Facing Table,0,3,20,15,52287,0.0,0.0,100.0,26812
Fixed South Facing Table,25,3,20,15,52287,0.0,0.0,100.0,26833
Fixed South Facing Table,50,3,20,15,52287,0.0,0.0,100.0,26864
Fixed South Facing Table,0,3,20,30,52287,0.0,0.0,100.0,27757
Fixed South Facing Table,25,3,20,30,52287,0.0,0.0,100.0,27803
Fixed South Facing Table,50,3,20,30,52287,0.0,0.0,100.0,27883
Fixed South Facing Table,0,3,20,45,52287,0.0,0.0,100.0,27225
Fixed South Facing Table,25,3,20,45,52287,0.0,0.0,100.0,27321
Fixed South Facing Table,50,3,20,45,52287,0.0,0.0,100.0,27448
Fixed South Facing Table,0,3,30,15,78431,0.0,0.0,100.0,40176
Fixed South Facing Table,25,3,30,15,78431,0.0,0.0,100.0,40222
Fixed South Facing Table,50,3,30,15,78431,0.0,0.0,100.0,40205
Fixed South Facing Table,0,3,30,30,78431,0.0,0.0,100.0,41460
Fixed South Facing Table,25,3,30,30,78431,0.0,0.0,100.0,41577
Fixed South Facing Table,50,3,30,30,78431,0.0,0.0,100.0,41689
Fixed South Facing Table,0,3,30,45,78431,0.0,0.0,100.0,40455
Fixed South Facing Table,25,3,30,45,78431,0.0,0.0,100.0,40700
Fixed South Facing Table,50,3,30,45,78431,0.0,0.0,100.0,40927
Fixed South Facing Table,0,3,40,15,104574,0.0,16.11,83.89,53476
Fixed South Facing Table,25,3,40,15,104574,0.0,0.0,100.0,53514
Fixed South Facing Table,50,3,40,15,104574,0.0,0.0,100.0,53591
Fixed South Facing Table,0,3,40,30,104574,0.0,13.73,86.27,55108
Fixed South Facing Table,25,3,40,30,104574,0.0,0.0,100.0,55208
Fixed South Facing Table,50,3,40,30,104574,0.0,0.0,100.0,55476
Fixed South Facing Table,0,3,40,45,104574,0.0,0.46,99.54,53487
Fixed South Facing Table,25,3,40,45,104574,0.0,0.0,100.0,53881
Fixed South Facing Table,50,3,40,45,104574,0.0,0.0,100.0,54309
Fixed East-West Peak Canopy,0,2.5,10,15,20165,0.0,12.0,88.0,11967
Fixed East-West Peak Canopy,25,2.5,10,15,20165,0.0,0.0,100.0,11964
Fixed East-West Peak Canopy,50,2.5,10,15,20165,0.0,0.0,100.0,11971
Fixed East-West Peak Canopy,0,2.5,10,30,20165,0.0,12.75,87.25,11415
Fixed East-West Peak Canopy,25,2.5,10,30,20165,0.0,0.0,100.0,11431
Fixed East-West Peak Canopy,50,2.5,10,30,20165,0.0,0.0,100.0,11442
Fixed East-West Peak Canopy,0,2.5,10,45,20165,0.0,6.39,93.61,10552
Fixed East-West Peak Canopy,25,2.5,10,45,20165,0.0,0.0,100.0,10559
Fixed East-West Peak Canopy,50,2.5,10,45,20165,0.0,0.0,100.0,10617
Fixed East-West Peak Canopy,0,2.5,20,15,40330,1.93,48.99,49.08,23896
Fixed East-West Peak Canopy,25,2.5,20,15,40330,0.0,35.46,64.54,23923
Fixed East-West Peak Canopy,50,2.5,20,15,40330,0.0,0.0,100.0,23909
Fixed East-West Peak Canopy,0,2.5,20,30,40330,9.45,40.02,50.53,22620
Fixed East-West Peak Canopy,25,2.5,20,30,40330,0.0,38.86,61.14,22654
Fixed East-West Peak Canopy,50,2.5,20,30,40330,0.0,0.0,100.0,22748
Fixed East-West Peak Canopy,0,2.5,20,45,40330,14.22,32.06,53.73,20586
Fixed East-West Peak Canopy,25,2.5,20,45,40330,0.0,38.04,61.96,20706
Fixed East-West Peak Canopy,50,2.5,20,45,40330,0.0,0.98,99.02,20927
Fixed East-West Peak Canopy,0,2.5,30,15,60496,24.84,38.89,36.27,35821
Fixed East-West Peak Canopy,25,2.5,30,15,60496,0.0,54.58,45.42,35826
Fixed East-West Peak Canopy,50,2.5,30,15,60496,0.0,0.07,99.93,35891
Fixed East-West Peak Canopy,0,2.5,30,30,60496,35.85,26.61,37.54,33759
Fixed East-West Peak Canopy,25,2.5,30,30,60496,0.0,56.86,43.14,33836
Fixed East-West Peak Canopy,50,2.5,30,30,60496,0.0,7.84,92.16,34012
Fixed East-West Peak Canopy,0,2.5,30,45,60496,41.34,17.41,41.26,30335
Fixed East-West Peak Canopy,25,2.5,30,45,60496,0.0,53.5,46.5,30570
Fixed East-West Peak Canopy,50,2.5,30,45,60496,0.0,29.17,70.83,30970
Fixed East-West Peak Canopy,0,3.5,10,15,20165,0.0,0.0,100.0,11962
Fixed East-West Peak Canopy,25,3.5,10,15,20165,0.0,0.0,100.0,11976
Fixed East-West Peak Canopy,50,3.5,10,15,20165,0.0,0.0,100.0,11976
Fixed East-West Peak Canopy,0,3.5,10,30,20165,0.0,0.0,100.0,11390
Fixed East-West Peak Canopy,25,3.5,10,30,20165,0.0,0.0,100.0,11421
Fixed East-West Peak Canopy,50,3.5,10,30,20165,0.0,0.0,100.0,11440
Fixed East-West Peak Canopy,0,3.5,10,45,20165,0.0,0.0,100.0,10539
Fixed East-West Peak Canopy,25,3.5,10,45,20165,0.0,0.0,100.0,10572
Fixed East-West Peak Canopy,50,3.5,10,45,20165,0.0,0.0,100.0,10626
Fixed East-West Peak Canopy,0,3.5,20,15,40330,0.0,46.47,53.53,23923
Fixed East-West Peak Canopy,25,3.5,20,15,40330,0.0,18.32,81.68,23924
Fixed East-West Peak Canopy,50,3.5,20,15,40330,0.0,0.0,100.0,23925
Fixed East-West Peak Canopy,0,3.5,20,30,40330,0.0,45.45,54.55,22625
Fixed East-West Peak Canopy,25,3.5,20,30,40330,0.0,20.59,79.41,22639
Fixed East-West Peak Canopy,50,3.5,20,30,40330,0.0,0.0,100.0,22759
Fixed East-West Peak Canopy,0,3.5,20,45,40330,0.0,43.43,56.57,20594
Fixed East-West Peak Canopy,25,3.5,20,45,40330,0.0,22.84,77.16,20705
Fixed East-West Peak Canopy,50,3.5,20,45,40330,0.0,0.0,100.0,20919
Fixed East-West Peak Canopy,0,3.5,30,15,60496,2.88,58.95,38.17,35860
Fixed East-West Peak Canopy,25,3.5,30,15,60496,0.0,46.54,53.46,35836
Fixed East-West Peak Canopy,50,3.5,30,15,60496,0.0,0.0,100.0,35883
Fixed East-West Peak Canopy,0,3.5,30,30,60496,12.82,47.34,39.85,33726
Fixed East-West Peak Canopy,25,3.5,30,30,60496,0.0,49.16,50.84,33830
Fixed East-West Peak Canopy,50,3.5,30,30,60496,0.0,0.0,100.0,33981
Fixed East-West Peak Canopy,0,3.5,30,45,60496,23.77,34.02,42.21,30320
Fixed East-West Peak Canopy,25,3.5,30,45,60496,0.0,48.17,51.83,30585
Fixed East-West Peak Canopy,50,3.5,30,45,60496,0.0,3.42,96.58,30981
Fixed East-West Peak Canopy,0,3,10,15,20165,0.0,0.0,100.0,11974
Fixed East-West Peak Canopy,25,3,10,15,20165,0.0,0.0,100.0,11973
Fixed East-West Peak Canopy,50,3,10,15,20165,0.0,0.0,100.0,11949
Fixed East-West Peak Canopy,0,3,10,30,20165,0.0,0.0,100.0,11401
Fixed East-West Peak Canopy,25,3,10,30,20165,0.0,0.0,100.0,11411
Fixed East-West Peak Canopy,50,3,10,30,20165,0.0,0.0,100.0,11443
Fixed East-West Peak Canopy,0,3,10,45,20165,0.0,0.0,100.0,10547
Fixed East-West Peak Canopy,25,3,10,45,20165,0.0,0.0,100.0,10572
Fixed East-West Peak Canopy,50,3,10,45,20165,0.0,0.0,100.0,10624
Fixed East-West Peak Canopy,0,3,20,15,40330,0.0,49.16,50.84,23903
Fixed East-West Peak Canopy,25,3,20,15,40330,0.0,27.39,72.61,23912
Fixed East-West Peak Canopy,50,3,20,15,40330,0.0,0.0,100.0,23931
Fixed East-West Peak Canopy,0,3,20,30,40330,0.0,48.13,51.87,22614
Fixed East-West Peak Canopy,25,3,20,30,40330,0.0,31.02,68.98,22667
Fixed East-West Peak Canopy,50,3,20,30,40330,0.0,0.0,100.0,22764
Fixed East-West Peak Canopy,0,3,20,45,40330,0.69,44.31,55.0,20611
Fixed East-West Peak Canopy,25,3,20,45,40330,0.0,32.35,67.65,20692
Fixed East-West Peak Canopy,50,3,20,45,40330,0.0,0.0,100.0,20922
Fixed East-West Peak Canopy,0,3,30,15,60496,13.99,48.3,37.71,35832
Fixed East-West Peak Canopy,25,3,30,15,60496,0.0,51.18,48.82,35852
Fixed East-West Peak Canopy,50,3,30,15,60496,0.0,0.0,100.0,35895
Fixed East-West Peak Canopy,0,3,30,30,60496,25.63,35.85,38.52,33733
Fixed East-West Peak Canopy,25,3,30,30,60496,0.0,52.66,47.34,33828
Fixed East-West Peak Canopy,50,3,30,30,60496,0.0,0.0,100.0,33970
Fixed East-West Peak Canopy,0,3,30,45,60496,33.31,24.8,41.89,30315
Fixed East-West Peak Canopy,25,3,30,45,60496,0.0,52.31,47.69,30570
Fixed East-West Peak Canopy,50,3,30,45,60496,0.0,15.9,84.1,30984
Fixed East-West Peak Canopy,0,4.5,10,15,20165,0.0,0.0,100.0,11972
Fixed East-West Peak Canopy,25,4.5,10,15,20165,0.0,0.0,100.0,11970
Fixed East-West Peak Canopy,50,4.5,10,15,20165,0.0,0.0,100.0,11988
Fixed East-West Peak Canopy,0,4.5,10,30,20165,0.0,0.0,100.0,11394
Fixed East-West Peak Canopy,25,4.5,10,30,20165,0.0,0.0,100.0,11419
Fixed East-West Peak Canopy,50,4.5,10,30,20165,0.0,0.0,100.0,11457
Fixed East-West Peak Canopy,0,4.5,10,45,20165,0.0,0.0,100.0,10548
Fixed East-West Peak Canopy,25,4.5,10,45,20165,0.0,0.0,100.0,10555
Fixed East-West Peak Canopy,50,4.5,10,45,20165,0.0,0.0,100.0,10628
Fixed East-West Peak Canopy,0,4.5,20,15,40330,0.0,36.72,63.28,23896
Fixed East-West Peak Canopy,25,4.5,20,15,40330,0.0,0.0,100.0,23918
Fixed East-West Peak Canopy,50,4.5,20,15,40330,0.0,0.0,100.0,23941
Fixed East-West Peak Canopy,0,4.5,20,30,40330,0.0,32.62,67.38,22614
Fixed East-West Peak Canopy,25,4.5,20,30,40330,0.0,0.0,100.0,22634
Fixed East-West Peak Canopy,50,4.5,20,30,40330,0.0,0.0,100.0,22744
Fixed East-West Peak Canopy,0,4.5,20,45,40330,0.0,30.0,70.0,20599
Fixed East-West Peak Canopy,25,4.5,20,45,40330,0.0,0.0,100.0,20696
Fixed East-West Peak Canopy,50,4.5,20,45,40330,0.0,0.0,100.0,20908
Fixed East-West Peak Canopy,0,4.5,30,15,60496,0.0,61.37,38.63,35823
Fixed East-West Peak Canopy,25,4.5,30,15,60496,0.0,35.36,64.64,35881
Fixed East-West Peak Canopy,50,4.5,30,15,60496,0.0,0.0,100.0,35887
Fixed East-West Peak Canopy,0,4.5,30,30,60496,0.0,58.33,41.67,33753
Fixed East-West Peak Canopy,25,4.5,30,30,60496,0.0,37.82,62.18,33792
Fixed East-West Peak Canopy,50,4.5,30,30,60496,0.0,0.0,100.0,33983
Fixed East-West Peak Canopy,0,4.5,30,45,60496,0.0,55.88,44.12,30325
Fixed East-West Peak Canopy,25,4.5,30,45,60496,0.0,40.62,59.38,30567
Fixed East-West Peak Canopy,50,4.5,30,45,60496,0.0,0.0,100.0,30964
Fixed East-West Peak Canopy,0,4,10,15,20165,0.0,0.0,100.0,11975
Fixed East-West Peak Canopy,25,4,10,15,20165,0.0,0.0,100.0,11958
Fixed East-West Peak Canopy,50,4,10,15,20165,0.0,0.0,100.0,11973
Fixed East-West Peak Canopy,0,4,10,30,20165,0.0,0.0,100.0,11410
Fixed East-West Peak Canopy,25,4,10,30,20165,0.0,0.0,100.0,11417
Fixed East-West Peak Canopy,50,4,10,30,20165,0.0,0.0,100.0,11432
Fixed East-West Peak Canopy,0,4,10,45,20165,0.0,0.0,100.0,10562
Fixed East-West Peak Canopy,25,4,10,45,20165,0.0,0.0,100.0,10571
Fixed East-West Peak Canopy,50,4,10,45,20165,0.0,0.0,100.0,10632
Fixed East-West Peak Canopy,0,4,20,15,40330,0.0,43.19,56.81,23903
Fixed East-West Peak Canopy,25,4,20,15,40330,0.0,2.27,97.73,23926
Fixed East-West Peak Canopy,50,4,20,15,40330,0.0,0.0,100.0,23943
Fixed East-West Peak Canopy,0,4,20,30,40330,0.0,40.73,59.27,22606
Fixed East-West Peak Canopy,25,4,20,30,40330,0.0,4.81,95.19,22661
Fixed East-West Peak Canopy,50,4,20,30,40330,0.0,0.0,100.0,22738
Fixed East-West Peak Canopy,0,4,20,45,40330,0.0,39.02,60.98,20591
Fixed East-West Peak Canopy,25,4,20,45,40330,0.0,7.35,92.65,20710
Fixed East-West Peak Canopy,50,4,20,45,40330,0.0,0.0,100.0,20929
Fixed East-West Peak Canopy,0,4,30,15,60496,0.0,61.57,38.43,35830
Fixed East-West Peak Canopy,25,4,30,15,60496,0.0,41.63,58.37,35867
Fixed East-West Peak Canopy,50,4,30,15,60496,0.0,0.0,100.0,35848
Fixed East-West Peak Canopy,0,4,30,30,60496,0.49,59.24,40.27,33747
Fixed East-West Peak Canopy,25,4,30,30,60496,0.0,43.63,56.37,33830
Fixed East-West Peak Canopy,50,4,30,30,60496,0.0,0.0,100.0,34011
Fixed East-West Peak Canopy,0,4,30,45,60496,10.49,46.66,42.85,30355
Fixed East-West Peak Canopy,25,4,30,45,60496,0.0,45.23,54.77,30537
Fixed East-West Peak Canopy,50,4,30,45,60496,0.0,0.0,100.0,30979
Bifacial Solar Fence,0,1,10,90,27493,0.0,0.0,100.0,7061
Bifacial Solar Fence,25,1,10,90,27493,0.0,0.0,100.0,7183
Bifacial Solar Fence,50,1,10,90,27493,0.0,0.0,100.0,7309
Bifacial Solar Fence,0,1,20,90,54987,0.0,0.0,100.0,12984
Bifacial Solar Fence,25,1,20,90,54987,0.0,0.0,100.0,13476
Bifacial Solar Fence,50,1,20,90,54987,0.0,0.0,100.0,14003
Bifacial Solar Fence,0,1,30,90,82481,0.0,0.0,100.0,17710
Bifacial Solar Fence,25,1,30,90,82481,0.0,0.0,100.0,18853
Bifacial Solar Fence,50,1,30,90,82481,0.0,0.0,100.0,20071
