Configuration,Transparency,Height from Ground,Panel Count,Angle (Degrees),Initial cost ($),Low light area (%),Medium light area (%),High light area (%),Net AC electricity
Fixed South Facing Table,50,2.5,20,45,52287,0.0,48.08,51.92,18717
Fixed South Facing Table,0,2.5,30,15,78431,0.0,100.0,0.0,27330
Fixed South Facing Table,25,2.5,30,15,78431,0.0,100.0,0.0,27359
Fixed South Facing Table,50,2.5,30,15,78431,0.0,86.46,13.54,27379
Fixed South Facing Table,0,2.5,30,30,78431,0.0,100.0,0.0,28181
Fixed South Facing Table,25,2.5,30,30,78431,0.0,86.23,13.77,28249
Fixed South Facing Table,50,2.5,30,30,78431,0.0,68.46,31.54,28352
Fixed South Facing Table,0,2.5,30,45,78431,0.0,92.08,7.92,27410
Fixed South Facing Table,25,2.5,30,45,78431,0.0,82.69,17.31,27618
Fixed South Facing Table,50,2.5,30,45,78431,0.0,67.23,32.77,27893
Fixed South Facing Table,0,2.5,40,15,104574,0.0,100.0,0.0,36424
Fixed South Facing Table,25,2.5,40,15,104574,0.0,100.0,0.0,36429
Fixed South Facing Table,50,2.5,40,15,104574,0.0,99.54,0.46,36481
Fixed South Facing Table,0,2.5,40,30,104574,0.0,100.0,0.0,37268
Fixed South Facing Table,25,2.5,40,30,104574,0.0,91.64,8.36,37418
Fixed South Facing Table,50,2.5,40,30,104574,0.0,75.66,24.34,37656
Fixed South Facing Table,0,2.5,40,45,104574,0.0,94.69,5.31,36054
Fixed South Facing Table,25,2.5,40,45,104574,0.0,89.19,10.81,36428
Fixed South Facing Table,50,2.5,40,45,104574,0.0,75.4,24.6,36886
Fixed South Facing Table,0,2,20,15,52287,0.0,95.8,4.2,18268
Fixed South Facing Table,25,2,20,15,52287,0.0,73.6,26.4,18261
Fixed South Facing Table,50,2,20,15,52287,0.0,57.69,42.31,18291
Fixed South Facing Table,0,2,20,30,52287,0.0,77.1,22.9,18899
Fixed South Facing Table,25,2,20,30,52287,0.0,66.52,33.48,18937
Fixed South Facing Table,50,2,20,30,52287,0.0,52.62,47.38,18976
Fixed South Facing Table,0,2,20,45,52287,0.0,76.84,23.16,18510
Fixed South Facing Table,25,2,20,45,52287,0.0,68.18,31.82,18641
Fixed South Facing Table,50,2,20,45,52287,0.0,51.66,48.34,18723
Fixed South Facing Table,0,2,30,15,78431,0.0,100.0,0.0,27368
Fixed South Facing Table,25,2,30,15,78431,0.0,93.08,6.92,27387
Fixed South Facing Table,50,2,30,15,78431,0.0,68.54,31.46,27394
Fixed South Facing Table,0,2,30,30,78431,0.0,82.38,17.62,28137
Fixed South Facing Table,25,2,30,30,78431,0.0,75.69,24.31,28224
Fixed South Facing Table,50,2,30,30,78431,0.0,65.08,34.92,28345
Fixed South Facing Table,0,2,30,45,78431,0.0,86.0,14.0,27414
Fixed South Facing Table,25,2,30,45,78431,0.0,79.69,20.31,27613
Fixed South Facing Table,50,2,30,45,78431,0.0,64.0,36.0,27867
Fixed South Facing Table,0,2,40,15,104574,11.21,88.79,0.0,36424
Fixed South Facing Table,25,2,40,15,104574,0.0,98.61,1.39,36419
Fixed South Facing Table,50,2,40,15,104574,0.0,75.8,24.2,36466
Fixed South Facing Table,0,2,40,30,104574,14.46,72.68,12.86,37282
Fixed South Facing Table,25,2,40,30,104574,0.0,79.38,20.62,37434
Fixed South Facing Table,50,2,40,30,104574,0.0,70.36,29.64,37636
Fixed South Facing Table,0,2,40,45,104574,8.09,84.95,6.96,36078
Fixed South Facing Table,25,2,40,45,104574,0.0,89.19,10.81,36432
Fixed South Facing Table,50,2,40,45,104574,0.0,72.55,27.45,36873
Fixed South Facing Table,0,3.5,20,15,52287,0.0,100.0,0.0,18267
Fixed South Facing Table,25,3.5,20,15,52287,0.0,100.0,0.0,18296
Fixed South Facing Table,50,3.5,20,15,52287,0.0,60.84,39.16,18279
Fixed South Facing Table,0,3.5,20,30,52287,0.0,100.0,0.0,18887
Fixed South Facing Table,25,3.5,20,30,52287,0.0,99.74,0.26,18918
Fixed South Facing Table,50,3.5,20,30,52287,0.0,21.07,78.93,18976
Fixed South Facing Table,0,3.5,20,45,52287,0.0,100.0,0.0,18506
Fixed South Facing Table,25,3.5,20,45,52287,0.0,82.87,17.13,18606
Fixed South Facing Table,50,3.5,20,45,52287,0.0,5.68,94.32,18731
Fixed South Facing Table,0,3.5,30,15,78431,0.0,100.0,0.0,27367
Fixed South Facing Table,25,3.5,30,15,78431,0.0,100.0,0.0,27371
Fixed South Facing Table,50,3.5,30,15,78431,0.0,100.0,0.0,27415
Fixed South Facing Table,0,3.5,30,30,78431,0.0,100.0,0.0,28170
Fixed South Facing Table,25,3.5,30,30,78431,0.0,100.0,0.0,28235
Fixed South Facing Table,50,3.5,30,30,78431,0.0,85.15,14.85,28365
Fixed South Facing Table,0,3.5,30,45,78431,0.0,100.0,0.0,27401
Fixed South Facing Table,25,3.5,30,45,78431,0.0,99.85,0.15,27618
Fixed South Facing Table,50,3.5,30,45,78431,0.0,73.0,27.0,27849
Fixed South Facing Table,0,3.5,40,15,104574,0.0,100.0,0.0,36414
Fixed South Facing Table,25,3.5,40,15,104574,0.0,100.0,0.0,36466
Fixed South Facing Table,50,3.5,40,15,104574,0.0,100.0,0.0,36443
Fixed South Facing Table,0,3.5,40,30,104574,0.0,100.0,0.0,37276
Fixed South Facing Table,25,3.5,40,30,104574,0.0,100.0,0.0,37429
Fixed South Facing Table,50,3.5,40,30,104574,0.0,94.23,5.77,37644
Fixed South Facing Table,0,3.5,40,45,104574,0.0,100.0,0.0,36053
Fixed South Facing Table,25,3.5,40,45,104574,0.0,100.0,0.0,36409
Fixed South Facing Table,50,3.5,40,45,104574,0.0,80.57,19.43,36865
Fixed South Facing Table,0,3,20,15,52287,0.0,100.0,0.0,18253
Fixed South Facing Table,25,3,20,15,52287,0.0,100.0,0.0,18274
Fixed South Facing Table,50,3,20,15,52287,0.0,72.03,27.97,18297
Fixed South Facing Table,0,3,20,30,52287,0.0,100.0,0.0,18874
Fixed South Facing Table,25,3,20,30,52287,0.0,86.98,13.02,18919
Fixed South Facing Table,50,3,20,30,52287,0.0,44.67,55.33,18981
Fixed South Facing Table,0,3,20,45,52287,0.0,93.71,6.29,18519
Fixed South Facing Table,25,3,20,45,52287,0.0,77.53,22.47,18614
Fixed South Facing Table,50,3,20,45,52287,0.0,33.65,66.35,18712
Fixed South Facing Table,0,3,30,15,78431,0.0,100.0,0.0,27343
Fixed South Facing Table,25,3,30,15,78431,0.0,100.0,0.0,27375
Fixed South Facing Table,50,3,30,15,78431,0.0,99.54,0.46,27377
Fixed South Facing Table,0,3,30,30,78431,0.0,100.0,0.0,28150
Fixed South Facing Table,25,3,30,30,78431,0.0,100.0,0.0,28217
Fixed South Facing Table,50,3,30,30,78431,0.0,76.85,23.15,28357
Fixed South Facing Table,0,3,30,45,78431,0.0,100.0,0.0,27393
Fixed South Facing Table,25,3,30,45,78431,0.0,88.15,11.85,27619
Fixed South Facing Table,50,3,30,45,78431,0.0,71.23,28.77,27865
Fixed South Facing Table,0,3,40,15,104574,0.0,100.0,0.0,36387
Fixed South Facing Table,25,3,40,15,104574,0.0,100.0,0.0,36424
Fixed South Facing Table,50,3,40,15,104574,0.0,100.0,0.0,36482
Fixed South Facing Table,0,3,40,30,104574,0.0,100.0,0.0,37266
Fixed South Facing Table,25,3,40,30,104574,0.0,100.0,0.0,37438
Fixed South Facing Table,50,3,40,30,104574,0.0,82.36,17.64,37662
Fixed South Facing Table,0,3,40,45,104574,0.0,100.0,0.0,36066
Fixed South Facing Table,25,3,40,45,104574,0.0,91.91,8.09,36440
Fixed South Facing Table,50,3,40,45,104574,0.0,78.05,21.95,36854
Fixed East-West Peak Canopy,0,2.5,10,15,20165,0.0,100.0,0.0,8185
Fixed East-West Peak Canopy,25,2.5,10,15,20165,0.0,100.0,0.0,8189
Fixed East-West Peak Canopy,50,2.5,10,15,20165,0.0,98.47,1.53,8193
Fixed East-West Peak Canopy,0,2.5,10,30,20165,0.0,100.0,0.0,7793
Fixed East-West Peak Canopy,25,2.5,10,30,20165,0.0,99.88,0.12,7802
Fixed East-West Peak Canopy,50,2.5,10,30,20165,0.0,79.66,20.34,7813
Fixed East-West Peak Canopy,0,2.5,10,45,20165,0.0,100.0,0.0,7194
Fixed East-West Peak Canopy,25,2.5,10,45,20165,0.0,100.0,0.0,7204
Fixed East-West Peak Canopy,50,2.5,10,45,20165,0.0,71.36,28.64,7252
Fixed East-West Peak Canopy,0,2.5,20,15,40330,31.85,68.15,0.0,16353
Fixed East-West Peak Canopy,25,2.5,20,15,40330,2.1,97.9,0.0,16355
Fixed East-West Peak Canopy,50,2.5,20,15,40330,0.0,99.92,0.08,16355
Fixed East-West Peak Canopy,0,2.5,20,30,40330,35.03,64.71,0.27,15438
Fixed East-West Peak Canopy,25,2.5,20,30,40330,8.91,82.53,8.56,15463
Fixed East-West Peak Canopy,50,2.5,20,30,40330,0.0,84.05,15.95,15528
Fixed East-West Peak Canopy,0,2.5,20,45,40330,34.41,65.59,0.0,14036
Fixed East-West Peak Canopy,25,2.5,20,45,40330,15.88,83.92,0.2,14123
Fixed East-West Peak Canopy,50,2.5,20,45,40330,0.0,75.98,24.02,14272
Fixed East-West Peak Canopy,0,2.5,30,15,60496,50.98,49.02,0.0,24513
Fixed East-West Peak Canopy,25,2.5,30,15,60496,30.0,70.0,0.0,24512
Fixed East-West Peak Canopy,50,2.5,30,15,60496,0.0,96.6,3.4,24537
Fixed East-West Peak Canopy,0,2.5,30,30,60496,53.22,34.87,11.9,23037
Fixed East-West Peak Canopy,25,2.5,30,30,60496,40.62,44.96,14.43,23085
Fixed East-West Peak Canopy,50,2.5,30,30,60496,0.0,82.0,18.0,23206
Fixed East-West Peak Canopy,0,2.5,30,45,60496,53.1,46.9,0.0,20687
Fixed East-West Peak Canopy,25,2.5,30,45,60496,45.87,51.11,3.02,20835
Fixed East-West Peak Canopy,50,2.5,30,45,60496,0.0,70.51,29.49,21129
Fixed East-West Peak Canopy,0,3.5,10,15,20165,0.0,100.0,0.0,8173
Fixed East-West Peak Canopy,25,3.5,10,15,20165,0.0,100.0,0.0,8176
Fixed East-West Peak Canopy,50,3.5,10,15,20165,0.0,100.0,0.0,8193
Fixed East-West Peak Canopy,0,3.5,10,30,20165,0.0,100.0,0.0,7782
Fixed East-West Peak Canopy,25,3.5,10,30,20165,0.0,100.0,0.0,7799
Fixed East-West Peak Canopy,50,3.5,10,30,20165,0.0,100.0,0.0,7809
Fixed East-West Peak Canopy,0,3.5,10,45,20165,0.0,100.0,0.0,7184
Fixed East-West Peak Canopy,25,3.5,10,45,20165,0.0,100.0,0.0,7213
Fixed East-West Peak Canopy,50,3.5,10,45,20165,0.0,99.1,0.9,7246
Fixed East-West Peak Canopy,0,3.5,20,15,40330,3.78,96.22,0.0,16351
Fixed East-West Peak Canopy,25,3.5,20,15,40330,0.0,100.0,0.0,16352
Fixed East-West Peak Canopy,50,3.5,20,15,40330,0.0,100.0,0.0,16365
Fixed East-West Peak Canopy,0,3.5,20,30,40330,9.36,90.64,0.0,15440
Fixed East-West Peak Canopy,25,3.5,20,30,40330,0.0,100.0,0.0,15457
Fixed East-West Peak Canopy,50,3.5,20,30,40330,0.0,100.0,0.0,15525
Fixed East-West Peak Canopy,0,3.5,20,45,40330,11.86,88.14,0.0,14054
Fixed East-West Peak Canopy,25,3.5,20,45,40330,0.0,100.0,0.0,14105
Fixed East-West Peak Canopy,50,3.5,20,45,40330,0.0,100.0,0.0,14261
Fixed East-West Peak Canopy,0,3.5,30,15,60496,42.03,57.97,0.0,24515
Fixed East-West Peak Canopy,25,3.5,30,15,60496,3.79,96.21,0.0,24512
Fixed East-West Peak Canopy,50,3.5,30,15,60496,0.0,100.0,0.0,24543
Fixed East-West Peak Canopy,0,3.5,30,30,60496,44.33,55.67,0.0,23031
Fixed East-West Peak Canopy,25,3.5,30,30,60496,14.85,85.15,0.0,23091
Fixed East-West Peak Canopy,50,3.5,30,30,60496,0.0,100.0,0.0,23198
Fixed East-West Peak Canopy,0,3.5,30,45,60496,45.07,54.93,0.0,20681
Fixed East-West Peak Canopy,25,3.5,30,45,60496,28.3,71.7,0.0,20844
Fixed East-West Peak Canopy,50,3.5,30,45,60496,0.0,94.36,5.64,21124
Fixed East-West Peak Canopy,0,3,10,15,20165,0.0,100.0,0.0,8182
Fixed East-West Peak Canopy,25,3,10,15,20165,0.0,100.0,0.0,8188
Fixed East-West Peak Canopy,50,3,10,15,20165,0.0,100.0,0.0,8180
Fixed East-West Peak Canopy,0,3,10,30,20165,0.0,100.0,0.0,7785
Fixed East-West Peak Canopy,25,3,10,30,20165,0.0,100.0,0.0,7785
Fixed East-West Peak Canopy,50,3,10,30,20165,0.0,99.88,0.12,7809
Fixed East-West Peak Canopy,0,3,10,45,20165,0.0,100.0,0.0,7190
Fixed East-West Peak Canopy,25,3,10,45,20165,0.0,100.0,0.0,7213
Fixed East-West Peak Canopy,50,3,10,45,20165,0.0,86.32,13.68,7246
Fixed East-West Peak Canopy,0,3,20,15,40330,21.68,78.32,0.0,16354
Fixed East-West Peak Canopy,25,3,20,15,40330,0.0,100.0,0.0,16357
Fixed East-West Peak Canopy,50,3,20,15,40330,0.0,100.0,0.0,16359
Fixed East-West Peak Canopy,0,3,20,30,40330,25.76,74.24,0.0,15446
Fixed East-West Peak Canopy,25,3,20,30,40330,0.0,100.0,0.0,15467
Fixed East-West Peak Canopy,50,3,20,30,40330,0.0,99.73,0.27,15527
Fixed East-West Peak Canopy,0,3,20,45,40330,26.96,73.04,0.0,14052
Fixed East-West Peak Canopy,25,3,20,45,40330,0.29,99.71,0.0,14113
Fixed East-West Peak Canopy,50,3,20,45,40330,0.0,90.69,9.31,14265
Fixed East-West Peak Canopy,0,3,30,15,60496,46.41,53.59,0.0,24515
Fixed East-West Peak Canopy,25,3,30,15,60496,17.91,82.09,0.0,24521
Fixed East-West Peak Canopy,50,3,30,15,60496,0.0,100.0,0.0,24524
Fixed East-West Peak Canopy,0,3,30,30,60496,49.23,50.77,0.0,23033
Fixed East-West Peak Canopy,25,3,30,30,60496,30.25,67.58,2.17,23101
Fixed East-West Peak Canopy,50,3,30,30,60496,0.0,89.15,10.85,23201
Fixed East-West Peak Canopy,0,3,30,45,60496,48.89,51.11,0.0,20688
Fixed East-West Peak Canopy,25,3,30,45,60496,37.6,62.4,0.0,20843
Fixed East-West Peak Canopy,50,3,30,45,60496,0.0,82.43,17.57,21127
Fixed East-West Peak Canopy,0,4.5,10,15,20165,0.0,100.0,0.0,8190
Fixed East-West Peak Canopy,25,4.5,10,15,20165,0.0,100.0,0.0,8182
Fixed East-West Peak Canopy,50,4.5,10,15,20165,0.0,100.0,0.0,8193
Fixed East-West Peak Canopy,0,4.5,10,30,20165,0.0,100.0,0.0,7790
Fixed East-West Peak Canopy,25,4.5,10,30,20165,0.0,100.0,0.0,7796
Fixed East-West Peak Canopy,50,4.5,10,30,20165,0.0,95.96,4.04,7811
Fixed East-West Peak Canopy,0,4.5,10,45,20165,0.0,100.0,0.0,7193
Fixed East-West Peak Canopy,25,4.5,10,45,20165,0.0,100.0,0.0,7205
Fixed East-West Peak Canopy,50,4.5,10,45,20165,0.0,98.21,1.79,7252
Fixed East-West Peak Canopy,0,4.5,20,15,40330,0.0,100.0,0.0,16345
Fixed East-West Peak Canopy,25,4.5,20,15,40330,0.0,100.0,0.0,16356
Fixed East-West Peak Canopy,50,4.5,20,15,40330,0.0,100.0,0.0,16361
Fixed East-West Peak Canopy,0,4.5,20,30,40330,0.0,100.0,0.0,15441
Fixed East-West Peak Canopy,25,4.5,20,30,40330,0.0,100.0,0.0,15465
Fixed East-West Peak Canopy,50,4.5,20,30,40330,0.0,100.0,0.0,15528
Fixed East-West Peak Canopy,0,4.5,20,45,40330,0.0,100.0,0.0,14046
Fixed East-West Peak Canopy,25,4.5,20,45,40330,0.0,100.0,0.0,14117
Fixed East-West Peak Canopy,50,4.5,20,45,40330,0.0,100.0,0.0,14251
Fixed East-West Peak Canopy,0,4.5,30,15,60496,28.89,71.11,0.0,24489
Fixed East-West Peak Canopy,25,4.5,30,15,60496,0.0,100.0,0.0,24539
Fixed East-West Peak Canopy,50,4.5,30,15,60496,0.0,100.0,0.0,24549
Fixed East-West Peak Canopy,0,4.5,30,30,60496,32.0,68.0,0.0,23036
Fixed East-West Peak Canopy,25,4.5,30,30,60496,0.0,100.0,0.0,23068
Fixed East-West Peak Canopy,50,4.5,30,30,60496,0.0,100.0,0.0,23193
Fixed East-West Peak Canopy,0,4.5,30,45,60496,34.58,65.42,0.0,20675
Fixed East-West Peak Canopy,25,4.5,30,45,60496,0.32,99.68,0.0,20840
Fixed East-West Peak Canopy,50,4.5,30,45,60496,0.0,100.0,0.0,21112
Fixed East-West Peak Canopy,0,4,10,15,20165,0.0,100.0,0.0,8186
Fixed East-West Peak Canopy,25,4,10,15,20165,0.0,100.0,0.0,8181
Fixed East-West Peak Canopy,50,4,10,15,20165,0.0,100.0,0.0,8182
Fixed East-West Peak Canopy,0,4,10,30,20165,0.0,100.0,0.0,7789
Fixed East-West Peak Canopy,25,4,10,30,20165,0.0,100.0,0.0,7797
Fixed East-West Peak Canopy,50,4,10,30,20165,0.0,99.88,0.12,7801
Fixed East-West Peak Canopy,0,4,10,45,20165,0.0,100.0,0.0,7202
Fixed East-West Peak Canopy,25,4,10,45,20165,0.0,100.0,0.0,7203
Fixed East-West Peak Canopy,50,4,10,45,20165,0.0,99.87,0.13,7245
Fixed East-West Peak Canopy,0,4,20,15,40330,0.0,100.0,0.0,16351
Fixed East-West Peak Canopy,25,4,20,15,40330,0.0,100.0,0.0,16361
Fixed East-West Peak Canopy,50,4,20,15,40330,0.0,100.0,0.0,16377
Fixed East-West Peak Canopy,0,4,20,30,40330,0.0,100.0,0.0,15445
Fixed East-West Peak Canopy,25,4,20,30,40330,0.0,100.0,0.0,15463
Fixed East-West Peak Canopy,50,4,20,30,40330,0.0,100.0,0.0,15534
Fixed East-West Peak Canopy,0,4,20,45,40330,0.0,100.0,0.0,14041
Fixed East-West Peak Canopy,25,4,20,45,40330,0.0,100.0,0.0,14119
Fixed East-West Peak Canopy,50,4,20,45,40330,0.0,100.0,0.0,14263
Fixed East-West Peak Canopy,0,4,30,15,60496,36.21,63.79,0.0,24497
Fixed East-West Peak Canopy,25,4,30,15,60496,0.0,100.0,0.0,24518
Fixed East-West Peak Canopy,50,4,30,15,60496,0.0,100.0,0.0,24518
Fixed East-West Peak Canopy,0,4,30,30,60496,39.36,60.64,0.0,23027
Fixed East-West Peak Canopy,25,4,30,30,60496,0.21,99.79,0.0,23080
Fixed East-West Peak Canopy,50,4,30,30,60496,0.0,100.0,0.0,23214
Fixed East-West Peak Canopy,0,4,30,45,60496,40.86,59.14,0.0,20691
Fixed East-West Peak Canopy,25,4,30,45,60496,14.79,85.21,0.0,20827
Fixed East-West Peak Canopy,50,4,30,45,60496,0.0,100.0,0.0,21131
Bifacial Solar Fence,0,1,10,90,27493,0.0,77.66,22.34,4824
Bifacial Solar Fence,25,1,10,90,27493,0.0,54.51,45.49,4904
Bifacial Solar Fence,50,1,10,90,27493,0.0,3.7,96.3,4993
Bifacial Solar Fence,0,1,20,90,54987,0.0,88.77,11.23,8852
Bifacial Solar Fence,25,1,20,90,54987,0.0,86.11,13.89,9195
Bifacial Solar Fence,50,1,20,90,54987,0.0,78.94,21.06,9554
Bifacial Solar Fence,0,1,30,90,82481,0.0,100.0,0.0,12078
Bifacial Solar Fence,25,1,30,90,82481,0.0,100.0,0.0,12852
Bifacial Solar Fence,50,1,30,90,82481,0.0,89.81,10.19,13697
