Configuration,Transparency,Height from Ground,Panel Count,Angle (Degrees),Initial cost ($),Low light area (%),Medium light area (%),High light area (%),Net AC electricity
Fixed South Facing Table,50,2.5,20,45,52287,0.0,0.0,100.0,21387
Fixed South Facing Table,0,2.5,30,15,78431,0.0,57.62,42.38,31148
Fixed South Facing Table,25,2.5,30,15,78431,0.0,35.85,64.15,31171
Fixed South Facing Table,50,2.5,30,15,78431,0.0,0.0,100.0,31201
Fixed South Facing Table,0,2.5,30,30,78431,0.0,52.69,47.31,32199
Fixed South Facing Table,25,2.5,30,30,78431,0.0,36.08,63.92,32251
Fixed South Facing Table,50,2.5,30,30,78431,0.0,0.0,100.0,32364
Fixed South Facing Table,0,2.5,30,45,78431,0.0,53.15,46.85,31383
Fixed South Facing Table,25,2.5,30,45,78431,0.0,31.38,68.62,31602
Fixed South Facing Table,50,2.5,30,45,78431,0.0,0.0,100.0,31898
Fixed South Facing Table,0,2.5,40,15,104574,0.0,68.04,31.96,41479
Fixed South Facing Table,25,2.5,40,15,104574,0.0,53.25,46.75,41491
Fixed South Facing Table,50,2.5,40,15,104574,0.0,21.62,78.38,41562
Fixed South Facing Table,0,2.5,40,30,104574,0.0,62.07,37.93,42598
Fixed South Facing Table,25,2.5,40,30,104574,0.0,51.33,48.67,42766
Fixed South Facing Table,50,2.5,40,30,104574,0.0,22.15,77.85,43019
Fixed South Facing Table,0,2.5,40,45,104574,0.0,60.88,39.12,41328
Fixed South Facing Table,25,2.5,40,45,104574,0.0,45.95,54.05,41703
Fixed South Facing Table,50,2.5,40,45,104574,0.0,15.32,84.68,42191
Fixed South Facing Table,0,2,20,15,52287,0.0,35.93,64.07,20816
Fixed South Facing Table,25,2,20,15,52287,0.0,13.72,86.28,20797
Fixed South Facing Table,50,2,20,15,52287,0.0,0.0,100.0,20835
Fixed South Facing Table,0,2,20,30,52287,0.0,39.77,60.23,21579
Fixed South Facing Table,25,2,20,30,52287,0.0,5.42,94.58,21623
Fixed South Facing Table,50,2,20,30,52287,0.0,0.0,100.0,21653
Fixed South Facing Table,0,2,20,45,52287,0.0,30.94,69.06,21163
Fixed South Facing Table,25,2,20,45,52287,0.0,0.0,100.0,21309
Fixed South Facing Table,50,2,20,45,52287,0.0,0.0,100.0,21401
Fixed South Facing Table,0,2,30,15,78431,0.0,54.92,45.08,31161
Fixed South Facing Table,25,2,30,15,78431,0.0,40.69,59.31,31191
Fixed South Facing Table,50,2,30,15,78431,0.0,10.69,89.31,31193
Fixed South Facing Table,0,2,30,30,78431,0.0,53.62,46.38,32154
Fixed South Facing Table,25,2,30,30,78431,0.0,40.38,59.62,32241
Fixed South Facing Table,50,2,30,30,78431,0.0,12.85,87.15,32369
Fixed South Facing Table,0,2,30,45,78431,0.0,48.77,51.23,31383
Fixed South Facing Table,25,2,30,45,78431,0.0,38.54,61.46,31586
Fixed South Facing Table,50,2,30,45,78431,0.0,2.15,97.85,31868
Fixed South Facing Table,0,2,40,15,104574,0.0,61.87,38.13,41498
Fixed South Facing Table,25,2,40,15,104574,0.0,51.33,48.67,41499
Fixed South Facing Table,50,2,40,15,104574,0.0,31.7,68.3,41538
Fixed South Facing Table,0,2,40,30,104574,0.2,58.22,41.58,42622
Fixed South Facing Table,25,2,40,30,104574,0.0,50.6,49.4,42781
Fixed South Facing Table,50,2,40,30,104574,0.0,27.52,72.48,42992
Fixed South Facing Table,0,2,40,45,104574,0.0,54.64,45.36,41334
Fixed South Facing Table,25,2,40,45,104574,0.0,44.23,55.77,41717
Fixed South Facing Table,50,2,40,45,104574,0.0,21.49,78.51,42186
Fixed South Facing Table,0,3.5,20,15,52287,0.0,6.12,93.88,20801
Fixed South Facing Table,25,3.5,20,15,52287,0.0,0.0,100.0,20829
Fixed South Facing Table,50,3.5,20,15,52287,0.0,0.0,100.0,20825
Fixed South Facing Table,0,3.5,20,30,52287,0.0,0.0,100.0,21562
Fixed South Facing Table,25,3.5,20,30,52287,0.0,0.0,100.0,21597
Fixed South Facing Table,50,3.5,20,30,52287,0.0,0.0,100.0,21668
Fixed South Facing Table,0,3.5,20,45,52287,0.0,0.0,100.0,21172
Fixed South Facing Table,25,3.5,20,45,52287,0.0,0.0,100.0,21266
Fixed South Facing Table,50,3.5,20,45,52287,0.0,0.0,100.0,21400
Fixed South Facing Table,0,3.5,30,15,78431,0.0,66.54,33.46,31166
Fixed South Facing Table,25,3.5,30,15,78431,0.0,15.08,84.92,31171
Fixed South Facing Table,50,3.5,30,15,78431,0.0,0.0,100.0,31239
Fixed South Facing Table,0,3.5,30,30,78431,0.0,51.0,49.0,32165
Fixed South Facing Table,25,3.5,30,30,78431,0.0,4.46,95.54,32258
Fixed South Facing Table,50,3.5,30,30,78431,0.0,0.0,100.0,32384
Fixed South Facing Table,0,3.5,30,45,78431,0.0,44.77,55.23,31376
Fixed South Facing Table,25,3.5,30,45,78431,0.0,0.0,100.0,31615
Fixed South Facing Table,50,3.5,30,45,78431,0.0,0.0,100.0,31855
Fixed South Facing Table,0,3.5,40,15,104574,0.0,88.13,11.87,41467
Fixed South Facing Table,25,3.5,40,15,104574,0.0,50.07,49.93,41548
Fixed South Facing Table,50,3.5,40,15,104574,0.0,0.0,100.0,41514
Fixed South Facing Table,0,3.5,40,30,104574,0.0,70.09,29.91,42614
Fixed South Facing Table,25,3.5,40,30,104574,0.0,44.76,55.24,42766
Fixed South Facing Table,50,3.5,40,30,104574,0.0,0.0,100.0,42998
Fixed South Facing Table,0,3.5,40,45,104574,0.0,65.19,34.81,41328
Fixed South Facing Table,25,3.5,40,45,104574,0.0,44.76,55.24,41690
Fixed South Facing Table,50,3.5,40,45,104574,0.0,0.0,100.0,42177
Fixed South Facing Table,0,3,20,15,52287,0.0,10.75,89.25,20793
Fixed South Facing Table,25,3,20,15,52287,0.0,0.0,100.0,20820
Fixed South Facing Table,50,3,20,15,52287,0.0,0.0,100.0,20846
Fixed South Facing Table,0,3,20,30,52287,0.0,1.05,98.95,21548
Fixed South Facing Table,25,3,20,30,52287,0.0,0.0,100.0,21598
Fixed South Facing Table,50,3,20,30,52287,0.0,0.0,100.0,21661
Fixed South Facing Table,0,3,20,45,52287,0.0,0.0,100.0,21175
Fixed South Facing Table,25,3,20,45,52287,0.0,0.0,100.0,21273
Fixed South Facing Table,50,3,20,45,52287,0.0,0.0,100.0,21392
Fixed South Facing Table,0,3,30,15,78431,0.0,62.23,37.77,31155
Fixed South Facing Table,25,3,30,15,78431,0.0,30.85,69.15,31199
Fixed South Facing Table,50,3,30,15,78431,0.0,0.0,100.0,31200
Fixed South Facing Table,0,3,30,30,78431,0.0,54.92,45.08,32150
Fixed South Facing Table,25,3,30,30,78431,0.0,25.77,74.23,32242
Fixed South Facing Table,50,3,30,30,78431,0.0,0.0,100.0,32371
Fixed South Facing Table,0,3,30,45,78431,0.0,53.15,46.85,31362
Fixed South Facing Table,25,3,30,45,78431,0.0,5.38,94.62,31594
Fixed South Facing Table,50,3,30,45,78431,0.0,0.0,100.0,31853
Fixed South Facing Table,0,3,40,15,104574,0.0,76.53,23.47,41451
Fixed South Facing Table,25,3,40,15,104574,0.0,52.45,47.55,41499
Fixed South Facing Table,50,3,40,15,104574,0.0,3.71,96.29,41559
Fixed South Facing Table,0,3,40,30,104574,0.0,65.58,34.42,42612
Fixed South Facing Table,25,3,40,30,104574,0.0,49.8,50.2,42771
Fixed South Facing Table,50,3,40,30,104574,0.0,4.18,95.82,43020
Fixed South Facing Table,0,3,40,45,104574,0.0,61.8,38.2,41333
Fixed South Facing Table,25,3,40,45,104574,0.0,48.28,51.72,41724
Fixed South Facing Table,50,3,40,45,104574,0.0,0.0,100.0,42166
Fixed East-West Peak Canopy,0,2.5,10,15,20165,0.0,61.65,38.35,9279
Fixed East-West Peak Canopy,25,2.5,10,15,20165,0.0,41.65,58.35,9280
Fixed East-West Peak Canopy,50,2.5,10,15,20165,0.0,0.0,100.0,9287
Fixed East-West Peak Canopy,0,2.5,10,30,20165,0.0,55.88,44.12,8822
Fixed East-West Peak Canopy,25,2.5,10,30,20165,0.0,38.48,61.52,8832
Fixed East-West Peak Canopy,50,2.5,10,30,20165,0.0,0.0,100.0,8848
Fixed East-West Peak Canopy,0,2.5,10,45,20165,0.0,52.69,47.31,8132
Fixed East-West Peak Canopy,25,2.5,10,45,20165,0.0,34.27,65.73,8138
Fixed East-West Peak Canopy,50,2.5,10,45,20165,0.0,0.0,100.0,8189
Fixed East-West Peak Canopy,0,2.5,20,15,40330,19.83,56.05,24.12,18542
Fixed East-West Peak Canopy,25,2.5,20,15,40330,0.0,68.32,31.68,18554
Fixed East-West Peak Canopy,50,2.5,20,15,40330,0.0,48.66,51.34,18548
Fixed East-West Peak Canopy,0,2.5,20,30,40330,25.67,43.49,30.84,17490
Fixed East-West Peak Canopy,25,2.5,20,30,40330,0.0,64.71,35.29,17520
Fixed East-West Peak Canopy,50,2.5,20,30,40330,0.0,48.93,51.07,17590
Fixed East-West Peak Canopy,0,2.5,20,45,40330,28.33,36.76,34.9,15873
Fixed East-West Peak Canopy,25,2.5,20,45,40330,1.96,56.76,41.27,15963
Fixed East-West Peak Canopy,50,2.5,20,45,40330,0.0,46.86,53.14,16135
Fixed East-West Peak Canopy,0,2.5,30,15,60496,44.44,35.56,20.0,27796
Fixed East-West Peak Canopy,25,2.5,30,15,60496,1.96,73.73,24.31,27800
Fixed East-West Peak Canopy,50,2.5,30,15,60496,0.0,63.53,36.47,27834
Fixed East-West Peak Canopy,0,2.5,30,30,60496,49.72,23.88,26.4,26102
Fixed East-West Peak Canopy,25,2.5,30,30,60496,14.78,56.65,28.57,26158
Fixed East-West Peak Canopy,50,2.5,30,30,60496,0.0,62.61,37.39,26298
Fixed East-West Peak Canopy,0,2.5,30,45,60496,50.64,16.14,33.23,23409
Fixed East-West Peak Canopy,25,2.5,30,45,60496,27.9,36.65,35.45,23584
Fixed East-West Peak Canopy,50,2.5,30,45,60496,0.0,58.82,41.18,23893
Fixed East-West Peak Canopy,0,3.5,10,15,20165,0.0,78.47,21.53,9277
Fixed East-West Peak Canopy,25,3.5,10,15,20165,0.0,8.12,91.88,9281
Fixed East-West Peak Canopy,50,3.5,10,15,20165,0.0,0.0,100.0,9292
Fixed East-West Peak Canopy,0,3.5,10,30,20165,0.0,63.24,36.76,8811
Fixed East-West Peak Canopy,25,3.5,10,30,20165,0.0,0.74,99.26,8831
Fixed East-West Peak Canopy,50,3.5,10,30,20165,0.0,0.0,100.0,8845
Fixed East-West Peak Canopy,0,3.5,10,45,20165,0.0,43.86,56.14,8121
Fixed East-West Peak Canopy,25,3.5,10,45,20165,0.0,0.0,100.0,8147
Fixed East-West Peak Canopy,50,3.5,10,45,20165,0.0,0.0,100.0,8186
Fixed East-West Peak Canopy,0,3.5,20,15,40330,0.0,99.58,0.42,18550
Fixed East-West Peak Canopy,25,3.5,20,15,40330,0.0,82.77,17.23,18555
Fixed East-West Peak Canopy,50,3.5,20,15,40330,0.0,39.16,60.84,18561
Fixed East-West Peak Canopy,0,3.5,20,30,40330,0.0,85.03,14.97,17492
Fixed East-West Peak Canopy,25,3.5,20,30,40330,0.0,71.84,28.16,17509
Fixed East-West Peak Canopy,50,3.5,20,30,40330,0.0,38.32,61.68,17593
Fixed East-West Peak Canopy,0,3.5,20,45,40330,0.29,78.53,21.18,15889
Fixed East-West Peak Canopy,25,3.5,20,45,40330,0.0,67.65,32.35,15960
Fixed East-West Peak Canopy,50,3.5,20,45,40330,0.0,41.08,58.92,16125
Fixed East-West Peak Canopy,0,3.5,30,15,60496,31.11,67.78,1.11,27811
Fixed East-West Peak Canopy,25,3.5,30,15,60496,0.0,86.54,13.46,27803
Fixed East-West Peak Canopy,50,3.5,30,15,60496,0.0,61.05,38.95,27828
Fixed East-West Peak Canopy,0,3.5,30,30,60496,36.41,46.64,16.95,26092
Fixed East-West Peak Canopy,25,3.5,30,30,60496,0.0,77.31,22.69,26161
Fixed East-West Peak Canopy,50,3.5,30,30,60496,0.0,59.31,40.69,26278
Fixed East-West Peak Canopy,0,3.5,30,45,60496,39.03,38.79,22.18,23405
Fixed East-West Peak Canopy,25,3.5,30,45,60496,5.8,65.66,28.54,23589
Fixed East-West Peak Canopy,50,3.5,30,45,60496,0.0,58.98,41.02,23897
Fixed East-West Peak Canopy,0,3,10,15,20165,0.0,67.41,32.59,9286
Fixed East-West Peak Canopy,25,3,10,15,20165,0.0,29.18,70.82,9288
Fixed East-West Peak Canopy,50,3,10,15,20165,0.0,0.0,100.0,9277
Fixed East-West Peak Canopy,0,3,10,30,20165,0.0,59.56,40.44,8816
Fixed East-West Peak Canopy,25,3,10,30,20165,0.0,24.02,75.98,8817
Fixed East-West Peak Canopy,50,3,10,30,20165,0.0,0.0,100.0,8844
Fixed East-West Peak Canopy,0,3,10,45,20165,0.0,53.96,46.04,8128
Fixed East-West Peak Canopy,25,3,10,45,20165,0.0,16.88,83.12,8150
Fixed East-West Peak Canopy,50,3,10,45,20165,0.0,0.0,100.0,8190
Fixed East-West Peak Canopy,0,3,20,15,40330,7.23,77.06,15.71,18546
Fixed East-West Peak Canopy,25,3,20,15,40330,0.0,73.28,26.72,18554
Fixed East-West Peak Canopy,50,3,20,15,40330,0.0,44.45,55.55,18556
Fixed East-West Peak Canopy,0,3,20,30,40330,12.83,62.66,24.51,17493
Fixed East-West Peak Canopy,25,3,20,30,40330,0.0,67.11,32.89,17525
Fixed East-West Peak Canopy,50,3,20,30,40330,0.0,44.56,55.44,17594
Fixed East-West Peak Canopy,0,3,20,45,40330,16.57,55.49,27.94,15894
Fixed East-West Peak Canopy,25,3,20,45,40330,0.0,63.82,36.18,15956
Fixed East-West Peak Canopy,50,3,20,45,40330,0.0,44.51,55.49,16129
Fixed East-West Peak Canopy,0,3,30,15,60496,38.76,47.25,13.99,27798
Fixed East-West Peak Canopy,25,3,30,15,60496,0.0,79.67,20.33,27813
Fixed East-West Peak Canopy,50,3,30,15,60496,0.0,61.9,38.1,27835
Fixed East-West Peak Canopy,0,3,30,30,60496,43.42,34.52,22.06,26091
Fixed East-West Peak Canopy,25,3,30,30,60496,1.33,71.85,26.82,26169
Fixed East-West Peak Canopy,50,3,30,30,60496,0.0,61.27,38.73,26275
Fixed East-West Peak Canopy,0,3,30,45,60496,45.07,26.87,28.06,23405
Fixed East-West Peak Canopy,25,3,30,45,60496,16.45,51.99,31.56,23591
Fixed East-West Peak Canopy,50,3,30,45,60496,0.0,59.38,40.62,23899
Fixed East-West Peak Canopy,0,4.5,10,15,20165,0.0,82.82,17.18,9286
Fixed East-West Peak Canopy,25,4.5,10,15,20165,0.0,0.0,100.0,9286
Fixed East-West Peak Canopy,50,4.5,10,15,20165,0.0,0.0,100.0,9295
Fixed East-West Peak Canopy,0,4.5,10,30,20165,0.0,51.47,48.53,8815
Fixed East-West Peak Canopy,25,4.5,10,30,20165,0.0,0.0,100.0,8824
Fixed East-West Peak Canopy,50,4.5,10,30,20165,0.0,0.0,100.0,8851
Fixed East-West Peak Canopy,0,4.5,10,45,20165,0.0,1.66,98.34,8127
Fixed East-West Peak Canopy,25,4.5,10,45,20165,0.0,0.0,100.0,8142
Fixed East-West Peak Canopy,50,4.5,10,45,20165,0.0,0.0,100.0,8193
Fixed East-West Peak Canopy,0,4.5,20,15,40330,0.0,100.0,0.0,18537
Fixed East-West Peak Canopy,25,4.5,20,15,40330,0.0,100.0,0.0,18554
Fixed East-West Peak Canopy,50,4.5,20,15,40330,0.0,15.04,84.96,18565
Fixed East-West Peak Canopy,0,4.5,20,30,40330,0.0,100.0,0.0,17489
Fixed East-West Peak Canopy,25,4.5,20,30,40330,0.0,95.45,4.55,17504
Fixed East-West Peak Canopy,50,4.5,20,30,40330,0.0,8.82,91.18,17588
Fixed East-West Peak Canopy,0,4.5,20,45,40330,0.0,100.0,0.0,15886
Fixed East-West Peak Canopy,25,4.5,20,45,40330,0.0,75.98,24.02,15961
Fixed East-West Peak Canopy,50,4.5,20,45,40330,0.0,14.02,85.98,16113
Fixed East-West Peak Canopy,0,4.5,30,15,60496,7.19,92.81,0.0,27786
Fixed East-West Peak Canopy,25,4.5,30,15,60496,0.0,100.0,0.0,27834
Fixed East-West Peak Canopy,50,4.5,30,15,60496,0.0,60.59,39.41,27845
Fixed East-West Peak Canopy,0,4.5,30,30,60496,13.59,86.41,0.0,26103
Fixed East-West Peak Canopy,25,4.5,30,30,60496,0.0,93.7,6.3,26132
Fixed East-West Peak Canopy,50,4.5,30,30,60496,0.0,54.34,45.66,26275
Fixed East-West Peak Canopy,0,4.5,30,45,60496,23.05,70.43,6.52,23397
Fixed East-West Peak Canopy,25,4.5,30,45,60496,0.0,79.97,20.03,23584
Fixed East-West Peak Canopy,50,4.5,30,45,60496,0.0,56.6,43.4,23882
Fixed East-West Peak Canopy,0,4,10,15,20165,0.0,86.35,13.65,9288
Fixed East-West Peak Canopy,25,4,10,15,20165,0.0,0.0,100.0,9277
Fixed East-West Peak Canopy,50,4,10,15,20165,0.0,0.0,100.0,9282
Fixed East-West Peak Canopy,0,4,10,30,20165,0.0,61.03,38.97,8822
Fixed East-West Peak Canopy,25,4,10,30,20165,0.0,0.0,100.0,8830
Fixed East-West Peak Canopy,50,4,10,30,20165,0.0,0.0,100.0,8838
Fixed East-West Peak Canopy,0,4,10,45,20165,0.0,20.59,79.41,8138
Fixed East-West Peak Canopy,25,4,10,45,20165,0.0,0.0,100.0,8144
Fixed East-West Peak Canopy,50,4,10,45,20165,0.0,0.0,100.0,8188
Fixed East-West Peak Canopy,0,4,20,15,40330,0.0,100.0,0.0,18542
Fixed East-West Peak Canopy,25,4,20,15,40330,0.0,96.55,3.45,18557
Fixed East-West Peak Canopy,50,4,20,15,40330,0.0,29.83,70.17,18573
Fixed East-West Peak Canopy,0,4,20,30,40330,0.0,99.73,0.27,17487
Fixed East-West Peak Canopy,25,4,20,30,40330,0.0,81.64,18.36,17520
Fixed East-West Peak Canopy,50,4,20,30,40330,0.0,28.16,71.84,17589
Fixed East-West Peak Canopy,0,4,20,45,40330,0.0,89.12,10.88,15881
Fixed East-West Peak Canopy,25,4,20,45,40330,0.0,70.98,29.02,15970
Fixed East-West Peak Canopy,50,4,20,45,40330,0.0,33.04,66.96,16131
Fixed East-West Peak Canopy,0,4,30,15,60496,19.15,80.85,0.0,27792
Fixed East-West Peak Canopy,25,4,30,15,60496,0.0,98.37,1.63,27811
Fixed East-West Peak Canopy,50,4,30,15,60496,0.0,60.59,39.41,27809
Fixed East-West Peak Canopy,0,4,30,30,60496,28.29,65.76,5.95,26096
Fixed East-West Peak Canopy,25,4,30,30,60496,0.0,82.07,17.93,26154
Fixed East-West Peak Canopy,50,4,30,30,60496,0.0,57.63,42.37,26300
Fixed East-West Peak Canopy,0,4,30,45,60496,32.75,51.03,16.22,23417
Fixed East-West Peak Canopy,25,4,30,45,60496,0.0,76.15,23.85,23564
Fixed East-West Peak Canopy,50,4,30,45,60496,0.0,58.35,41.65,23898
Bifacial Solar Fence,0,1,10,90,27493,0.0,0.0,100.0,5407
Bifacial Solar Fence,25,1,10,90,27493,0.0,0.0,100.0,5500
Bifacial Solar Fence,50,1,10,90,27493,0.0,0.0,100.0,5594
Bifacial Solar Fence,0,1,20,90,54987,0.0,51.39,48.61,9949
Bifacial Solar Fence,25,1,20,90,54987,0.0,0.23,99.77,10323
Bifacial Solar Fence,50,1,20,90,54987,0.0,0.0,100.0,10719
Bifacial Solar Fence,0,1,30,90,82481,0.0,80.32,19.68,13592
Bifacial Solar Fence,25,1,30,90,82481,0.0,69.79,30.21,14451
Bifacial Solar Fence,50,1,30,90,82481,0.0,0.0,100.0,15377
