Configuration,Transparency,Height from Ground,Panel Count,Angle (Degrees),Initial cost ($),Low light area (%),Medium light area (%),High light area (%),Net AC electricity
Fixed South Facing Table,25,2,30,45,78431,0.0,36.69,63.31,32512
Fixed South Facing Table,50,2,30,45,78431,0.0,0.23,99.77,32807
Fixed South Facing Table,0,2,40,15,104574,0.0,60.74,39.26,42286
Fixed South Facing Table,25,2,40,15,104574,0.0,49.87,50.13,42274
Fixed South Facing Table,50,2,40,15,104574,0.0,30.11,69.89,42321
Fixed South Facing Table,0,2,40,30,104574,0.2,55.77,44.03,43641
Fixed South Facing Table,25,2,40,30,104574,0.0,48.34,51.66,43807
Fixed South Facing Table,50,2,40,30,104574,0.0,27.25,72.75,44039
Fixed South Facing Table,0,2,40,45,104574,0.0,52.45,47.55,42490
Fixed South Facing Table,25,2,40,45,104574,0.0,41.91,58.09,42888
Fixed South Facing Table,50,2,40,45,104574,0.0,20.16,79.84,43405
Fixed South Facing Table,0,3.5,20,15,52287,0.0,3.23,96.77,21199
Fixed South Facing Table,25,3.5,20,15,52287,0.0,0.0,100.0,21234
Fixed South Facing Table,50,3.5,20,15,52287,0.0,0.0,100.0,21217
Fixed South Facing Table,0,3.5,20,30,52287,0.0,0.0,100.0,22099
Fixed South Facing Table,25,3.5,20,30,52287,0.0,0.0,100.0,22135
Fixed South Facing Table,50,3.5,20,30,52287,0.0,0.0,100.0,22201
Fixed South Facing Table,0,3.5,20,45,52287,0.0,0.0,100.0,21794
Fixed South Facing Table,25,3.5,20,45,52287,0.0,0.0,100.0,21903
Fixed South Facing Table,50,3.5,20,45,52287,0.0,0.0,100.0,22042
Fixed South Facing Table,0,3.5,30,15,78431,0.0,60.23,39.77,31761
Fixed South Facing Table,25,3.5,30,15,78431,0.0,13.31,86.69,31764
Fixed South Facing Table,50,3.5,30,15,78431,0.0,0.0,100.0,31827
Fixed South Facing Table,0,3.5,30,30,78431,0.0,42.92,57.08,32964
Fixed South Facing Table,25,3.5,30,30,78431,0.0,3.0,97.0,33042
Fixed South Facing Table,50,3.5,30,30,78431,0.0,0.0,100.0,33188
Fixed South Facing Table,0,3.5,30,45,78431,0.0,35.85,64.15,32274
Fixed South Facing Table,25,3.5,30,45,78431,0.0,0.0,100.0,32526
Fixed South Facing Table,50,3.5,30,45,78431,0.0,0.0,100.0,32786
Fixed South Facing Table,0,3.5,40,15,104574,0.0,81.7,18.3,42259
Fixed South Facing Table,25,3.5,40,15,104574,0.0,46.22,53.78,42329
Fixed South Facing Table,50,3.5,40,15,104574,0.0,0.0,100.0,42298
Fixed South Facing Table,0,3.5,40,30,104574,0.0,66.91,33.09,43632
Fixed South Facing Table,25,3.5,40,30,104574,0.0,41.64,58.36,43803
Fixed South Facing Table,50,3.5,40,30,104574,0.0,0.0,100.0,44046
Fixed South Facing Table,0,3.5,40,45,104574,0.0,61.27,38.73,42457
Fixed South Facing Table,25,3.5,40,45,104574,0.0,38.73,61.27,42868
Fixed South Facing Table,50,3.5,40,45,104574,0.0,0.0,100.0,43397
Fixed South Facing Table,0,3,20,15,52287,0.0,9.53,90.47,21186
Fixed South Facing Table,25,3,20,15,52287,0.0,0.0,100.0,21211
Fixed South Facing Table,50,3,20,15,52287,0.0,0.0,100.0,21238
Fixed South Facing Table,0,3,20,30,52287,0.0,0.35,99.65,22088
Fixed South Facing Table,25,3,20,30,52287,0.0,0.0,100.0,22137
Fixed South Facing Table,50,3,20,30,52287,0.0,0.0,100.0,22205
Fixed South Facing Table,0,3,20,45,52287,0.0,0.0,100.0,21804
Fixed South Facing Table,25,3,20,45,52287,0.0,0.0,100.0,21908
Fixed South Facing Table,50,3,20,45,52287,0.0,0.0,100.0,22027
Fixed South Facing Table,0,3,30,15,78431,0.0,58.77,41.23,31741
Fixed South Facing Table,25,3,30,15,78431,0.0,27.92,72.08,31786
Fixed South Facing Table,50,3,30,15,78431,0.0,0.0,100.0,31778
Fixed South Facing Table,0,3,30,30,78431,0.0,52.31,47.69,32946
Fixed South Facing Table,25,3,30,30,78431,0.0,23.15,76.85,33025
Fixed South Facing Table,50,3,30,30,78431,0.0,0.0,100.0,33172
Fixed South Facing Table,0,3,30,45,78431,0.0,49.08,50.92,32262
Fixed South Facing Table,25,3,30,45,78431,0.0,0.85,99.15,32514
Fixed South Facing Table,50,3,30,45,78431,0.0,0.0,100.0,32797
Fixed South Facing Table,0,3,40,15,104574,0.0,72.08,27.92,42230
Fixed South Facing Table,25,3,40,15,104574,0.0,48.94,51.06,42276
Fixed South Facing Table,50,3,40,15,104574,0.0,3.45,96.55,42343
Fixed South Facing Table,0,3,40,30,104574,0.0,64.12,35.88,43619
Fixed South Facing Table,25,3,40,30,104574,0.0,45.89,54.11,43809
Fixed South Facing Table,50,3,40,30,104574,0.0,2.39,97.61,44068
Fixed South Facing Table,0,3,40,45,104574,0.0,58.62,41.38,42480
Fixed South Facing Table,25,3,40,45,104574,0.0,45.82,54.18,42903
Fixed South Facing Table,50,3,40,45,104574,0.0,0.0,100.0,43379
Fixed East-West Peak Canopy,0,2.5,10,15,20165,0.0,61.53,38.47,9389
Fixed East-West Peak Canopy,25,2.5,10,15,20165,0.0,39.76,60.24,9395
Fixed East-West Peak Canopy,50,2.5,10,15,20165,0.0,0.0,100.0,9402
Fixed East-West Peak Canopy,0,2.5,10,30,20165,0.0,56.0,44.0,8939
Fixed East-West Peak Canopy,25,2.5,10,30,20165,0.0,36.27,63.73,8948
Fixed East-West Peak Canopy,50,2.5,10,30,20165,0.0,0.0,100.0,8961
Fixed East-West Peak Canopy,0,2.5,10,45,20165,0.0,52.43,47.57,8247
Fixed East-West Peak Canopy,25,2.5,10,45,20165,0.0,33.12,66.88,8254
Fixed East-West Peak Canopy,50,2.5,10,45,20165,0.0,0.0,100.0,8308
Fixed East-West Peak Canopy,0,2.5,20,15,40330,19.5,56.3,24.2,18768
Fixed East-West Peak Canopy,25,2.5,20,15,40330,0.0,67.98,32.02,18773
Fixed East-West Peak Canopy,50,2.5,20,15,40330,0.0,46.39,53.61,18769
Fixed East-West Peak Canopy,0,2.5,20,30,40330,25.13,43.94,30.93,17709
Fixed East-West Peak Canopy,25,2.5,20,30,40330,0.0,64.44,35.56,17739
Fixed East-West Peak Canopy,50,2.5,20,30,40330,0.0,47.24,52.76,17813
Fixed East-West Peak Canopy,0,2.5,20,45,40330,27.94,37.16,34.9,16087
Fixed East-West Peak Canopy,25,2.5,20,45,40330,1.37,57.25,41.37,16185
Fixed East-West Peak Canopy,50,2.5,20,45,40330,0.0,46.37,53.63,16360
Fixed East-West Peak Canopy,0,2.5,30,15,60496,44.05,36.21,19.74,28132
Fixed East-West Peak Canopy,25,2.5,30,15,60496,1.63,73.99,24.38,28130
Fixed East-West Peak Canopy,50,2.5,30,15,60496,0.0,62.35,37.65,28161
Fixed East-West Peak Canopy,0,2.5,30,30,60496,49.02,24.51,26.47,26422
Fixed East-West Peak Canopy,25,2.5,30,30,60496,13.52,57.98,28.5,26480
Fixed East-West Peak Canopy,50,2.5,30,30,60496,0.0,62.32,37.68,26624
Fixed East-West Peak Canopy,0,2.5,30,45,60496,49.84,16.93,33.23,23718
Fixed East-West Peak Canopy,25,2.5,30,45,60496,27.11,37.36,35.53,23894
Fixed East-West Peak Canopy,50,2.5,30,45,60496,0.0,58.51,41.49,24224
Fixed East-West Peak Canopy,0,3.5,10,15,20165,0.0,76.47,23.53,9384
Fixed East-West Peak Canopy,25,3.5,10,15,20165,0.0,2.0,98.0,9385
Fixed East-West Peak Canopy,50,3.5,10,15,20165,0.0,0.0,100.0,9405
Fixed East-West Peak Canopy,0,3.5,10,30,20165,0.0,60.42,39.58,8925
Fixed East-West Peak Canopy,25,3.5,10,30,20165,0.0,0.12,99.88,8945
Fixed East-West Peak Canopy,50,3.5,10,30,20165,0.0,0.0,100.0,8958
Fixed East-West Peak Canopy,0,3.5,10,45,20165,0.0,39.77,60.23,8235
Fixed East-West Peak Canopy,25,3.5,10,45,20165,0.0,0.0,100.0,8266
Fixed East-West Peak Canopy,50,3.5,10,45,20165,0.0,0.0,100.0,8302
Fixed East-West Peak Canopy,0,3.5,20,15,40330,0.0,98.82,1.18,18770
Fixed East-West Peak Canopy,25,3.5,20,15,40330,0.0,82.02,17.98,18772
Fixed East-West Peak Canopy,50,3.5,20,15,40330,0.0,35.21,64.79,18781
Fixed East-West Peak Canopy,0,3.5,20,30,40330,0.0,84.14,15.86,17713
Fixed East-West Peak Canopy,25,3.5,20,30,40330,0.0,71.39,28.61,17727
Fixed East-West Peak Canopy,50,3.5,20,30,40330,0.0,34.85,65.15,17811
Fixed East-West Peak Canopy,0,3.5,20,45,40330,0.1,78.04,21.86,16109
Fixed East-West Peak Canopy,25,3.5,20,45,40330,0.0,67.35,32.65,16173
Fixed East-West Peak Canopy,50,3.5,20,45,40330,0.0,37.94,62.06,16346
Fixed East-West Peak Canopy,0,3.5,30,15,60496,30.07,67.84,2.09,28135
Fixed East-West Peak Canopy,25,3.5,30,15,60496,0.0,86.14,13.86,28132
Fixed East-West Peak Canopy,50,3.5,30,15,60496,0.0,59.28,40.72,28166
Fixed East-West Peak Canopy,0,3.5,30,30,60496,35.5,47.76,16.74,26416
Fixed East-West Peak Canopy,25,3.5,30,30,60496,0.0,76.89,23.11,26489
Fixed East-West Peak Canopy,50,3.5,30,30,60496,0.0,57.98,42.02,26611
Fixed East-West Peak Canopy,0,3.5,30,45,60496,38.08,39.75,22.18,23714
Fixed East-West Peak Canopy,25,3.5,30,45,60496,4.77,66.61,28.62,23903
Fixed East-West Peak Canopy,50,3.5,30,45,60496,0.0,57.47,42.53,24218
Fixed East-West Peak Canopy,0,3,10,15,20165,0.0,66.94,33.06,9394
Fixed East-West Peak Canopy,25,3,10,15,20165,0.0,23.88,76.12,9401
Fixed East-West Peak Canopy,50,3,10,15,20165,0.0,0.0,100.0,9389
Fixed East-West Peak Canopy,0,3,10,30,20165,0.0,59.56,40.44,8928
Fixed East-West Peak Canopy,25,3,10,30,20165,0.0,19.61,80.39,8930
Fixed East-West Peak Canopy,50,3,10,30,20165,0.0,0.0,100.0,8957
Fixed East-West Peak Canopy,0,3,10,45,20165,0.0,53.45,46.55,8242
Fixed East-West Peak Canopy,25,3,10,45,20165,0.0,9.97,90.03,8268
Fixed East-West Peak Canopy,50,3,10,45,20165,0.0,0.0,100.0,8307
Fixed East-West Peak Canopy,0,3,20,15,40330,7.14,75.97,16.89,18769
Fixed East-West Peak Canopy,25,3,20,15,40330,0.0,73.28,26.72,18776
Fixed East-West Peak Canopy,50,3,20,15,40330,0.0,41.85,58.15,18774
Fixed East-West Peak Canopy,0,3,20,30,40330,11.85,63.73,24.42,17716
Fixed East-West Peak Canopy,25,3,20,30,40330,0.0,66.49,33.51,17744
Fixed East-West Peak Canopy,50,3,20,30,40330,0.0,42.51,57.49,17811
Fixed East-West Peak Canopy,0,3,20,45,40330,16.27,55.59,28.14,16106
Fixed East-West Peak Canopy,25,3,20,45,40330,0.0,63.43,36.57,16176
Fixed East-West Peak Canopy,50,3,20,45,40330,0.0,42.45,57.55,16353
Fixed East-West Peak Canopy,0,3,30,15,60496,37.91,48.04,14.05,28134
Fixed East-West Peak Canopy,25,3,30,15,60496,0.0,79.28,20.72,28143
Fixed East-West Peak Canopy,50,3,30,15,60496,0.0,60.52,39.48,28153
Fixed East-West Peak Canopy,0,3,30,30,60496,42.93,34.94,22.13,26420
Fixed East-West Peak Canopy,25,3,30,30,60496,0.91,72.13,26.96,26503
Fixed East-West Peak Canopy,50,3,30,30,60496,0.0,60.01,39.99,26610
Fixed East-West Peak Canopy,0,3,30,45,60496,43.96,27.98,28.06,23716
Fixed East-West Peak Canopy,25,3,30,45,60496,15.58,52.78,31.64,23900
Fixed East-West Peak Canopy,50,3,30,45,60496,0.0,58.35,41.65,24221
Fixed East-West Peak Canopy,0,4.5,10,15,20165,0.0,74.94,25.06,9399
Fixed East-West Peak Canopy,25,4.5,10,15,20165,0.0,0.0,100.0,9393
Fixed East-West Peak Canopy,50,4.5,10,15,20165,0.0,0.0,100.0,9405
Fixed East-West Peak Canopy,0,4.5,10,30,20165,0.0,44.98,55.02,8932
Fixed East-West Peak Canopy,25,4.5,10,30,20165,0.0,0.0,100.0,8941
Fixed East-West Peak Canopy,50,4.5,10,30,20165,0.0,0.0,100.0,8961
Fixed East-West Peak Canopy,0,4.5,10,45,20165,0.0,1.02,98.98,8242
Fixed East-West Peak Canopy,25,4.5,10,45,20165,0.0,0.0,100.0,8257
Fixed East-West Peak Canopy,50,4.5,10,45,20165,0.0,0.0,100.0,8309
Fixed East-West Peak Canopy,0,4.5,20,15,40330,0.0,100.0,0.0,18757
Fixed East-West Peak Canopy,25,4.5,20,15,40330,0.0,100.0,0.0,18772
Fixed East-West Peak Canopy,50,4.5,20,15,40330,0.0,9.24,90.76,18779
Fixed East-West Peak Canopy,0,4.5,20,30,40330,0.0,100.0,0.0,17708
Fixed East-West Peak Canopy,25,4.5,20,30,40330,0.0,94.74,5.26,17732
Fixed East-West Peak Canopy,50,4.5,20,30,40330,0.0,6.15,93.85,17811
Fixed East-West Peak Canopy,0,4.5,20,45,40330,0.0,99.8,0.2,16101
Fixed East-West Peak Canopy,25,4.5,20,45,40330,0.0,75.39,24.61,16179
Fixed East-West Peak Canopy,50,4.5,20,45,40330,0.0,8.63,91.37,16335
Fixed East-West Peak Canopy,0,4.5,30,15,60496,6.27,93.73,0.0,28108
Fixed East-West Peak Canopy,25,4.5,30,15,60496,0.0,100.0,0.0,28169
Fixed East-West Peak Canopy,50,4.5,30,15,60496,0.0,55.16,44.84,28175
Fixed East-West Peak Canopy,0,4.5,30,30,60496,12.75,87.25,0.0,26423
Fixed East-West Peak Canopy,25,4.5,30,30,60496,0.0,92.86,7.14,26455
Fixed East-West Peak Canopy,50,4.5,30,30,60496,0.0,50.77,49.23,26603
Fixed East-West Peak Canopy,0,4.5,30,45,60496,21.7,70.51,7.79,23704
Fixed East-West Peak Canopy,25,4.5,30,45,60496,0.0,79.49,20.51,23895
Fixed East-West Peak Canopy,50,4.5,30,45,60496,0.0,54.37,45.63,24201
Fixed East-West Peak Canopy,0,4,10,15,20165,0.0,81.88,18.12,9397
Fixed East-West Peak Canopy,25,4,10,15,20165,0.0,0.0,100.0,9390
Fixed East-West Peak Canopy,50,4,10,15,20165,0.0,0.0,100.0,9391
Fixed East-West Peak Canopy,0,4,10,30,20165,0.0,53.19,46.81,8934
Fixed East-West Peak Canopy,25,4,10,30,20165,0.0,0.0,100.0,8943
Fixed East-West Peak Canopy,50,4,10,30,20165,0.0,0.0,100.0,8949
Fixed East-West Peak Canopy,0,4,10,45,20165,0.0,10.61,89.39,8252
Fixed East-West Peak Canopy,25,4,10,45,20165,0.0,0.0,100.0,8254
Fixed East-West Peak Canopy,50,4,10,45,20165,0.0,0.0,100.0,8302
Fixed East-West Peak Canopy,0,4,20,15,40330,0.0,100.0,0.0,18764
Fixed East-West Peak Canopy,25,4,20,15,40330,0.0,95.46,4.54,18776
Fixed East-West Peak Canopy,50,4,20,15,40330,0.0,24.96,75.04,18796
Fixed East-West Peak Canopy,0,4,20,30,40330,0.0,99.64,0.36,17712
Fixed East-West Peak Canopy,25,4,20,30,40330,0.0,80.66,19.34,17739
Fixed East-West Peak Canopy,50,4,20,30,40330,0.0,24.69,75.31,17821
Fixed East-West Peak Canopy,0,4,20,45,40330,0.0,87.35,12.65,16095
Fixed East-West Peak Canopy,25,4,20,45,40330,0.0,70.78,29.22,16186
Fixed East-West Peak Canopy,50,4,20,45,40330,0.0,27.16,72.84,16352
Fixed East-West Peak Canopy,0,4,30,15,60496,18.24,81.76,0.0,28117
Fixed East-West Peak Canopy,25,4,30,15,60496,0.0,97.32,2.68,28139
Fixed East-West Peak Canopy,50,4,30,15,60496,0.0,56.99,43.01,28142
Fixed East-West Peak Canopy,0,4,30,30,60496,27.1,65.48,7.42,26416
Fixed East-West Peak Canopy,25,4,30,30,60496,0.0,81.86,18.14,26473
Fixed East-West Peak Canopy,50,4,30,30,60496,0.0,55.25,44.75,26631
Fixed East-West Peak Canopy,0,4,30,45,60496,32.03,51.59,16.38,23723
Fixed East-West Peak Canopy,25,4,30,45,60496,0.0,75.91,24.09,23881
Fixed East-West Peak Canopy,50,4,30,45,60496,0.0,56.36,43.64,24225
Bifacial Solar Fence,0,1,10,90,27493,0.0,0.0,100.0,5511
Bifacial Solar Fence,25,1,10,90,27493,0.0,0.0,100.0,5603
Bifacial Solar Fence,50,1,10,90,27493,0.0,0.0,100.0,5703
Bifacial Solar Fence,0,1,20,90,54987,0.0,51.74,48.26,10122
Bifacial Solar Fence,25,1,20,90,54987,0.0,0.23,99.77,10510
Bifacial Solar Fence,50,1,20,90,54987,0.0,0.0,100.0,10917
Bifacial Solar Fence,0,1,30,90,82481,0.0,80.21,19.79,13817
Bifacial Solar Fence,25,1,30,90,82481,0.0,66.55,33.45,14697
Bifacial Solar Fence,50,1,30,90,82481,0.0,0.0,100.0,15654
