Configuration,Transparency,Height from Ground,Panel Count,Angle (Degrees),Initial cost ($),Low light area (%),Medium light area (%),High light area (%),Net AC electricity
Fixed South Facing Table,0,1.5,20,15,52287,0.0,29.02,70.98,22400
Fixed South Facing Table,25,1.5,20,15,52287,0.0,12.5,87.5,22419
Fixed South Facing Table,50,1.5,20,15,52287,0.0,0.0,100.0,22429
Fixed South Facing Table,0,1.5,20,30,52287,0.0,27.45,72.55,23421
Fixed South Facing Table,25,1.5,20,30,52287,0.0,11.36,88.64,23466
Fixed South Facing Table,50,1.5,20,30,52287,0.0,0.0,100.0,23526
Fixed South Facing Table,0,1.5,20,45,52287,0.0,25.0,75.0,23170
Fixed South Facing Table,25,1.5,20,45,52287,0.0,0.26,99.74,23248
Fixed South Facing Table,50,1.5,20,45,52287,0.0,0.0,100.0,23373
Fixed South Facing Table,0,1.5,30,15,78431,0.0,43.08,56.92,33572
Fixed South Facing Table,25,1.5,30,15,78431,0.0,34.92,65.08,33584
Fixed South Facing Table,50,1.5,30,15,78431,0.0,11.85,88.15,33617
Fixed South Facing Table,0,1.5,30,30,78431,0.0,42.0,58.0,34952
Fixed South Facing Table,25,1.5,30,30,78431,0.0,30.54,69.46,35018
Fixed South Facing Table,50,1.5,30,30,78431,0.0,10.77,89.23,35164
Fixed South Facing Table,0,1.5,30,45,78431,0.0,37.31,62.69,34352
Fixed South Facing Table,25,1.5,30,45,78431,0.0,25.46,74.54,34525
Fixed South Facing Table,50,1.5,30,45,78431,0.0,6.31,93.69,34805
Fixed South Facing Table,0,1.5,40,15,104574,10.15,40.98,48.87,44690
Fixed South Facing Table,25,1.5,40,15,104574,0.0,41.58,58.42,44685
Fixed South Facing Table,50,1.5,40,15,104574,0.0,23.94,76.06,44763
Fixed South Facing Table,0,1.5,40,30,104574,11.41,37.07,51.53,46304
Fixed South Facing Table,25,1.5,40,30,104574,0.0,36.01,63.99,46422
Fixed South Facing Table,50,1.5,40,30,104574,0.0,20.95,79.05,46660
Fixed South Facing Table,0,1.5,40,45,104574,8.82,32.82,58.36,45199
Fixed South Facing Table,25,1.5,40,45,104574,0.0,30.7,69.3,45627
Fixed South Facing Table,50,1.5,40,45,104574,0.0,16.18,83.82,46122
Fixed South Facing Table,0,2.5,20,15,52287,0.0,6.56,93.44,22433
Fixed South Facing Table,25,2.5,20,15,52287,0.0,0.0,100.0,22401
Fixed South Facing Table,50,2.5,20,15,52287,0.0,0.0,100.0,22425
Fixed South Facing Table,0,2.5,20,30,52287,0.0,0.0,100.0,23410
Fixed South Facing Table,25,2.5,20,30,52287,0.0,0.0,100.0,23442
Fixed South Facing Table,50,2.5,20,30,52287,0.0,0.0,100.0,23512
Fixed South Facing Table,0,2.5,20,45,52287,0.0,0.0,100.0,23149
Fixed South Facing Table,25,2.5,20,45,52287,0.0,0.0,100.0,23253
Fixed South Facing Table,50,2.5,20,45,52287,0.0,0.0,100.0,23377
Fixed South Facing Table,0,2.5,30,15,78431,0.0,39.23,60.77,33563
Fixed South Facing Table,25,2.5,30,15,78431,0.0,13.69,86.31,33574
Fixed South Facing Table,50,2.5,30,15,78431,0.0,0.0,100.0,33609
Fixed South Facing Table,0,2.5,30,30,78431,0.0,40.38,59.62,34979
Fixed South Facing Table,25,2.5,30,30,78431,0.0,8.15,91.85,35030
Fixed South Facing Table,50,2.5,30,30,78431,0.0,0.0,100.0,35143
Fixed South Facing Table,0,2.5,30,45,78431,0.0,35.38,64.62,34331
Fixed South Facing Table,25,2.5,30,45,78431,0.0,0.0,100.0,34564
Fixed South Facing Table,50,2.5,30,45,78431,0.0,0.0,100.0,34880
Fixed South Facing Table,0,2.5,40,15,104574,0.0,53.58,46.42,44687
Fixed South Facing Table,25,2.5,40,15,104574,0.0,38.86,61.14,44708
Fixed South Facing Table,50,2.5,40,15,104574,0.0,0.0,100.0,44774
Fixed South Facing Table,0,2.5,40,30,104574,0.0,52.39,47.61,46276
Fixed South Facing Table,25,2.5,40,30,104574,0.0,35.41,64.59,46450
Fixed South Facing Table,50,2.5,40,30,104574,0.0,0.46,99.54,46717
Fixed South Facing Table,0,2.5,40,45,104574,0.0,50.2,49.8,45229
Fixed South Facing Table,25,2.5,40,45,104574,0.0,30.64,69.36,45617
Fixed South Facing Table,50,2.5,40,45,104574,0.0,0.0,100.0,46118
Fixed South Facing Table,0,2,20,15,52287,0.0,17.66,82.34,22423
Fixed South Facing Table,25,2,20,15,52287,0.0,0.0,100.0,22404
Fixed South Facing Table,50,2,20,15,52287,0.0,0.0,100.0,22442
Fixed South Facing Table,0,2,20,30,52287,0.0,8.65,91.35,23434
Fixed South Facing Table,25,2,20,30,52287,0.0,0.0,100.0,23485
Fixed South Facing Table,50,2,20,30,52287,0.0,0.0,100.0,23518
Fixed South Facing Table,0,2,20,45,52287,0.0,0.09,99.91,23147
Fixed South Facing Table,25,2,20,45,52287,0.0,0.0,100.0,23306
Fixed South Facing Table,50,2,20,45,52287,0.0,0.0,100.0,23394
Fixed South Facing Table,0,2,30,15,78431,0.0,42.85,57.15,33568
Fixed South Facing Table,25,2,30,15,78431,0.0,26.92,73.08,33610
Fixed South Facing Table,50,2,30,15,78431,0.0,0.0,100.0,33598
Fixed South Facing Table,0,2,30,30,78431,0.0,41.62,58.38,34932
Fixed South Facing Table,25,2,30,30,78431,0.0,24.77,75.23,35011
Fixed South Facing Table,50,2,30,30,78431,0.0,0.0,100.0,35149
Fixed South Facing Table,0,2,30,45,78431,0.0,39.31,60.69,34338
Fixed South Facing Table,25,2,30,45,78431,0.0,18.77,81.23,34543
Fixed South Facing Table,50,2,30,45,78431,0.0,0.0,100.0,34846
Fixed South Facing Table,0,2,40,15,104574,0.0,53.98,46.02,44709
Fixed South Facing Table,25,2,40,15,104574,0.0,40.78,59.22,44712
Fixed South Facing Table,50,2,40,15,104574,0.0,14.59,85.41,44754
Fixed South Facing Table,0,2,40,30,104574,0.0,51.13,48.87,46303
Fixed South Facing Table,25,2,40,30,104574,0.0,35.81,64.19,46464
Fixed South Facing Table,50,2,40,30,104574,0.0,14.32,85.68,46693
Fixed South Facing Table,0,2,40,45,104574,0.0,44.76,55.24,45228
Fixed South Facing Table,25,2,40,45,104574,0.0,31.43,68.57,45620
Fixed South Facing Table,50,2,40,45,104574,0.0,8.29,91.71,46123
Fixed South Facing Table,0,3.5,20,15,52287,0.0,0.0,100.0,22412
Fixed South Facing Table,25,3.5,20,15,52287,0.0,0.0,100.0,22441
Fixed South Facing Table,50,3.5,20,15,52287,0.0,0.0,100.0,22433
Fixed South Facing Table,0,3.5,20,30,52287,0.0,0.0,100.0,23417
Fixed South Facing Table,25,3.5,20,30,52287,0.0,0.0,100.0,23453
Fixed South Facing Table,50,3.5,20,30,52287,0.0,0.0,100.0,23520
Fixed South Facing Table,0,3.5,20,45,52287,0.0,0.0,100.0,23155
Fixed South Facing Table,25,3.5,20,45,52287,0.0,0.0,100.0,23252
Fixed South Facing Table,50,3.5,20,45,52287,0.0,0.0,100.0,23396
Fixed South Facing Table,0,3.5,30,15,78431,0.0,21.0,79.0,33585
Fixed South Facing Table,25,3.5,30,15,78431,0.0,0.0,100.0,33589
Fixed South Facing Table,50,3.5,30,15,78431,0.0,0.0,100.0,33653
Fixed South Facing Table,0,3.5,30,30,78431,0.0,9.23,90.77,34941
Fixed South Facing Table,25,3.5,30,30,78431,0.0,0.0,100.0,35033
Fixed South Facing Table,50,3.5,30,30,78431,0.0,0.0,100.0,35166
Fixed South Facing Table,0,3.5,30,45,78431,0.0,0.0,100.0,34326
Fixed South Facing Table,25,3.5,30,45,78431,0.0,0.0,100.0,34576
Fixed South Facing Table,50,3.5,30,45,78431,0.0,0.0,100.0,34827
Fixed South Facing Table,0,3.5,40,15,104574,0.0,54.84,45.16,44679
Fixed South Facing Table,25,3.5,40,15,104574,0.0,22.94,77.06,44766
Fixed South Facing Table,50,3.5,40,15,104574,0.0,0.0,100.0,44723
Fixed South Facing Table,0,3.5,40,30,104574,0.0,48.28,51.72,46297
Fixed South Facing Table,25,3.5,40,30,104574,0.0,15.25,84.75,46453
Fixed South Facing Table,50,3.5,40,30,104574,0.0,0.0,100.0,46694
Fixed South Facing Table,0,3.5,40,45,104574,0.0,49.14,50.86,45221
Fixed South Facing Table,25,3.5,40,45,104574,0.0,0.0,100.0,45601
Fixed South Facing Table,50,3.5,40,45,104574,0.0,0.0,100.0,46120
Fixed South Facing Table,0,3,20,15,52287,0.0,0.0,100.0,22398
Fixed South Facing Table,25,3,20,15,52287,0.0,0.0,100.0,22429
Fixed South Facing Table,50,3,20,15,52287,0.0,0.0,100.0,22461
Fixed South Facing Table,0,3,20,30,52287,0.0,0.0,100.0,23402
Fixed South Facing Table,25,3,20,30,52287,0.0,0.0,100.0,23460
Fixed South Facing Table,50,3,20,30,52287,0.0,0.0,100.0,23528
Fixed South Facing Table,0,3,20,45,52287,0.0,0.0,100.0,23158
Fixed South Facing Table,25,3,20,45,52287,0.0,0.0,100.0,23260
Fixed South Facing Table,50,3,20,45,52287,0.0,0.0,100.0,23382
Fixed South Facing Table,0,3,30,15,78431,0.0,32.15,67.85,33561
Fixed South Facing Table,25,3,30,15,78431,0.0,0.0,100.0,33618
Fixed South Facing Table,50,3,30,15,78431,0.0,0.0,100.0,33603
Fixed South Facing Table,0,3,30,30,78431,0.0,26.15,73.85,34924
Fixed South Facing Table,25,3,30,30,78431,0.0,0.0,100.0,35015
Fixed South Facing Table,50,3,30,30,78431,0.0,0.0,100.0,35147
Fixed South Facing Table,0,3,30,45,78431,0.0,8.0,92.0,34308
Fixed South Facing Table,25,3,30,45,78431,0.0,0.0,100.0,34560
Fixed South Facing Table,50,3,30,45,78431,0.0,0.0,100.0,34821
Fixed South Facing Table,0,3,40,15,104574,0.0,54.97,45.03,44663
Fixed South Facing Table,25,3,40,15,104574,0.0,33.75,66.25,44720
Fixed South Facing Table,50,3,40,15,104574,0.0,0.0,100.0,44781
Fixed South Facing Table,0,3,40,30,104574,0.0,51.86,48.14,46290
Fixed South Facing Table,25,3,40,30,104574,0.0,30.37,69.63,46453
Fixed South Facing Table,50,3,40,30,104574,0.0,0.0,100.0,46724
Fixed South Facing Table,0,3,40,45,104574,0.0,50.66,49.34,45231
Fixed South Facing Table,25,3,40,45,104574,0.0,16.05,83.95,45633
Fixed South Facing Table,50,3,40,45,104574,0.0,0.0,100.0,46107
Fixed East-West Peak Canopy,0,2.5,10,15,20165,0.0,46.12,53.88,9901
Fixed East-West Peak Canopy,25,2.5,10,15,20165,0.0,20.71,79.29,9905
Fixed East-West Peak Canopy,50,2.5,10,15,20165,0.0,0.0,100.0,9914
Fixed East-West Peak Canopy,0,2.5,10,30,20165,0.0,43.14,56.86,9452
Fixed East-West Peak Canopy,25,2.5,10,30,20165,0.0,20.47,79.53,9460
Fixed East-West Peak Canopy,50,2.5,10,30,20165,0.0,0.0,100.0,9477
Fixed East-West Peak Canopy,0,2.5,10,45,20165,0.0,38.11,61.89,8751
Fixed East-West Peak Canopy,25,2.5,10,45,20165,0.0,17.01,82.99,8756
Fixed East-West Peak Canopy,50,2.5,10,45,20165,0.0,0.0,100.0,8814
Fixed East-West Peak Canopy,0,2.5,20,15,40330,13.87,53.78,32.35,19788
Fixed East-West Peak Canopy,25,2.5,20,15,40330,0.0,57.65,42.35,19802
Fixed East-West Peak Canopy,50,2.5,20,15,40330,0.0,34.45,65.55,19794
Fixed East-West Peak Canopy,0,2.5,20,30,40330,21.21,43.58,35.2,18724
Fixed East-West Peak Canopy,25,2.5,20,30,40330,0.0,55.97,44.03,18751
Fixed East-West Peak Canopy,50,2.5,20,30,40330,0.0,38.41,61.59,18835
Fixed East-West Peak Canopy,0,2.5,20,45,40330,24.41,34.8,40.78,17057
Fixed East-West Peak Canopy,25,2.5,20,45,40330,0.0,53.82,46.18,17160
Fixed East-West Peak Canopy,50,2.5,20,45,40330,0.0,38.73,61.27,17350
Fixed East-West Peak Canopy,0,2.5,30,15,60496,38.89,36.27,24.84,29662
Fixed East-West Peak Canopy,25,2.5,30,15,60496,0.0,68.76,31.24,29666
Fixed East-West Peak Canopy,50,2.5,30,15,60496,0.0,54.25,45.75,29705
Fixed East-West Peak Canopy,0,2.5,30,30,60496,46.15,24.51,29.34,27931
Fixed East-West Peak Canopy,25,2.5,30,30,60496,0.21,66.25,33.54,27992
Fixed East-West Peak Canopy,50,2.5,30,30,60496,0.0,56.79,43.21,28147
Fixed East-West Peak Canopy,0,2.5,30,45,60496,48.65,15.74,35.61,25130
Fixed East-West Peak Canopy,25,2.5,30,45,60496,17.65,44.75,37.6,25327
Fixed East-West Peak Canopy,50,2.5,30,45,60496,0.0,55.01,44.99,25671
Fixed East-West Peak Canopy,0,3.5,10,15,20165,0.0,24.59,75.41,9904
Fixed East-West Peak Canopy,25,3.5,10,15,20165,0.0,0.0,100.0,9907
Fixed East-West Peak Canopy,50,3.5,10,15,20165,0.0,0.0,100.0,9919
Fixed East-West Peak Canopy,0,3.5,10,30,20165,0.0,15.44,84.56,9438
Fixed East-West Peak Canopy,25,3.5,10,30,20165,0.0,0.0,100.0,9460
Fixed East-West Peak Canopy,50,3.5,10,30,20165,0.0,0.0,100.0,9476
Fixed East-West Peak Canopy,0,3.5,10,45,20165,0.0,5.24,94.76,8741
Fixed East-West Peak Canopy,25,3.5,10,45,20165,0.0,0.0,100.0,8768
Fixed East-West Peak Canopy,50,3.5,10,45,20165,0.0,0.0,100.0,8812
Fixed East-West Peak Canopy,0,3.5,20,15,40330,0.0,78.24,21.76,19799
Fixed East-West Peak Canopy,25,3.5,20,15,40330,0.0,58.24,41.76,19802
Fixed East-West Peak Canopy,50,3.5,20,15,40330,0.0,12.35,87.65,19811
Fixed East-West Peak Canopy,0,3.5,20,30,40330,0.0,71.21,28.79,18723
Fixed East-West Peak Canopy,25,3.5,20,30,40330,0.0,54.72,45.28,18742
Fixed East-West Peak Canopy,50,3.5,20,30,40330,0.0,15.95,84.05,18836
Fixed East-West Peak Canopy,0,3.5,20,45,40330,0.0,67.65,32.35,17080
Fixed East-West Peak Canopy,25,3.5,20,45,40330,0.0,53.24,46.76,17154
Fixed East-West Peak Canopy,50,3.5,20,45,40330,0.0,20.78,79.22,17340
Fixed East-West Peak Canopy,0,3.5,30,15,60496,21.7,61.7,16.6,29677
Fixed East-West Peak Canopy,25,3.5,30,15,60496,0.0,71.11,28.89,29674
Fixed East-West Peak Canopy,50,3.5,30,15,60496,0.0,44.71,55.29,29704
Fixed East-West Peak Canopy,0,3.5,30,30,60496,31.02,45.1,23.88,27914
Fixed East-West Peak Canopy,25,3.5,30,30,60496,0.0,67.23,32.77,27993
Fixed East-West Peak Canopy,50,3.5,30,30,60496,0.0,47.34,52.66,28127
Fixed East-West Peak Canopy,0,3.5,30,45,60496,35.45,34.98,29.57,25120
Fixed East-West Peak Canopy,25,3.5,30,45,60496,0.0,64.55,35.45,25332
Fixed East-West Peak Canopy,50,3.5,30,45,60496,0.0,48.89,51.11,25674
Fixed East-West Peak Canopy,0,3,10,15,20165,0.0,40.12,59.88,9912
Fixed East-West Peak Canopy,25,3,10,15,20165,0.0,0.47,99.53,9913
Fixed East-West Peak Canopy,50,3,10,15,20165,0.0,0.0,100.0,9903
Fixed East-West Peak Canopy,0,3,10,30,20165,0.0,34.93,65.07,9442
Fixed East-West Peak Canopy,25,3,10,30,20165,0.0,0.0,100.0,9446
Fixed East-West Peak Canopy,50,3,10,30,20165,0.0,0.0,100.0,9475
Fixed East-West Peak Canopy,0,3,10,45,20165,0.0,26.98,73.02,8748
Fixed East-West Peak Canopy,25,3,10,45,20165,0.0,0.0,100.0,8771
Fixed East-West Peak Canopy,50,3,10,45,20165,0.0,0.0,100.0,8814
Fixed East-West Peak Canopy,0,3,20,15,40330,2.02,70.5,27.48,19796
Fixed East-West Peak Canopy,25,3,20,15,40330,0.0,58.24,41.76,19806
Fixed East-West Peak Canopy,50,3,20,15,40330,0.0,24.29,75.71,19807
Fixed East-West Peak Canopy,0,3,20,30,40330,7.66,59.63,32.71,18729
Fixed East-West Peak Canopy,25,3,20,30,40330,0.0,55.17,44.83,18762
Fixed East-West Peak Canopy,50,3,20,30,40330,0.0,27.81,72.19,18839
Fixed East-West Peak Canopy,0,3,20,45,40330,11.08,51.86,37.06,17079
Fixed East-West Peak Canopy,25,3,20,45,40330,0.0,54.22,45.78,17147
Fixed East-West Peak Canopy,50,3,20,45,40330,0.0,31.57,68.43,17348
Fixed East-West Peak Canopy,0,3,30,15,60496,31.18,47.39,21.44,29662
Fixed East-West Peak Canopy,25,3,30,15,60496,0.0,69.61,30.39,29679
Fixed East-West Peak Canopy,50,3,30,15,60496,0.0,50.0,50.0,29708
Fixed East-West Peak Canopy,0,3,30,30,60496,39.57,33.05,27.38,27914
Fixed East-West Peak Canopy,25,3,30,30,60496,0.0,66.81,33.19,28005
Fixed East-West Peak Canopy,50,3,30,30,60496,0.0,52.17,47.83,28121
Fixed East-West Peak Canopy,0,3,30,45,60496,42.21,26.23,31.56,25127
Fixed East-West Peak Canopy,25,3,30,45,60496,6.28,57.07,36.65,25335
Fixed East-West Peak Canopy,50,3,30,45,60496,0.0,52.31,47.69,25679
Fixed East-West Peak Canopy,0,4.5,10,15,20165,0.0,0.35,99.65,9913
Fixed East-West Peak Canopy,25,4.5,10,15,20165,0.0,0.0,100.0,9911
Fixed East-West Peak Canopy,50,4.5,10,15,20165,0.0,0.0,100.0,9921
Fixed East-West Peak Canopy,0,4.5,10,30,20165,0.0,0.0,100.0,9441
Fixed East-West Peak Canopy,25,4.5,10,30,20165,0.0,0.0,100.0,9454
Fixed East-West Peak Canopy,50,4.5,10,30,20165,0.0,0.0,100.0,9483
Fixed East-West Peak Canopy,0,4.5,10,45,20165,0.0,0.0,100.0,8745
Fixed East-West Peak Canopy,25,4.5,10,45,20165,0.0,0.0,100.0,8760
Fixed East-West Peak Canopy,50,4.5,10,45,20165,0.0,0.0,100.0,8821
Fixed East-West Peak Canopy,0,4.5,20,15,40330,0.0,99.92,0.08,19786
Fixed East-West Peak Canopy,25,4.5,20,15,40330,0.0,58.32,41.68,19805
Fixed East-West Peak Canopy,50,4.5,20,15,40330,0.0,0.0,100.0,19816
Fixed East-West Peak Canopy,0,4.5,20,30,40330,0.0,94.47,5.53,18720
Fixed East-West Peak Canopy,25,4.5,20,30,40330,0.0,50.36,49.64,18741
Fixed East-West Peak Canopy,50,4.5,20,30,40330,0.0,0.0,100.0,18833
Fixed East-West Peak Canopy,0,4.5,20,45,40330,0.0,77.06,22.94,17069
Fixed East-West Peak Canopy,25,4.5,20,45,40330,0.0,47.25,52.75,17157
Fixed East-West Peak Canopy,50,4.5,20,45,40330,0.0,0.0,100.0,17325
Fixed East-West Peak Canopy,0,4.5,30,15,60496,0.2,99.8,0.0,29647
Fixed East-West Peak Canopy,25,4.5,30,15,60496,0.0,80.13,19.87,29713
Fixed East-West Peak Canopy,50,4.5,30,15,60496,0.0,31.05,68.95,29720
Fixed East-West Peak Canopy,0,4.5,30,30,60496,4.83,85.22,9.94,27927
Fixed East-West Peak Canopy,25,4.5,30,30,60496,0.0,69.47,30.53,27965
Fixed East-West Peak Canopy,50,4.5,30,30,60496,0.0,33.82,66.18,28122
Fixed East-West Peak Canopy,0,4.5,30,45,60496,13.67,65.74,20.59,25115
Fixed East-West Peak Canopy,25,4.5,30,45,60496,0.0,67.17,32.83,25325
Fixed East-West Peak Canopy,50,4.5,30,45,60496,0.0,38.55,61.45,25658
Fixed East-West Peak Canopy,0,4,10,15,20165,0.0,7.88,92.12,9913
Fixed East-West Peak Canopy,25,4,10,15,20165,0.0,0.0,100.0,9903
Fixed East-West Peak Canopy,50,4,10,15,20165,0.0,0.0,100.0,9909
Fixed East-West Peak Canopy,0,4,10,30,20165,0.0,0.74,99.26,9450
Fixed East-West Peak Canopy,25,4,10,30,20165,0.0,0.0,100.0,9456
Fixed East-West Peak Canopy,50,4,10,30,20165,0.0,0.0,100.0,9468
Fixed East-West Peak Canopy,0,4,10,45,20165,0.0,0.0,100.0,8756
Fixed East-West Peak Canopy,25,4,10,45,20165,0.0,0.0,100.0,8763
Fixed East-West Peak Canopy,50,4,10,45,20165,0.0,0.0,100.0,8817
Fixed East-West Peak Canopy,0,4,20,15,40330,0.0,93.36,6.64,19792
Fixed East-West Peak Canopy,25,4,20,15,40330,0.0,58.32,41.68,19804
Fixed East-West Peak Canopy,50,4,20,15,40330,0.0,0.0,100.0,19822
Fixed East-West Peak Canopy,0,4,20,30,40330,0.0,78.79,21.21,18719
Fixed East-West Peak Canopy,25,4,20,30,40330,0.0,52.41,47.59,18752
Fixed East-West Peak Canopy,50,4,20,30,40330,0.0,0.27,99.73,18834
Fixed East-West Peak Canopy,0,4,20,45,40330,0.0,71.37,28.63,17064
Fixed East-West Peak Canopy,25,4,20,45,40330,0.0,50.98,49.02,17162
Fixed East-West Peak Canopy,50,4,20,45,40330,0.0,3.63,96.37,17344
Fixed East-West Peak Canopy,0,4,30,15,60496,10.2,84.12,5.69,29662
Fixed East-West Peak Canopy,25,4,30,15,60496,0.0,75.29,24.71,29687
Fixed East-West Peak Canopy,50,4,30,15,60496,0.0,38.82,61.18,29675
Fixed East-West Peak Canopy,0,4,30,30,60496,18.7,61.83,19.47,27922
Fixed East-West Peak Canopy,25,4,30,30,60496,0.0,67.72,32.28,27985
Fixed East-West Peak Canopy,50,4,30,30,60496,0.0,41.04,58.96,28152
Fixed East-West Peak Canopy,0,4,30,45,60496,27.58,47.38,25.04,25134
Fixed East-West Peak Canopy,25,4,30,45,60496,0.0,65.9,34.1,25301
Fixed East-West Peak Canopy,50,4,30,45,60496,0.0,44.2,55.8,25678
Bifacial Solar Fence,0,1,10,90,27493,0.0,0.0,100.0,5913
Bifacial Solar Fence,25,1,10,90,27493,0.0,0.0,100.0,6017
Bifacial Solar Fence,50,1,10,90,27493,0.0,0.0,100.0,6124
Bifacial Solar Fence,0,1,20,90,54987,0.0,0.23,99.77,10850
Bifacial Solar Fence,25,1,20,90,54987,0.0,0.0,100.0,11273
Bifacial Solar Fence,50,1,20,90,54987,0.0,0.0,100.0,11718
Bifacial Solar Fence,0,1,30,90,82481,0.0,68.75,31.25,14784
Bifacial Solar Fence,25,1,30,90,82481,0.0,28.82,71.18,15750
Bifacial Solar Fence,50,1,30,90,82481,0.0,0.0,100.0,16793
