Configuration,Transparency,Height from Ground,Panel Count,Angle (Degrees),Initial cost ($),Low light area (%),Medium light area (%),High light area (%),Net AC electricity
Fixed South Facing Table,25,3.5,30,30,78431,0.0,0.0,100.0,33515
Fixed South Facing Table,50,3.5,30,30,78431,0.0,0.0,100.0,33659
Fixed South Facing Table,0,3.5,30,45,78431,0.0,0.0,100.0,31675
Fixed South Facing Table,25,3.5,30,45,78431,0.0,0.0,100.0,31863
Fixed South Facing Table,50,3.5,30,45,78431,0.0,0.0,100.0,32090
Fixed South Facing Table,0,3.5,40,15,104574,0.0,51.92,48.08,44585
Fixed South Facing Table,25,3.5,40,15,104574,0.0,18.63,81.37,44643
Fixed South Facing Table,50,3.5,40,15,104574,0.0,0.0,100.0,44655
Fixed South Facing Table,0,3.5,40,30,104574,0.0,45.56,54.44,44416
Fixed South Facing Table,25,3.5,40,30,104574,0.0,15.85,84.15,44565
Fixed South Facing Table,50,3.5,40,30,104574,0.0,0.0,100.0,44733
Fixed South Facing Table,0,3.5,40,45,104574,0.0,41.71,58.29,41928
Fixed South Facing Table,25,3.5,40,45,104574,0.0,5.57,94.43,42180
Fixed South Facing Table,50,3.5,40,45,104574,0.0,0.0,100.0,42585
Fixed South Facing Table,0,3,20,15,52287,0.0,0.0,100.0,22353
Fixed South Facing Table,25,3,20,15,52287,0.0,0.0,100.0,22359
Fixed South Facing Table,50,3,20,15,52287,0.0,0.0,100.0,22392
Fixed South Facing Table,0,3,20,30,52287,0.0,0.0,100.0,22377
Fixed South Facing Table,25,3,20,30,52287,0.0,0.0,100.0,22437
Fixed South Facing Table,50,3,20,30,52287,0.0,0.0,100.0,22509
Fixed South Facing Table,0,3,20,45,52287,0.0,0.0,100.0,21294
Fixed South Facing Table,25,3,20,45,52287,0.0,0.0,100.0,21396
Fixed South Facing Table,50,3,20,45,52287,0.0,0.0,100.0,21493
Fixed South Facing Table,0,3,30,15,78431,0.0,30.38,69.62,33502
Fixed South Facing Table,25,3,30,15,78431,0.0,0.0,100.0,33515
Fixed South Facing Table,50,3,30,15,78431,0.0,0.0,100.0,33507
Fixed South Facing Table,0,3,30,30,78431,0.0,26.69,73.31,33447
Fixed South Facing Table,25,3,30,30,78431,0.0,0.0,100.0,33516
Fixed South Facing Table,50,3,30,30,78431,0.0,0.0,100.0,33644
Fixed South Facing Table,0,3,30,45,78431,0.0,25.0,75.0,31655
Fixed South Facing Table,25,3,30,45,78431,0.0,0.0,100.0,31841
Fixed South Facing Table,50,3,30,45,78431,0.0,0.0,100.0,32085
Fixed South Facing Table,0,3,40,15,104574,0.0,51.33,48.67,44601
Fixed South Facing Table,25,3,40,15,104574,0.0,27.65,72.35,44628
Fixed South Facing Table,50,3,40,15,104574,0.0,0.0,100.0,44693
Fixed South Facing Table,0,3,40,30,104574,0.0,47.88,52.12,44390
Fixed South Facing Table,25,3,40,30,104574,0.0,26.99,73.01,44530
Fixed South Facing Table,50,3,40,30,104574,0.0,0.0,100.0,44749
Fixed South Facing Table,0,3,40,45,104574,0.0,44.23,55.77,41891
Fixed South Facing Table,25,3,40,45,104574,0.0,23.08,76.92,42218
Fixed South Facing Table,50,3,40,45,104574,0.0,0.0,100.0,42575
Fixed East-West Peak Canopy,0,2.5,10,15,20165,0.0,41.06,58.94,10358
Fixed East-West Peak Canopy,25,2.5,10,15,20165,0.0,22.82,77.18,10352
Fixed East-West Peak Canopy,50,2.5,10,15,20165,0.0,0.0,100.0,10357
Fixed East-West Peak Canopy,0,2.5,10,30,20165,0.0,38.24,61.76,9784
Fixed East-West Peak Canopy,25,2.5,10,30,20165,0.0,22.18,77.82,9793
Fixed East-West Peak Canopy,50,2.5,10,30,20165,0.0,0.0,100.0,9800
Fixed East-West Peak Canopy,0,2.5,10,45,20165,0.0,33.89,66.11,8910
Fixed East-West Peak Canopy,25,2.5,10,45,20165,0.0,18.54,81.46,8932
Fixed East-West Peak Canopy,50,2.5,10,45,20165,0.0,0.0,100.0,8977
Fixed East-West Peak Canopy,0,2.5,20,15,40330,15.46,48.24,36.3,20680
Fixed East-West Peak Canopy,25,2.5,20,15,40330,0.0,55.97,44.03,20703
Fixed East-West Peak Canopy,50,2.5,20,15,40330,0.0,32.94,67.06,20705
Fixed East-West Peak Canopy,0,2.5,20,30,40330,22.37,38.68,38.95,19429
Fixed East-West Peak Canopy,25,2.5,20,30,40330,0.0,54.81,45.19,19455
Fixed East-West Peak Canopy,50,2.5,20,30,40330,0.0,38.24,61.76,19519
Fixed East-West Peak Canopy,0,2.5,20,45,40330,26.08,29.22,44.71,17489
Fixed East-West Peak Canopy,25,2.5,20,45,40330,0.0,51.18,48.82,17573
Fixed East-West Peak Canopy,50,2.5,20,45,40330,0.0,37.84,62.16,17739
Fixed East-West Peak Canopy,0,2.5,30,15,60496,40.72,31.5,27.78,31032
Fixed East-West Peak Canopy,25,2.5,30,15,60496,0.0,67.12,32.88,31032
Fixed East-West Peak Canopy,50,2.5,30,15,60496,0.0,54.05,45.95,31075
Fixed East-West Peak Canopy,0,2.5,30,30,60496,48.39,19.89,31.72,29033
Fixed East-West Peak Canopy,25,2.5,30,30,60496,0.0,65.48,34.52,29079
Fixed East-West Peak Canopy,50,2.5,30,30,60496,0.0,57.0,43.0,29202
Fixed East-West Peak Canopy,0,2.5,30,45,60496,50.08,13.59,36.33,25845
Fixed East-West Peak Canopy,25,2.5,30,45,60496,15.02,46.1,38.87,26014
Fixed East-West Peak Canopy,50,2.5,30,45,60496,0.0,55.41,44.59,26324
Fixed East-West Peak Canopy,0,3.5,10,15,20165,0.0,33.65,66.35,10349
Fixed East-West Peak Canopy,25,3.5,10,15,20165,0.0,0.12,99.88,10358
Fixed East-West Peak Canopy,50,3.5,10,15,20165,0.0,0.0,100.0,10358
Fixed East-West Peak Canopy,0,3.5,10,30,20165,0.0,27.21,72.79,9774
Fixed East-West Peak Canopy,25,3.5,10,30,20165,0.0,0.0,100.0,9790
Fixed East-West Peak Canopy,50,3.5,10,30,20165,0.0,0.0,100.0,9810
Fixed East-West Peak Canopy,0,3.5,10,45,20165,0.0,19.44,80.56,8908
Fixed East-West Peak Canopy,25,3.5,10,45,20165,0.0,0.0,100.0,8933
Fixed East-West Peak Canopy,50,3.5,10,45,20165,0.0,0.0,100.0,8981
Fixed East-West Peak Canopy,0,3.5,20,15,40330,0.0,69.24,30.76,20686
Fixed East-West Peak Canopy,25,3.5,20,15,40330,0.0,54.29,45.71,20703
Fixed East-West Peak Canopy,50,3.5,20,15,40330,0.0,7.98,92.02,20713
Fixed East-West Peak Canopy,0,3.5,20,30,40330,0.0,63.46,36.54,19430
Fixed East-West Peak Canopy,25,3.5,20,30,40330,0.0,51.96,48.04,19446
Fixed East-West Peak Canopy,50,3.5,20,30,40330,0.0,13.46,86.54,19524
Fixed East-West Peak Canopy,0,3.5,20,45,40330,0.0,59.8,40.2,17492
Fixed East-West Peak Canopy,25,3.5,20,45,40330,0.0,50.29,49.71,17563
Fixed East-West Peak Canopy,50,3.5,20,45,40330,0.0,21.67,78.33,17732
Fixed East-West Peak Canopy,0,3.5,30,15,60496,22.81,54.25,22.94,31040
Fixed East-West Peak Canopy,25,3.5,30,15,60496,0.0,67.52,32.48,31027
Fixed East-West Peak Canopy,50,3.5,30,15,60496,0.0,45.16,54.84,31065
Fixed East-West Peak Canopy,0,3.5,30,30,60496,32.63,39.57,27.8,29022
Fixed East-West Peak Canopy,25,3.5,30,30,60496,0.0,64.99,35.01,29084
Fixed East-West Peak Canopy,50,3.5,30,30,60496,0.0,47.9,52.1,29203
Fixed East-West Peak Canopy,0,3.5,30,45,60496,38.16,29.49,32.35,25841
Fixed East-West Peak Canopy,25,3.5,30,45,60496,0.0,61.69,38.31,26015
Fixed East-West Peak Canopy,50,3.5,30,45,60496,0.0,49.36,50.64,26317
Fixed East-West Peak Canopy,0,3,10,15,20165,0.0,38.0,62.0,10350
Fixed East-West Peak Canopy,25,3,10,15,20165,0.0,10.12,89.88,10347
Fixed East-West Peak Canopy,50,3,10,15,20165,0.0,0.0,100.0,10353
Fixed East-West Peak Canopy,0,3,10,30,20165,0.0,34.19,65.81,9784
Fixed East-West Peak Canopy,25,3,10,30,20165,0.0,8.7,91.3,9793
Fixed East-West Peak Canopy,50,3,10,30,20165,0.0,0.0,100.0,9811
Fixed East-West Peak Canopy,0,3,10,45,20165,0.0,28.26,71.74,8917
Fixed East-West Peak Canopy,25,3,10,45,20165,0.0,5.12,94.88,8930
Fixed East-West Peak Canopy,50,3,10,45,20165,0.0,0.0,100.0,8974
Fixed East-West Peak Canopy,0,3,20,15,40330,2.52,62.69,34.79,20687
Fixed East-West Peak Canopy,25,3,20,15,40330,0.0,54.62,45.38,20685
Fixed East-West Peak Canopy,50,3,20,15,40330,0.0,22.27,77.73,20712
Fixed East-West Peak Canopy,0,3,20,30,40330,8.82,53.57,37.61,19435
Fixed East-West Peak Canopy,25,3,20,30,40330,0.0,53.65,46.35,19449
Fixed East-West Peak Canopy,50,3,20,30,40330,0.0,28.79,71.21,19528
Fixed East-West Peak Canopy,0,3,20,45,40330,13.82,45.39,40.78,17505
Fixed East-West Peak Canopy,25,3,20,45,40330,0.0,51.08,48.92,17568
Fixed East-West Peak Canopy,50,3,20,45,40330,0.0,32.16,67.84,17729
Fixed East-West Peak Canopy,0,3,30,15,60496,32.94,40.98,26.08,31016
Fixed East-West Peak Canopy,25,3,30,15,60496,0.0,67.06,32.94,31043
Fixed East-West Peak Canopy,50,3,30,15,60496,0.0,49.61,50.39,31074
Fixed East-West Peak Canopy,0,3,30,30,60496,42.09,28.29,29.62,29015
Fixed East-West Peak Canopy,25,3,30,30,60496,0.0,65.34,34.66,29074
Fixed East-West Peak Canopy,50,3,30,30,60496,0.0,52.66,47.34,29193
Fixed East-West Peak Canopy,0,3,30,45,60496,44.2,20.27,35.53,25837
Fixed East-West Peak Canopy,25,3,30,45,60496,1.51,60.1,38.39,26013
Fixed East-West Peak Canopy,50,3,30,45,60496,0.0,52.54,47.46,26324
Fixed East-West Peak Canopy,0,4.5,10,15,20165,0.0,12.24,87.76,10357
Fixed East-West Peak Canopy,25,4.5,10,15,20165,0.0,0.0,100.0,10347
Fixed East-West Peak Canopy,50,4.5,10,15,20165,0.0,0.0,100.0,10366
Fixed East-West Peak Canopy,0,4.5,10,30,20165,0.0,0.12,99.88,9781
Fixed East-West Peak Canopy,25,4.5,10,30,20165,0.0,0.0,100.0,9788
Fixed East-West Peak Canopy,50,4.5,10,30,20165,0.0,0.0,100.0,9805
Fixed East-West Peak Canopy,0,4.5,10,45,20165,0.0,0.0,100.0,8910
Fixed East-West Peak Canopy,25,4.5,10,45,20165,0.0,0.0,100.0,8923
Fixed East-West Peak Canopy,50,4.5,10,45,20165,0.0,0.0,100.0,8979
Fixed East-West Peak Canopy,0,4.5,20,15,40330,0.0,75.13,24.87,20672
Fixed East-West Peak Canopy,25,4.5,20,15,40330,0.0,50.42,49.58,20686
Fixed East-West Peak Canopy,50,4.5,20,15,40330,0.0,0.0,100.0,20709
Fixed East-West Peak Canopy,0,4.5,20,30,40330,0.0,68.54,31.46,19429
Fixed East-West Peak Canopy,25,4.5,20,30,40330,0.0,46.7,53.3,19465
Fixed East-West Peak Canopy,50,4.5,20,30,40330,0.0,0.0,100.0,19520
Fixed East-West Peak Canopy,0,4.5,20,45,40330,0.0,62.55,37.45,17489
Fixed East-West Peak Canopy,25,4.5,20,45,40330,0.0,43.82,56.18,17566
Fixed East-West Peak Canopy,50,4.5,20,45,40330,0.0,0.0,100.0,17723
Fixed East-West Peak Canopy,0,4.5,30,15,60496,0.0,84.25,15.75,31019
Fixed East-West Peak Canopy,25,4.5,30,15,60496,0.0,69.15,30.85,31037
Fixed East-West Peak Canopy,50,4.5,30,15,60496,0.0,28.3,71.7,31054
Fixed East-West Peak Canopy,0,4.5,30,30,60496,5.53,71.78,22.69,29034
Fixed East-West Peak Canopy,25,4.5,30,30,60496,0.0,65.27,34.73,29077
Fixed East-West Peak Canopy,50,4.5,30,30,60496,0.0,33.96,66.04,29198
Fixed East-West Peak Canopy,0,4.5,30,45,60496,16.69,55.8,27.5,25842
Fixed East-West Peak Canopy,25,4.5,30,45,60496,0.0,62.8,37.2,26024
Fixed East-West Peak Canopy,50,4.5,30,45,60496,0.0,40.38,59.62,26335
Fixed East-West Peak Canopy,0,4,10,15,20165,0.0,24.59,75.41,10357
Fixed East-West Peak Canopy,25,4,10,15,20165,0.0,0.0,100.0,10352
Fixed East-West Peak Canopy,50,4,10,15,20165,0.0,0.0,100.0,10362
Fixed East-West Peak Canopy,0,4,10,30,20165,0.0,15.44,84.56,9777
Fixed East-West Peak Canopy,25,4,10,30,20165,0.0,0.0,100.0,9780
Fixed East-West Peak Canopy,50,4,10,30,20165,0.0,0.0,100.0,9803
Fixed East-West Peak Canopy,0,4,10,45,20165,0.0,4.48,95.52,8920
Fixed East-West Peak Canopy,25,4,10,45,20165,0.0,0.0,100.0,8939
Fixed East-West Peak Canopy,50,4,10,45,20165,0.0,0.0,100.0,8983
Fixed East-West Peak Canopy,0,4,20,15,40330,0.0,71.34,28.66,20701
Fixed East-West Peak Canopy,25,4,20,15,40330,0.0,52.94,47.06,20703
Fixed East-West Peak Canopy,50,4,20,15,40330,0.0,0.0,100.0,20696
Fixed East-West Peak Canopy,0,4,20,30,40330,0.0,66.84,33.16,19431
Fixed East-West Peak Canopy,25,4,20,30,40330,0.0,49.73,50.27,19455
Fixed East-West Peak Canopy,50,4,20,30,40330,0.0,0.0,100.0,19511
Fixed East-West Peak Canopy,0,4,20,45,40330,0.0,61.96,38.04,17501
Fixed East-West Peak Canopy,25,4,20,45,40330,0.0,47.45,52.55,17573
Fixed East-West Peak Canopy,50,4,20,45,40330,0.0,5.98,94.02,17734
Fixed East-West Peak Canopy,0,4,30,15,60496,9.8,70.65,19.54,31021
Fixed East-West Peak Canopy,25,4,30,15,60496,0.0,68.24,31.76,31040
Fixed East-West Peak Canopy,50,4,30,15,60496,0.0,38.17,61.83,31049
Fixed East-West Peak Canopy,0,4,30,30,60496,20.24,54.34,25.42,29026
Fixed East-West Peak Canopy,25,4,30,30,60496,0.0,65.06,34.94,29086
Fixed East-West Peak Canopy,50,4,30,30,60496,0.0,42.51,57.49,29229
Fixed East-West Peak Canopy,0,4,30,45,60496,30.76,39.03,30.21,25870
Fixed East-West Peak Canopy,25,4,30,45,60496,0.0,62.24,37.76,26001
Fixed East-West Peak Canopy,50,4,30,45,60496,0.0,45.71,54.29,26341
Bifacial Solar Fence,0,1,10,90,27493,0.0,0.0,100.0,5657
Bifacial Solar Fence,25,1,10,90,27493,0.0,0.0,100.0,5745
Bifacial Solar Fence,50,1,10,90,27493,0.0,0.0,100.0,5839
Bifacial Solar Fence,0,1,20,90,54987,0.0,0.0,100.0,10475
Bifacial Solar Fence,25,1,20,90,54987,0.0,0.0,100.0,10822
Bifacial Solar Fence,50,1,20,90,54987,0.0,0.0,100.0,11220
Bifacial Solar Fence,0,1,30,90,82481,0.0,37.85,62.15,14399
Bifacial Solar Fence,25,1,30,90,82481,0.0,0.0,100.0,15234
Bifacial Solar Fence,50,1,30,90,82481,0.0,0.0,100.0,16137
