Configuration,Transparency,Height from Ground,Panel Count,Angle (Degrees),Initial cost ($),Low light area (%),Medium light area (%),High light area (%),Net AC electricity
Fixed South Facing Table,50,1.5,40,45,104574,0.0,9.42,90.58,48051
Fixed South Facing Table,0,2.5,20,15,52287,0.0,0.0,100.0,24420
Fixed South Facing Table,25,2.5,20,15,52287,0.0,0.0,100.0,24400
Fixed South Facing Table,50,2.5,20,15,52287,0.0,0.0,100.0,24421
Fixed South Facing Table,0,2.5,20,30,52287,0.0,0.0,100.0,24891
Fixed South Facing Table,25,2.5,20,30,52287,0.0,0.0,100.0,24904
Fixed South Facing Table,50,2.5,20,30,52287,0.0,0.0,100.0,24978
Fixed South Facing Table,0,2.5,20,45,52287,0.0,0.0,100.0,24054
Fixed South Facing Table,25,2.5,20,45,52287,0.0,0.0,100.0,24135
Fixed South Facing Table,50,2.5,20,45,52287,0.0,0.0,100.0,24255
Fixed South Facing Table,0,2.5,30,15,78431,0.0,20.0,80.0,36565
Fixed South Facing Table,25,2.5,30,15,78431,0.0,0.0,100.0,36586
Fixed South Facing Table,50,2.5,30,15,78431,0.0,0.0,100.0,36624
Fixed South Facing Table,0,2.5,30,30,78431,0.0,18.08,81.92,37221
Fixed South Facing Table,25,2.5,30,30,78431,0.0,0.0,100.0,37247
Fixed South Facing Table,50,2.5,30,30,78431,0.0,0.0,100.0,37355
Fixed South Facing Table,0,2.5,30,45,78431,0.0,16.15,83.85,35776
Fixed South Facing Table,25,2.5,30,45,78431,0.0,0.0,100.0,35969
Fixed South Facing Table,50,2.5,30,45,78431,0.0,0.0,100.0,36232
Fixed South Facing Table,0,2.5,40,15,104574,0.0,43.37,56.63,48708
Fixed South Facing Table,25,2.5,40,15,104574,0.0,18.63,81.37,48700
Fixed South Facing Table,50,2.5,40,15,104574,0.0,0.0,100.0,48782
Fixed South Facing Table,0,2.5,40,30,104574,0.0,42.64,57.36,49332
Fixed South Facing Table,25,2.5,40,30,104574,0.0,21.22,78.78,49484
Fixed South Facing Table,50,2.5,40,30,104574,0.0,0.0,100.0,49723
Fixed South Facing Table,0,2.5,40,45,104574,0.0,38.86,61.14,47318
Fixed South Facing Table,25,2.5,40,45,104574,0.0,14.92,85.08,47605
Fixed South Facing Table,50,2.5,40,45,104574,0.0,0.0,100.0,48035
Fixed South Facing Table,0,2,20,15,52287,0.0,0.0,100.0,24421
Fixed South Facing Table,25,2,20,15,52287,0.0,0.0,100.0,24401
Fixed South Facing Table,50,2,20,15,52287,0.0,0.0,100.0,24447
Fixed South Facing Table,0,2,20,30,52287,0.0,0.0,100.0,24905
Fixed South Facing Table,25,2,20,30,52287,0.0,0.0,100.0,24933
Fixed South Facing Table,50,2,20,30,52287,0.0,0.0,100.0,24978
Fixed South Facing Table,0,2,20,45,52287,0.0,0.0,100.0,24039
Fixed South Facing Table,25,2,20,45,52287,0.0,0.0,100.0,24194
Fixed South Facing Table,50,2,20,45,52287,0.0,0.0,100.0,24270
Fixed South Facing Table,0,2,30,15,78431,0.0,31.23,68.77,36563
Fixed South Facing Table,25,2,30,15,78431,0.0,7.38,92.62,36605
Fixed South Facing Table,50,2,30,15,78431,0.0,0.0,100.0,36613
Fixed South Facing Table,0,2,30,30,78431,0.0,30.54,69.46,37185
Fixed South Facing Table,25,2,30,30,78431,0.0,9.08,90.92,37245
Fixed South Facing Table,50,2,30,30,78431,0.0,0.0,100.0,37379
Fixed South Facing Table,0,2,30,45,78431,0.0,27.23,72.77,35796
Fixed South Facing Table,25,2,30,45,78431,0.0,2.31,97.69,35962
Fixed South Facing Table,50,2,30,45,78431,0.0,0.0,100.0,36218
Fixed South Facing Table,0,2,40,15,104574,0.0,46.09,53.91,48730
Fixed South Facing Table,25,2,40,15,104574,0.0,30.7,69.3,48722
Fixed South Facing Table,50,2,40,15,104574,0.0,0.0,100.0,48756
Fixed South Facing Table,0,2,40,30,104574,0.0,43.3,56.7,49362
Fixed South Facing Table,25,2,40,30,104574,0.0,27.12,72.88,49490
Fixed South Facing Table,50,2,40,30,104574,0.0,0.0,100.0,49682
Fixed South Facing Table,0,2,40,45,104574,0.0,39.32,60.68,47296
Fixed South Facing Table,25,2,40,45,104574,0.0,22.35,77.65,47637
Fixed South Facing Table,50,2,40,45,104574,0.0,0.0,100.0,48039
Fixed South Facing Table,0,3.5,20,15,52287,0.0,0.0,100.0,24408
Fixed South Facing Table,25,3.5,20,15,52287,0.0,0.0,100.0,24430
Fixed South Facing Table,50,3.5,20,15,52287,0.0,0.0,100.0,24421
Fixed South Facing Table,0,3.5,20,30,52287,0.0,0.0,100.0,24883
Fixed South Facing Table,25,3.5,20,30,52287,0.0,0.0,100.0,24921
Fixed South Facing Table,50,3.5,20,30,52287,0.0,0.0,100.0,25002
Fixed South Facing Table,0,3.5,20,45,52287,0.0,0.0,100.0,24058
Fixed South Facing Table,25,3.5,20,45,52287,0.0,0.0,100.0,24149
Fixed South Facing Table,50,3.5,20,45,52287,0.0,0.0,100.0,24259
Fixed South Facing Table,0,3.5,30,15,78431,0.0,0.0,100.0,36578
Fixed South Facing Table,25,3.5,30,15,78431,0.0,0.0,100.0,36592
Fixed South Facing Table,50,3.5,30,15,78431,0.0,0.0,100.0,36671
Fixed South Facing Table,0,3.5,30,30,78431,0.0,0.0,100.0,37180
Fixed South Facing Table,25,3.5,30,30,78431,0.0,0.0,100.0,37268
Fixed South Facing Table,50,3.5,30,30,78431,0.0,0.0,100.0,37365
Fixed South Facing Table,0,3.5,30,45,78431,0.0,0.0,100.0,35763
Fixed South Facing Table,25,3.5,30,45,78431,0.0,0.0,100.0,35997
Fixed South Facing Table,50,3.5,30,45,78431,0.0,0.0,100.0,36206
Fixed South Facing Table,0,3.5,40,15,104574,0.0,36.01,63.99,48685
Fixed South Facing Table,25,3.5,40,15,104574,0.0,0.0,100.0,48780
Fixed South Facing Table,50,3.5,40,15,104574,0.0,0.0,100.0,48740
Fixed South Facing Table,0,3.5,40,30,104574,0.0,27.06,72.94,49365
Fixed South Facing Table,25,3.5,40,30,104574,0.0,0.0,100.0,49472
Fixed South Facing Table,50,3.5,40,30,104574,0.0,0.0,100.0,49690
Fixed South Facing Table,0,3.5,40,45,104574,0.0,22.81,77.19,47313
Fixed South Facing Table,25,3.5,40,45,104574,0.0,0.0,100.0,47617
Fixed South Facing Table,50,3.5,40,45,104574,0.0,0.0,100.0,48037
Fixed South Facing Table,0,3,20,15,52287,0.0,0.0,100.0,24400
Fixed South Facing Table,25,3,20,15,52287,0.0,0.0,100.0,24415
Fixed South Facing Table,50,3,20,15,52287,0.0,0.0,100.0,24447
Fixed South Facing Table,0,3,20,30,52287,0.0,0.0,100.0,24873
Fixed South Facing Table,25,3,20,30,52287,0.0,0.0,100.0,24910
Fixed South Facing Table,50,3,20,30,52287,0.0,0.0,100.0,24979
Fixed South Facing Table,0,3,20,45,52287,0.0,0.0,100.0,24063
Fixed South Facing Table,25,3,20,45,52287,0.0,0.0,100.0,24149
Fixed South Facing Table,50,3,20,45,52287,0.0,0.0,100.0,24259
Fixed South Facing Table,0,3,30,15,78431,0.0,0.0,100.0,36561
Fixed South Facing Table,25,3,30,15,78431,0.0,0.0,100.0,36606
Fixed South Facing Table,50,3,30,15,78431,0.0,0.0,100.0,36608
Fixed South Facing Table,0,3,30,30,78431,0.0,0.0,100.0,37124
Fixed South Facing Table,25,3,30,30,78431,0.0,0.0,100.0,37253
Fixed South Facing Table,50,3,30,30,78431,0.0,0.0,100.0,37361
Fixed South Facing Table,0,3,30,45,78431,0.0,0.0,100.0,35735
Fixed South Facing Table,25,3,30,45,78431,0.0,0.0,100.0,35969
Fixed South Facing Table,50,3,30,45,78431,0.0,0.0,100.0,36179
Fixed South Facing Table,0,3,40,15,104574,0.0,41.84,58.16,48678
Fixed South Facing Table,25,3,40,15,104574,0.0,0.4,99.6,48707
Fixed South Facing Table,50,3,40,15,104574,0.0,0.0,100.0,48779
Fixed South Facing Table,0,3,40,30,104574,0.0,38.59,61.41,49363
Fixed South Facing Table,25,3,40,30,104574,0.0,0.07,99.93,49487
Fixed South Facing Table,50,3,40,30,104574,0.0,0.0,100.0,49712
Fixed South Facing Table,0,3,40,45,104574,0.0,35.41,64.59,47317
Fixed South Facing Table,25,3,40,45,104574,0.0,0.0,100.0,47674
Fixed South Facing Table,50,3,40,45,104574,0.0,0.0,100.0,48024
Fixed East-West Peak Canopy,0,2.5,10,15,20165,0.0,29.06,70.94,11102
Fixed East-West Peak Canopy,25,2.5,10,15,20165,0.0,0.0,100.0,11098
Fixed East-West Peak Canopy,50,2.5,10,15,20165,0.0,0.0,100.0,11102
Fixed East-West Peak Canopy,0,2.5,10,30,20165,0.0,28.55,71.45,10540
Fixed East-West Peak Canopy,25,2.5,10,30,20165,0.0,0.61,99.39,10551
Fixed East-West Peak Canopy,50,2.5,10,30,20165,0.0,0.0,100.0,10567
Fixed East-West Peak Canopy,0,2.5,10,45,20165,0.0,21.87,78.13,9695
Fixed East-West Peak Canopy,25,2.5,10,45,20165,0.0,0.0,100.0,9690
Fixed East-West Peak Canopy,50,2.5,10,45,20165,0.0,0.0,100.0,9752
Fixed East-West Peak Canopy,0,2.5,20,15,40330,10.0,50.5,39.5,22178
Fixed East-West Peak Canopy,25,2.5,20,15,40330,0.0,49.24,50.76,22189
Fixed East-West Peak Canopy,50,2.5,20,15,40330,0.0,16.13,83.87,22178
Fixed East-West Peak Canopy,0,2.5,20,30,40330,16.31,40.29,43.4,20926
Fixed East-West Peak Canopy,25,2.5,20,30,40330,0.0,49.29,50.71,20944
Fixed East-West Peak Canopy,50,2.5,20,30,40330,0.0,22.73,77.27,21023
Fixed East-West Peak Canopy,0,2.5,20,45,40330,20.2,32.94,46.86,18962
Fixed East-West Peak Canopy,25,2.5,20,45,40330,0.0,45.69,54.31,19055
Fixed East-West Peak Canopy,50,2.5,20,45,40330,0.0,28.33,71.67,19244
Fixed East-West Peak Canopy,0,2.5,30,15,60496,36.86,33.14,30.0,33246
Fixed East-West Peak Canopy,25,2.5,30,15,60496,0.0,62.75,37.25,33259
Fixed East-West Peak Canopy,50,2.5,30,15,60496,0.0,44.97,55.03,33294
Fixed East-West Peak Canopy,0,2.5,30,30,60496,44.82,22.06,33.12,31241
Fixed East-West Peak Canopy,25,2.5,30,30,60496,0.0,62.11,37.89,31304
Fixed East-West Peak Canopy,50,2.5,30,30,60496,0.0,50.49,49.51,31447
Fixed East-West Peak Canopy,0,2.5,30,45,60496,46.42,15.1,38.47,27980
Fixed East-West Peak Canopy,25,2.5,30,45,60496,4.21,54.37,41.41,28179
Fixed East-West Peak Canopy,50,2.5,30,45,60496,0.0,51.27,48.73,28510
Fixed East-West Peak Canopy,0,3.5,10,15,20165,0.0,0.0,100.0,11092
Fixed East-West Peak Canopy,25,3.5,10,15,20165,0.0,0.0,100.0,11102
Fixed East-West Peak Canopy,50,3.5,10,15,20165,0.0,0.0,100.0,11114
Fixed East-West Peak Canopy,0,3.5,10,30,20165,0.0,0.0,100.0,10525
Fixed East-West Peak Canopy,25,3.5,10,30,20165,0.0,0.0,100.0,10540
Fixed East-West Peak Canopy,50,3.5,10,30,20165,0.0,0.0,100.0,10562
Fixed East-West Peak Canopy,0,3.5,10,45,20165,0.0,0.0,100.0,9680
Fixed East-West Peak Canopy,25,3.5,10,45,20165,0.0,0.0,100.0,9706
Fixed East-West Peak Canopy,50,3.5,10,45,20165,0.0,0.0,100.0,9755
Fixed East-West Peak Canopy,0,3.5,20,15,40330,0.0,64.2,35.8,22190
Fixed East-West Peak Canopy,25,3.5,20,15,40330,0.0,43.95,56.05,22205
Fixed East-West Peak Canopy,50,3.5,20,15,40330,0.0,0.0,100.0,22210
Fixed East-West Peak Canopy,0,3.5,20,30,40330,0.0,59.18,40.82,20913
Fixed East-West Peak Canopy,25,3.5,20,30,40330,0.0,42.16,57.84,20934
Fixed East-West Peak Canopy,50,3.5,20,30,40330,0.0,0.0,100.0,21036
Fixed East-West Peak Canopy,0,3.5,20,45,40330,0.0,56.37,43.63,18968
Fixed East-West Peak Canopy,25,3.5,20,45,40330,0.0,41.47,58.53,19058
Fixed East-West Peak Canopy,50,3.5,20,45,40330,0.0,0.0,100.0,19233
Fixed East-West Peak Canopy,0,3.5,30,15,60496,16.6,57.71,25.69,33271
Fixed East-West Peak Canopy,25,3.5,30,15,60496,0.0,61.9,38.1,33252
Fixed East-West Peak Canopy,50,3.5,30,15,60496,0.0,26.01,73.99,33274
Fixed East-West Peak Canopy,0,3.5,30,30,60496,26.75,42.72,30.53,31221
Fixed East-West Peak Canopy,25,3.5,30,30,60496,0.0,60.08,39.92,31302
Fixed East-West Peak Canopy,50,3.5,30,30,60496,0.0,34.1,65.9,31417
Fixed East-West Peak Canopy,0,3.5,30,45,60496,32.91,32.83,34.26,27975
Fixed East-West Peak Canopy,25,3.5,30,45,60496,0.0,57.31,42.69,28184
Fixed East-West Peak Canopy,50,3.5,30,45,60496,0.0,39.9,60.1,28525
Fixed East-West Peak Canopy,0,3,10,15,20165,0.0,14.24,85.76,11103
Fixed East-West Peak Canopy,25,3,10,15,20165,0.0,0.0,100.0,11108
Fixed East-West Peak Canopy,50,3,10,15,20165,0.0,0.0,100.0,11090
Fixed East-West Peak Canopy,0,3,10,30,20165,0.0,9.19,90.81,10535
Fixed East-West Peak Canopy,25,3,10,30,20165,0.0,0.0,100.0,10529
Fixed East-West Peak Canopy,50,3,10,30,20165,0.0,0.0,100.0,10566
Fixed East-West Peak Canopy,0,3,10,45,20165,0.0,0.13,99.87,9689
Fixed East-West Peak Canopy,25,3,10,45,20165,0.0,0.0,100.0,9709
Fixed East-West Peak Canopy,50,3,10,45,20165,0.0,0.0,100.0,9754
Fixed East-West Peak Canopy,0,3,20,15,40330,0.0,61.51,38.49,22175
Fixed East-West Peak Canopy,25,3,20,15,40330,0.0,47.73,52.27,22181
Fixed East-West Peak Canopy,50,3,20,15,40330,0.0,1.68,98.32,22201
Fixed East-West Peak Canopy,0,3,20,30,40330,2.58,56.15,41.27,20911
Fixed East-West Peak Canopy,25,3,20,30,40330,0.0,46.08,53.92,20948
Fixed East-West Peak Canopy,50,3,20,30,40330,0.0,6.24,93.76,21036
Fixed East-West Peak Canopy,0,3,20,45,40330,6.08,48.73,45.2,18984
Fixed East-West Peak Canopy,25,3,20,45,40330,0.0,44.71,55.29,19043
Fixed East-West Peak Canopy,50,3,20,45,40330,0.0,14.12,85.88,19232
Fixed East-West Peak Canopy,0,3,30,15,60496,28.24,43.46,28.3,33248
Fixed East-West Peak Canopy,25,3,30,15,60496,0.0,62.35,37.65,33270
Fixed East-West Peak Canopy,50,3,30,15,60496,0.0,36.99,63.01,33313
Fixed East-West Peak Canopy,0,3,30,30,60496,36.2,31.02,32.77,31223
Fixed East-West Peak Canopy,25,3,30,30,60496,0.0,60.92,39.08,31298
Fixed East-West Peak Canopy,50,3,30,30,60496,0.0,42.93,57.07,31417
Fixed East-West Peak Canopy,0,3,30,45,60496,39.75,23.45,36.8,27972
Fixed East-West Peak Canopy,25,3,30,45,60496,0.0,58.19,41.81,28179
Fixed East-West Peak Canopy,50,3,30,45,60496,0.0,45.79,54.21,28527
Fixed East-West Peak Canopy,0,4.5,10,15,20165,0.0,0.0,100.0,11104
Fixed East-West Peak Canopy,25,4.5,10,15,20165,0.0,0.0,100.0,11101
Fixed East-West Peak Canopy,50,4.5,10,15,20165,0.0,0.0,100.0,11120
Fixed East-West Peak Canopy,0,4.5,10,30,20165,0.0,0.0,100.0,10525
Fixed East-West Peak Canopy,25,4.5,10,30,20165,0.0,0.0,100.0,10544
Fixed East-West Peak Canopy,50,4.5,10,30,20165,0.0,0.0,100.0,10572
Fixed East-West Peak Canopy,0,4.5,10,45,20165,0.0,0.0,100.0,9687
Fixed East-West Peak Canopy,25,4.5,10,45,20165,0.0,0.0,100.0,9700
Fixed East-West Peak Canopy,50,4.5,10,45,20165,0.0,0.0,100.0,9759
Fixed East-West Peak Canopy,0,4.5,20,15,40330,0.0,73.19,26.81,22167
Fixed East-West Peak Canopy,25,4.5,20,15,40330,0.0,25.29,74.71,22184
Fixed East-West Peak Canopy,50,4.5,20,15,40330,0.0,0.0,100.0,22205
Fixed East-West Peak Canopy,0,4.5,20,30,40330,0.0,61.41,38.59,20915
Fixed East-West Peak Canopy,25,4.5,20,30,40330,0.0,19.34,80.66,20925
Fixed East-West Peak Canopy,50,4.5,20,30,40330,0.0,0.0,100.0,21013
Fixed East-West Peak Canopy,0,4.5,20,45,40330,0.0,55.98,44.02,18976
Fixed East-West Peak Canopy,25,4.5,20,45,40330,0.0,20.0,80.0,19048
Fixed East-West Peak Canopy,50,4.5,20,45,40330,0.0,0.0,100.0,19224
Fixed East-West Peak Canopy,0,4.5,30,15,60496,0.0,90.13,9.87,33245
Fixed East-West Peak Canopy,25,4.5,30,15,60496,0.0,62.16,37.84,33284
Fixed East-West Peak Canopy,50,4.5,30,15,60496,0.0,0.07,99.93,33310
Fixed East-West Peak Canopy,0,4.5,30,30,60496,0.07,74.23,25.7,31239
Fixed East-West Peak Canopy,25,4.5,30,30,60496,0.0,56.93,43.07,31261
Fixed East-West Peak Canopy,50,4.5,30,30,60496,0.0,2.03,97.97,31426
Fixed East-West Peak Canopy,0,4.5,30,45,60496,4.85,64.94,30.21,27969
Fixed East-West Peak Canopy,25,4.5,30,45,60496,0.0,56.68,43.32,28182
Fixed East-West Peak Canopy,50,4.5,30,45,60496,0.0,20.51,79.49,28512
Fixed East-West Peak Canopy,0,4,10,15,20165,0.0,0.0,100.0,11106
Fixed East-West Peak Canopy,25,4,10,15,20165,0.0,0.0,100.0,11093
Fixed East-West Peak Canopy,50,4,10,15,20165,0.0,0.0,100.0,11104
Fixed East-West Peak Canopy,0,4,10,30,20165,0.0,0.0,100.0,10542
Fixed East-West Peak Canopy,25,4,10,30,20165,0.0,0.0,100.0,10546
Fixed East-West Peak Canopy,50,4,10,30,20165,0.0,0.0,100.0,10555
Fixed East-West Peak Canopy,0,4,10,45,20165,0.0,0.0,100.0,9698
Fixed East-West Peak Canopy,25,4,10,45,20165,0.0,0.0,100.0,9710
Fixed East-West Peak Canopy,50,4,10,45,20165,0.0,0.0,100.0,9756
Fixed East-West Peak Canopy,0,4,20,15,40330,0.0,66.72,33.28,22177
Fixed East-West Peak Canopy,25,4,20,15,40330,0.0,38.07,61.93,22198
Fixed East-West Peak Canopy,50,4,20,15,40330,0.0,0.0,100.0,22210
Fixed East-West Peak Canopy,0,4,20,30,40330,0.0,60.25,39.75,20906
Fixed East-West Peak Canopy,25,4,20,30,40330,0.0,34.49,65.51,20948
Fixed East-West Peak Canopy,50,4,20,30,40330,0.0,0.0,100.0,21016
Fixed East-West Peak Canopy,0,4,20,45,40330,0.0,56.08,43.92,18969
Fixed East-West Peak Canopy,25,4,20,45,40330,0.0,36.67,63.33,19058
Fixed East-West Peak Canopy,50,4,20,45,40330,0.0,0.0,100.0,19248
Fixed East-West Peak Canopy,0,4,30,15,60496,2.55,76.27,21.18,33241
Fixed East-West Peak Canopy,25,4,30,15,60496,0.0,61.44,38.56,33261
Fixed East-West Peak Canopy,50,4,30,15,60496,0.0,10.52,89.48,33262
Fixed East-West Peak Canopy,0,4,30,30,60496,11.97,58.4,29.62,31225
Fixed East-West Peak Canopy,25,4,30,30,60496,0.0,58.4,41.6,31298
Fixed East-West Peak Canopy,50,4,30,30,60496,0.0,20.73,79.27,31446
Fixed East-West Peak Canopy,0,4,30,45,60496,22.5,44.99,32.51,28006
Fixed East-West Peak Canopy,25,4,30,45,60496,0.0,57.47,42.53,28146
Fixed East-West Peak Canopy,50,4,30,45,60496,0.0,32.03,67.97,28533
Bifacial Solar Fence,0,1,10,90,27493,0.0,0.0,100.0,6377
Bifacial Solar Fence,25,1,10,90,27493,0.0,0.0,100.0,6479
Bifacial Solar Fence,50,1,10,90,27493,0.0,0.0,100.0,6586
Bifacial Solar Fence,0,1,20,90,54987,0.0,0.0,100.0,11785
Bifacial Solar Fence,25,1,20,90,54987,0.0,0.0,100.0,12201
Bifacial Solar Fence,50,1,20,90,54987,0.0,0.0,100.0,12649
Bifacial Solar Fence,0,1,30,90,82481,0.0,43.87,56.13,16162
Bifacial Solar Fence,25,1,30,90,82481,0.0,0.0,100.0,17139
Bifacial Solar Fence,50,1,30,90,82481,0.0,0.0,100.0,18175
