Configuration,Transparency,Height from Ground,Panel Count,Angle (Degrees),Initial cost ($),Low light area (%),Medium light area (%),High light area (%),Net AC electricity
Fixed South Facing Table,50,2,20,45,52287,0.0,0.0,100.0,19723
Fixed South Facing Table,0,2,30,15,78431,0.0,43.77,56.23,30264
Fixed South Facing Table,25,2,30,15,78431,0.0,32.0,68.0,30310
Fixed South Facing Table,50,2,30,15,78431,0.0,0.0,100.0,30313
Fixed South Facing Table,0,2,30,30,78431,0.0,43.08,56.92,30452
Fixed South Facing Table,25,2,30,30,78431,0.0,28.62,71.38,30520
Fixed South Facing Table,50,2,30,30,78431,0.0,0.0,100.0,30621
Fixed South Facing Table,0,2,30,45,78431,0.0,39.54,60.46,29025
Fixed South Facing Table,25,2,30,45,78431,0.0,24.08,75.92,29202
Fixed South Facing Table,50,2,30,45,78431,0.0,0.0,100.0,29436
Fixed South Facing Table,0,2,40,15,104574,0.0,53.32,46.68,40306
Fixed South Facing Table,25,2,40,15,104574,0.0,43.63,56.37,40331
Fixed South Facing Table,50,2,40,15,104574,0.0,19.5,80.5,40370
Fixed South Facing Table,0,2,40,30,104574,0.0,51.26,48.74,40415
Fixed South Facing Table,25,2,40,30,104574,0.0,40.12,59.88,40534
Fixed South Facing Table,50,2,40,30,104574,0.0,19.76,80.24,40724
Fixed South Facing Table,0,2,40,45,104574,0.0,44.3,55.7,38361
Fixed South Facing Table,25,2,40,45,104574,0.0,33.95,66.05,38661
Fixed South Facing Table,50,2,40,45,104574,0.0,15.58,84.42,39029
Fixed South Facing Table,0,3.5,20,15,52287,0.0,0.0,100.0,20214
Fixed South Facing Table,25,3.5,20,15,52287,0.0,0.0,100.0,20221
Fixed South Facing Table,50,3.5,20,15,52287,0.0,0.0,100.0,20234
Fixed South Facing Table,0,3.5,20,30,52287,0.0,0.0,100.0,20397
Fixed South Facing Table,25,3.5,20,30,52287,0.0,0.0,100.0,20431
Fixed South Facing Table,50,3.5,20,30,52287,0.0,0.0,100.0,20486
Fixed South Facing Table,0,3.5,20,45,52287,0.0,0.0,100.0,19540
Fixed South Facing Table,25,3.5,20,45,52287,0.0,0.0,100.0,19617
Fixed South Facing Table,50,3.5,20,45,52287,0.0,0.0,100.0,19732
Fixed South Facing Table,0,3.5,30,15,78431,0.0,35.31,64.69,30276
Fixed South Facing Table,25,3.5,30,15,78431,0.0,0.0,100.0,30303
Fixed South Facing Table,50,3.5,30,15,78431,0.0,0.0,100.0,30341
Fixed South Facing Table,0,3.5,30,30,78431,0.0,24.08,75.92,30450
Fixed South Facing Table,25,3.5,30,30,78431,0.0,0.0,100.0,30499
Fixed South Facing Table,50,3.5,30,30,78431,0.0,0.0,100.0,30639
Fixed South Facing Table,0,3.5,30,45,78431,0.0,3.85,96.15,29026
Fixed South Facing Table,25,3.5,30,45,78431,0.0,0.0,100.0,29212
Fixed South Facing Table,50,3.5,30,45,78431,0.0,0.0,100.0,29424
Fixed South Facing Table,0,3.5,40,15,104574,0.0,63.2,36.8,40295
Fixed South Facing Table,25,3.5,40,15,104574,0.0,34.42,65.58,40352
Fixed South Facing Table,50,3.5,40,15,104574,0.0,0.0,100.0,40357
Fixed South Facing Table,0,3.5,40,30,104574,0.0,54.44,45.56,40404
Fixed South Facing Table,25,3.5,40,30,104574,0.0,28.25,71.75,40538
Fixed South Facing Table,50,3.5,40,30,104574,0.0,0.0,100.0,40707
Fixed South Facing Table,0,3.5,40,45,104574,0.0,52.12,47.88,38382
Fixed South Facing Table,25,3.5,40,45,104574,0.0,14.59,85.41,38647
Fixed South Facing Table,50,3.5,40,45,104574,0.0,0.0,100.0,39024
Fixed South Facing Table,0,3,20,15,52287,0.0,0.0,100.0,20205
Fixed South Facing Table,25,3,20,15,52287,0.0,0.0,100.0,20213
Fixed South Facing Table,50,3,20,15,52287,0.0,0.0,100.0,20249
Fixed South Facing Table,0,3,20,30,52287,0.0,0.0,100.0,20375
Fixed South Facing Table,25,3,20,30,52287,0.0,0.0,100.0,20418
Fixed South Facing Table,50,3,20,30,52287,0.0,0.0,100.0,20493
Fixed South Facing Table,0,3,20,45,52287,0.0,0.0,100.0,19531
Fixed South Facing Table,25,3,20,45,52287,0.0,0.0,100.0,19620
Fixed South Facing Table,50,3,20,45,52287,0.0,0.0,100.0,19719
Fixed South Facing Table,0,3,30,15,78431,0.0,43.46,56.54,30278
Fixed South Facing Table,25,3,30,15,78431,0.0,4.62,95.38,30306
Fixed South Facing Table,50,3,30,15,78431,0.0,0.0,100.0,30294
Fixed South Facing Table,0,3,30,30,78431,0.0,41.46,58.54,30431
Fixed South Facing Table,25,3,30,30,78431,0.0,0.08,99.92,30507
Fixed South Facing Table,50,3,30,30,78431,0.0,0.0,100.0,30626
Fixed South Facing Table,0,3,30,45,78431,0.0,34.46,65.54,29005
Fixed South Facing Table,25,3,30,45,78431,0.0,0.0,100.0,29194
Fixed South Facing Table,50,3,30,45,78431,0.0,0.0,100.0,29412
Fixed South Facing Table,0,3,40,15,104574,0.0,58.75,41.25,40308
Fixed South Facing Table,25,3,40,15,104574,0.0,40.25,59.75,40339
Fixed South Facing Table,50,3,40,15,104574,0.0,0.0,100.0,40394
Fixed South Facing Table,0,3,40,30,104574,0.0,54.31,45.69,40390
Fixed South Facing Table,25,3,40,30,104574,0.0,35.48,64.52,40517
Fixed South Facing Table,50,3,40,30,104574,0.0,0.0,100.0,40727
Fixed South Facing Table,0,3,40,45,104574,0.0,51.33,48.67,38363
Fixed South Facing Table,25,3,40,45,104574,0.0,30.17,69.83,38672
Fixed South Facing Table,50,3,40,45,104574,0.0,0.0,100.0,39018
Fixed East-West Peak Canopy,0,2.5,10,15,20165,0.0,46.35,53.65,9297
Fixed East-West Peak Canopy,25,2.5,10,15,20165,0.0,30.94,69.06,9293
Fixed East-West Peak Canopy,50,2.5,10,15,20165,0.0,0.0,100.0,9300
Fixed East-West Peak Canopy,0,2.5,10,30,20165,0.0,43.01,56.99,8809
Fixed East-West Peak Canopy,25,2.5,10,30,20165,0.0,30.27,69.73,8819
Fixed East-West Peak Canopy,50,2.5,10,30,20165,0.0,0.0,100.0,8825
Fixed East-West Peak Canopy,0,2.5,10,45,20165,0.0,38.24,61.76,8058
Fixed East-West Peak Canopy,25,2.5,10,45,20165,0.0,25.96,74.04,8072
Fixed East-West Peak Canopy,50,2.5,10,45,20165,0.0,0.0,100.0,8114
Fixed East-West Peak Canopy,0,2.5,20,15,40330,21.6,44.54,33.87,18568
Fixed East-West Peak Canopy,25,2.5,20,15,40330,0.0,58.4,41.6,18588
Fixed East-West Peak Canopy,50,2.5,20,15,40330,0.0,42.27,57.73,18586
Fixed East-West Peak Canopy,0,2.5,20,30,40330,27.45,34.94,37.61,17479
Fixed East-West Peak Canopy,25,2.5,20,30,40330,0.0,56.33,43.67,17503
Fixed East-West Peak Canopy,50,2.5,20,30,40330,0.0,42.69,57.31,17564
Fixed East-West Peak Canopy,0,2.5,20,45,40330,28.24,29.02,42.75,15782
Fixed East-West Peak Canopy,25,2.5,20,45,40330,0.0,52.25,47.75,15859
Fixed East-West Peak Canopy,50,2.5,20,45,40330,0.0,42.65,57.35,16021
Fixed East-West Peak Canopy,0,2.5,30,15,60496,45.16,28.95,25.88,27851
Fixed East-West Peak Canopy,25,2.5,30,15,60496,0.0,68.76,31.24,27853
Fixed East-West Peak Canopy,50,2.5,30,15,60496,0.0,58.43,41.57,27896
Fixed East-West Peak Canopy,0,2.5,30,30,60496,50.0,18.77,31.23,26110
Fixed East-West Peak Canopy,25,2.5,30,30,60496,5.67,60.64,33.68,26155
Fixed East-West Peak Canopy,50,2.5,30,30,60496,0.0,59.1,40.9,26276
Fixed East-West Peak Canopy,0,2.5,30,45,60496,50.72,13.28,36.01,23301
Fixed East-West Peak Canopy,25,2.5,30,45,60496,22.1,39.35,38.55,23462
Fixed East-West Peak Canopy,50,2.5,30,45,60496,0.0,56.36,43.64,23755
Fixed East-West Peak Canopy,0,3.5,10,15,20165,0.0,41.53,58.47,9291
Fixed East-West Peak Canopy,25,3.5,10,15,20165,0.0,7.29,92.71,9300
Fixed East-West Peak Canopy,50,3.5,10,15,20165,0.0,0.0,100.0,9301
Fixed East-West Peak Canopy,0,3.5,10,30,20165,0.0,36.15,63.85,8798
Fixed East-West Peak Canopy,25,3.5,10,30,20165,0.0,3.19,96.81,8809
Fixed East-West Peak Canopy,50,3.5,10,30,20165,0.0,0.0,100.0,8831
Fixed East-West Peak Canopy,0,3.5,10,45,20165,0.0,29.28,70.72,8056
Fixed East-West Peak Canopy,25,3.5,10,45,20165,0.0,0.0,100.0,8076
Fixed East-West Peak Canopy,50,3.5,10,45,20165,0.0,0.0,100.0,8118
Fixed East-West Peak Canopy,0,3.5,20,15,40330,0.0,73.11,26.89,18579
Fixed East-West Peak Canopy,25,3.5,20,15,40330,0.0,60.25,39.75,18587
Fixed East-West Peak Canopy,50,3.5,20,15,40330,0.0,27.56,72.44,18593
Fixed East-West Peak Canopy,0,3.5,20,30,40330,1.96,65.95,32.09,17476
Fixed East-West Peak Canopy,25,3.5,20,30,40330,0.0,57.4,42.6,17493
Fixed East-West Peak Canopy,50,3.5,20,30,40330,0.0,29.59,70.41,17574
Fixed East-West Peak Canopy,0,3.5,20,45,40330,3.82,59.9,36.27,15787
Fixed East-West Peak Canopy,25,3.5,20,45,40330,0.0,53.92,46.08,15856
Fixed East-West Peak Canopy,50,3.5,20,45,40330,0.0,30.78,69.22,16015
Fixed East-West Peak Canopy,0,3.5,30,15,60496,32.16,47.39,20.46,27864
Fixed East-West Peak Canopy,25,3.5,30,15,60496,0.0,71.37,28.63,27858
Fixed East-West Peak Canopy,50,3.5,30,15,60496,0.0,52.75,47.25,27886
Fixed East-West Peak Canopy,0,3.5,30,30,60496,37.96,35.57,26.47,26093
Fixed East-West Peak Canopy,25,3.5,30,30,60496,0.0,67.44,32.56,26155
Fixed East-West Peak Canopy,50,3.5,30,30,60496,0.0,53.15,46.85,26270
Fixed East-West Peak Canopy,0,3.5,30,45,60496,39.9,29.49,30.6,23295
Fixed East-West Peak Canopy,25,3.5,30,45,60496,0.0,63.2,36.8,23465
Fixed East-West Peak Canopy,50,3.5,30,45,60496,0.0,53.5,46.5,23754
Fixed East-West Peak Canopy,0,3,10,15,20165,0.0,44.71,55.29,9297
Fixed East-West Peak Canopy,25,3,10,15,20165,0.0,22.0,78.0,9295
Fixed East-West Peak Canopy,50,3,10,15,20165,0.0,0.0,100.0,9291
Fixed East-West Peak Canopy,0,3,10,30,20165,0.0,40.69,59.31,8807
Fixed East-West Peak Canopy,25,3,10,30,20165,0.0,19.36,80.64,8817
Fixed East-West Peak Canopy,50,3,10,30,20165,0.0,0.0,100.0,8832
Fixed East-West Peak Canopy,0,3,10,45,20165,0.0,35.68,64.32,8060
Fixed East-West Peak Canopy,25,3,10,45,20165,0.0,13.68,86.32,8077
Fixed East-West Peak Canopy,50,3,10,45,20165,0.0,0.0,100.0,8115
Fixed East-West Peak Canopy,0,3,20,15,40330,9.41,59.75,30.84,18573
Fixed East-West Peak Canopy,25,3,20,15,40330,0.0,59.58,40.42,18574
Fixed East-West Peak Canopy,50,3,20,15,40330,0.0,35.71,64.29,18596
Fixed East-West Peak Canopy,0,3,20,30,40330,14.97,49.47,35.56,17484
Fixed East-West Peak Canopy,25,3,20,30,40330,0.0,56.33,43.67,17503
Fixed East-West Peak Canopy,50,3,20,30,40330,0.0,37.52,62.48,17578
Fixed East-West Peak Canopy,0,3,20,45,40330,17.94,42.35,39.71,15794
Fixed East-West Peak Canopy,25,3,20,45,40330,0.0,52.55,47.45,15856
Fixed East-West Peak Canopy,50,3,20,45,40330,0.0,37.16,62.84,16015
Fixed East-West Peak Canopy,0,3,30,15,60496,39.41,36.93,23.66,27843
Fixed East-West Peak Canopy,25,3,30,15,60496,0.0,70.39,29.61,27871
Fixed East-West Peak Canopy,50,3,30,15,60496,0.0,55.49,44.51,27895
Fixed East-West Peak Canopy,0,3,30,30,60496,44.61,27.31,28.08,26090
Fixed East-West Peak Canopy,25,3,30,30,60496,0.0,66.53,33.47,26150
Fixed East-West Peak Canopy,50,3,30,30,60496,0.0,56.65,43.35,26264
Fixed East-West Peak Canopy,0,3,30,45,60496,45.31,20.19,34.5,23289
Fixed East-West Peak Canopy,25,3,30,45,60496,9.78,52.38,37.84,23462
Fixed East-West Peak Canopy,50,3,30,45,60496,0.0,55.33,44.67,23756
Fixed East-West Peak Canopy,0,4.5,10,15,20165,0.0,33.76,66.24,9299
Fixed East-West Peak Canopy,25,4.5,10,15,20165,0.0,0.0,100.0,9294
Fixed East-West Peak Canopy,50,4.5,10,15,20165,0.0,0.0,100.0,9310
Fixed East-West Peak Canopy,0,4.5,10,30,20165,0.0,16.54,83.46,8801
Fixed East-West Peak Canopy,25,4.5,10,30,20165,0.0,0.0,100.0,8811
Fixed East-West Peak Canopy,50,4.5,10,30,20165,0.0,0.0,100.0,8833
Fixed East-West Peak Canopy,0,4.5,10,45,20165,0.0,1.28,98.72,8055
Fixed East-West Peak Canopy,25,4.5,10,45,20165,0.0,0.0,100.0,8065
Fixed East-West Peak Canopy,50,4.5,10,45,20165,0.0,0.0,100.0,8121
Fixed East-West Peak Canopy,0,4.5,20,15,40330,0.0,86.64,13.36,18561
Fixed East-West Peak Canopy,25,4.5,20,15,40330,0.0,61.01,38.99,18573
Fixed East-West Peak Canopy,50,4.5,20,15,40330,0.0,1.26,98.74,18590
Fixed East-West Peak Canopy,0,4.5,20,30,40330,0.0,77.36,22.64,17477
Fixed East-West Peak Canopy,25,4.5,20,30,40330,0.0,55.97,44.03,17506
Fixed East-West Peak Canopy,50,4.5,20,30,40330,0.0,0.71,99.29,17563
Fixed East-West Peak Canopy,0,4.5,20,45,40330,0.0,68.82,31.18,15782
Fixed East-West Peak Canopy,25,4.5,20,45,40330,0.0,51.47,48.53,15854
Fixed East-West Peak Canopy,50,4.5,20,45,40330,0.0,5.1,94.9,16008
Fixed East-West Peak Canopy,0,4.5,30,15,60496,9.41,83.79,6.8,27844
Fixed East-West Peak Canopy,25,4.5,30,15,60496,0.0,75.36,24.64,27873
Fixed East-West Peak Canopy,50,4.5,30,15,60496,0.0,45.82,54.18,27886
Fixed East-West Peak Canopy,0,4.5,30,30,60496,17.51,64.08,18.42,26109
Fixed East-West Peak Canopy,25,4.5,30,30,60496,0.0,69.61,30.39,26147
Fixed East-West Peak Canopy,50,4.5,30,30,60496,0.0,45.52,54.48,26264
Fixed East-West Peak Canopy,0,4.5,30,45,60496,24.24,50.79,24.96,23296
Fixed East-West Peak Canopy,25,4.5,30,45,60496,0.0,65.82,34.18,23467
Fixed East-West Peak Canopy,50,4.5,30,45,60496,0.0,47.54,52.46,23760
Fixed East-West Peak Canopy,0,4,10,15,20165,0.0,38.12,61.88,9300
Fixed East-West Peak Canopy,25,4,10,15,20165,0.0,0.0,100.0,9295
Fixed East-West Peak Canopy,50,4,10,15,20165,0.0,0.0,100.0,9304
Fixed East-West Peak Canopy,0,4,10,30,20165,0.0,30.39,69.61,8804
Fixed East-West Peak Canopy,25,4,10,30,20165,0.0,0.0,100.0,8805
Fixed East-West Peak Canopy,50,4,10,30,20165,0.0,0.0,100.0,8825
Fixed East-West Peak Canopy,0,4,10,45,20165,0.0,15.22,84.78,8065
Fixed East-West Peak Canopy,25,4,10,45,20165,0.0,0.0,100.0,8080
Fixed East-West Peak Canopy,50,4,10,45,20165,0.0,0.0,100.0,8122
Fixed East-West Peak Canopy,0,4,20,15,40330,0.0,78.32,21.68,18583
Fixed East-West Peak Canopy,25,4,20,15,40330,0.0,60.76,39.24,18586
Fixed East-West Peak Canopy,50,4,20,15,40330,0.0,15.29,84.71,18587
Fixed East-West Peak Canopy,0,4,20,30,40330,0.0,71.75,28.25,17477
Fixed East-West Peak Canopy,25,4,20,30,40330,0.0,56.51,43.49,17500
Fixed East-West Peak Canopy,50,4,20,30,40330,0.0,16.31,83.69,17563
Fixed East-West Peak Canopy,0,4,20,45,40330,0.0,65.88,34.12,15793
Fixed East-West Peak Canopy,25,4,20,45,40330,0.0,53.14,46.86,15863
Fixed East-West Peak Canopy,50,4,20,45,40330,0.0,21.18,78.82,16018
Fixed East-West Peak Canopy,0,4,30,15,60496,22.29,62.22,15.49,27850
Fixed East-West Peak Canopy,25,4,30,15,60496,0.0,73.07,26.93,27869
Fixed East-West Peak Canopy,50,4,30,15,60496,0.0,49.93,50.07,27869
Fixed East-West Peak Canopy,0,4,30,30,60496,29.41,47.97,22.62,26101
Fixed East-West Peak Canopy,25,4,30,30,60496,0.0,68.77,31.23,26159
Fixed East-West Peak Canopy,50,4,30,30,60496,0.0,49.72,50.28,26289
Fixed East-West Peak Canopy,0,4,30,45,60496,33.86,38.0,28.14,23316
Fixed East-West Peak Canopy,25,4,30,45,60496,0.0,65.5,34.5,23446
Fixed East-West Peak Canopy,50,4,30,45,60496,0.0,50.4,49.6,23768
Bifacial Solar Fence,0,1,10,90,27493,0.0,0.0,100.0,5211
Bifacial Solar Fence,25,1,10,90,27493,0.0,0.0,100.0,5297
Bifacial Solar Fence,50,1,10,90,27493,0.0,0.0,100.0,5386
Bifacial Solar Fence,0,1,20,90,54987,0.0,0.0,100.0,9624
Bifacial Solar Fence,25,1,20,90,54987,0.0,0.0,100.0,9962
Bifacial Solar Fence,50,1,20,90,54987,0.0,0.0,100.0,10335
Bifacial Solar Fence,0,1,30,90,82481,0.0,57.18,42.82,13189
Bifacial Solar Fence,25,1,30,90,82481,0.0,0.0,100.0,13985
Bifacial Solar Fence,50,1,30,90,82481,0.0,0.0,100.0,14846
