Configuration,Transparency,Height from Ground,Panel Count,Angle (Degrees),Initial cost ($),Low light area (%),Medium light area (%),High light area (%),Net AC electricity
Fixed South Facing Table,50,2.5,20,30,52287,0.0,0.0,100.0,25830
Fixed South Facing Table,0,2.5,20,45,52287,0.0,0.0,100.0,25351
Fixed South Facing Table,25,2.5,20,45,52287,0.0,0.0,100.0,25461
Fixed South Facing Table,50,2.5,20,45,52287,0.0,0.0,100.0,25585
Fixed South Facing Table,0,2.5,30,15,78431,0.0,22.15,77.85,37007
Fixed South Facing Table,25,2.5,30,15,78431,0.0,0.0,100.0,37031
Fixed South Facing Table,50,2.5,30,15,78431,0.0,0.0,100.0,37069
Fixed South Facing Table,0,2.5,30,30,78431,0.0,16.15,83.85,38455
Fixed South Facing Table,25,2.5,30,30,78431,0.0,0.0,100.0,38507
Fixed South Facing Table,50,2.5,30,30,78431,0.0,0.0,100.0,38623
Fixed South Facing Table,0,2.5,30,45,78431,0.0,1.77,98.23,37628
Fixed South Facing Table,25,2.5,30,45,78431,0.0,0.0,100.0,37867
Fixed South Facing Table,50,2.5,30,45,78431,0.0,0.0,100.0,38193
Fixed South Facing Table,0,2.5,40,15,104574,0.0,40.45,59.55,49298
Fixed South Facing Table,25,2.5,40,15,104574,0.0,17.24,82.76,49315
Fixed South Facing Table,50,2.5,40,15,104574,0.0,0.0,100.0,49392
Fixed South Facing Table,0,2.5,40,30,104574,0.0,35.88,64.12,50900
Fixed South Facing Table,25,2.5,40,30,104574,0.0,18.9,81.1,51094
Fixed South Facing Table,50,2.5,40,30,104574,0.0,0.0,100.0,51362
Fixed South Facing Table,0,2.5,40,45,104574,0.0,30.11,69.89,49617
Fixed South Facing Table,25,2.5,40,45,104574,0.0,10.68,89.32,50017
Fixed South Facing Table,50,2.5,40,45,104574,0.0,0.0,100.0,50534
Fixed South Facing Table,0,2,20,15,52287,0.0,0.0,100.0,24732
Fixed South Facing Table,25,2,20,15,52287,0.0,0.0,100.0,24715
Fixed South Facing Table,50,2,20,15,52287,0.0,0.0,100.0,24749
Fixed South Facing Table,0,2,20,30,52287,0.0,0.0,100.0,25762
Fixed South Facing Table,25,2,20,30,52287,0.0,0.0,100.0,25800
Fixed South Facing Table,50,2,20,30,52287,0.0,0.0,100.0,25847
Fixed South Facing Table,0,2,20,45,52287,0.0,0.0,100.0,25348
Fixed South Facing Table,25,2,20,45,52287,0.0,0.0,100.0,25514
Fixed South Facing Table,50,2,20,45,52287,0.0,0.0,100.0,25602
Fixed South Facing Table,0,2,30,15,78431,0.0,29.38,70.62,37025
Fixed South Facing Table,25,2,30,15,78431,0.0,6.77,93.23,37072
Fixed South Facing Table,50,2,30,15,78431,0.0,0.0,100.0,37066
Fixed South Facing Table,0,2,30,30,78431,0.0,25.31,74.69,38405
Fixed South Facing Table,25,2,30,30,78431,0.0,7.92,92.08,38490
Fixed South Facing Table,50,2,30,30,78431,0.0,0.0,100.0,38633
Fixed South Facing Table,0,2,30,45,78431,0.0,21.77,78.23,37644
Fixed South Facing Table,25,2,30,45,78431,0.0,0.0,100.0,37854
Fixed South Facing Table,50,2,30,45,78431,0.0,0.0,100.0,38160
Fixed South Facing Table,0,2,40,15,104574,0.0,42.77,57.23,49326
Fixed South Facing Table,25,2,40,15,104574,0.0,28.45,71.55,49310
Fixed South Facing Table,50,2,40,15,104574,0.0,0.0,100.0,49364
Fixed South Facing Table,0,2,40,30,104574,0.0,36.6,63.4,50942
Fixed South Facing Table,25,2,40,30,104574,0.0,26.59,73.41,51100
Fixed South Facing Table,50,2,40,30,104574,0.0,0.0,100.0,51332
Fixed South Facing Table,0,2,40,45,104574,0.0,32.29,67.71,49635
Fixed South Facing Table,25,2,40,45,104574,0.0,19.5,80.5,50018
Fixed South Facing Table,50,2,40,45,104574,0.0,0.0,100.0,50538
Fixed South Facing Table,0,3.5,20,15,52287,0.0,0.0,100.0,24714
Fixed South Facing Table,25,3.5,20,15,52287,0.0,0.0,100.0,24751
Fixed South Facing Table,50,3.5,20,15,52287,0.0,0.0,100.0,24738
Fixed South Facing Table,0,3.5,20,30,52287,0.0,0.0,100.0,25734
Fixed South Facing Table,25,3.5,20,30,52287,0.0,0.0,100.0,25778
Fixed South Facing Table,50,3.5,20,30,52287,0.0,0.0,100.0,25847
Fixed South Facing Table,0,3.5,20,45,52287,0.0,0.0,100.0,25355
Fixed South Facing Table,25,3.5,20,45,52287,0.0,0.0,100.0,25463
Fixed South Facing Table,50,3.5,20,45,52287,0.0,0.0,100.0,25596
Fixed South Facing Table,0,3.5,30,15,78431,0.0,0.0,100.0,37043
Fixed South Facing Table,25,3.5,30,15,78431,0.0,0.0,100.0,37048
Fixed South Facing Table,50,3.5,30,15,78431,0.0,0.0,100.0,37127
Fixed South Facing Table,0,3.5,30,30,78431,0.0,0.0,100.0,38426
Fixed South Facing Table,25,3.5,30,30,78431,0.0,0.0,100.0,38501
Fixed South Facing Table,50,3.5,30,30,78431,0.0,0.0,100.0,38648
Fixed South Facing Table,0,3.5,30,45,78431,0.0,0.0,100.0,37618
Fixed South Facing Table,25,3.5,30,45,78431,0.0,0.0,100.0,37887
Fixed South Facing Table,50,3.5,30,45,78431,0.0,0.0,100.0,38138
Fixed South Facing Table,0,3.5,40,15,104574,0.0,33.49,66.51,49291
Fixed South Facing Table,25,3.5,40,15,104574,0.0,0.0,100.0,49379
Fixed South Facing Table,50,3.5,40,15,104574,0.0,0.0,100.0,49329
Fixed South Facing Table,0,3.5,40,30,104574,0.0,26.53,73.47,50936
Fixed South Facing Table,25,3.5,40,30,104574,0.0,0.0,100.0,51092
Fixed South Facing Table,50,3.5,40,30,104574,0.0,0.0,100.0,51339
Fixed South Facing Table,0,3.5,40,45,104574,0.0,3.32,96.68,49601
Fixed South Facing Table,25,3.5,40,45,104574,0.0,0.0,100.0,50003
Fixed South Facing Table,50,3.5,40,45,104574,0.0,0.0,100.0,50540
Fixed South Facing Table,0,3,20,15,52287,0.0,0.0,100.0,24705
Fixed South Facing Table,25,3,20,15,52287,0.0,0.0,100.0,24729
Fixed South Facing Table,50,3,20,15,52287,0.0,0.0,100.0,24763
Fixed South Facing Table,0,3,20,30,52287,0.0,0.0,100.0,25729
Fixed South Facing Table,25,3,20,30,52287,0.0,0.0,100.0,25776
Fixed South Facing Table,50,3,20,30,52287,0.0,0.0,100.0,25851
Fixed South Facing Table,0,3,20,45,52287,0.0,0.0,100.0,25362
Fixed South Facing Table,25,3,20,45,52287,0.0,0.0,100.0,25464
Fixed South Facing Table,50,3,20,45,52287,0.0,0.0,100.0,25589
Fixed South Facing Table,0,3,30,15,78431,0.0,0.92,99.08,37015
Fixed South Facing Table,25,3,30,15,78431,0.0,0.0,100.0,37071
Fixed South Facing Table,50,3,30,15,78431,0.0,0.0,100.0,37055
Fixed South Facing Table,0,3,30,30,78431,0.0,0.0,100.0,38398
Fixed South Facing Table,25,3,30,30,78431,0.0,0.0,100.0,38492
Fixed South Facing Table,50,3,30,30,78431,0.0,0.0,100.0,38634
Fixed South Facing Table,0,3,30,45,78431,0.0,0.0,100.0,37603
Fixed South Facing Table,25,3,30,45,78431,0.0,0.0,100.0,37861
Fixed South Facing Table,50,3,30,45,78431,0.0,0.0,100.0,38135
Fixed South Facing Table,0,3,40,15,104574,0.0,37.93,62.07,49262
Fixed South Facing Table,25,3,40,15,104574,0.0,0.8,99.2,49307
Fixed South Facing Table,50,3,40,15,104574,0.0,0.0,100.0,49386
Fixed South Facing Table,0,3,40,30,104574,0.0,32.56,67.44,50923
Fixed South Facing Table,25,3,40,30,104574,0.0,0.07,99.93,51094
Fixed South Facing Table,50,3,40,30,104574,0.0,0.0,100.0,51366
Fixed South Facing Table,0,3,40,45,104574,0.0,24.4,75.6,49621
Fixed South Facing Table,25,3,40,45,104574,0.0,0.0,100.0,50049
Fixed South Facing Table,50,3,40,45,104574,0.0,0.0,100.0,50508
Fixed East-West Peak Canopy,0,2.5,10,15,20165,0.0,24.59,75.41,10964
Fixed East-West Peak Canopy,25,2.5,10,15,20165,0.0,0.0,100.0,10973
Fixed East-West Peak Canopy,50,2.5,10,15,20165,0.0,0.0,100.0,10980
Fixed East-West Peak Canopy,0,2.5,10,30,20165,0.0,23.41,76.59,10474
Fixed East-West Peak Canopy,25,2.5,10,30,20165,0.0,0.12,99.88,10488
Fixed East-West Peak Canopy,50,2.5,10,30,20165,0.0,0.0,100.0,10498
Fixed East-West Peak Canopy,0,2.5,10,45,20165,0.0,18.16,81.84,9700
Fixed East-West Peak Canopy,25,2.5,10,45,20165,0.0,0.0,100.0,9703
Fixed East-West Peak Canopy,50,2.5,10,45,20165,0.0,0.0,100.0,9768
Fixed East-West Peak Canopy,0,2.5,20,15,40330,8.57,49.5,41.93,21919
Fixed East-West Peak Canopy,25,2.5,20,15,40330,0.0,45.46,54.54,21930
Fixed East-West Peak Canopy,50,2.5,20,15,40330,0.0,8.32,91.68,21918
Fixed East-West Peak Canopy,0,2.5,20,30,40330,14.62,41.0,44.39,20750
Fixed East-West Peak Canopy,25,2.5,20,30,40330,0.0,46.08,53.92,20780
Fixed East-West Peak Canopy,50,2.5,20,30,40330,0.0,15.42,84.58,20866
Fixed East-West Peak Canopy,0,2.5,20,45,40330,19.31,33.43,47.25,18908
Fixed East-West Peak Canopy,25,2.5,20,45,40330,0.0,44.31,55.69,19021
Fixed East-West Peak Canopy,50,2.5,20,45,40330,0.0,22.84,77.16,19232
Fixed East-West Peak Canopy,0,2.5,30,15,60496,33.46,35.49,31.05,32851
Fixed East-West Peak Canopy,25,2.5,30,15,60496,0.0,60.26,39.74,32852
Fixed East-West Peak Canopy,50,2.5,30,15,60496,0.0,35.62,64.38,32893
Fixed East-West Peak Canopy,0,2.5,30,30,60496,42.37,24.02,33.61,30951
Fixed East-West Peak Canopy,25,2.5,30,30,60496,0.0,61.2,38.8,31020
Fixed East-West Peak Canopy,50,2.5,30,30,60496,0.0,44.47,55.53,31189
Fixed East-West Peak Canopy,0,2.5,30,45,60496,44.99,16.06,38.95,27850
Fixed East-West Peak Canopy,25,2.5,30,45,60496,0.0,58.19,41.81,28068
Fixed East-West Peak Canopy,50,2.5,30,45,60496,0.0,49.05,50.95,28455
Fixed East-West Peak Canopy,0,3.5,10,15,20165,0.0,0.0,100.0,10964
Fixed East-West Peak Canopy,25,3.5,10,15,20165,0.0,0.0,100.0,10964
Fixed East-West Peak Canopy,50,3.5,10,15,20165,0.0,0.0,100.0,10986
Fixed East-West Peak Canopy,0,3.5,10,30,20165,0.0,0.0,100.0,10456
Fixed East-West Peak Canopy,25,3.5,10,30,20165,0.0,0.0,100.0,10477
Fixed East-West Peak Canopy,50,3.5,10,30,20165,0.0,0.0,100.0,10498
Fixed East-West Peak Canopy,0,3.5,10,45,20165,0.0,0.0,100.0,9687
Fixed East-West Peak Canopy,25,3.5,10,45,20165,0.0,0.0,100.0,9722
Fixed East-West Peak Canopy,50,3.5,10,45,20165,0.0,0.0,100.0,9763
Fixed East-West Peak Canopy,0,3.5,20,15,40330,0.0,59.5,40.5,21925
Fixed East-West Peak Canopy,25,3.5,20,15,40330,0.0,35.63,64.37,21932
Fixed East-West Peak Canopy,50,3.5,20,15,40330,0.0,0.0,100.0,21936
Fixed East-West Peak Canopy,0,3.5,20,30,40330,0.0,55.61,44.39,20749
Fixed East-West Peak Canopy,25,3.5,20,30,40330,0.0,35.56,64.44,20763
Fixed East-West Peak Canopy,50,3.5,20,30,40330,0.0,0.0,100.0,20874
Fixed East-West Peak Canopy,0,3.5,20,45,40330,0.0,52.94,47.06,18926
Fixed East-West Peak Canopy,25,3.5,20,45,40330,0.0,35.69,64.31,19012
Fixed East-West Peak Canopy,50,3.5,20,45,40330,0.0,0.0,100.0,19215
Fixed East-West Peak Canopy,0,3.5,30,15,60496,13.46,57.91,28.63,32863
Fixed East-West Peak Canopy,25,3.5,30,15,60496,0.0,56.6,43.4,32856
Fixed East-West Peak Canopy,50,3.5,30,15,60496,0.0,13.4,86.6,32893
Fixed East-West Peak Canopy,0,3.5,30,30,60496,22.48,44.68,32.84,30933
Fixed East-West Peak Canopy,25,3.5,30,30,60496,0.0,56.51,43.49,31027
Fixed East-West Peak Canopy,50,3.5,30,30,60496,0.0,23.11,76.89,31168
Fixed East-West Peak Canopy,0,3.5,30,45,60496,31.08,32.51,36.41,27841
Fixed East-West Peak Canopy,25,3.5,30,45,60496,0.0,55.25,44.75,28077
Fixed East-West Peak Canopy,50,3.5,30,45,60496,0.0,34.1,65.9,28447
Fixed East-West Peak Canopy,0,3,10,15,20165,0.0,7.29,92.71,10973
Fixed East-West Peak Canopy,25,3,10,15,20165,0.0,0.0,100.0,10981
Fixed East-West Peak Canopy,50,3,10,15,20165,0.0,0.0,100.0,10965
Fixed East-West Peak Canopy,0,3,10,30,20165,0.0,3.31,96.69,10463
Fixed East-West Peak Canopy,25,3,10,30,20165,0.0,0.0,100.0,10465
Fixed East-West Peak Canopy,50,3,10,30,20165,0.0,0.0,100.0,10499
Fixed East-West Peak Canopy,0,3,10,45,20165,0.0,0.0,100.0,9692
Fixed East-West Peak Canopy,25,3,10,45,20165,0.0,0.0,100.0,9723
Fixed East-West Peak Canopy,50,3,10,45,20165,0.0,0.0,100.0,9769
Fixed East-West Peak Canopy,0,3,20,15,40330,0.0,58.15,41.85,21921
Fixed East-West Peak Canopy,25,3,20,15,40330,0.0,41.76,58.24,21926
Fixed East-West Peak Canopy,50,3,20,15,40330,0.0,0.0,100.0,21932
Fixed East-West Peak Canopy,0,3,20,30,40330,2.23,53.48,44.3,20749
Fixed East-West Peak Canopy,25,3,20,30,40330,0.0,41.0,59.0,20787
Fixed East-West Peak Canopy,50,3,20,30,40330,0.0,0.89,99.11,20871
Fixed East-West Peak Canopy,0,3,20,45,40330,6.37,47.16,46.47,18926
Fixed East-West Peak Canopy,25,3,20,45,40330,0.0,40.98,59.02,19009
Fixed East-West Peak Canopy,50,3,20,45,40330,0.0,8.14,91.86,19224
Fixed East-West Peak Canopy,0,3,30,15,60496,24.05,45.36,30.59,32855
Fixed East-West Peak Canopy,25,3,30,15,60496,0.0,58.43,41.57,32871
Fixed East-West Peak Canopy,50,3,30,15,60496,0.0,24.64,75.36,32893
Fixed East-West Peak Canopy,0,3,30,30,60496,33.33,33.19,33.47,30940
Fixed East-West Peak Canopy,25,3,30,30,60496,0.0,58.33,41.67,31037
Fixed East-West Peak Canopy,50,3,30,30,60496,0.0,35.36,64.64,31163
Fixed East-West Peak Canopy,0,3,30,45,60496,38.79,24.09,37.12,27844
Fixed East-West Peak Canopy,25,3,30,45,60496,0.0,57.0,43.0,28072
Fixed East-West Peak Canopy,50,3,30,45,60496,0.0,42.05,57.95,28453
Fixed East-West Peak Canopy,0,4.5,10,15,20165,0.0,0.0,100.0,10979
Fixed East-West Peak Canopy,25,4.5,10,15,20165,0.0,0.0,100.0,10974
Fixed East-West Peak Canopy,50,4.5,10,15,20165,0.0,0.0,100.0,10988
Fixed East-West Peak Canopy,0,4.5,10,30,20165,0.0,0.0,100.0,10460
Fixed East-West Peak Canopy,25,4.5,10,30,20165,0.0,0.0,100.0,10479
Fixed East-West Peak Canopy,50,4.5,10,30,20165,0.0,0.0,100.0,10505
Fixed East-West Peak Canopy,0,4.5,10,45,20165,0.0,0.0,100.0,9693
Fixed East-West Peak Canopy,25,4.5,10,45,20165,0.0,0.0,100.0,9708
Fixed East-West Peak Canopy,50,4.5,10,45,20165,0.0,0.0,100.0,9771
Fixed East-West Peak Canopy,0,4.5,20,15,40330,0.0,62.61,37.39,21904
Fixed East-West Peak Canopy,25,4.5,20,15,40330,0.0,13.19,86.81,21925
Fixed East-West Peak Canopy,50,4.5,20,15,40330,0.0,0.0,100.0,21936
Fixed East-West Peak Canopy,0,4.5,20,30,40330,0.0,54.28,45.72,20740
Fixed East-West Peak Canopy,25,4.5,20,30,40330,0.0,10.34,89.66,20766
Fixed East-West Peak Canopy,50,4.5,20,30,40330,0.0,0.0,100.0,20862
Fixed East-West Peak Canopy,0,4.5,20,45,40330,0.0,49.31,50.69,18923
Fixed East-West Peak Canopy,25,4.5,20,45,40330,0.0,9.8,90.2,19011
Fixed East-West Peak Canopy,50,4.5,20,45,40330,0.0,0.0,100.0,19205
Fixed East-West Peak Canopy,0,4.5,30,15,60496,0.0,80.39,19.61,32829
Fixed East-West Peak Canopy,25,4.5,30,15,60496,0.0,52.03,47.97,32901
Fixed East-West Peak Canopy,50,4.5,30,15,60496,0.0,0.0,100.0,32907
Fixed East-West Peak Canopy,0,4.5,30,30,60496,0.28,70.1,29.62,30946
Fixed East-West Peak Canopy,25,4.5,30,30,60496,0.0,50.35,49.65,30981
Fixed East-West Peak Canopy,50,4.5,30,30,60496,0.0,0.0,100.0,31163
Fixed East-West Peak Canopy,0,4.5,30,45,60496,4.45,62.48,33.07,27830
Fixed East-West Peak Canopy,25,4.5,30,45,60496,0.0,51.43,48.57,28063
Fixed East-West Peak Canopy,50,4.5,30,45,60496,0.0,8.27,91.73,28434
Fixed East-West Peak Canopy,0,4,10,15,20165,0.0,0.0,100.0,10974
Fixed East-West Peak Canopy,25,4,10,15,20165,0.0,0.0,100.0,10968
Fixed East-West Peak Canopy,50,4,10,15,20165,0.0,0.0,100.0,10971
Fixed East-West Peak Canopy,0,4,10,30,20165,0.0,0.0,100.0,10471
Fixed East-West Peak Canopy,25,4,10,30,20165,0.0,0.0,100.0,10479
Fixed East-West Peak Canopy,50,4,10,30,20165,0.0,0.0,100.0,10488
Fixed East-West Peak Canopy,0,4,10,45,20165,0.0,0.0,100.0,9704
Fixed East-West Peak Canopy,25,4,10,45,20165,0.0,0.0,100.0,9708
Fixed East-West Peak Canopy,50,4,10,45,20165,0.0,0.0,100.0,9764
Fixed East-West Peak Canopy,0,4,20,15,40330,0.0,60.84,39.16,21915
Fixed East-West Peak Canopy,25,4,20,15,40330,0.0,27.23,72.77,21930
Fixed East-West Peak Canopy,50,4,20,15,40330,0.0,0.0,100.0,21949
Fixed East-West Peak Canopy,0,4,20,30,40330,0.0,55.08,44.92,20745
Fixed East-West Peak Canopy,25,4,20,30,40330,0.0,26.65,73.35,20780
Fixed East-West Peak Canopy,50,4,20,30,40330,0.0,0.0,100.0,20873
Fixed East-West Peak Canopy,0,4,20,45,40330,0.0,52.06,47.94,18914
Fixed East-West Peak Canopy,25,4,20,45,40330,0.0,26.18,73.82,19023
Fixed East-West Peak Canopy,50,4,20,45,40330,0.0,0.0,100.0,19226
Fixed East-West Peak Canopy,0,4,30,15,60496,1.63,72.29,26.08,32841
Fixed East-West Peak Canopy,25,4,30,15,60496,0.0,54.38,45.62,32866
Fixed East-West Peak Canopy,50,4,30,15,60496,0.0,1.37,98.63,32866
Fixed East-West Peak Canopy,0,4,30,30,60496,9.87,58.26,31.86,30943
Fixed East-West Peak Canopy,25,4,30,30,60496,0.0,53.36,46.64,31012
Fixed East-West Peak Canopy,50,4,30,30,60496,0.0,8.05,91.95,31198
Fixed East-West Peak Canopy,0,4,30,45,60496,19.16,46.18,34.66,27858
Fixed East-West Peak Canopy,25,4,30,45,60496,0.0,54.21,45.79,28044
Fixed East-West Peak Canopy,50,4,30,45,60496,0.0,23.61,76.39,28461
Bifacial Solar Fence,0,1,10,90,27493,0.0,0.0,100.0,6552
Bifacial Solar Fence,25,1,10,90,27493,0.0,0.0,100.0,6664
Bifacial Solar Fence,50,1,10,90,27493,0.0,0.0,100.0,6784
Bifacial Solar Fence,0,1,20,90,54987,0.0,0.0,100.0,12024
Bifacial Solar Fence,25,1,20,90,54987,0.0,0.0,100.0,12489
Bifacial Solar Fence,50,1,20,90,54987,0.0,0.0,100.0,12982
Bifacial Solar Fence,0,1,30,90,82481,0.0,22.45,77.55,16373
Bifacial Solar Fence,25,1,30,90,82481,0.0,0.0,100.0,17443
Bifacial Solar Fence,50,1,30,90,82481,0.0,0.0,100.0,18600
