Configuration,Transparency,Height from Ground,Panel Count,Angle (Degrees),Initial cost ($),Low light area (%),Medium light area (%),High light area (%),Net AC electricity
Fixed South Facing Table,25,1.5,40,45,104574,1.46,60.48,38.06,36986
Fixed South Facing Table,50,1.5,40,45,104574,0.0,48.74,51.26,37444
Fixed South Facing Table,0,2.5,20,15,52287,0.0,83.57,16.43,18767
Fixed South Facing Table,25,2.5,20,15,52287,0.0,66.87,33.13,18751
Fixed South Facing Table,50,2.5,20,15,52287,0.0,14.07,85.93,18757
Fixed South Facing Table,0,2.5,20,30,52287,0.0,71.77,28.23,19262
Fixed South Facing Table,25,2.5,20,30,52287,0.0,60.05,39.95,19287
Fixed South Facing Table,50,2.5,20,30,52287,0.0,6.12,93.88,19360
Fixed South Facing Table,0,2.5,20,45,52287,0.0,68.62,31.38,18771
Fixed South Facing Table,25,2.5,20,45,52287,0.0,53.15,46.85,18877
Fixed South Facing Table,50,2.5,20,45,52287,0.0,2.62,97.38,18999
Fixed South Facing Table,0,2.5,30,15,78431,0.0,100.0,0.0,28064
Fixed South Facing Table,25,2.5,30,15,78431,0.0,85.38,14.62,28085
Fixed South Facing Table,50,2.5,30,15,78431,0.0,58.46,41.54,28105
Fixed South Facing Table,0,2.5,30,30,78431,0.0,80.0,20.0,28752
Fixed South Facing Table,25,2.5,30,30,78431,0.0,72.31,27.69,28822
Fixed South Facing Table,50,2.5,30,30,78431,0.0,51.85,48.15,28925
Fixed South Facing Table,0,2.5,30,45,78431,0.0,79.62,20.38,27817
Fixed South Facing Table,25,2.5,30,45,78431,0.0,70.0,30.0,28026
Fixed South Facing Table,50,2.5,30,45,78431,0.0,49.31,50.69,28313
Fixed South Facing Table,0,2.5,40,15,104574,0.0,100.0,0.0,37390
Fixed South Facing Table,25,2.5,40,15,104574,0.0,97.55,2.45,37388
Fixed South Facing Table,50,2.5,40,15,104574,0.0,67.57,32.43,37446
Fixed South Facing Table,0,2.5,40,30,104574,0.0,84.88,15.12,38037
Fixed South Facing Table,25,2.5,40,30,104574,0.0,76.06,23.94,38187
Fixed South Facing Table,50,2.5,40,30,104574,0.0,61.74,38.26,38431
Fixed South Facing Table,0,2.5,40,45,104574,0.0,86.14,13.86,36613
Fixed South Facing Table,25,2.5,40,45,104574,0.0,79.05,20.95,36986
Fixed South Facing Table,50,2.5,40,45,104574,0.0,60.01,39.99,37452
Fixed South Facing Table,0,2,20,15,52287,0.0,66.87,33.13,18757
Fixed South Facing Table,25,2,20,15,52287,0.0,58.74,41.26,18745
Fixed South Facing Table,50,2,20,15,52287,0.0,33.22,66.78,18777
Fixed South Facing Table,0,2,20,30,52287,0.0,63.55,36.45,19277
Fixed South Facing Table,25,2,20,30,52287,0.0,56.73,43.27,19321
Fixed South Facing Table,50,2,20,30,52287,0.0,35.84,64.16,19353
Fixed South Facing Table,0,2,20,45,52287,0.0,65.65,34.35,18777
Fixed South Facing Table,25,2,20,45,52287,0.0,53.93,46.07,18916
Fixed South Facing Table,50,2,20,45,52287,0.0,27.53,72.47,19002
Fixed South Facing Table,0,2,30,15,78431,0.0,80.15,19.85,28086
Fixed South Facing Table,25,2,30,15,78431,0.0,68.46,31.54,28109
Fixed South Facing Table,50,2,30,15,78431,0.0,53.15,46.85,28118
Fixed South Facing Table,0,2,30,30,78431,0.0,73.15,26.85,28706
Fixed South Facing Table,25,2,30,30,78431,0.0,67.69,32.31,28803
Fixed South Facing Table,50,2,30,30,78431,0.0,52.15,47.85,28922
Fixed South Facing Table,0,2,30,45,78431,0.0,75.31,24.69,27823
Fixed South Facing Table,25,2,30,45,78431,0.0,65.85,34.15,28027
Fixed South Facing Table,50,2,30,45,78431,0.0,48.08,51.92,28285
Fixed South Facing Table,0,2,40,15,104574,10.08,76.46,13.46,37384
Fixed South Facing Table,25,2,40,15,104574,0.0,76.06,23.94,37386
Fixed South Facing Table,50,2,40,15,104574,0.0,61.67,38.33,37435
Fixed South Facing Table,0,2,40,30,104574,9.55,66.91,23.54,38046
Fixed South Facing Table,25,2,40,30,104574,0.0,71.68,28.32,38206
Fixed South Facing Table,50,2,40,30,104574,0.0,57.29,42.71,38411
Fixed South Facing Table,0,2,40,45,104574,5.44,80.24,14.32,36621
Fixed South Facing Table,25,2,40,45,104574,0.0,73.67,26.33,37000
Fixed South Facing Table,50,2,40,45,104574,0.0,54.11,45.89,37437
Fixed South Facing Table,0,3.5,20,15,52287,0.0,100.0,0.0,18752
Fixed South Facing Table,25,3.5,20,15,52287,0.0,85.93,14.07,18771
Fixed South Facing Table,50,3.5,20,15,52287,0.0,0.0,100.0,18766
Fixed South Facing Table,0,3.5,20,30,52287,0.0,91.26,8.74,19273
Fixed South Facing Table,25,3.5,20,30,52287,0.0,41.7,58.3,19295
Fixed South Facing Table,50,3.5,20,30,52287,0.0,0.0,100.0,19366
Fixed South Facing Table,0,3.5,20,45,52287,0.0,77.71,22.29,18780
Fixed South Facing Table,25,3.5,20,45,52287,0.0,24.39,75.61,18879
Fixed South Facing Table,50,3.5,20,45,52287,0.0,0.0,100.0,19005
Fixed South Facing Table,0,3.5,30,15,78431,0.0,100.0,0.0,28092
Fixed South Facing Table,25,3.5,30,15,78431,0.0,100.0,0.0,28088
Fixed South Facing Table,50,3.5,30,15,78431,0.0,68.85,31.15,28145
Fixed South Facing Table,0,3.5,30,30,78431,0.0,100.0,0.0,28732
Fixed South Facing Table,25,3.5,30,30,78431,0.0,88.77,11.23,28815
Fixed South Facing Table,50,3.5,30,30,78431,0.0,42.92,57.08,28940
Fixed South Facing Table,0,3.5,30,45,78431,0.0,92.92,7.08,27814
Fixed South Facing Table,25,3.5,30,45,78431,0.0,77.92,22.08,28026
Fixed South Facing Table,50,3.5,30,45,78431,0.0,35.46,64.54,28270
Fixed South Facing Table,0,3.5,40,15,104574,0.0,100.0,0.0,37369
Fixed South Facing Table,25,3.5,40,15,104574,0.0,100.0,0.0,37435
Fixed South Facing Table,50,3.5,40,15,104574,0.0,92.31,7.69,37407
Fixed South Facing Table,0,3.5,40,30,104574,0.0,100.0,0.0,38042
Fixed South Facing Table,25,3.5,40,30,104574,0.0,98.14,1.86,38195
Fixed South Facing Table,50,3.5,40,30,104574,0.0,67.64,32.36,38426
Fixed South Facing Table,0,3.5,40,45,104574,0.0,99.27,0.73,36618
Fixed South Facing Table,25,3.5,40,45,104574,0.0,84.02,15.98,36972
Fixed South Facing Table,50,3.5,40,45,104574,0.0,61.67,38.33,37427
Fixed South Facing Table,0,3,20,15,52287,0.0,99.3,0.7,18739
Fixed South Facing Table,25,3,20,15,52287,0.0,76.75,23.25,18762
Fixed South Facing Table,50,3,20,15,52287,0.0,1.66,98.34,18780
Fixed South Facing Table,0,3,20,30,52287,0.0,81.56,18.44,19249
Fixed South Facing Table,25,3,20,30,52287,0.0,60.14,39.86,19304
Fixed South Facing Table,50,3,20,30,52287,0.0,0.0,100.0,19361
Fixed South Facing Table,0,3,20,45,52287,0.0,73.86,26.14,18782
Fixed South Facing Table,25,3,20,45,52287,0.0,50.44,49.56,18889
Fixed South Facing Table,50,3,20,45,52287,0.0,0.0,100.0,18992
Fixed South Facing Table,0,3,30,15,78431,0.0,100.0,0.0,28068
Fixed South Facing Table,25,3,30,15,78431,0.0,99.77,0.23,28099
Fixed South Facing Table,50,3,30,15,78431,0.0,63.46,36.54,28109
Fixed South Facing Table,0,3,30,30,78431,0.0,96.85,3.15,28716
Fixed South Facing Table,25,3,30,30,78431,0.0,80.0,20.0,28793
Fixed South Facing Table,50,3,30,30,78431,0.0,52.62,47.38,28929
Fixed South Facing Table,0,3,30,45,78431,0.0,83.62,16.38,27806
Fixed South Facing Table,25,3,30,45,78431,0.0,73.23,26.77,28033
Fixed South Facing Table,50,3,30,45,78431,0.0,44.69,55.31,28279
Fixed South Facing Table,0,3,40,15,104574,0.0,100.0,0.0,37348
Fixed South Facing Table,25,3,40,15,104574,0.0,100.0,0.0,37385
Fixed South Facing Table,50,3,40,15,104574,0.0,78.58,21.42,37448
Fixed South Facing Table,0,3,40,30,104574,0.0,100.0,0.0,38044
Fixed South Facing Table,25,3,40,30,104574,0.0,83.49,16.51,38200
Fixed South Facing Table,50,3,40,30,104574,0.0,64.99,35.01,38435
Fixed South Facing Table,0,3,40,45,104574,0.0,89.06,10.94,36621
Fixed South Facing Table,25,3,40,45,104574,0.0,81.23,18.77,36994
Fixed South Facing Table,50,3,40,45,104574,0.0,60.94,39.06,37421
Fixed East-West Peak Canopy,0,2.5,10,15,20165,0.0,100.0,0.0,8455
Fixed East-West Peak Canopy,25,2.5,10,15,20165,0.0,95.53,4.47,8455
Fixed East-West Peak Canopy,50,2.5,10,15,20165,0.0,66.59,33.41,8462
Fixed East-West Peak Canopy,0,2.5,10,30,20165,0.0,95.34,4.66,8029
Fixed East-West Peak Canopy,25,2.5,10,30,20165,0.0,78.68,21.32,8036
Fixed East-West Peak Canopy,50,2.5,10,30,20165,0.0,59.56,40.44,8049
Fixed East-West Peak Canopy,0,2.5,10,45,20165,0.0,95.52,4.48,7383
Fixed East-West Peak Canopy,25,2.5,10,45,20165,0.0,72.38,27.62,7395
Fixed East-West Peak Canopy,50,2.5,10,45,20165,0.0,55.24,44.76,7440
Fixed East-West Peak Canopy,0,2.5,20,15,40330,29.75,70.25,0.0,16884
Fixed East-West Peak Canopy,25,2.5,20,15,40330,0.0,98.15,1.85,16895
Fixed East-West Peak Canopy,50,2.5,20,15,40330,0.0,82.27,17.73,16893
Fixed East-West Peak Canopy,0,2.5,20,30,40330,33.24,54.81,11.94,15911
Fixed East-West Peak Canopy,25,2.5,20,30,40330,5.88,76.83,17.29,15940
Fixed East-West Peak Canopy,50,2.5,20,30,40330,0.0,73.53,26.47,16007
Fixed East-West Peak Canopy,0,2.5,20,45,40330,33.04,54.12,12.84,14418
Fixed East-West Peak Canopy,25,2.5,20,45,40330,13.33,62.35,24.31,14506
Fixed East-West Peak Canopy,50,2.5,20,45,40330,0.0,66.67,33.33,14658
Fixed East-West Peak Canopy,0,2.5,30,15,60496,50.2,47.58,2.22,25316
Fixed East-West Peak Canopy,25,2.5,30,15,60496,22.68,70.0,7.32,25312
Fixed East-West Peak Canopy,50,2.5,30,15,60496,0.0,84.51,15.49,25345
Fixed East-West Peak Canopy,0,2.5,30,30,60496,52.8,30.53,16.67,23748
Fixed East-West Peak Canopy,25,2.5,30,30,60496,35.85,45.24,18.91,23802
Fixed East-West Peak Canopy,50,2.5,30,30,60496,0.0,76.47,23.53,23921
Fixed East-West Peak Canopy,0,2.5,30,45,60496,52.78,22.89,24.32,21270
Fixed East-West Peak Canopy,25,2.5,30,45,60496,43.88,26.39,29.73,21425
Fixed East-West Peak Canopy,50,2.5,30,45,60496,0.0,67.33,32.67,21713
Fixed East-West Peak Canopy,0,3.5,10,15,20165,0.0,100.0,0.0,8444
Fixed East-West Peak Canopy,25,3.5,10,15,20165,0.0,100.0,0.0,8449
Fixed East-West Peak Canopy,50,3.5,10,15,20165,0.0,92.47,7.53,8460
Fixed East-West Peak Canopy,0,3.5,10,30,20165,0.0,100.0,0.0,8015
Fixed East-West Peak Canopy,25,3.5,10,30,20165,0.0,100.0,0.0,8037
Fixed East-West Peak Canopy,50,3.5,10,30,20165,0.0,61.03,38.97,8044
Fixed East-West Peak Canopy,0,3.5,10,45,20165,0.0,100.0,0.0,7371
Fixed East-West Peak Canopy,25,3.5,10,45,20165,0.0,99.87,0.13,7400
Fixed East-West Peak Canopy,50,3.5,10,45,20165,0.0,38.11,61.89,7437
Fixed East-West Peak Canopy,0,3.5,20,15,40330,2.27,97.73,0.0,16888
Fixed East-West Peak Canopy,25,3.5,20,15,40330,0.0,100.0,0.0,16889
Fixed East-West Peak Canopy,50,3.5,20,15,40330,0.0,100.0,0.0,16900
Fixed East-West Peak Canopy,0,3.5,20,30,40330,6.33,93.67,0.0,15914
Fixed East-West Peak Canopy,25,3.5,20,30,40330,0.0,100.0,0.0,15930
Fixed East-West Peak Canopy,50,3.5,20,30,40330,0.0,98.93,1.07,16001
Fixed East-West Peak Canopy,0,3.5,20,45,40330,8.92,91.08,0.0,14439
Fixed East-West Peak Canopy,25,3.5,20,45,40330,0.0,100.0,0.0,14491
Fixed East-West Peak Canopy,50,3.5,20,45,40330,0.0,81.08,18.92,14648
Fixed East-West Peak Canopy,0,3.5,30,15,60496,40.07,59.93,0.0,25329
Fixed East-West Peak Canopy,25,3.5,30,15,60496,0.13,99.87,0.0,25317
Fixed East-West Peak Canopy,50,3.5,30,15,60496,0.0,100.0,0.0,25350
Fixed East-West Peak Canopy,0,3.5,30,30,60496,42.79,57.21,0.0,23748
Fixed East-West Peak Canopy,25,3.5,30,30,60496,8.33,91.67,0.0,23808
Fixed East-West Peak Canopy,50,3.5,30,30,60496,0.0,88.31,11.69,23913
Fixed East-West Peak Canopy,0,3.5,30,45,60496,43.64,56.36,0.0,21264
Fixed East-West Peak Canopy,25,3.5,30,45,60496,24.4,68.36,7.23,21429
Fixed East-West Peak Canopy,50,3.5,30,45,60496,0.0,79.41,20.59,21713
Fixed East-West Peak Canopy,0,3,10,15,20165,0.0,100.0,0.0,8454
Fixed East-West Peak Canopy,25,3,10,15,20165,0.0,100.0,0.0,8454
Fixed East-West Peak Canopy,50,3,10,15,20165,0.0,78.35,21.65,8444
Fixed East-West Peak Canopy,0,3,10,30,20165,0.0,100.0,0.0,8019
Fixed East-West Peak Canopy,25,3,10,30,20165,0.0,99.88,0.12,8020
Fixed East-West Peak Canopy,50,3,10,30,20165,0.0,62.99,37.01,8045
Fixed East-West Peak Canopy,0,3,10,45,20165,0.0,100.0,0.0,7379
Fixed East-West Peak Canopy,25,3,10,45,20165,0.0,89.0,11.0,7401
Fixed East-West Peak Canopy,50,3,10,45,20165,0.0,56.27,43.73,7435
Fixed East-West Peak Canopy,0,3,20,15,40330,17.9,82.1,0.0,16888
Fixed East-West Peak Canopy,25,3,20,15,40330,0.0,100.0,0.0,16892
Fixed East-West Peak Canopy,50,3,20,15,40330,0.0,99.24,0.76,16894
Fixed East-West Peak Canopy,0,3,20,30,40330,22.73,77.27,0.0,15915
Fixed East-West Peak Canopy,25,3,20,30,40330,0.0,99.38,0.62,15944
Fixed East-West Peak Canopy,50,3,20,30,40330,0.0,80.04,19.96,16002
Fixed East-West Peak Canopy,0,3,20,45,40330,24.12,75.88,0.0,14439
Fixed East-West Peak Canopy,25,3,20,45,40330,0.0,90.69,9.31,14498
Fixed East-West Peak Canopy,50,3,20,45,40330,0.0,73.73,26.27,14648
Fixed East-West Peak Canopy,0,3,30,15,60496,44.9,55.1,0.0,25322
Fixed East-West Peak Canopy,25,3,30,15,60496,10.85,89.15,0.0,25326
Fixed East-West Peak Canopy,50,3,30,15,60496,0.0,97.25,2.75,25335
Fixed East-West Peak Canopy,0,3,30,30,60496,47.9,45.31,6.79,23746
Fixed East-West Peak Canopy,25,3,30,30,60496,22.41,65.83,11.76,23814
Fixed East-West Peak Canopy,50,3,30,30,60496,0.0,81.44,18.56,23913
Fixed East-West Peak Canopy,0,3,30,45,60496,47.54,45.79,6.68,21269
Fixed East-West Peak Canopy,25,3,30,45,60496,34.58,46.66,18.76,21428
Fixed East-West Peak Canopy,50,3,30,45,60496,0.0,73.53,26.47,21712
Fixed East-West Peak Canopy,0,4.5,10,15,20165,0.0,100.0,0.0,8458
Fixed East-West Peak Canopy,25,4.5,10,15,20165,0.0,100.0,0.0,8450
Fixed East-West Peak Canopy,50,4.5,10,15,20165,0.0,67.18,32.82,8462
Fixed East-West Peak Canopy,0,4.5,10,30,20165,0.0,100.0,0.0,8025
Fixed East-West Peak Canopy,25,4.5,10,30,20165,0.0,100.0,0.0,8029
Fixed East-West Peak Canopy,50,4.5,10,30,20165,0.0,41.54,58.46,8047
Fixed East-West Peak Canopy,0,4.5,10,45,20165,0.0,100.0,0.0,7384
Fixed East-West Peak Canopy,25,4.5,10,45,20165,0.0,100.0,0.0,7395
Fixed East-West Peak Canopy,50,4.5,10,45,20165,0.0,0.13,99.87,7442
Fixed East-West Peak Canopy,0,4.5,20,15,40330,0.0,100.0,0.0,16886
Fixed East-West Peak Canopy,25,4.5,20,15,40330,0.0,100.0,0.0,16895
Fixed East-West Peak Canopy,50,4.5,20,15,40330,0.0,100.0,0.0,16906
Fixed East-West Peak Canopy,0,4.5,20,30,40330,0.0,100.0,0.0,15916
Fixed East-West Peak Canopy,25,4.5,20,30,40330,0.0,100.0,0.0,15934
Fixed East-West Peak Canopy,50,4.5,20,30,40330,0.0,100.0,0.0,16006
Fixed East-West Peak Canopy,0,4.5,20,45,40330,0.0,100.0,0.0,14429
Fixed East-West Peak Canopy,25,4.5,20,45,40330,0.0,100.0,0.0,14506
Fixed East-West Peak Canopy,50,4.5,20,45,40330,0.0,100.0,0.0,14637
Fixed East-West Peak Canopy,0,4.5,30,15,60496,24.44,75.56,0.0,25302
Fixed East-West Peak Canopy,25,4.5,30,15,60496,0.0,100.0,0.0,25338
Fixed East-West Peak Canopy,50,4.5,30,15,60496,0.0,100.0,0.0,25354
Fixed East-West Peak Canopy,0,4.5,30,30,60496,28.99,71.01,0.0,23758
Fixed East-West Peak Canopy,25,4.5,30,30,60496,0.0,100.0,0.0,23784
Fixed East-West Peak Canopy,50,4.5,30,30,60496,0.0,100.0,0.0,23915
Fixed East-West Peak Canopy,0,4.5,30,45,60496,32.67,67.33,0.0,21262
Fixed East-West Peak Canopy,25,4.5,30,45,60496,0.0,100.0,0.0,21426
Fixed East-West Peak Canopy,50,4.5,30,45,60496,0.0,97.22,2.78,21697
Fixed East-West Peak Canopy,0,4,10,15,20165,0.0,100.0,0.0,8457
Fixed East-West Peak Canopy,25,4,10,15,20165,0.0,100.0,0.0,8446
Fixed East-West Peak Canopy,50,4,10,15,20165,0.0,81.18,18.82,8448
Fixed East-West Peak Canopy,0,4,10,30,20165,0.0,100.0,0.0,8022
Fixed East-West Peak Canopy,25,4,10,30,20165,0.0,100.0,0.0,8034
Fixed East-West Peak Canopy,50,4,10,30,20165,0.0,47.55,52.45,8037
Fixed East-West Peak Canopy,0,4,10,45,20165,0.0,100.0,0.0,7393
Fixed East-West Peak Canopy,25,4,10,45,20165,0.0,100.0,0.0,7394
Fixed East-West Peak Canopy,50,4,10,45,20165,0.0,6.27,93.73,7438
Fixed East-West Peak Canopy,0,4,20,15,40330,0.0,100.0,0.0,16886
Fixed East-West Peak Canopy,25,4,20,15,40330,0.0,100.0,0.0,16901
Fixed East-West Peak Canopy,50,4,20,15,40330,0.0,100.0,0.0,16914
Fixed East-West Peak Canopy,0,4,20,30,40330,0.0,100.0,0.0,15917
Fixed East-West Peak Canopy,25,4,20,30,40330,0.0,100.0,0.0,15942
Fixed East-West Peak Canopy,50,4,20,30,40330,0.0,100.0,0.0,16005
Fixed East-West Peak Canopy,0,4,20,45,40330,0.0,100.0,0.0,14427
Fixed East-West Peak Canopy,25,4,20,45,40330,0.0,100.0,0.0,14505
Fixed East-West Peak Canopy,50,4,20,45,40330,0.0,93.63,6.37,14648
Fixed East-West Peak Canopy,0,4,30,15,60496,33.46,66.54,0.0,25304
Fixed East-West Peak Canopy,25,4,30,15,60496,0.0,100.0,0.0,25327
Fixed East-West Peak Canopy,50,4,30,15,60496,0.0,100.0,0.0,25323
Fixed East-West Peak Canopy,0,4,30,30,60496,37.11,62.89,0.0,23746
Fixed East-West Peak Canopy,25,4,30,30,60496,0.0,100.0,0.0,23799
Fixed East-West Peak Canopy,50,4,30,30,60496,0.0,100.0,0.0,23927
Fixed East-West Peak Canopy,0,4,30,45,60496,39.83,60.17,0.0,21285
Fixed East-West Peak Canopy,25,4,30,45,60496,8.35,91.65,0.0,21410
Fixed East-West Peak Canopy,50,4,30,45,60496,0.0,85.85,14.15,21710
Bifacial Solar Fence,0,1,10,90,27493,0.0,31.48,68.52,4884
Bifacial Solar Fence,25,1,10,90,27493,0.0,1.97,98.03,4964
Bifacial Solar Fence,50,1,10,90,27493,0.0,0.0,100.0,5051
Bifacial Solar Fence,0,1,20,90,54987,0.0,82.99,17.01,8982
Bifacial Solar Fence,25,1,20,90,54987,0.0,80.09,19.91,9319
Bifacial Solar Fence,50,1,20,90,54987,0.0,53.59,46.41,9675
Bifacial Solar Fence,0,1,30,90,82481,0.0,99.88,0.12,12282
Bifacial Solar Fence,25,1,30,90,82481,0.0,92.82,7.18,13051
Bifacial Solar Fence,50,1,30,90,82481,0.0,80.32,19.68,13883
