Configuration,Transparency,Height from Ground,Panel Count,Angle (Degrees),Initial cost ($),Low light area (%),Medium light area (%),High light area (%),Net AC electricity
Fixed South Facing Table,50,2.5,30,15,78431,0.0,0.0,100.0,31512
Fixed South Facing Table,0,2.5,30,30,78431,0.0,51.54,48.46,32418
Fixed South Facing Table,25,2.5,30,30,78431,0.0,31.23,68.77,32463
Fixed South Facing Table,50,2.5,30,30,78431,0.0,0.0,100.0,32574
Fixed South Facing Table,0,2.5,30,45,78431,0.0,53.23,46.77,31514
Fixed South Facing Table,25,2.5,30,45,78431,0.0,28.08,71.92,31725
Fixed South Facing Table,50,2.5,30,45,78431,0.0,0.0,100.0,32009
Fixed South Facing Table,0,2.5,40,15,104574,0.0,64.92,35.08,41890
Fixed South Facing Table,25,2.5,40,15,104574,0.0,47.55,52.45,41914
Fixed South Facing Table,50,2.5,40,15,104574,0.0,18.7,81.3,41978
Fixed South Facing Table,0,2.5,40,30,104574,0.0,61.21,38.79,42902
Fixed South Facing Table,25,2.5,40,30,104574,0.0,47.94,52.06,43075
Fixed South Facing Table,50,2.5,40,30,104574,0.0,20.03,79.97,43315
Fixed South Facing Table,0,2.5,40,45,104574,0.0,58.95,41.05,41551
Fixed South Facing Table,25,2.5,40,45,104574,0.0,44.36,55.64,41894
Fixed South Facing Table,50,2.5,40,45,104574,0.0,12.0,88.0,42359
Fixed South Facing Table,0,2,20,15,52287,0.0,31.29,68.71,21017
Fixed South Facing Table,25,2,20,15,52287,0.0,12.33,87.67,21008
Fixed South Facing Table,50,2,20,15,52287,0.0,0.0,100.0,21037
Fixed South Facing Table,0,2,20,30,52287,0.0,37.41,62.59,21721
Fixed South Facing Table,25,2,20,30,52287,0.0,5.68,94.32,21756
Fixed South Facing Table,50,2,20,30,52287,0.0,0.0,100.0,21800
Fixed South Facing Table,0,2,20,45,52287,0.0,28.58,71.42,21239
Fixed South Facing Table,25,2,20,45,52287,0.0,0.0,100.0,21378
Fixed South Facing Table,50,2,20,45,52287,0.0,0.0,100.0,21465
Fixed South Facing Table,0,2,30,15,78431,0.0,51.54,48.46,31468
Fixed South Facing Table,25,2,30,15,78431,0.0,37.08,62.92,31503
Fixed South Facing Table,50,2,30,15,78431,0.0,7.38,92.62,31506
Fixed South Facing Table,0,2,30,30,78431,0.0,51.62,48.38,32379
Fixed South Facing Table,25,2,30,30,78431,0.0,37.46,62.54,32457
Fixed South Facing Table,50,2,30,30,78431,0.0,10.77,89.23,32580
Fixed South Facing Table,0,2,30,45,78431,0.0,47.69,52.31,31524
Fixed South Facing Table,25,2,30,45,78431,0.0,35.85,64.15,31716
Fixed South Facing Table,50,2,30,45,78431,0.0,0.15,99.85,31986
Fixed South Facing Table,0,2,40,15,104574,0.0,60.48,39.52,41914
Fixed South Facing Table,25,2,40,15,104574,0.0,48.21,51.79,41915
Fixed South Facing Table,50,2,40,15,104574,0.0,29.51,70.49,41958
Fixed South Facing Table,0,2,40,30,104574,0.0,57.56,42.44,42936
Fixed South Facing Table,25,2,40,30,104574,0.0,47.81,52.19,43078
Fixed South Facing Table,50,2,40,30,104574,0.0,26.92,73.08,43289
Fixed South Facing Table,0,2,40,45,104574,0.0,53.85,46.15,41558
Fixed South Facing Table,25,2,40,45,104574,0.0,41.71,58.29,41907
Fixed South Facing Table,50,2,40,45,104574,0.0,20.03,79.97,42359
Fixed South Facing Table,0,3.5,20,15,52287,0.0,7.43,92.57,21009
Fixed South Facing Table,25,3.5,20,15,52287,0.0,0.0,100.0,21037
Fixed South Facing Table,50,3.5,20,15,52287,0.0,0.0,100.0,21031
Fixed South Facing Table,0,3.5,20,30,52287,0.0,0.0,100.0,21698
Fixed South Facing Table,25,3.5,20,30,52287,0.0,0.0,100.0,21741
Fixed South Facing Table,50,3.5,20,30,52287,0.0,0.0,100.0,21806
Fixed South Facing Table,0,3.5,20,45,52287,0.0,0.0,100.0,21246
Fixed South Facing Table,25,3.5,20,45,52287,0.0,0.0,100.0,21339
Fixed South Facing Table,50,3.5,20,45,52287,0.0,0.0,100.0,21464
Fixed South Facing Table,0,3.5,30,15,78431,0.0,51.31,48.69,31476
Fixed South Facing Table,25,3.5,30,15,78431,0.0,14.23,85.77,31493
Fixed South Facing Table,50,3.5,30,15,78431,0.0,0.0,100.0,31554
Fixed South Facing Table,0,3.5,30,30,78431,0.0,36.77,63.23,32388
Fixed South Facing Table,25,3.5,30,30,78431,0.0,5.38,94.62,32463
Fixed South Facing Table,50,3.5,30,30,78431,0.0,0.0,100.0,32596
Fixed South Facing Table,0,3.5,30,45,78431,0.0,39.92,60.08,31509
Fixed South Facing Table,25,3.5,30,45,78431,0.0,0.0,100.0,31741
Fixed South Facing Table,50,3.5,30,45,78431,0.0,0.0,100.0,31971
Fixed South Facing Table,0,3.5,40,15,104574,0.0,81.63,18.37,41886
Fixed South Facing Table,25,3.5,40,15,104574,0.0,44.63,55.37,41962
Fixed South Facing Table,50,3.5,40,15,104574,0.0,0.0,100.0,41940
Fixed South Facing Table,0,3.5,40,30,104574,0.0,64.85,35.15,42928
Fixed South Facing Table,25,3.5,40,30,104574,0.0,40.38,59.62,43073
Fixed South Facing Table,50,3.5,40,30,104574,0.0,0.0,100.0,43286
Fixed South Facing Table,0,3.5,40,45,104574,0.0,62.93,37.07,41544
Fixed South Facing Table,25,3.5,40,45,104574,0.0,41.38,58.62,41892
Fixed South Facing Table,50,3.5,40,45,104574,0.0,0.0,100.0,42358
Fixed South Facing Table,0,3,20,15,52287,0.0,11.54,88.46,21003
Fixed South Facing Table,25,3,20,15,52287,0.0,0.0,100.0,21021
Fixed South Facing Table,50,3,20,15,52287,0.0,0.0,100.0,21051
Fixed South Facing Table,0,3,20,30,52287,0.0,2.53,97.47,21693
Fixed South Facing Table,25,3,20,30,52287,0.0,0.0,100.0,21733
Fixed South Facing Table,50,3,20,30,52287,0.0,0.0,100.0,21806
Fixed South Facing Table,0,3,20,45,52287,0.0,0.0,100.0,21250
Fixed South Facing Table,25,3,20,45,52287,0.0,0.0,100.0,21341
Fixed South Facing Table,50,3,20,45,52287,0.0,0.0,100.0,21460
Fixed South Facing Table,0,3,30,15,78431,0.0,56.31,43.69,31467
Fixed South Facing Table,25,3,30,15,78431,0.0,27.62,72.38,31513
Fixed South Facing Table,50,3,30,15,78431,0.0,0.0,100.0,31503
Fixed South Facing Table,0,3,30,30,78431,0.0,50.69,49.31,32368
Fixed South Facing Table,25,3,30,30,78431,0.0,23.46,76.54,32459
Fixed South Facing Table,50,3,30,30,78431,0.0,0.0,100.0,32582
Fixed South Facing Table,0,3,30,45,78431,0.0,50.92,49.08,31495
Fixed South Facing Table,25,3,30,45,78431,0.0,0.08,99.92,31720
Fixed South Facing Table,50,3,30,45,78431,0.0,0.0,100.0,31969
Fixed South Facing Table,0,3,40,15,104574,0.0,70.49,29.51,41868
Fixed South Facing Table,25,3,40,15,104574,0.0,47.61,52.39,41912
Fixed South Facing Table,50,3,40,15,104574,0.0,1.19,98.81,41975
Fixed South Facing Table,0,3,40,30,104574,0.0,62.53,37.47,42917
Fixed South Facing Table,25,3,40,30,104574,0.0,44.69,55.31,43070
Fixed South Facing Table,50,3,40,30,104574,0.0,1.53,98.47,43313
Fixed South Facing Table,0,3,40,45,104574,0.0,60.15,39.85,41552
Fixed South Facing Table,25,3,40,45,104574,0.0,46.42,53.58,41931
Fixed South Facing Table,50,3,40,45,104574,0.0,0.0,100.0,42342
Fixed East-West Peak Canopy,0,2.5,10,15,20165,0.0,57.06,42.94,9403
Fixed East-West Peak Canopy,25,2.5,10,15,20165,0.0,39.53,60.47,9403
Fixed East-West Peak Canopy,50,2.5,10,15,20165,0.0,0.12,99.88,9411
Fixed East-West Peak Canopy,0,2.5,10,30,20165,0.0,54.17,45.83,8927
Fixed East-West Peak Canopy,25,2.5,10,30,20165,0.0,37.5,62.5,8939
Fixed East-West Peak Canopy,50,2.5,10,30,20165,0.0,0.12,99.88,8948
Fixed East-West Peak Canopy,0,2.5,10,45,20165,0.0,49.23,50.77,8201
Fixed East-West Peak Canopy,25,2.5,10,45,20165,0.0,33.63,66.37,8202
Fixed East-West Peak Canopy,50,2.5,10,45,20165,0.0,0.13,99.87,8252
Fixed East-West Peak Canopy,0,2.5,20,15,40330,21.68,51.93,26.39,18795
Fixed East-West Peak Canopy,25,2.5,20,15,40330,0.0,66.55,33.45,18805
Fixed East-West Peak Canopy,50,2.5,20,15,40330,0.0,47.65,52.35,18799
Fixed East-West Peak Canopy,0,2.5,20,30,40330,26.38,41.71,31.91,17707
Fixed East-West Peak Canopy,25,2.5,20,30,40330,0.0,62.83,37.17,17734
Fixed East-West Peak Canopy,50,2.5,20,30,40330,0.0,48.75,51.25,17799
Fixed East-West Peak Canopy,0,2.5,20,45,40330,28.63,34.02,37.35,16025
Fixed East-West Peak Canopy,25,2.5,20,45,40330,0.98,56.47,42.55,16110
Fixed East-West Peak Canopy,50,2.5,20,45,40330,0.0,46.27,53.73,16279
Fixed East-West Peak Canopy,0,2.5,30,15,60496,44.84,34.05,21.11,28174
Fixed East-West Peak Canopy,25,2.5,30,15,60496,0.52,73.46,26.01,28177
Fixed East-West Peak Canopy,50,2.5,30,15,60496,0.0,62.81,37.19,28213
Fixed East-West Peak Canopy,0,2.5,30,30,60496,50.35,22.55,27.1,26434
Fixed East-West Peak Canopy,25,2.5,30,30,60496,13.45,55.95,30.6,26490
Fixed East-West Peak Canopy,50,2.5,30,30,60496,0.0,62.46,37.54,26624
Fixed East-West Peak Canopy,0,2.5,30,45,60496,50.87,14.07,35.06,23652
Fixed East-West Peak Canopy,25,2.5,30,45,60496,27.42,37.04,35.53,23824
Fixed East-West Peak Canopy,50,2.5,30,45,60496,0.0,58.9,41.1,24124
Fixed East-West Peak Canopy,0,3.5,10,15,20165,0.0,64.24,35.76,9402
Fixed East-West Peak Canopy,25,3.5,10,15,20165,0.0,14.71,85.29,9405
Fixed East-West Peak Canopy,50,3.5,10,15,20165,0.0,0.0,100.0,9416
Fixed East-West Peak Canopy,0,3.5,10,30,20165,0.0,55.27,44.73,8914
Fixed East-West Peak Canopy,25,3.5,10,30,20165,0.0,5.27,94.73,8931
Fixed East-West Peak Canopy,50,3.5,10,30,20165,0.0,0.0,100.0,8948
Fixed East-West Peak Canopy,0,3.5,10,45,20165,0.0,41.94,58.06,8191
Fixed East-West Peak Canopy,25,3.5,10,45,20165,0.0,1.02,98.98,8215
Fixed East-West Peak Canopy,50,3.5,10,45,20165,0.0,0.0,100.0,8250
Fixed East-West Peak Canopy,0,3.5,20,15,40330,0.0,92.1,7.9,18801
Fixed East-West Peak Canopy,25,3.5,20,15,40330,0.0,75.46,24.54,18809
Fixed East-West Peak Canopy,50,3.5,20,15,40330,0.0,38.4,61.6,18811
Fixed East-West Peak Canopy,0,3.5,20,30,40330,0.09,79.77,20.14,17709
Fixed East-West Peak Canopy,25,3.5,20,30,40330,0.0,67.83,32.17,17723
Fixed East-West Peak Canopy,50,3.5,20,30,40330,0.0,38.15,61.85,17808
Fixed East-West Peak Canopy,0,3.5,20,45,40330,1.86,71.86,26.27,16036
Fixed East-West Peak Canopy,25,3.5,20,45,40330,0.0,63.63,36.37,16110
Fixed East-West Peak Canopy,50,3.5,20,45,40330,0.0,40.39,59.61,16267
Fixed East-West Peak Canopy,0,3.5,30,15,60496,31.57,60.13,8.3,28185
Fixed East-West Peak Canopy,25,3.5,30,15,60496,0.0,82.22,17.78,28182
Fixed East-West Peak Canopy,50,3.5,30,15,60496,0.0,59.87,40.13,28204
Fixed East-West Peak Canopy,0,3.5,30,30,60496,37.18,43.77,19.05,26422
Fixed East-West Peak Canopy,25,3.5,30,30,60496,0.0,74.86,25.14,26494
Fixed East-West Peak Canopy,50,3.5,30,30,60496,0.0,59.03,40.97,26607
Fixed East-West Peak Canopy,0,3.5,30,45,60496,39.9,35.61,24.48,23647
Fixed East-West Peak Canopy,25,3.5,30,45,60496,4.53,65.34,30.13,23832
Fixed East-West Peak Canopy,50,3.5,30,45,60496,0.0,57.87,42.13,24124
Fixed East-West Peak Canopy,0,3,10,15,20165,0.0,60.24,39.76,9408
Fixed East-West Peak Canopy,25,3,10,15,20165,0.0,30.24,69.76,9413
Fixed East-West Peak Canopy,50,3,10,15,20165,0.0,0.0,100.0,9402
Fixed East-West Peak Canopy,0,3,10,30,20165,0.0,54.78,45.22,8921
Fixed East-West Peak Canopy,25,3,10,30,20165,0.0,27.08,72.92,8924
Fixed East-West Peak Canopy,50,3,10,30,20165,0.0,0.0,100.0,8948
Fixed East-West Peak Canopy,0,3,10,45,20165,0.0,49.74,50.26,8194
Fixed East-West Peak Canopy,25,3,10,45,20165,0.0,21.36,78.64,8216
Fixed East-West Peak Canopy,50,3,10,45,20165,0.0,0.0,100.0,8255
Fixed East-West Peak Canopy,0,3,20,15,40330,8.66,71.6,19.75,18797
Fixed East-West Peak Canopy,25,3,20,15,40330,0.0,69.75,30.25,18801
Fixed East-West Peak Canopy,50,3,20,15,40330,0.0,44.2,55.8,18808
Fixed East-West Peak Canopy,0,3,20,30,40330,14.71,59.18,26.11,17708
Fixed East-West Peak Canopy,25,3,20,30,40330,0.0,64.97,35.03,17738
Fixed East-West Peak Canopy,50,3,20,30,40330,0.0,44.03,55.97,17808
Fixed East-West Peak Canopy,0,3,20,45,40330,18.53,49.8,31.67,16040
Fixed East-West Peak Canopy,25,3,20,45,40330,0.0,61.76,38.24,16105
Fixed East-West Peak Canopy,50,3,20,45,40330,0.0,44.41,55.59,16274
Fixed East-West Peak Canopy,0,3,30,15,60496,38.69,44.84,16.47,28173
Fixed East-West Peak Canopy,25,3,30,15,60496,0.0,77.52,22.48,28192
Fixed East-West Peak Canopy,50,3,30,15,60496,0.0,60.92,39.08,28214
Fixed East-West Peak Canopy,0,3,30,30,60496,44.26,32.49,23.25,26423
Fixed East-West Peak Canopy,25,3,30,30,60496,0.42,71.85,27.73,26499
Fixed East-West Peak Canopy,50,3,30,30,60496,0.0,60.64,39.36,26605
Fixed East-West Peak Canopy,0,3,30,45,60496,45.39,24.8,29.81,23644
Fixed East-West Peak Canopy,25,3,30,45,60496,15.74,50.79,33.47,23829
Fixed East-West Peak Canopy,50,3,30,45,60496,0.0,58.59,41.41,24128
Fixed East-West Peak Canopy,0,4.5,10,15,20165,0.0,67.76,32.24,9411
Fixed East-West Peak Canopy,25,4.5,10,15,20165,0.0,0.0,100.0,9410
Fixed East-West Peak Canopy,50,4.5,10,15,20165,0.0,0.0,100.0,9419
Fixed East-West Peak Canopy,0,4.5,10,30,20165,0.0,30.27,69.73,8916
Fixed East-West Peak Canopy,25,4.5,10,30,20165,0.0,0.0,100.0,8929
Fixed East-West Peak Canopy,50,4.5,10,30,20165,0.0,0.0,100.0,8954
Fixed East-West Peak Canopy,0,4.5,10,45,20165,0.0,1.41,98.59,8193
Fixed East-West Peak Canopy,25,4.5,10,45,20165,0.0,0.0,100.0,8206
Fixed East-West Peak Canopy,50,4.5,10,45,20165,0.0,0.0,100.0,8256
Fixed East-West Peak Canopy,0,4.5,20,15,40330,0.0,100.0,0.0,18782
Fixed East-West Peak Canopy,25,4.5,20,15,40330,0.0,96.64,3.36,18799
Fixed East-West Peak Canopy,50,4.5,20,15,40330,0.0,17.98,82.02,18812
Fixed East-West Peak Canopy,0,4.5,20,30,40330,0.0,100.0,0.0,17702
Fixed East-West Peak Canopy,25,4.5,20,30,40330,0.0,80.57,19.43,17722
Fixed East-West Peak Canopy,50,4.5,20,30,40330,0.0,13.19,86.81,17798
Fixed East-West Peak Canopy,0,4.5,20,45,40330,0.0,93.14,6.86,16037
Fixed East-West Peak Canopy,25,4.5,20,45,40330,0.0,68.82,31.18,16105
Fixed East-West Peak Canopy,50,4.5,20,45,40330,0.0,17.75,82.25,16260
Fixed East-West Peak Canopy,0,4.5,30,15,60496,8.1,91.9,0.0,28165
Fixed East-West Peak Canopy,25,4.5,30,15,60496,0.0,99.35,0.65,28211
Fixed East-West Peak Canopy,50,4.5,30,15,60496,0.0,56.73,43.27,28217
Fixed East-West Peak Canopy,0,4.5,30,30,60496,15.41,84.17,0.42,26431
Fixed East-West Peak Canopy,25,4.5,30,30,60496,0.0,84.17,15.83,26463
Fixed East-West Peak Canopy,50,4.5,30,30,60496,0.0,53.22,46.78,26602
Fixed East-West Peak Canopy,0,4.5,30,45,60496,24.09,63.2,12.72,23640
Fixed East-West Peak Canopy,25,4.5,30,45,60496,0.0,75.52,24.48,23823
Fixed East-West Peak Canopy,50,4.5,30,45,60496,0.0,55.17,44.83,24116
Fixed East-West Peak Canopy,0,4,10,15,20165,0.0,68.35,31.65,9410
Fixed East-West Peak Canopy,25,4,10,15,20165,0.0,0.47,99.53,9404
Fixed East-West Peak Canopy,50,4,10,15,20165,0.0,0.0,100.0,9409
Fixed East-West Peak Canopy,0,4,10,30,20165,0.0,47.79,52.21,8926
Fixed East-West Peak Canopy,25,4,10,30,20165,0.0,0.0,100.0,8930
Fixed East-West Peak Canopy,50,4,10,30,20165,0.0,0.0,100.0,8941
Fixed East-West Peak Canopy,0,4,10,45,20165,0.0,26.09,73.91,8201
Fixed East-West Peak Canopy,25,4,10,45,20165,0.0,0.0,100.0,8209
Fixed East-West Peak Canopy,50,4,10,45,20165,0.0,0.0,100.0,8252
Fixed East-West Peak Canopy,0,4,20,15,40330,0.0,100.0,0.0,18793
Fixed East-West Peak Canopy,25,4,20,15,40330,0.0,84.54,15.46,18806
Fixed East-West Peak Canopy,50,4,20,15,40330,0.0,29.5,70.5,18816
Fixed East-West Peak Canopy,0,4,20,30,40330,0.0,94.65,5.35,17702
Fixed East-West Peak Canopy,25,4,20,30,40330,0.0,72.46,27.54,17734
Fixed East-West Peak Canopy,50,4,20,30,40330,0.0,28.43,71.57,17804
Fixed East-West Peak Canopy,0,4,20,45,40330,0.0,80.98,19.02,16032
Fixed East-West Peak Canopy,25,4,20,45,40330,0.0,67.84,32.16,16116
Fixed East-West Peak Canopy,50,4,20,45,40330,0.0,32.84,67.16,16277
Fixed East-West Peak Canopy,0,4,30,15,60496,20.26,79.74,0.0,28170
Fixed East-West Peak Canopy,25,4,30,15,60496,0.0,90.0,10.0,28188
Fixed East-West Peak Canopy,50,4,30,15,60496,0.0,58.17,41.83,28188
Fixed East-West Peak Canopy,0,4,30,30,60496,29.06,58.82,12.11,26433
Fixed East-West Peak Canopy,25,4,30,30,60496,0.0,77.94,22.06,26485
Fixed East-West Peak Canopy,50,4,30,30,60496,0.0,57.0,43.0,26630
Fixed East-West Peak Canopy,0,4,30,45,60496,33.7,46.82,19.48,23656
Fixed East-West Peak Canopy,25,4,30,45,60496,0.0,73.37,26.63,23805
Fixed East-West Peak Canopy,50,4,30,45,60496,0.0,56.52,43.48,24133
Bifacial Solar Fence,0,1,10,90,27493,0.0,0.0,100.0,5373
Bifacial Solar Fence,25,1,10,90,27493,0.0,0.0,100.0,5463
Bifacial Solar Fence,50,1,10,90,27493,0.0,0.0,100.0,5555
Bifacial Solar Fence,0,1,20,90,54987,0.0,33.45,66.55,9909
Bifacial Solar Fence,25,1,20,90,54987,0.0,0.0,100.0,10269
Bifacial Solar Fence,50,1,20,90,54987,0.0,0.0,100.0,10654
Bifacial Solar Fence,0,1,30,90,82481,0.0,79.75,20.25,13561
Bifacial Solar Fence,25,1,30,90,82481,0.0,61.23,38.77,14393
Bifacial Solar Fence,50,1,30,90,82481,0.0,0.0,100.0,15295
