Configuration,Transparency,Height from Ground,Panel Count,Angle (Degrees),Initial cost ($),Low light area (%),Medium light area (%),High light area (%),Net AC electricity
Fixed South Facing Table,50,2,40,45,104574,0.0,0.0,100.0,46957
Fixed South Facing Table,0,3.5,20,15,52287,0.0,0.0,100.0,25393
Fixed South Facing Table,25,3.5,20,15,52287,0.0,0.0,100.0,25390
Fixed South Facing Table,50,3.5,20,15,52287,0.0,0.0,100.0,25429
Fixed South Facing Table,0,3.5,20,30,52287,0.0,0.0,100.0,25083
Fixed South Facing Table,25,3.5,20,30,52287,0.0,0.0,100.0,25126
Fixed South Facing Table,50,3.5,20,30,52287,0.0,0.0,100.0,25172
Fixed South Facing Table,0,3.5,20,45,52287,0.0,0.0,100.0,23476
Fixed South Facing Table,25,3.5,20,45,52287,0.0,0.0,100.0,23547
Fixed South Facing Table,50,3.5,20,45,52287,0.0,0.0,100.0,23680
Fixed South Facing Table,0,3.5,30,15,78431,0.0,0.0,100.0,38057
Fixed South Facing Table,25,3.5,30,15,78431,0.0,0.0,100.0,38099
Fixed South Facing Table,50,3.5,30,15,78431,0.0,0.0,100.0,38090
Fixed South Facing Table,0,3.5,30,30,78431,0.0,0.0,100.0,37508
Fixed South Facing Table,25,3.5,30,30,78431,0.0,0.0,100.0,37543
Fixed South Facing Table,50,3.5,30,30,78431,0.0,0.0,100.0,37698
Fixed South Facing Table,0,3.5,30,45,78431,0.0,0.0,100.0,34946
Fixed South Facing Table,25,3.5,30,45,78431,0.0,0.0,100.0,35110
Fixed South Facing Table,50,3.5,30,45,78431,0.0,0.0,100.0,35325
Fixed South Facing Table,0,3.5,40,15,104574,0.0,29.11,70.89,50664
Fixed South Facing Table,25,3.5,40,15,104574,0.0,0.0,100.0,50713
Fixed South Facing Table,50,3.5,40,15,104574,0.0,0.0,100.0,50726
Fixed South Facing Table,0,3.5,40,30,104574,0.0,24.8,75.2,49831
Fixed South Facing Table,25,3.5,40,30,104574,0.0,0.0,100.0,49985
Fixed South Facing Table,50,3.5,40,30,104574,0.0,0.0,100.0,50136
Fixed South Facing Table,0,3.5,40,45,104574,0.0,23.94,76.06,46356
Fixed South Facing Table,25,3.5,40,45,104574,0.0,0.0,100.0,46585
Fixed South Facing Table,50,3.5,40,45,104574,0.0,0.0,100.0,46974
Fixed South Facing Table,0,3,20,15,52287,0.0,0.0,100.0,25395
Fixed South Facing Table,25,3,20,15,52287,0.0,0.0,100.0,25395
Fixed South Facing Table,50,3,20,15,52287,0.0,0.0,100.0,25407
Fixed South Facing Table,0,3,20,30,52287,0.0,0.0,100.0,25072
Fixed South Facing Table,25,3,20,30,52287,0.0,0.0,100.0,25141
Fixed South Facing Table,50,3,20,30,52287,0.0,0.0,100.0,25166
Fixed South Facing Table,0,3,20,45,52287,0.0,0.0,100.0,23438
Fixed South Facing Table,25,3,20,45,52287,0.0,0.0,100.0,23558
Fixed South Facing Table,50,3,20,45,52287,0.0,0.0,100.0,23637
Fixed South Facing Table,0,3,30,15,78431,0.0,1.69,98.31,38053
Fixed South Facing Table,25,3,30,15,78431,0.0,0.0,100.0,38057
Fixed South Facing Table,50,3,30,15,78431,0.0,0.0,100.0,38060
Fixed South Facing Table,0,3,30,30,78431,0.0,0.0,100.0,37493
Fixed South Facing Table,25,3,30,30,78431,0.0,0.0,100.0,37553
Fixed South Facing Table,50,3,30,30,78431,0.0,0.0,100.0,37670
Fixed South Facing Table,0,3,30,45,78431,0.0,0.0,100.0,34947
Fixed South Facing Table,25,3,30,45,78431,0.0,0.0,100.0,35105
Fixed South Facing Table,50,3,30,45,78431,0.0,0.0,100.0,35347
Fixed South Facing Table,0,3,40,15,104574,0.0,34.35,65.65,50688
Fixed South Facing Table,25,3,40,15,104574,0.0,0.0,100.0,50723
Fixed South Facing Table,50,3,40,15,104574,0.0,0.0,100.0,50773
Fixed South Facing Table,0,3,40,30,104574,0.0,34.15,65.85,49799
Fixed South Facing Table,25,3,40,30,104574,0.0,0.73,99.27,49943
Fixed South Facing Table,50,3,40,30,104574,0.0,0.0,100.0,50154
Fixed South Facing Table,0,3,40,45,104574,0.0,32.82,67.18,46317
Fixed South Facing Table,25,3,40,45,104574,0.0,0.0,100.0,46599
Fixed South Facing Table,50,3,40,45,104574,0.0,0.0,100.0,46960
Fixed East-West Peak Canopy,0,2.5,10,15,20165,0.0,28.0,72.0,11938
Fixed East-West Peak Canopy,25,2.5,10,15,20165,0.0,5.18,94.82,11933
Fixed East-West Peak Canopy,50,2.5,10,15,20165,0.0,0.0,100.0,11940
Fixed East-West Peak Canopy,0,2.5,10,30,20165,0.0,26.72,73.28,11273
Fixed East-West Peak Canopy,25,2.5,10,30,20165,0.0,7.11,92.89,11276
Fixed East-West Peak Canopy,50,2.5,10,30,20165,0.0,0.0,100.0,11279
Fixed East-West Peak Canopy,0,2.5,10,45,20165,0.0,20.84,79.16,10245
Fixed East-West Peak Canopy,25,2.5,10,45,20165,0.0,4.99,95.01,10274
Fixed East-West Peak Canopy,50,2.5,10,45,20165,0.0,0.0,100.0,10335
Fixed East-West Peak Canopy,0,2.5,20,15,40330,7.73,49.33,42.94,23823
Fixed East-West Peak Canopy,25,2.5,20,15,40330,0.0,46.55,53.45,23860
Fixed East-West Peak Canopy,50,2.5,20,15,40330,0.0,1.51,98.49,23861
Fixed East-West Peak Canopy,0,2.5,20,30,40330,16.22,38.86,44.92,22387
Fixed East-West Peak Canopy,25,2.5,20,30,40330,0.0,47.42,52.58,22422
Fixed East-West Peak Canopy,50,2.5,20,30,40330,0.0,9.89,90.11,22503
Fixed East-West Peak Canopy,0,2.5,20,45,40330,20.49,30.69,48.82,20134
Fixed East-West Peak Canopy,25,2.5,20,45,40330,0.0,44.9,55.1,20230
Fixed East-West Peak Canopy,50,2.5,20,45,40330,0.0,19.9,80.1,20405
Fixed East-West Peak Canopy,0,2.5,30,15,60496,32.75,34.58,32.68,35751
Fixed East-West Peak Canopy,25,2.5,30,15,60496,0.0,60.85,39.15,35774
Fixed East-West Peak Canopy,50,2.5,30,15,60496,0.0,28.37,71.63,35803
Fixed East-West Peak Canopy,0,2.5,30,30,60496,42.37,22.97,34.66,33449
Fixed East-West Peak Canopy,25,2.5,30,30,60496,0.0,60.92,39.08,33508
Fixed East-West Peak Canopy,50,2.5,30,30,60496,0.0,41.11,58.89,33644
Fixed East-West Peak Canopy,0,2.5,30,45,60496,47.62,12.96,39.43,29744
Fixed East-West Peak Canopy,25,2.5,30,45,60496,0.0,58.19,41.81,29947
Fixed East-West Peak Canopy,50,2.5,30,45,60496,0.0,49.21,50.79,30304
Fixed East-West Peak Canopy,0,3.5,10,15,20165,0.0,9.76,90.24,11936
Fixed East-West Peak Canopy,25,3.5,10,15,20165,0.0,0.0,100.0,11938
Fixed East-West Peak Canopy,50,3.5,10,15,20165,0.0,0.0,100.0,11944
Fixed East-West Peak Canopy,0,3.5,10,30,20165,0.0,6.25,93.75,11273
Fixed East-West Peak Canopy,25,3.5,10,30,20165,0.0,0.0,100.0,11276
Fixed East-West Peak Canopy,50,3.5,10,30,20165,0.0,0.0,100.0,11299
Fixed East-West Peak Canopy,0,3.5,10,45,20165,0.0,0.13,99.87,10247
Fixed East-West Peak Canopy,25,3.5,10,45,20165,0.0,0.0,100.0,10276
Fixed East-West Peak Canopy,50,3.5,10,45,20165,0.0,0.0,100.0,10336
Fixed East-West Peak Canopy,0,3.5,20,15,40330,0.0,56.05,43.95,23831
Fixed East-West Peak Canopy,25,3.5,20,15,40330,0.0,39.08,60.92,23863
Fixed East-West Peak Canopy,50,3.5,20,15,40330,0.0,0.0,100.0,23860
Fixed East-West Peak Canopy,0,3.5,20,30,40330,0.0,53.65,46.35,22393
Fixed East-West Peak Canopy,25,3.5,20,30,40330,0.0,38.59,61.41,22417
Fixed East-West Peak Canopy,50,3.5,20,30,40330,0.0,0.0,100.0,22501
Fixed East-West Peak Canopy,0,3.5,20,45,40330,0.0,50.39,49.61,20144
Fixed East-West Peak Canopy,25,3.5,20,45,40330,0.0,37.25,62.75,20198
Fixed East-West Peak Canopy,50,3.5,20,45,40330,0.0,0.0,100.0,20400
Fixed East-West Peak Canopy,0,3.5,30,15,60496,11.96,55.56,32.48,35762
Fixed East-West Peak Canopy,25,3.5,30,15,60496,0.0,57.39,42.61,35753
Fixed East-West Peak Canopy,50,3.5,30,15,60496,0.0,0.78,99.22,35795
Fixed East-West Peak Canopy,0,3.5,30,30,60496,22.62,42.93,34.45,33452
Fixed East-West Peak Canopy,25,3.5,30,30,60496,0.0,57.35,42.65,33528
Fixed East-West Peak Canopy,50,3.5,30,30,60496,0.0,14.78,85.22,33653
Fixed East-West Peak Canopy,0,3.5,30,45,60496,31.72,29.97,38.31,29745
Fixed East-West Peak Canopy,25,3.5,30,45,60496,0.0,55.33,44.67,29928
Fixed East-West Peak Canopy,50,3.5,30,45,60496,0.0,32.35,67.65,30275
Fixed East-West Peak Canopy,0,3,10,15,20165,0.0,18.35,81.65,11924
Fixed East-West Peak Canopy,25,3,10,15,20165,0.0,0.0,100.0,11919
Fixed East-West Peak Canopy,50,3,10,15,20165,0.0,0.0,100.0,11938
Fixed East-West Peak Canopy,0,3,10,30,20165,0.0,16.67,83.33,11271
Fixed East-West Peak Canopy,25,3,10,30,20165,0.0,0.0,100.0,11284
Fixed East-West Peak Canopy,50,3,10,30,20165,0.0,0.0,100.0,11306
Fixed East-West Peak Canopy,0,3,10,45,20165,0.0,11.0,89.0,10261
Fixed East-West Peak Canopy,25,3,10,45,20165,0.0,0.0,100.0,10271
Fixed East-West Peak Canopy,50,3,10,45,20165,0.0,0.0,100.0,10322
Fixed East-West Peak Canopy,0,3,20,15,40330,0.0,56.47,43.53,23843
Fixed East-West Peak Canopy,25,3,20,15,40330,0.0,44.03,55.97,23839
Fixed East-West Peak Canopy,50,3,20,15,40330,0.0,0.0,100.0,23871
Fixed East-West Peak Canopy,0,3,20,30,40330,1.78,52.58,45.63,22397
Fixed East-West Peak Canopy,25,3,20,30,40330,0.0,43.58,56.42,22401
Fixed East-West Peak Canopy,50,3,20,30,40330,0.0,0.0,100.0,22484
Fixed East-West Peak Canopy,0,3,20,45,40330,6.76,44.02,49.22,20146
Fixed East-West Peak Canopy,25,3,20,45,40330,0.0,41.67,58.33,20221
Fixed East-West Peak Canopy,50,3,20,45,40330,0.0,3.73,96.27,20404
Fixed East-West Peak Canopy,0,3,30,15,60496,23.07,44.18,32.75,35747
Fixed East-West Peak Canopy,25,3,30,15,60496,0.0,59.28,40.72,35749
Fixed East-West Peak Canopy,50,3,30,15,60496,0.0,16.21,83.79,35806
Fixed East-West Peak Canopy,0,3,30,30,60496,34.24,31.16,34.59,33435
Fixed East-West Peak Canopy,25,3,30,30,60496,0.0,59.38,40.62,33532
Fixed East-West Peak Canopy,50,3,30,30,60496,0.0,30.32,69.68,33633
Fixed East-West Peak Canopy,0,3,30,45,60496,40.38,20.83,38.79,29752
Fixed East-West Peak Canopy,25,3,30,45,60496,0.0,56.12,43.88,29943
Fixed East-West Peak Canopy,50,3,30,45,60496,0.0,41.89,58.11,30299
Fixed East-West Peak Canopy,0,4.5,10,15,20165,0.0,0.0,100.0,11938
Fixed East-West Peak Canopy,25,4.5,10,15,20165,0.0,0.0,100.0,11920
Fixed East-West Peak Canopy,50,4.5,10,15,20165,0.0,0.0,100.0,11935
Fixed East-West Peak Canopy,0,4.5,10,30,20165,0.0,0.0,100.0,11277
Fixed East-West Peak Canopy,25,4.5,10,30,20165,0.0,0.0,100.0,11275
Fixed East-West Peak Canopy,50,4.5,10,30,20165,0.0,0.0,100.0,11288
Fixed East-West Peak Canopy,0,4.5,10,45,20165,0.0,0.0,100.0,10242
Fixed East-West Peak Canopy,25,4.5,10,45,20165,0.0,0.0,100.0,10271
Fixed East-West Peak Canopy,50,4.5,10,45,20165,0.0,0.0,100.0,10324
Fixed East-West Peak Canopy,0,4.5,20,15,40330,0.0,53.61,46.39,23831
Fixed East-West Peak Canopy,25,4.5,20,15,40330,0.0,24.29,75.71,23840
Fixed East-West Peak Canopy,50,4.5,20,15,40330,0.0,0.0,100.0,23867
Fixed East-West Peak Canopy,0,4.5,20,30,40330,0.0,49.29,50.71,22381
Fixed East-West Peak Canopy,25,4.5,20,30,40330,0.0,22.55,77.45,22445
Fixed East-West Peak Canopy,50,4.5,20,30,40330,0.0,0.0,100.0,22503
Fixed East-West Peak Canopy,0,4.5,20,45,40330,0.0,45.29,54.71,20130
Fixed East-West Peak Canopy,25,4.5,20,45,40330,0.0,23.04,76.96,20214
Fixed East-West Peak Canopy,50,4.5,20,45,40330,0.0,0.0,100.0,20386
Fixed East-West Peak Canopy,0,4.5,30,15,60496,0.0,69.93,30.07,35736
Fixed East-West Peak Canopy,25,4.5,30,15,60496,0.0,53.2,46.8,35745
Fixed East-West Peak Canopy,50,4.5,30,15,60496,0.0,0.0,100.0,35781
Fixed East-West Peak Canopy,0,4.5,30,30,60496,0.0,65.69,34.31,33448
Fixed East-West Peak Canopy,25,4.5,30,30,60496,0.0,52.24,47.76,33504
Fixed East-West Peak Canopy,50,4.5,30,30,60496,0.0,0.0,100.0,33650
Fixed East-West Peak Canopy,0,4.5,30,45,60496,5.72,56.44,37.84,29751
Fixed East-West Peak Canopy,25,4.5,30,45,60496,0.0,50.64,49.36,29948
Fixed East-West Peak Canopy,50,4.5,30,45,60496,0.0,2.54,97.46,30317
Fixed East-West Peak Canopy,0,4,10,15,20165,0.0,0.82,99.18,11938
Fixed East-West Peak Canopy,25,4,10,15,20165,0.0,0.0,100.0,11930
Fixed East-West Peak Canopy,50,4,10,15,20165,0.0,0.0,100.0,11949
Fixed East-West Peak Canopy,0,4,10,30,20165,0.0,0.0,100.0,11265
Fixed East-West Peak Canopy,25,4,10,30,20165,0.0,0.0,100.0,11277
Fixed East-West Peak Canopy,50,4,10,30,20165,0.0,0.0,100.0,11288
Fixed East-West Peak Canopy,0,4,10,45,20165,0.0,0.0,100.0,10259
Fixed East-West Peak Canopy,25,4,10,45,20165,0.0,0.0,100.0,10276
Fixed East-West Peak Canopy,50,4,10,45,20165,0.0,0.0,100.0,10330
Fixed East-West Peak Canopy,0,4,20,15,40330,0.0,54.87,45.13,23855
Fixed East-West Peak Canopy,25,4,20,15,40330,0.0,33.28,66.72,23854
Fixed East-West Peak Canopy,50,4,20,15,40330,0.0,0.0,100.0,23848
Fixed East-West Peak Canopy,0,4,20,30,40330,0.0,51.78,48.22,22400
Fixed East-West Peak Canopy,25,4,20,30,40330,0.0,32.35,67.65,22418
Fixed East-West Peak Canopy,50,4,20,30,40330,0.0,0.0,100.0,22499
Fixed East-West Peak Canopy,0,4,20,45,40330,0.0,48.33,51.67,20140
Fixed East-West Peak Canopy,25,4,20,45,40330,0.0,31.37,68.63,20215
Fixed East-West Peak Canopy,50,4,20,45,40330,0.0,0.0,100.0,20402
Fixed East-West Peak Canopy,0,4,30,15,60496,0.13,68.82,31.05,35747
Fixed East-West Peak Canopy,25,4,30,15,60496,0.0,55.42,44.58,35761
Fixed East-West Peak Canopy,50,4,30,15,60496,0.0,0.0,100.0,35784
Fixed East-West Peak Canopy,0,4,30,30,60496,10.15,55.39,34.45,33449
Fixed East-West Peak Canopy,25,4,30,30,60496,0.0,55.04,44.96,33510
Fixed East-West Peak Canopy,50,4,30,30,60496,0.0,0.0,100.0,33694
Fixed East-West Peak Canopy,0,4,30,45,60496,19.63,42.13,38.24,29792
Fixed East-West Peak Canopy,25,4,30,45,60496,0.0,53.97,46.03,29936
Fixed East-West Peak Canopy,50,4,30,45,60496,0.0,17.41,82.59,30303
Bifacial Solar Fence,0,1,10,90,27493,0.0,0.0,100.0,6431
Bifacial Solar Fence,25,1,10,90,27493,0.0,0.0,100.0,6529
Bifacial Solar Fence,50,1,10,90,27493,0.0,0.0,100.0,6636
Bifacial Solar Fence,0,1,20,90,54987,0.0,0.0,100.0,11909
Bifacial Solar Fence,25,1,20,90,54987,0.0,0.0,100.0,12297
Bifacial Solar Fence,50,1,20,90,54987,0.0,0.0,100.0,12763
Bifacial Solar Fence,0,1,30,90,82481,0.0,0.0,100.0,16387
Bifacial Solar Fence,25,1,30,90,82481,0.0,0.0,100.0,17334
Bifacial Solar Fence,50,1,30,90,82481,0.0,0.0,100.0,18356
