Configuration,Transparency,Height from Ground,Panel Count,Angle (Degrees),Initial cost ($),Low light area (%),Medium light area (%),High light area (%),Net AC electricity
Fixed South Facing Table,25,2.5,30,45,78431,0.0,55.46,44.54,30625
Fixed South Facing Table,50,2.5,30,45,78431,0.0,21.23,78.77,30962
Fixed South Facing Table,0,2.5,40,15,104574,0.0,84.02,15.98,39337
Fixed South Facing Table,25,2.5,40,15,104574,0.0,69.1,30.9,39353
Fixed South Facing Table,50,2.5,40,15,104574,0.0,45.36,54.64,39411
Fixed South Facing Table,0,2.5,40,30,104574,0.0,74.07,25.93,40782
Fixed South Facing Table,25,2.5,40,30,104574,0.0,63.46,36.54,40958
Fixed South Facing Table,50,2.5,40,30,104574,0.0,45.56,54.44,41242
Fixed South Facing Table,0,2.5,40,45,104574,0.0,75.13,24.87,39819
Fixed South Facing Table,25,2.5,40,45,104574,0.0,62.07,37.93,40310
Fixed South Facing Table,50,2.5,40,45,104574,0.0,42.37,57.63,40873
Fixed South Facing Table,0,2,20,15,52287,0.0,55.16,44.84,19744
Fixed South Facing Table,25,2,20,15,52287,0.0,41.7,58.3,19734
Fixed South Facing Table,50,2,20,15,52287,0.0,3.85,96.15,19764
Fixed South Facing Table,0,2,20,30,52287,0.0,52.27,47.73,20731
Fixed South Facing Table,25,2,20,30,52287,0.0,41.17,58.83,20774
Fixed South Facing Table,50,2,20,30,52287,0.0,0.52,99.48,20816
Fixed South Facing Table,0,2,20,45,52287,0.0,50.7,49.3,20555
Fixed South Facing Table,25,2,20,45,52287,0.0,35.23,64.77,20699
Fixed South Facing Table,50,2,20,45,52287,0.0,0.0,100.0,20810
Fixed South Facing Table,0,2,30,15,78431,0.0,65.54,34.46,29571
Fixed South Facing Table,25,2,30,15,78431,0.0,57.69,42.31,29590
Fixed South Facing Table,50,2,30,15,78431,0.0,36.08,63.92,29590
Fixed South Facing Table,0,2,30,30,78431,0.0,64.08,35.92,30822
Fixed South Facing Table,25,2,30,30,78431,0.0,54.62,45.38,30938
Fixed South Facing Table,50,2,30,30,78431,0.0,34.85,65.15,31082
Fixed South Facing Table,0,2,30,45,78431,0.0,63.46,36.54,30358
Fixed South Facing Table,25,2,30,45,78431,0.0,50.62,49.38,30613
Fixed South Facing Table,50,2,30,45,78431,0.0,33.0,67.0,30925
Fixed South Facing Table,0,2,40,15,104574,2.72,69.63,27.65,39347
Fixed South Facing Table,25,2,40,15,104574,0.0,62.4,37.6,39338
Fixed South Facing Table,50,2,40,15,104574,0.0,47.35,52.65,39384
Fixed South Facing Table,0,2,40,30,104574,7.89,61.07,31.03,40799
Fixed South Facing Table,25,2,40,30,104574,0.0,60.81,39.19,40981
Fixed South Facing Table,50,2,40,30,104574,0.0,47.15,52.85,41232
Fixed South Facing Table,0,2,40,45,104574,1.99,68.97,29.05,39855
Fixed South Facing Table,25,2,40,45,104574,0.0,60.34,39.66,40300
Fixed South Facing Table,50,2,40,45,104574,0.0,41.25,58.75,40860
Fixed South Facing Table,0,3.5,20,15,52287,0.0,56.03,43.97,19737
Fixed South Facing Table,25,3.5,20,15,52287,0.0,9.53,90.47,19774
Fixed South Facing Table,50,3.5,20,15,52287,0.0,0.0,100.0,19755
Fixed South Facing Table,0,3.5,20,30,52287,0.0,29.72,70.28,20713
Fixed South Facing Table,25,3.5,20,30,52287,0.0,0.0,100.0,20747
Fixed South Facing Table,50,3.5,20,30,52287,0.0,0.0,100.0,20815
Fixed South Facing Table,0,3.5,20,45,52287,0.0,5.59,94.41,20549
Fixed South Facing Table,25,3.5,20,45,52287,0.0,0.0,100.0,20666
Fixed South Facing Table,50,3.5,20,45,52287,0.0,0.0,100.0,20817
Fixed South Facing Table,0,3.5,30,15,78431,0.0,99.85,0.15,29566
Fixed South Facing Table,25,3.5,30,15,78431,0.0,75.62,24.38,29560
Fixed South Facing Table,50,3.5,30,15,78431,0.0,3.77,96.23,29617
Fixed South Facing Table,0,3.5,30,30,78431,0.0,81.77,18.23,30868
Fixed South Facing Table,25,3.5,30,30,78431,0.0,58.77,41.23,30950
Fixed South Facing Table,50,3.5,30,30,78431,0.0,0.15,99.85,31111
Fixed South Facing Table,0,3.5,30,45,78431,0.0,72.38,27.62,30359
Fixed South Facing Table,25,3.5,30,45,78431,0.0,51.62,48.38,30617
Fixed South Facing Table,50,3.5,30,45,78431,0.0,0.0,100.0,30899
Fixed South Facing Table,0,3.5,40,15,104574,0.0,100.0,0.0,39328
Fixed South Facing Table,25,3.5,40,15,104574,0.0,94.23,5.77,39386
Fixed South Facing Table,50,3.5,40,15,104574,0.0,41.84,58.16,39365
Fixed South Facing Table,0,3.5,40,30,104574,0.0,87.07,12.93,40782
Fixed South Facing Table,25,3.5,40,30,104574,0.0,70.89,29.11,40981
Fixed South Facing Table,50,3.5,40,30,104574,0.0,36.67,63.33,41239
Fixed South Facing Table,0,3.5,40,45,104574,0.0,80.24,19.76,39829
Fixed South Facing Table,25,3.5,40,45,104574,0.0,65.78,34.22,40275
Fixed South Facing Table,50,3.5,40,45,104574,0.0,26.86,73.14,40843
Fixed South Facing Table,0,3,20,15,52287,0.0,62.76,37.24,19722
Fixed South Facing Table,25,3,20,15,52287,0.0,14.86,85.14,19749
Fixed South Facing Table,50,3,20,15,52287,0.0,0.0,100.0,19777
Fixed South Facing Table,0,3,20,30,52287,0.0,52.36,47.64,20699
Fixed South Facing Table,25,3,20,30,52287,0.0,5.77,94.23,20757
Fixed South Facing Table,50,3,20,30,52287,0.0,0.0,100.0,20820
Fixed South Facing Table,0,3,20,45,52287,0.0,42.05,57.95,20564
Fixed South Facing Table,25,3,20,45,52287,0.0,0.0,100.0,20674
Fixed South Facing Table,50,3,20,45,52287,0.0,0.0,100.0,20791
Fixed South Facing Table,0,3,30,15,78431,0.0,88.85,11.15,29542
Fixed South Facing Table,25,3,30,15,78431,0.0,67.77,32.23,29584
Fixed South Facing Table,50,3,30,15,78431,0.0,18.54,81.46,29581
Fixed South Facing Table,0,3,30,30,78431,0.0,73.15,26.85,30858
Fixed South Facing Table,25,3,30,30,78431,0.0,57.23,42.77,30927
Fixed South Facing Table,50,3,30,30,78431,0.0,11.15,88.85,31093
Fixed South Facing Table,0,3,30,45,78431,0.0,69.85,30.15,30347
Fixed South Facing Table,25,3,30,45,78431,0.0,54.46,45.54,30609
Fixed South Facing Table,50,3,30,45,78431,0.0,0.0,100.0,30926
Fixed South Facing Table,0,3,40,15,104574,0.0,100.0,0.0,39300
Fixed South Facing Table,25,3,40,15,104574,0.0,82.29,17.71,39350
Fixed South Facing Table,50,3,40,15,104574,0.0,45.09,54.91,39410
Fixed South Facing Table,0,3,40,30,104574,0.0,81.03,18.97,40772
Fixed South Facing Table,25,3,40,30,104574,0.0,67.18,32.82,40994
Fixed South Facing Table,50,3,40,30,104574,0.0,41.98,58.02,41257
Fixed South Facing Table,0,3,40,45,104574,0.0,77.19,22.81,39842
Fixed South Facing Table,25,3,40,45,104574,0.0,63.73,36.27,40301
Fixed South Facing Table,50,3,40,45,104574,0.0,40.72,59.28,40832
Fixed East-West Peak Canopy,0,2.5,10,15,20165,0.0,85.65,14.35,8682
Fixed East-West Peak Canopy,25,2.5,10,15,20165,0.0,70.82,29.18,8688
Fixed East-West Peak Canopy,50,2.5,10,15,20165,0.0,28.82,71.18,8693
Fixed East-West Peak Canopy,0,2.5,10,30,20165,0.0,74.39,25.61,8286
Fixed East-West Peak Canopy,25,2.5,10,30,20165,0.0,65.93,34.07,8294
Fixed East-West Peak Canopy,50,2.5,10,30,20165,0.0,28.31,71.69,8310
Fixed East-West Peak Canopy,0,2.5,10,45,20165,0.0,71.1,28.9,7675
Fixed East-West Peak Canopy,25,2.5,10,45,20165,0.0,59.59,40.41,7686
Fixed East-West Peak Canopy,50,2.5,10,45,20165,0.0,25.19,74.81,7741
Fixed East-West Peak Canopy,0,2.5,20,15,40330,23.53,69.33,7.14,17349
Fixed East-West Peak Canopy,25,2.5,20,15,40330,0.0,83.03,16.97,17352
Fixed East-West Peak Canopy,50,2.5,20,15,40330,0.0,71.85,28.15,17351
Fixed East-West Peak Canopy,0,2.5,20,30,40330,28.88,50.98,20.14,16398
Fixed East-West Peak Canopy,25,2.5,20,30,40330,0.18,74.69,25.13,16432
Fixed East-West Peak Canopy,50,2.5,20,30,40330,0.0,65.78,34.22,16503
Fixed East-West Peak Canopy,0,2.5,20,45,40330,30.49,43.82,25.69,14944
Fixed East-West Peak Canopy,25,2.5,20,45,40330,8.73,58.53,32.75,15042
Fixed East-West Peak Canopy,50,2.5,20,45,40330,0.0,59.41,40.59,15210
Fixed East-West Peak Canopy,0,2.5,30,15,60496,47.58,41.9,10.52,26004
Fixed East-West Peak Canopy,25,2.5,30,15,60496,15.23,69.8,14.97,26000
Fixed East-West Peak Canopy,50,2.5,30,15,60496,0.0,78.24,21.76,26024
Fixed East-West Peak Canopy,0,2.5,30,30,60496,51.33,27.24,21.43,24455
Fixed East-West Peak Canopy,25,2.5,30,30,60496,26.82,50.0,23.18,24510
Fixed East-West Peak Canopy,50,2.5,30,30,60496,0.0,72.62,27.38,24654
Fixed East-West Peak Canopy,0,2.5,30,45,60496,51.67,18.6,29.73,22004
Fixed East-West Peak Canopy,25,2.5,30,45,60496,37.84,31.08,31.08,22172
Fixed East-West Peak Canopy,50,2.5,30,45,60496,0.0,64.55,35.45,22506
Fixed East-West Peak Canopy,0,3.5,10,15,20165,0.0,100.0,0.0,8673
Fixed East-West Peak Canopy,25,3.5,10,15,20165,0.0,98.12,1.88,8673
Fixed East-West Peak Canopy,50,3.5,10,15,20165,0.0,0.12,99.88,8695
Fixed East-West Peak Canopy,0,3.5,10,30,20165,0.0,100.0,0.0,8275
Fixed East-West Peak Canopy,25,3.5,10,30,20165,0.0,83.21,16.79,8296
Fixed East-West Peak Canopy,50,3.5,10,30,20165,0.0,0.0,100.0,8305
Fixed East-West Peak Canopy,0,3.5,10,45,20165,0.0,99.36,0.64,7664
Fixed East-West Peak Canopy,25,3.5,10,45,20165,0.0,63.17,36.83,7694
Fixed East-West Peak Canopy,50,3.5,10,45,20165,0.0,0.0,100.0,7732
Fixed East-West Peak Canopy,0,3.5,20,15,40330,0.0,100.0,0.0,17348
Fixed East-West Peak Canopy,25,3.5,20,15,40330,0.0,100.0,0.0,17347
Fixed East-West Peak Canopy,50,3.5,20,15,40330,0.0,90.76,9.24,17358
Fixed East-West Peak Canopy,0,3.5,20,30,40330,1.07,98.93,0.0,16402
Fixed East-West Peak Canopy,25,3.5,20,30,40330,0.0,99.82,0.18,16421
Fixed East-West Peak Canopy,50,3.5,20,30,40330,0.0,73.98,26.02,16497
Fixed East-West Peak Canopy,0,3.5,20,45,40330,3.43,96.57,0.0,14971
Fixed East-West Peak Canopy,25,3.5,20,45,40330,0.0,86.57,13.43,15024
Fixed East-West Peak Canopy,50,3.5,20,45,40330,0.0,70.98,29.02,15202
Fixed East-West Peak Canopy,0,3.5,30,15,60496,35.1,64.9,0.0,26001
Fixed East-West Peak Canopy,25,3.5,30,15,60496,0.0,100.0,0.0,26004
Fixed East-West Peak Canopy,50,3.5,30,15,60496,0.0,93.46,6.54,26035
Fixed East-West Peak Canopy,0,3.5,30,30,60496,39.85,59.94,0.21,24454
Fixed East-West Peak Canopy,25,3.5,30,30,60496,0.35,89.43,10.22,24520
Fixed East-West Peak Canopy,50,3.5,30,30,60496,0.0,78.22,21.78,24641
Fixed East-West Peak Canopy,0,3.5,30,45,60496,40.94,48.57,10.49,22007
Fixed East-West Peak Canopy,25,3.5,30,45,60496,14.63,67.57,17.81,22182
Fixed East-West Peak Canopy,50,3.5,30,45,60496,0.0,72.66,27.34,22499
Fixed East-West Peak Canopy,0,3,10,15,20165,0.0,100.0,0.0,8686
Fixed East-West Peak Canopy,25,3,10,15,20165,0.0,88.24,11.76,8692
Fixed East-West Peak Canopy,50,3,10,15,20165,0.0,1.41,98.59,8683
Fixed East-West Peak Canopy,0,3,10,30,20165,0.0,98.04,1.96,8274
Fixed East-West Peak Canopy,25,3,10,30,20165,0.0,73.77,26.23,8277
Fixed East-West Peak Canopy,50,3,10,30,20165,0.0,0.0,100.0,8304
Fixed East-West Peak Canopy,0,3,10,45,20165,0.0,84.4,15.6,7673
Fixed East-West Peak Canopy,25,3,10,45,20165,0.0,67.52,32.48,7698
Fixed East-West Peak Canopy,50,3,10,45,20165,0.0,0.26,99.74,7736
Fixed East-West Peak Canopy,0,3,20,15,40330,11.76,88.24,0.0,17352
Fixed East-West Peak Canopy,25,3,20,15,40330,0.0,100.0,0.0,17358
Fixed East-West Peak Canopy,50,3,20,15,40330,0.0,79.08,20.92,17354
Fixed East-West Peak Canopy,0,3,20,30,40330,18.27,77.01,4.72,16412
Fixed East-West Peak Canopy,25,3,20,30,40330,0.0,82.17,17.83,16433
Fixed East-West Peak Canopy,50,3,20,30,40330,0.0,69.16,30.84,16500
Fixed East-West Peak Canopy,0,3,20,45,40330,20.2,67.65,12.16,14963
Fixed East-West Peak Canopy,25,3,20,45,40330,0.0,77.55,22.45,15030
Fixed East-West Peak Canopy,50,3,20,45,40330,0.0,65.69,34.31,15205
Fixed East-West Peak Canopy,0,3,30,15,60496,41.7,58.3,0.0,26006
Fixed East-West Peak Canopy,25,3,30,15,60496,2.09,95.75,2.16,26013
Fixed East-West Peak Canopy,50,3,30,15,60496,0.0,84.18,15.82,26013
Fixed East-West Peak Canopy,0,3,30,30,60496,46.08,41.04,12.89,24457
Fixed East-West Peak Canopy,25,3,30,30,60496,13.03,68.91,18.07,24535
Fixed East-West Peak Canopy,50,3,30,30,60496,0.0,74.58,25.42,24644
Fixed East-West Peak Canopy,0,3,30,45,60496,46.58,33.86,19.55,22010
Fixed East-West Peak Canopy,25,3,30,45,60496,27.19,47.14,25.68,22181
Fixed East-West Peak Canopy,50,3,30,45,60496,0.0,69.32,30.68,22500
Fixed East-West Peak Canopy,0,4.5,10,15,20165,0.0,100.0,0.0,8689
Fixed East-West Peak Canopy,25,4.5,10,15,20165,0.0,80.71,19.29,8683
Fixed East-West Peak Canopy,50,4.5,10,15,20165,0.0,0.0,100.0,8695
Fixed East-West Peak Canopy,0,4.5,10,30,20165,0.0,95.59,4.41,8285
Fixed East-West Peak Canopy,25,4.5,10,30,20165,0.0,68.5,31.5,8289
Fixed East-West Peak Canopy,50,4.5,10,30,20165,0.0,0.0,100.0,8306
Fixed East-West Peak Canopy,0,4.5,10,45,20165,0.0,92.2,7.8,7671
Fixed East-West Peak Canopy,25,4.5,10,45,20165,0.0,40.79,59.21,7688
Fixed East-West Peak Canopy,50,4.5,10,45,20165,0.0,0.0,100.0,7740
Fixed East-West Peak Canopy,0,4.5,20,15,40330,0.0,100.0,0.0,17343
Fixed East-West Peak Canopy,25,4.5,20,15,40330,0.0,100.0,0.0,17353
Fixed East-West Peak Canopy,50,4.5,20,15,40330,0.0,100.0,0.0,17354
Fixed East-West Peak Canopy,0,4.5,20,30,40330,0.0,100.0,0.0,16404
Fixed East-West Peak Canopy,25,4.5,20,30,40330,0.0,100.0,0.0,16427
Fixed East-West Peak Canopy,50,4.5,20,30,40330,0.0,98.66,1.34,16502
Fixed East-West Peak Canopy,0,4.5,20,45,40330,0.0,100.0,0.0,14955
Fixed East-West Peak Canopy,25,4.5,20,45,40330,0.0,100.0,0.0,15038
Fixed East-West Peak Canopy,50,4.5,20,45,40330,0.0,77.65,22.35,15184
Fixed East-West Peak Canopy,0,4.5,30,15,60496,13.59,86.41,0.0,25972
Fixed East-West Peak Canopy,25,4.5,30,15,60496,0.0,100.0,0.0,26038
Fixed East-West Peak Canopy,50,4.5,30,15,60496,0.0,100.0,0.0,26048
Fixed East-West Peak Canopy,0,4.5,30,30,60496,20.73,79.27,0.0,24457
Fixed East-West Peak Canopy,25,4.5,30,30,60496,0.0,100.0,0.0,24493
Fixed East-West Peak Canopy,50,4.5,30,30,60496,0.0,97.55,2.45,24630
Fixed East-West Peak Canopy,0,4.5,30,45,60496,27.82,72.18,0.0,21996
Fixed East-West Peak Canopy,25,4.5,30,45,60496,0.0,99.92,0.08,22178
Fixed East-West Peak Canopy,50,4.5,30,45,60496,0.0,82.35,17.65,22477
Fixed East-West Peak Canopy,0,4,10,15,20165,0.0,100.0,0.0,8689
Fixed East-West Peak Canopy,25,4,10,15,20165,0.0,88.71,11.29,8680
Fixed East-West Peak Canopy,50,4,10,15,20165,0.0,0.0,100.0,8681
Fixed East-West Peak Canopy,0,4,10,30,20165,0.0,99.63,0.37,8281
Fixed East-West Peak Canopy,25,4,10,30,20165,0.0,78.31,21.69,8295
Fixed East-West Peak Canopy,50,4,10,30,20165,0.0,0.0,100.0,8295
Fixed East-West Peak Canopy,0,4,10,45,20165,0.0,99.87,0.13,7682
Fixed East-West Peak Canopy,25,4,10,45,20165,0.0,50.51,49.49,7685
Fixed East-West Peak Canopy,50,4,10,45,20165,0.0,0.0,100.0,7730
Fixed East-West Peak Canopy,0,4,20,15,40330,0.0,100.0,0.0,17345
Fixed East-West Peak Canopy,25,4,20,15,40330,0.0,100.0,0.0,17355
Fixed East-West Peak Canopy,50,4,20,15,40330,0.0,99.41,0.59,17381
Fixed East-West Peak Canopy,0,4,20,30,40330,0.0,100.0,0.0,16406
Fixed East-West Peak Canopy,25,4,20,30,40330,0.0,100.0,0.0,16425
Fixed East-West Peak Canopy,50,4,20,30,40330,0.0,87.97,12.03,16512
Fixed East-West Peak Canopy,0,4,20,45,40330,0.0,100.0,0.0,14953
Fixed East-West Peak Canopy,25,4,20,45,40330,0.0,99.9,0.1,15039
Fixed East-West Peak Canopy,50,4,20,45,40330,0.0,72.94,27.06,15199
Fixed East-West Peak Canopy,0,4,30,15,60496,26.21,73.79,0.0,25988
Fixed East-West Peak Canopy,25,4,30,15,60496,0.0,100.0,0.0,26010
Fixed East-West Peak Canopy,50,4,30,15,60496,0.0,99.93,0.07,26012
Fixed East-West Peak Canopy,0,4,30,30,60496,32.7,67.3,0.0,24445
Fixed East-West Peak Canopy,25,4,30,30,60496,0.0,100.0,0.0,24502
Fixed East-West Peak Canopy,50,4,30,30,60496,0.0,85.64,14.36,24655
Fixed East-West Peak Canopy,0,4,30,45,60496,36.01,63.99,0.0,22010
Fixed East-West Peak Canopy,25,4,30,45,60496,1.35,88.95,9.7,22166
Fixed East-West Peak Canopy,50,4,30,45,60496,0.0,78.3,21.7,22501
Bifacial Solar Fence,0,1,10,90,27493,0.0,3.24,96.76,5221
Bifacial Solar Fence,25,1,10,90,27493,0.0,0.0,100.0,5311
Bifacial Solar Fence,50,1,10,90,27493,0.0,0.0,100.0,5410
Bifacial Solar Fence,0,1,20,90,54987,0.0,79.86,20.14,9548
Bifacial Solar Fence,25,1,20,90,54987,0.0,69.79,30.21,9933
Bifacial Solar Fence,50,1,20,90,54987,0.0,1.97,98.03,10336
Bifacial Solar Fence,0,1,30,90,82481,0.0,92.13,7.87,12999
Bifacial Solar Fence,25,1,30,90,82481,0.0,80.9,19.1,13861
Bifacial Solar Fence,50,1,30,90,82481,0.0,68.52,31.48,14805
