218.46,218.77,219.05,218.86,218.55
218.53,218.81,219.02,218.96,218.63
218.45,218.80,219.02,218.95,218.61
218.54,218.90,219.01,218.93,218.64
218.63,218.84,218.97,218.94,218.70
218.65,218.81,219.02,218.99,218.61
218.50,218.74,218.92,218.96,218.58
218.40,218.71,218.93,218.86,218.55
218.40,218.71,218.89,218.88,218.59
218.36,218.68,218.95,218.89,218.51
218.45,218.73,218.91,218.91,218.59
218.34,218.67,218.95,218.81,218.49
218.43,218.72,218.89,218.88,218.52
218.39,218.70,218.86,218.81,218.41
218.43,218.80,218.88,218.92,218.49
218.33,218.71,218.94,218.88,218.51
218.41,218.67,218.89,218.83,218.47
218.36,218.77,218.89,218.93,218.52
218.42,218.87,218.95,218.96,218.55
218.59,218.84,218.99,218.91,218.56
218.53,218.88,219.06,219.04,218.62
218.56,218.92,219.07,219.03,218.63
218.55,218.88,219.04,218.95,218.69
218.54,218.82,218.99,218.99,218.62
218.60,218.90,218.98,218.95,218.60
218.60,218.88,218.98,218.93,218.74
218.62,218.81,218.99,218.88,218.60
218.55,218.87,218.96,219.05,218.67
218.51,218.86,218.99,219.00,218.70
218.60,218.85,219.10,219.05,218.72
218.66,218.94,218.98,219.02,218.77
