187.54,187.56,187.42,187.55,187.53,187.38,187.54,187.46,187.34,187.57,187.43,187.40,187.42,187.49,187.39,187.44,187.37,187.46,187.37,187.49,187.41,187.44,187.44,187.47,187.49,187.51,187.45,187.53,187.43,187.37,187.53
187.53,187.45,187.45,187.46,187.39,187.58,187.56,187.40,187.51,187.40,187.53,187.40,187.61,187.38,187.35,187.43,187.42,187.46,187.55,187.41,187.49,187.51,187.53,187.51,187.30,187.52,187.47,187.36,187.37,187.53,187.47
187.45,187.38,187.42,187.38,187.36,187.47,187.21,187.30,187.37,187.48,187.45,187.45,187.48,187.39,187.39,187.56,187.52,187.45,187.50,187.50,187.34,187.43,187.32,187.48,187.43,187.43,187.46,187.42,187.43,187.37,187.42
187.47,187.31,187.41,187.38,187.38,187.42,187.32,187.43,187.49,187.29,187.38,187.31,187.35,187.31,187.34,187.53,187.52,187.46,187.42,187.38,187.52,187.41,187.39,187.31,187.35,187.45,187.41,187.39,187.43,187.43,187.34
187.43,187.33,187.41,187.33,187.35,187.23,187.43,187.32,187.31,187.37,187.41,187.31,187.37,187.22,187.35,187.41,187.35,187.31,187.31,187.39,187.40,187.37,187.48,187.45,187.46,187.39,187.38,187.37,187.32,187.29,187.24
187.40,187.30,187.35,187.34,187.40,187.26,187.38,187.30,187.36,187.30,187.24,187.26,187.32,187.33,187.25,187.32,187.36,187.36,187.33,187.37,187.38,187.35,187.49,187.22,187.24,187.23,187.35,187.34,187.34,187.29,187.30
187.20,187.19,187.24,187.36,187.29,187.34,187.31,187.29,187.26,187.26,187.26,187.33,187.22,187.23,187.31,187.24,187.16,187.22,187.34,187.26,187.27,187.30,187.18,187.20,187.33,187.26,187.30,187.27,187.33,187.32,187.26
187.12,187.27,187.23,187.28,187.21,187.19,187.29,187.31,187.27,187.16,187.25,187.18,187.19,187.25,187.22,187.19,187.14,187.24,187.11,187.15,187.24,187.14,187.23,187.23,187.24,187.24,187.23,187.22,187.24,187.19,187.23
187.17,187.17,187.14,187.14,187.26,187.11,187.14,187.16,187.09,187.17,187.06,187.23,187.19,187.13,187.04,187.15,187.05,187.23,187.22,187.22,187.07,187.14,187.19,187.11,187.24,187.19,187.13,187.19,187.13,187.08,187.16
186.91,187.17,187.08,187.11,187.00,187.05,187.03,187.05,187.13,187.14,187.10,187.14,187.09,187.10,187.02,187.12,187.02,187.01,187.15,187.05,186.99,187.07,187.12,187.10,187.16,187.21,187.02,187.06,187.02,187.08,187.13
187.05,187.04,187.00,186.88,187.06,187.00,187.07,186.99,186.98,187.09,187.05,187.02,187.01,187.02,186.95,187.04,187.07,186.91,187.10,186.93,187.08,187.04,186.91,187.02,186.92,187.01,186.99,187.10,186.97,187.02,187.08
186.94,186.94,186.99,186.85,187.04,186.96,187.03,186.93,186.97,186.92,186.80,186.83,186.96,186.88,186.99,186.87,186.95,186.91,186.97,186.78,186.97,186.94,186.88,186.85,186.82,186.92,187.03,186.99,186.90,186.93,186.99
186.75,186.89,186.79,186.86,186.80,186.86,186.75,186.77,186.75,186.83,186.76,186.78,186.78,186.86,186.72,186.81,186.81,186.69,186.78,186.76,186.78,186.89,186.82,186.84,186.82,186.84,186.76,186.85,186.76,186.85,186.90
186.68,186.70,186.68,186.68,186.73,186.68,186.74,186.75,186.71,186.65,186.65,186.72,186.64,186.69,186.65,186.61,186.67,186.72,186.52,186.70,186.67,186.83,186.75,186.66,186.81,186.75,186.66,186.61,186.68,186.69,186.69
186.62,186.51,186.62,186.62,186.56,186.53,186.47,186.52,186.53,186.52,186.54,186.54,186.50,186.62,186.69,186.53,186.55,186.51,186.52,186.56,186.51,186.45,186.60,186.52,186.48,186.54,186.57,186.67,186.70,186.72,186.63
