190.82,190.85,190.78,190.78,190.79,190.86,190.84,190.73,190.73,190.75
190.68,190.70,190.73,190.77,190.69,190.70,190.64,190.66,190.64,190.72
190.67,190.49,190.50,190.59,190.57,190.49,190.51,190.56,190.44,190.53
190.47,190.48,190.45,190.48,190.39,190.44,190.40,190.40,190.43,190.50
190.23,190.23,190.16,190.15,190.28,190.08,190.04,190.17,190.21,190.14
190.04,189.93,189.89,189.96,190.00,189.94,189.87,189.80,189.88,189.95
