191.42,192.19,192.17,192.14,191.71
191.30,191.97,192.20,192.15,191.79
191.45,192.07,192.09,192.07,191.78
191.26,191.99,192.01,192.06,191.54
191.24,192.10,192.10,191.96,191.52
191.69,192.10,192.15,192.02,191.47
191.60,192.07,192.08,191.98,191.57
191.59,192.08,192.16,192.12,191.51
191.35,191.99,192.12,192.10,191.65
191.19,192.01,192.03,192.09,191.60
191.23,191.97,192.08,191.98,191.51
191.14,191.90,192.07,191.92,191.46
191.21,191.85,192.02,191.96,191.47
191.22,191.92,192.01,191.96,191.36
191.15,191.92,191.97,191.90,191.42
191.12,191.86,191.95,191.91,191.44
191.23,191.86,192.02,191.94,191.52
191.28,191.93,192.12,191.96,191.50
191.26,192.07,192.07,191.95,191.65
191.23,192.01,192.12,191.96,191.60
191.29,191.99,192.02,191.98,191.60
191.35,192.01,192.11,192.08,191.53
191.35,192.08,192.12,192.07,191.51
191.43,192.08,192.13,191.96,191.56
191.38,191.99,192.08,192.03,191.55
191.30,192.14,192.08,192.08,191.61
191.35,192.06,192.08,192.07,191.72
191.31,192.06,192.15,192.15,191.76
191.38,192.08,192.16,192.15,191.79
191.37,192.11,192.08,192.20,191.79
191.33,192.08,192.13,192.10,191.85
