223.73,223.30,222.81,222.44,222.33,221.77,221.24,220.53,220.26,220.26,219.68,219.19,218.79,218.29,217.92,218.37,218.28,217.98,217.68,217.84,217.41,216.91,216.58,216.97,217.57,217.79,216.97,216.61,216.55,216.84,216.95,216.16,215.89,216.13,216.59,216.11,215.81,216.06,216.39,215.95,215.35,215.22,215.53,215.78,215.70,215.37,214.89,214.68,214.84,215.28,215.42,215.23,215.64,215.67,215.37,214.81,214.45,214.88,215.47,216.17,215.56,215.36,215.51,215.82,216.07,215.40,215.46,215.91,216.24,215.78,215.89,215.98,216.47,216.10,215.76,215.72,216.14,216.61,216.90,216.60,216.24,216.28,216.47,216.99,217.03,216.97,217.68,218.12,217.93,217.84,217.71,218.35,218.95,219.69,219.73,219.91,220.69,221.09,221.50,221.71,222.32,222.98
223.20,222.43,221.85,221.44,221.44,220.60,219.99,219.07,218.94,219.01,218.29,217.84,217.34,216.72,216.38,216.75,217.14,216.44,216.10,216.34,215.78,215.65,214.83,215.30,215.57,216.21,215.42,214.64,214.92,215.15,215.39,214.85,214.76,214.65,215.15,214.24,214.20,214.37,214.80,214.22,213.99,213.68,214.00,214.38,214.03,213.82,213.17,213.17,213.30,213.54,214.16,213.96,214.04,214.20,213.68,213.41,212.69,213.45,213.84,214.57,214.06,213.50,213.92,214.20,214.54,213.97,214.22,214.10,214.89,214.22,214.15,214.27,214.97,214.30,214.29,214.09,214.52,215.06,215.05,214.84,214.45,214.54,214.65,215.20,215.91,215.72,215.90,216.63,216.33,216.25,215.86,216.69,217.39,218.27,218.42,218.34,219.24,219.81,220.38,220.47,221.34,222.02
222.57,221.55,221.01,220.44,220.24,219.28,218.64,217.70,217.49,217.33,216.99,216.43,215.48,215.42,214.75,214.82,214.73,214.87,214.84,214.46,213.87,213.92,213.03,213.87,213.89,214.65,213.30,212.87,213.14,213.25,213.90,213.09,213.00,212.71,213.55,212.55,212.61,212.75,213.52,212.39,212.21,211.94,211.94,213.08,212.66,212.19,211.30,211.97,211.49,211.70,211.94,212.48,212.65,212.65,211.68,211.76,210.98,211.98,212.27,213.13,212.22,211.76,212.35,212.39,213.20,212.35,212.59,212.36,213.23,212.55,212.58,212.50,213.48,212.60,212.53,212.21,212.52,213.65,213.37,212.78,212.17,213.10,212.68,212.99,213.37,214.03,214.42,214.86,214.22,214.53,213.92,215.44,215.78,216.73,216.72,216.72,217.64,218.35,219.21,219.27,220.14,220.97
221.82,220.86,219.94,219.25,219.13,217.85,217.36,216.59,215.82,215.44,215.06,214.66,213.89,213.33,212.87,213.18,212.81,213.01,212.99,212.89,211.93,211.73,211.56,212.26,212.28,212.77,211.57,211.16,211.56,211.67,212.29,211.35,211.68,211.16,212.21,211.14,211.23,210.95,212.00,210.84,211.02,210.78,210.27,210.92,210.82,210.30,210.02,210.07,209.73,210.11,210.02,211.02,211.09,210.83,209.79,209.62,209.59,210.58,210.73,211.39,210.47,210.18,210.65,210.63,211.63,210.78,211.19,210.78,211.96,210.99,211.20,210.99,211.94,210.92,211.13,211.23,210.88,211.45,211.53,210.96,210.91,210.99,210.91,211.68,211.62,212.84,212.98,213.28,212.70,212.55,212.75,214.26,214.52,215.27,215.10,215.29,216.30,217.06,218.08,218.29,219.38,220.15
221.00,219.89,219.09,218.28,218.40,216.89,216.41,215.48,214.83,214.34,213.58,213.66,212.90,212.42,211.94,212.00,211.59,211.77,211.51,211.32,210.85,211.02,210.93,210.76,211.23,211.54,210.96,210.11,210.52,210.09,211.19,210.26,210.85,209.79,210.81,209.76,209.95,209.72,210.79,209.54,209.80,209.43,209.25,209.56,209.15,209.09,208.97,209.02,208.62,209.08,208.97,209.79,209.54,209.36,208.68,208.85,209.01,209.27,209.93,210.20,209.71,209.17,209.75,209.42,210.64,209.73,210.30,209.58,210.77,209.76,209.98,209.65,210.90,209.63,210.15,209.92,209.77,210.31,209.91,210.07,209.93,210.07,210.12,210.48,210.80,211.66,211.40,211.69,211.64,212.10,212.21,213.31,213.87,214.38,214.66,214.77,215.80,216.20,217.61,217.73,219.17,219.70
220.06,218.74,217.53,216.75,216.74,215.28,214.46,213.45,213.29,212.27,211.71,211.26,210.52,210.13,209.93,209.49,208.92,209.40,209.43,209.25,208.88,208.13,208.05,208.10,209.12,209.15,209.10,208.11,208.64,208.07,209.23,208.02,208.74,207.98,209.21,207.60,207.52,207.55,208.79,207.26,207.58,207.14,207.42,207.35,206.83,206.65,206.65,206.88,206.60,206.46,206.42,207.27,207.21,206.99,206.71,206.07,206.27,206.67,207.66,207.80,207.77,207.06,207.81,207.37,208.59,207.37,208.48,207.83,209.01,207.22,207.44,207.44,208.81,207.38,207.79,207.60,207.95,208.00,207.56,207.37,207.63,207.73,208.08,208.06,208.26,209.13,209.09,209.53,209.24,209.18,209.75,210.92,212.03,212.03,212.99,213.21,214.26,214.69,216.29,216.47,217.82,218.92
218.93,217.33,216.14,215.07,215.21,213.61,212.67,211.59,211.52,210.26,209.38,209.07,208.60,208.12,208.18,206.56,206.94,206.97,207.00,206.88,206.84,206.38,205.88,205.87,207.02,206.96,207.38,206.00,206.30,206.45,207.78,206.22,207.08,206.25,207.19,205.49,206.04,205.78,206.95,205.55,205.95,205.46,205.81,205.70,204.89,204.35,205.15,204.93,205.30,203.77,204.73,205.00,204.77,204.76,204.81,204.37,204.55,204.54,205.64,205.97,206.50,205.24,205.64,206.03,207.37,205.85,206.74,205.97,207.30,205.50,206.03,205.90,206.89,205.54,206.10,205.72,206.43,206.32,205.61,205.30,206.10,205.98,206.70,205.80,206.71,206.91,206.93,206.98,207.81,207.67,208.12,209.34,210.44,210.68,211.55,211.77,213.04,213.74,215.42,215.47,216.99,218.31
218.00,216.20,214.66,213.67,213.70,211.63,210.58,209.73,209.41,208.19,207.47,206.60,206.38,206.42,206.21,204.13,204.08,204.34,204.27,204.11,204.53,203.86,203.42,203.53,204.29,204.24,205.21,203.68,204.04,204.58,205.11,204.06,204.05,204.68,205.10,203.09,204.06,203.98,204.91,202.97,203.32,203.09,203.62,203.06,202.34,201.80,202.68,202.99,203.23,201.45,202.17,202.26,202.09,202.03,202.38,201.71,202.09,202.15,203.28,203.15,204.32,203.12,203.25,204.03,204.79,203.78,203.91,204.44,204.95,203.19,204.04,203.77,205.00,202.99,203.52,203.44,204.02,203.57,203.02,202.66,203.80,204.05,204.73,203.56,204.23,204.26,204.32,204.27,205.23,205.10,205.92,206.68,208.22,208.18,209.47,209.57,210.81,212.30,213.54,213.82,215.48,217.31
216.74,214.92,212.90,211.92,212.15,209.47,208.47,207.56,207.28,206.01,205.47,204.38,203.72,203.90,204.09,201.38,201.40,201.77,201.34,201.33,201.81,201.43,200.88,200.92,201.36,201.61,203.01,201.87,201.04,202.05,202.90,201.83,201.48,201.84,202.83,200.83,201.39,201.66,202.61,200.36,201.01,200.62,201.71,200.54,200.07,199.36,199.95,200.44,200.97,198.90,199.14,199.66,199.36,199.36,199.83,199.71,199.50,199.86,200.44,200.88,202.26,201.19,200.53,201.71,202.66,201.75,201.34,201.67,202.86,200.72,201.52,201.75,202.56,200.51,200.97,200.93,202.05,201.13,200.64,200.11,201.00,201.73,202.65,201.00,201.19,201.67,201.47,201.65,202.55,203.17,203.54,204.56,205.57,206.29,207.59,207.94,208.66,211.00,212.28,212.44,213.96,216.05
215.29,213.81,211.06,210.04,209.89,207.04,206.27,205.45,204.84,202.86,202.32,202.20,201.28,201.30,200.94,198.55,198.44,199.13,198.28,198.35,199.67,199.04,198.48,197.92,197.85,198.56,200.22,199.07,198.12,199.55,200.77,199.53,199.53,199.38,200.41,198.71,198.98,199.41,199.96,197.55,198.67,198.65,199.21,197.21,196.89,197.37,197.53,197.76,197.85,196.07,196.19,196.90,196.27,196.18,197.50,197.55,197.35,197.06,197.26,197.83,199.54,198.58,197.80,199.30,200.70,199.32,199.52,199.37,200.32,198.78,199.03,199.51,200.07,197.67,198.75,198.53,199.39,197.64,197.41,198.00,198.46,198.84,199.24,198.13,198.24,199.05,198.20,198.59,200.25,200.78,201.08,201.77,202.59,203.42,205.20,205.51,206.00,208.98,210.76,210.63,212.80,214.84
