198.25,198.19,198.19,198.23,198.25,198.22,198.10,198.13,198.19,198.34,198.23,198.30,198.22,198.22,198.14,198.24,198.20,198.24,198.19,198.12,198.21,198.25,198.10,198.26,198.17,198.28,198.22,198.17,198.20,198.29,198.29
198.21,198.15,198.14,198.30,198.21,198.22,198.15,198.16,198.33,198.12,198.17,198.10,198.17,198.21,198.20,198.23,198.15,198.17,198.16,198.18,198.11,198.13,198.23,198.20,198.23,198.24,198.10,198.08,198.10,198.26,198.16
198.19,198.04,198.02,198.13,198.19,198.12,198.16,198.11,198.06,198.19,198.08,198.15,198.27,198.07,198.09,198.20,198.09,198.04,198.15,198.18,198.19,198.17,198.05,198.10,198.19,198.13,198.10,198.16,198.19,198.18,198.21
198.22,198.05,198.05,198.00,197.94,198.05,198.03,198.12,198.13,198.01,198.07,198.07,198.06,198.13,198.09,198.00,198.01,198.06,198.11,198.02,198.13,198.18,198.14,198.14,197.98,198.19,198.19,198.20,198.15,198.16,198.07
198.05,198.09,198.05,197.99,198.08,198.12,198.09,198.07,198.02,198.10,198.12,198.04,198.06,198.04,198.12,198.06,198.04,198.14,198.04,198.08,198.04,198.06,198.09,197.99,198.16,198.00,197.96,198.06,198.03,198.09,198.14
197.97,197.92,197.97,198.04,198.04,197.99,198.02,197.98,197.98,197.95,198.09,197.96,198.02,197.96,198.07,198.06,197.93,198.05,198.01,198.00,198.02,197.97,198.00,198.11,197.94,197.94,198.04,198.03,198.08,197.97,198.05
197.92,197.93,197.97,197.84,197.91,197.87,197.94,197.98,197.98,197.98,197.95,197.97,197.91,198.03,198.08,197.86,197.98,198.02,197.96,197.92,197.95,197.91,197.99,198.05,198.04,197.89,198.00,197.91,197.84,197.94,197.92
197.88,197.93,197.98,197.85,197.92,197.85,197.90,197.86,197.86,197.81,197.95,197.89,197.91,197.95,197.87,197.88,197.92,197.97,197.89,197.89,197.84,197.95,197.85,197.96,197.94,197.90,197.85,197.86,197.82,197.89,197.90
197.81,197.91,197.85,197.74,197.87,197.82,197.74,197.71,197.86,197.84,197.78,197.83,197.79,197.86,197.83,197.86,197.74,197.81,197.86,197.76,197.76,197.82,197.84,197.76,197.77,197.82,197.80,197.87,197.87,197.83,197.75
197.89,197.80,197.73,197.72,197.79,197.64,197.65,197.67,197.72,197.54,197.71,197.70,197.76,197.74,197.74,197.68,197.67,197.76,197.72,197.63,197.67,197.78,197.62,197.69,197.71,197.70,197.61,197.64,197.70,197.72,197.81
197.56,197.62,197.64,197.70,197.58,197.71,197.65,197.66,197.59,197.48,197.60,197.75,197.60,197.66,197.67,197.57,197.77,197.58,197.55,197.53,197.56,197.56,197.63,197.70,197.56,197.70,197.66,197.54,197.54,197.55,197.67
197.60,197.54,197.46,197.46,197.53,197.52,197.55,197.58,197.42,197.56,197.44,197.55,197.62,197.46,197.42,197.53,197.50,197.41,197.47,197.49,197.48,197.51,197.35,197.44,197.49,197.65,197.53,197.52,197.54,197.56,197.56
197.41,197.35,197.29,197.32,197.29,197.40,197.39,197.37,197.28,197.31,197.33,197.41,197.46,197.39,197.39,197.44,197.36,197.48,197.31,197.33,197.41,197.30,197.35,197.51,197.31,197.40,197.34,197.43,197.37,197.34,197.37
197.22,197.19,197.09,197.26,197.27,197.06,197.19,197.17,197.11,197.10,197.18,197.18,197.21,197.20,197.10,197.19,197.22,197.14,196.99,197.13,197.10,197.09,197.13,197.30,197.11,197.09,197.14,197.26,197.23,197.15,197.11
197.12,196.97,196.94,197.03,197.03,196.88,197.00,197.04,196.98,196.98,196.87,196.84,196.82,196.89,196.85,196.73,196.95,196.86,197.03,196.90,197.06,196.99,196.97,196.94,196.82,196.89,196.89,196.77,196.93,197.03,197.10
