211.05,211.32,210.91,210.47,209.78,208.57,206.72,204.15,201.52,198.57,193.06,189.26,188.42,191.08,194.72,199.71,204.06,206.73,208.66,209.58,211.14,211.26,211.42,211.18,210.70
210.22,210.22,210.19,209.69,209.13,206.69,204.65,200.03,196.98,190.50,182.27,175.41,173.21,176.89,184.02,192.55,199.87,204.52,206.79,208.61,210.41,210.38,210.44,210.33,209.97
209.33,209.41,209.11,208.51,207.73,204.44,201.41,194.43,190.65,182.02,172.08,163.83,160.39,166.25,174.26,185.17,194.75,201.57,203.99,207.55,209.27,209.54,209.61,209.29,208.82
208.22,208.83,207.95,206.58,205.68,202.16,199.23,192.44,189.06,180.62,171.17,162.31,159.09,165.19,173.75,184.34,193.37,200.09,202.58,206.17,207.98,208.32,209.10,208.20,206.88
207.43,208.16,207.03,205.74,204.61,201.18,198.32,192.00,188.61,180.39,171.07,162.71,159.44,165.35,173.17,183.84,192.88,199.43,201.94,205.29,207.28,207.56,208.29,207.29,206.03
206.72,207.31,206.21,205.10,204.29,200.89,198.72,191.67,187.92,179.21,169.67,160.39,157.41,163.13,171.92,182.79,192.29,199.13,201.52,204.86,206.49,206.79,207.52,206.59,205.35
206.60,207.30,206.18,205.10,203.82,200.61,197.76,191.16,187.84,179.38,169.31,160.48,157.22,163.31,171.98,182.80,192.36,198.65,200.76,204.42,206.21,206.71,207.44,206.36,205.39
206.46,207.10,206.00,204.95,203.89,200.40,197.65,191.02,187.75,179.24,169.65,161.63,157.89,164.25,172.40,182.74,192.01,198.66,200.59,204.15,206.20,206.55,207.31,206.38,205.24
206.37,206.87,205.93,204.64,203.69,200.43,197.90,191.42,187.34,178.50,168.53,159.76,156.49,162.39,171.12,182.29,191.53,198.86,201.12,204.30,206.19,206.48,207.13,206.23,204.99
206.41,207.00,205.97,204.67,203.59,200.00,197.33,190.72,187.41,178.92,168.37,159.65,156.58,162.54,171.12,182.73,191.72,198.17,200.42,204.09,206.00,206.53,207.21,206.19,205.13
206.26,206.81,205.68,204.62,203.80,200.00,197.24,190.78,187.35,178.70,169.04,160.70,157.45,163.62,171.70,182.36,191.69,198.20,200.34,204.02,206.02,206.39,207.11,206.02,204.88
206.12,206.64,205.67,204.41,203.53,200.13,197.55,190.89,187.70,178.25,168.03,159.30,156.10,161.97,170.76,181.70,191.73,198.56,200.77,204.06,205.91,206.32,207.02,205.93,204.69
206.11,206.75,205.63,204.55,203.77,199.68,197.01,190.50,187.29,178.59,168.12,159.48,156.19,162.08,170.65,181.92,191.54,198.27,200.29,204.08,205.90,206.24,207.01,206.05,204.83
206.07,206.69,205.68,204.38,203.22,199.58,196.98,190.50,187.11,178.59,168.67,160.41,157.49,163.59,171.32,182.30,191.53,198.09,200.25,203.85,205.81,206.24,206.86,206.02,204.78
205.95,206.29,205.36,204.27,203.16,199.86,196.97,190.37,187.11,178.53,168.51,159.09,155.94,161.89,170.58,182.40,191.51,198.28,200.42,203.97,205.86,206.28,206.85,205.94,204.71
206.02,206.39,205.29,204.21,203.32,199.96,196.81,190.21,187.12,177.85,167.99,159.43,155.99,162.31,170.76,181.86,191.66,198.01,200.25,203.79,205.90,206.21,206.74,205.95,204.77
206.02,206.51,205.39,204.39,203.22,199.84,196.79,190.38,186.97,178.35,169.06,160.15,157.24,163.17,171.48,182.18,191.54,198.01,200.22,203.88,205.71,206.25,206.96,205.92,204.68
206.03,206.47,205.42,204.33,203.22,199.91,197.15,190.26,186.82,178.20,168.36,159.85,155.91,162.26,171.31,181.97,191.38,198.12,200.22,204.03,205.77,206.20,206.87,205.92,204.70
205.98,206.50,205.39,204.15,203.32,199.90,197.21,190.38,186.93,177.91,167.76,159.13,155.91,162.06,170.47,181.94,191.31,198.10,200.17,204.29,205.88,206.18,206.86,205.81,204.67
205.91,206.45,205.47,204.20,203.13,199.79,196.80,190.39,186.95,178.46,168.63,160.02,157.14,162.86,171.49,182.24,191.44,197.97,200.10,203.86,205.69,206.15,206.93,205.90,204.71
205.92,206.40,205.36,204.22,203.29,200.01,197.40,191.33,187.73,178.37,168.15,159.52,156.50,162.47,170.81,181.88,191.83,198.05,200.43,204.04,205.75,206.25,206.87,205.89,204.68
205.95,206.40,205.41,204.16,203.40,199.82,197.12,190.52,187.41,177.94,167.99,159.18,155.93,161.98,170.57,181.94,191.37,198.15,200.52,204.11,205.81,206.27,206.79,205.92,204.71
205.97,206.61,205.51,204.51,203.05,199.73,197.10,190.30,187.10,178.50,169.41,160.04,156.97,162.84,171.38,182.35,191.57,198.06,200.12,203.95,205.66,206.36,207.00,206.00,204.89
