212.64,212.54,212.63,212.57,212.55,212.63,212.59,212.58,212.51,212.65
212.32,212.28,212.37,212.38,212.36,212.32,212.43,212.47,212.41,212.34
212.13,212.10,212.17,212.06,212.14,212.09,212.11,212.02,212.17,212.16
211.82,212.05,211.80,212.00,211.81,211.75,211.85,211.73,211.95,211.86
211.66,211.44,211.55,211.31,211.52,211.50,211.48,211.46,211.63,211.50
211.26,211.09,211.07,211.15,210.96,211.13,211.03,211.20,211.17,211.30
