297.80,297.47,297.57,297.35,296.91
297.91,297.47,297.31,297.10,296.84
297.84,297.37,297.07,296.78,296.61
297.50,297.13,297.14,296.66,296.16
297.36,296.81,297.12,296.71,296.02
297.26,296.88,297.03,296.76,295.94
297.40,296.94,297.12,296.76,295.93
297.41,297.32,297.45,297.08,296.33
297.39,297.22,297.40,297.13,296.40
297.38,297.24,297.41,296.90,296.18
297.30,297.07,297.19,296.77,296.12
297.27,296.84,296.98,296.60,295.95
297.42,296.85,296.97,296.60,295.84
297.32,296.85,297.10,296.81,295.97
297.28,296.83,296.93,296.66,295.93
297.30,296.90,296.96,296.52,295.85
297.26,296.92,297.04,296.74,296.11
297.29,296.83,296.89,296.65,295.94
297.39,296.88,297.01,296.60,295.95
297.24,297.05,296.96,296.64,295.93
297.48,297.16,297.44,297.11,296.39
297.64,297.38,297.72,297.56,296.69
297.81,297.62,297.93,297.62,297.07
297.80,297.46,297.55,297.18,296.86
297.77,297.37,297.39,296.96,296.43
297.44,297.20,297.21,296.93,296.38
297.56,297.15,297.29,297.02,296.31
297.62,297.21,297.33,297.01,296.53
297.86,297.28,297.29,296.99,296.39
297.77,297.19,297.34,296.76,296.14
297.59,297.10,297.20,296.80,296.26
