228.89,228.94,228.91,228.86,228.96,228.92,228.86,228.77,228.85,228.92
228.69,228.66,228.73,228.67,228.71,228.77,228.75,228.70,228.71,228.78
228.64,228.62,228.54,228.51,228.62,228.65,228.65,228.59,228.57,228.60
228.54,228.44,228.46,228.44,228.53,228.36,228.51,228.54,228.48,228.32
228.32,228.23,228.32,228.11,228.23,228.16,228.26,228.26,228.18,228.24
228.06,228.07,228.01,227.93,228.04,227.89,228.09,228.00,228.11,228.14
