192.88,192.89,192.87,192.98,192.79,192.85,192.84,192.82,192.89,192.83
192.81,192.93,192.82,192.78,192.86,192.73,192.90,192.85,192.84,192.78
192.83,192.88,192.85,192.76,192.83,192.71,192.79,192.81,192.80,192.84
192.80,192.71,192.82,192.78,192.84,192.73,192.76,192.74,192.84,192.77
192.71,192.79,192.79,192.81,192.79,192.74,192.74,192.79,192.75,192.82
192.71,192.65,192.80,192.77,192.79,192.77,192.74,192.76,192.79,192.76
