277.02,277.05,277.05,276.94,276.88
276.95,277.01,276.97,277.03,276.84
277.02,277.06,277.10,277.02,276.86
277.10,277.08,277.03,277.03,276.89
276.97,277.05,277.07,277.07,277.06
276.98,277.09,276.99,277.04,277.06
276.97,277.10,277.04,277.06,276.98
276.97,276.99,277.09,276.98,276.88
277.00,277.03,277.01,277.09,276.94
277.00,277.03,276.97,276.98,276.88
276.98,276.97,277.03,277.04,276.86
276.92,277.03,277.04,277.00,276.84
277.02,277.02,277.02,277.06,276.80
276.96,277.00,277.06,277.02,276.84
276.97,277.06,277.00,277.05,276.81
276.99,277.02,277.02,277.01,276.77
276.95,277.06,277.08,277.00,276.86
276.94,277.07,277.07,277.05,276.90
276.94,277.09,276.98,276.93,276.85
276.98,277.05,276.92,277.10,276.79
276.91,277.06,277.09,276.97,276.89
276.97,276.97,277.03,277.13,276.89
276.95,277.03,277.04,277.07,276.85
276.89,277.05,277.07,277.01,276.90
277.04,277.16,277.07,277.02,276.82
276.99,277.03,277.06,277.14,276.92
277.03,277.02,277.02,276.98,276.87
276.95,277.09,277.04,277.07,276.83
276.99,277.12,277.02,277.01,276.92
277.03,277.06,277.12,277.02,276.88
277.06,277.05,277.07,277.10,276.91
