169.10,169.32,169.17,168.93,168.46,167.65,166.07,164.62,162.75,159.25,155.67,152.69,151.83,154.03,157.10,160.90,163.23,164.83,166.99,167.94,168.67,169.10,169.33,169.23,169.03
168.39,168.68,168.79,168.44,167.30,166.46,164.82,163.07,160.71,157.01,152.72,150.13,149.06,151.13,154.77,158.70,161.65,163.41,165.65,167.06,167.90,168.42,168.73,168.87,168.55
167.43,167.98,168.13,167.62,166.53,165.64,163.93,162.27,159.81,156.11,151.98,149.62,148.40,150.43,153.69,158.06,160.84,162.71,165.00,166.37,167.12,167.52,168.05,168.14,167.73
166.96,167.33,167.46,167.21,166.21,165.28,163.84,162.11,159.48,155.80,151.54,149.31,147.97,149.71,153.25,157.88,160.35,162.21,164.58,166.01,166.76,166.92,167.36,167.55,167.34
166.76,167.18,167.22,166.82,165.69,164.91,163.43,161.69,159.13,155.32,151.01,148.11,146.90,149.19,152.93,157.34,160.22,162.01,164.33,165.76,166.56,166.87,167.18,167.31,166.94
166.42,167.00,167.19,166.83,165.65,164.76,163.26,161.56,159.04,155.16,150.96,148.02,146.84,149.07,152.49,157.03,159.85,161.83,164.16,165.41,166.31,166.46,167.03,167.31,166.89
166.30,166.85,166.89,166.52,165.50,164.74,163.45,161.55,158.96,155.08,151.35,148.14,147.02,148.85,152.38,156.92,159.66,161.60,163.98,165.22,166.13,166.35,166.87,167.01,166.63
166.31,166.78,166.91,166.44,165.26,164.58,162.95,161.21,158.69,155.00,150.73,147.49,146.26,148.54,152.19,156.60,159.50,161.54,163.89,165.32,166.09,166.28,166.82,166.95,166.58
166.23,166.72,166.89,166.57,165.37,164.65,163.00,161.25,158.69,154.86,150.49,147.51,146.42,148.66,152.00,156.58,159.43,161.42,163.83,165.17,166.09,166.20,166.72,166.97,166.63
166.21,166.71,166.83,166.46,165.29,164.46,163.06,161.29,158.66,155.17,150.85,148.42,147.11,149.39,152.00,156.54,159.72,161.41,163.83,165.20,165.95,166.24,166.65,166.84,166.52
166.10,166.65,166.77,166.44,165.22,164.50,163.08,161.36,158.77,154.97,150.49,147.20,145.94,148.26,151.88,156.38,159.29,161.32,163.72,165.09,165.98,166.15,166.61,166.74,166.50
166.07,166.62,166.84,166.42,165.27,164.53,163.02,161.26,158.57,154.72,150.24,147.30,146.20,148.31,151.91,156.28,159.15,161.25,163.73,165.16,165.97,166.14,166.62,166.85,166.59
166.15,166.64,166.65,166.38,165.20,164.49,162.93,161.23,158.95,155.45,151.16,148.14,147.10,149.23,152.34,156.35,159.45,161.63,163.71,165.06,165.90,166.22,166.57,166.75,166.42
166.15,166.59,166.60,166.28,165.34,164.53,162.94,161.30,158.66,154.79,150.23,147.03,145.91,148.11,151.75,156.25,159.20,161.29,163.73,165.00,165.86,166.20,166.56,166.70,166.35
166.04,166.50,166.67,166.35,165.16,164.48,162.88,161.12,158.61,154.66,150.39,147.26,146.13,148.32,151.84,156.34,159.20,161.21,163.61,165.04,165.86,166.10,166.53,166.74,166.45
166.17,166.55,166.69,166.30,165.13,164.39,162.83,161.01,158.74,155.09,150.80,147.91,146.71,148.78,152.65,156.61,159.25,161.49,163.61,165.14,165.89,166.10,166.51,166.70,166.43
166.04,166.48,166.61,166.33,165.36,164.49,162.86,161.15,158.64,154.68,150.23,147.10,145.94,148.51,151.96,156.25,159.12,161.20,163.74,165.06,165.89,166.04,166.54,166.66,166.40
166.00,166.49,166.67,166.23,165.12,164.43,162.91,161.23,158.71,154.94,150.45,147.19,146.07,148.48,151.93,156.39,159.27,161.24,163.69,165.15,165.97,166.09,166.52,166.77,166.35
