153.74,153.66,153.57,153.63,153.75,153.72,153.73,153.66,153.70,153.62,153.65,153.73
153.47,153.32,153.19,153.32,153.36,153.56,153.55,153.32,153.24,153.27,153.34,153.41
153.00,152.92,152.74,152.82,152.97,153.22,153.03,153.01,152.73,152.68,152.75,152.93
152.21,152.18,152.09,152.08,152.29,152.61,152.63,152.36,151.87,151.95,152.12,152.39
151.09,150.79,150.66,150.81,151.59,152.06,152.04,151.45,151.10,150.89,150.61,150.91
149.65,149.18,148.98,149.10,149.74,150.86,150.62,149.70,148.98,148.77,148.84,149.30
147.45,146.91,146.50,145.72,146.31,148.38,148.68,146.75,146.18,146.26,146.63,147.01
142.01,141.94,141.10,140.63,140.49,142.40,142.25,140.29,141.49,142.10,141.75,142.07
129.74,131.02,131.45,129.10,125.01,114.38,112.73,123.37,129.26,130.95,131.38,129.78
117.13,117.39,119.88,113.91,107.83,98.01,93.21,105.67,116.06,117.27,119.87,114.73
106.90,109.69,112.47,106.03,96.07,93.96,89.34,98.04,104.25,109.27,112.78,106.99
100.43,105.15,106.36,103.03,91.17,94.87,88.98,96.06,98.12,104.79,106.68,102.80
97.45,101.77,102.42,98.55,88.51,89.80,84.93,91.97,96.10,101.76,102.44,98.59
95.12,98.79,100.61,95.63,86.42,88.43,84.11,89.63,93.00,98.27,100.89,95.93
94.23,97.65,98.54,95.02,85.56,88.43,85.56,91.23,92.32,96.74,98.79,95.07
93.22,96.24,97.00,93.73,84.39,86.09,82.21,88.36,90.72,95.40,97.32,94.36
92.78,95.04,96.68,92.72,83.80,85.39,81.33,87.17,90.21,94.16,97.24,93.28
92.62,94.86,96.41,92.43,84.49,87.16,84.85,87.95,90.03,94.34,96.24,93.06
91.41,95.18,95.35,92.06,83.41,84.15,81.02,87.18,89.09,94.56,95.75,92.99
91.93,94.69,95.02,91.47,83.31,84.04,79.98,86.18,88.75,94.17,95.04,91.96
91.76,94.83,96.22,91.47,84.03,88.81,83.91,86.81,89.53,94.17,95.90,92.31
91.21,94.89,95.04,91.61,82.59,84.15,80.95,86.99,88.79,94.61,95.13,93.04
91.53,94.72,94.71,90.67,83.32,83.66,79.25,85.92,88.71,94.01,94.67,91.23
91.83,95.51,95.55,90.64,82.82,88.00,82.22,86.83,89.59,94.65,96.00,91.57
90.92,94.83,94.99,91.83,83.33,83.49,80.10,86.93,88.66,94.69,95.21,91.75
91.32,94.37,95.06,90.85,82.29,83.35,79.33,86.33,89.02,93.74,95.20,91.30
92.17,94.47,95.17,91.04,83.26,88.04,83.68,87.83,89.75,93.74,95.41,91.97
91.04,95.42,94.68,90.76,83.12,83.64,80.30,87.13,88.99,94.62,94.94,91.59
91.43,94.45,94.90,90.93,82.65,83.95,79.75,86.61,89.07,93.91,95.14,91.66
91.38,94.80,95.73,91.76,83.83,86.59,83.58,87.87,89.08,94.41,95.98,91.94
91.20,95.69,95.50,91.13,83.31,84.79,81.16,87.60,89.38,95.37,95.63,91.79
91.52,94.94,95.05,91.43,83.42,84.21,80.45,86.90,89.67,94.78,95.16,91.65
92.20,95.42,96.18,92.06,84.41,86.46,81.99,87.31,89.89,94.61,96.47,92.66
92.41,96.97,96.22,92.29,84.08,85.91,81.77,89.11,90.24,96.87,96.89,92.63
92.59,96.66,96.71,92.63,84.39,85.32,81.56,88.14,91.08,95.84,97.08,93.15
93.72,97.34,97.64,93.37,85.03,86.59,82.33,88.30,91.61,96.69,98.08,93.91
95.62,99.82,100.10,95.50,87.47,88.63,84.96,92.30,93.57,99.42,100.54,96.31
98.17,101.69,102.62,98.45,90.10,90.30,85.79,93.13,96.24,101.28,103.05,98.96
105.30,108.49,109.68,105.49,97.63,98.31,94.41,100.84,103.63,108.10,109.19,106.00
119.44,118.80,121.19,119.20,116.06,131.68,128.60,119.69,117.02,118.05,121.09,119.88
130.67,132.52,129.51,131.38,130.33,140.95,140.92,134.37,128.58,132.01,130.42,132.68
139.13,139.26,136.79,138.13,140.07,144.58,145.46,139.84,137.61,138.42,137.67,139.76
144.62,142.75,142.28,142.69,144.50,146.12,147.14,143.06,143.28,142.02,142.74,143.93
147.20,146.10,145.59,145.92,147.15,148.47,148.51,147.11,146.13,145.33,145.79,147.03
148.99,148.38,148.16,148.28,148.93,149.76,149.55,148.92,148.04,148.04,148.10,148.69
149.92,150.13,149.60,149.41,150.58,150.61,150.27,149.77,149.29,149.51,149.73,149.83
150.96,151.49,150.37,150.30,151.13,151.14,151.13,150.53,150.33,151.00,150.35,150.60
151.52,151.89,150.78,151.04,151.60,151.66,151.51,151.40,150.84,151.53,150.90,151.14
151.51,151.87,151.42,151.23,151.55,152.23,151.57,151.71,151.07,151.66,151.44,151.57
151.88,151.48,151.37,151.27,151.50,151.98,151.84,151.59,151.44,151.31,151.26,151.52
151.03,150.78,150.73,150.98,151.29,151.69,151.65,151.22,150.91,150.77,150.67,151.33
150.20,149.65,149.49,149.76,150.29,150.97,151.09,150.56,149.74,149.40,149.40,149.72
148.57,148.14,147.93,148.14,148.61,149.80,149.58,148.29,147.75,147.45,147.68,148.07
145.97,145.45,144.52,143.82,144.31,146.63,146.86,144.51,144.80,144.74,144.96,145.59
138.86,138.88,138.75,138.35,137.86,138.22,138.04,137.56,138.24,138.85,138.91,138.56
124.29,127.53,126.08,123.18,116.89,104.71,103.79,117.54,123.45,127.73,126.41,124.02
112.84,114.00,117.02,110.40,102.15,95.56,91.35,102.10,110.72,114.01,116.89,111.14
104.43,107.46,109.67,103.48,93.34,93.29,88.56,96.76,101.95,106.96,109.91,104.53
99.41,104.37,105.11,100.04,91.41,92.38,87.91,94.55,97.09,103.86,105.04,100.54
96.42,100.47,100.97,96.70,88.01,88.71,84.39,90.90,94.34,100.54,101.75,96.92
95.05,98.08,99.50,95.00,85.77,88.05,84.02,89.41,92.82,97.72,99.40,95.41
94.91,96.73,98.28,93.81,86.42,87.99,85.47,89.48,92.28,96.48,98.33,94.32
92.97,95.46,96.94,93.00,84.28,85.84,81.90,88.12,90.89,95.13,97.01,93.34
92.81,94.95,96.19,92.18,83.75,85.51,81.70,86.87,90.51,94.38,96.62,92.82
93.13,94.52,96.64,92.32,84.49,86.11,81.93,87.06,91.06,94.05,96.72,92.89
91.01,94.30,95.39,91.42,84.15,84.31,79.97,86.82,89.49,94.12,95.44,92.03
90.65,94.67,95.40,90.71,82.63,84.31,80.36,86.13,88.86,94.14,95.80,92.09
91.21,94.20,95.22,91.43,83.06,86.46,81.04,86.76,88.49,93.70,95.73,92.49
91.58,94.44,94.60,90.63,83.27,83.56,79.13,86.42,89.55,94.03,94.92,91.60
90.91,94.35,95.09,90.82,82.81,83.77,79.62,86.08,88.28,94.08,95.38,92.27
90.97,94.26,95.34,92.25,82.89,86.83,81.70,87.05,88.65,93.86,95.61,93.04
90.90,94.49,94.93,91.35,82.57,83.72,79.76,86.34,89.82,93.99,95.27,91.74
90.65,93.95,95.71,90.77,82.38,83.89,79.58,85.73,88.56,93.77,95.82,91.34
90.90,94.37,95.36,92.22,83.30,85.30,82.06,88.02,89.05,93.87,95.54,92.46
90.78,94.76,94.98,91.29,82.86,83.97,79.84,86.71,89.01,94.14,95.42,91.90
91.28,93.78,95.38,90.98,82.68,83.70,79.70,86.08,88.60,93.94,95.76,91.96
91.34,94.51,95.59,91.85,83.91,86.29,83.14,88.14,89.14,94.14,95.91,92.11
91.22,95.36,95.07,91.90,83.31,84.01,80.18,86.90,89.18,94.03,95.42,92.85
92.10,94.56,95.63,91.64,83.53,84.10,80.39,86.78,89.50,94.54,95.77,92.57
92.50,95.55,96.73,92.30,85.09,88.14,84.86,87.50,90.29,95.00,96.75,93.20
92.37,96.43,96.11,93.31,83.52,85.24,82.12,87.60,90.38,95.97,96.51,93.77
93.29,96.76,97.10,92.63,84.96,85.58,81.35,87.98,91.07,96.28,97.08,93.38
95.10,99.00,99.57,93.92,85.32,91.52,84.79,89.61,92.82,98.41,99.70,94.77
96.42,100.42,100.38,97.37,87.57,87.94,84.81,91.62,93.92,100.03,100.71,97.13
100.24,103.36,104.13,99.82,91.40,91.75,88.12,94.88,97.90,103.06,104.19,100.09
110.34,112.07,112.68,109.27,102.47,108.63,106.14,107.31,107.89,111.69,112.82,109.84
123.68,125.98,124.57,122.66,121.21,136.51,134.76,126.46,120.67,125.15,124.70,123.25
133.44,135.34,132.16,133.95,133.95,142.58,142.68,136.82,131.92,134.42,133.08,135.61
141.42,140.63,138.86,139.51,142.17,145.29,145.83,141.31,139.96,139.99,139.28,141.01
145.69,143.84,143.63,143.92,145.35,146.68,147.54,145.41,144.51,143.19,144.22,145.21
147.79,147.28,146.30,146.90,147.74,149.08,148.93,148.18,146.93,146.65,146.50,147.68
149.28,149.10,148.51,148.83,149.89,149.94,149.88,149.28,148.41,148.81,148.61,149.04
150.11,150.51,150.01,149.97,150.84,150.94,150.67,149.87,149.73,150.16,150.00,150.21
151.04,151.67,150.45,150.56,151.45,151.18,151.27,150.94,150.64,151.29,150.52,151.01
151.54,151.85,151.14,151.15,151.64,151.80,151.67,151.50,151.04,151.75,150.94,151.43
151.90,151.91,151.44,151.49,151.53,152.12,151.65,151.59,151.47,151.41,151.37,151.51
151.77,151.44,151.03,151.13,151.70,151.92,151.82,151.51,151.29,151.09,151.14,151.46
150.70,150.33,150.43,150.78,151.01,151.45,151.51,151.09,150.64,150.49,150.47,150.66
149.63,149.19,149.09,149.14,149.84,150.60,150.91,149.95,148.97,148.73,148.75,149.16
147.69,147.27,147.03,146.97,147.61,149.02,148.96,147.14,146.71,146.77,146.96,147.35
144.16,143.56,143.24,142.79,142.50,144.74,144.57,141.91,142.63,143.53,143.94,144.29
133.82,134.94,135.28,134.52,132.45,127.40,125.83,130.96,133.51,134.79,135.52,134.64
120.38,120.90,122.57,119.48,111.77,99.95,97.56,110.25,119.70,120.85,122.70,120.41
110.45,111.92,114.27,107.74,98.98,94.45,89.97,99.52,107.77,111.63,114.36,108.47
103.17,107.03,108.12,102.65,91.87,95.43,90.56,96.63,100.77,106.64,108.48,103.05
97.76,103.34,103.12,99.71,89.70,90.68,85.89,92.98,95.72,103.24,103.27,98.96
96.05,99.49,100.68,95.68,86.66,88.55,83.98,90.38,93.74,99.07,100.80,96.42
95.30,98.00,99.20,94.61,85.60,91.14,87.02,91.13,93.16,97.25,99.14,95.44
93.75,97.44,97.49,93.17,84.56,86.38,82.85,89.53,91.34,96.73,97.82,93.95
92.80,95.16,96.52,92.48,83.66,85.58,81.73,87.77,91.02,94.68,96.85,93.03
92.49,95.27,96.94,93.09,84.99,87.12,84.29,87.90,90.32,94.86,97.21,93.03
91.77,95.91,95.26,91.35,83.47,85.39,81.59,88.03,89.22,95.59,95.84,92.24
90.91,94.76,95.08,91.08,83.09,84.04,80.23,86.71,89.14,94.27,95.15,91.83
91.78,94.90,95.62,91.16,83.75,85.50,80.55,86.74,89.33,93.96,95.60,91.91
91.63,95.30,95.27,91.33,83.33,85.22,80.82,89.16,89.32,95.70,95.78,91.80
90.63,94.60,94.69,90.79,82.69,83.53,79.41,86.29,89.30,93.47,94.78,91.14
91.05,94.01,94.89,90.58,82.82,84.33,80.07,85.95,88.89,93.60,95.06,91.12
91.17,94.79,95.51,91.24,83.56,84.96,80.78,87.41,88.97,94.37,95.48,91.85
90.61,94.13,94.80,90.84,83.13,83.45,79.41,86.46,88.86,93.71,95.09,91.39
91.18,94.52,95.25,90.61,82.80,83.99,79.84,86.14,88.90,93.77,95.20,91.61
91.81,94.24,95.75,91.18,84.30,84.64,82.54,86.95,89.27,93.78,96.00,91.57
90.93,94.43,94.97,90.99,83.18,83.81,79.52,86.42,89.07,94.19,95.07,91.89
92.11,94.58,94.91,90.88,83.04,84.26,79.89,86.06,89.54,94.10,95.63,91.84
92.81,94.42,96.22,91.59,84.32,85.70,81.02,87.01,90.58,93.83,96.36,92.40
91.53,94.71,95.30,91.53,83.91,84.25,79.88,86.92,89.64,94.40,95.68,92.17
91.58,95.47,95.79,91.35,83.16,84.92,80.99,86.51,89.66,94.42,96.47,92.47
92.29,95.69,97.09,92.36,83.76,87.03,82.03,87.44,90.73,94.89,96.96,93.50
93.40,96.18,96.46,92.39,84.82,85.27,80.85,87.92,91.18,95.86,96.86,93.28
93.65,97.47,97.92,93.54,84.63,86.04,82.09,88.21,90.91,97.18,98.30,94.61
94.92,98.53,99.78,95.76,86.28,90.21,84.48,90.03,92.74,97.67,99.68,96.70
97.92,101.31,101.39,98.01,88.72,88.96,85.00,91.88,96.46,100.52,101.36,98.48
102.52,105.68,106.81,102.41,94.04,94.85,90.69,96.98,100.29,105.11,107.20,102.68
114.35,116.60,117.04,114.37,109.04,121.85,119.75,114.73,112.02,115.99,116.99,114.94
126.81,129.72,127.43,128.78,125.10,139.49,139.57,131.09,123.74,128.95,128.21,129.50
136.69,137.67,134.91,136.29,137.49,143.90,144.28,139.03,135.33,136.82,135.45,138.30
143.70,142.06,141.10,141.59,144.08,146.07,146.82,142.44,142.02,141.61,141.51,143.25
147.10,145.75,145.38,145.51,146.61,147.90,148.42,146.58,145.61,144.65,145.49,146.60
149.23,148.25,147.97,148.31,149.08,149.72,149.93,148.99,148.36,147.96,147.93,148.97
150.32,150.22,150.25,149.91,150.76,151.13,150.69,150.18,149.51,149.91,149.89,150.08
151.36,151.94,151.33,151.10,151.91,151.91,151.53,151.20,150.97,151.83,151.07,151.29
